areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00134321,51.8,29.8,5.7,12.8
E00134322,44.8,41.6,3.2,10.4
E00134323,30.4,23.5,33,13
E00134324,52.9,27.5,5.1,14.5
E00134352,68.7,19,0.7,11.6
E00134353,54.4,19.1,16.2,10.3
E00134354,65.2,16.7,4.5,13.6
E00134355,54.4,23.5,7.4,14.7
E00134356,42.9,30.7,8,18.4
E00134357,42.9,25.3,5.5,26.4
E00134358,35.8,21,35.8,7.4
E00134359,51.2,25.6,0.8,22.3
E00134360,35.1,12.8,40.4,11.7
E00134361,47.7,25,18,9.4
E00134362,56.3,30.1,4.9,8.7
E00134364,19,12.1,5.2,63.8
E00134365,30,23.8,36.3,10
E00134366,21.5,20,35.4,23.1
E00134367,57.9,28.1,0.9,13.2
E00134369,6.7,15,8.3,70
E00134427,60.7,21.4,6.4,11.4
E00134428,67,24,2,7
E00134429,17.2,20.7,55.2,6.9
E00134431,67,19.6,3.6,9.8
E00134432,55.2,25.7,6.7,12.4
E00134468,58.2,25.5,4.5,11.8
E00134469,54.7,24.5,1.9,18.9
E00134470,60,24.6,6.2,9.2
E00134472,67.3,17.8,6.3,8.7
E00134473,1.3,7.5,12.5,78.8
E00134475,36.1,32.2,11.7,20
E00134476,57.3,35.1,0,7.6
E00134477,50,37.9,1.7,10.3
E00134478,50.8,26.2,9.9,13.1
E00134479,59.8,34.1,1.2,4.9
E00134480,48.4,36.3,3.2,12.1
E00134481,58.6,28.6,3,9.8
E00134482,56.1,25.8,1.5,16.7
E00134483,38.2,32.9,18.4,10.5
E00134577,46.7,29,15.9,8.4
E00134578,54.4,22.8,8.8,14
E00134579,33.1,11.9,16.1,39
E00134580,42.1,16.5,5.8,35.5
E00134581,60,30.8,0,9.2
E00134582,51,34.7,2,12.2
E00134583,31.9,23,35.6,9.6
E00134584,38.8,27.1,19.4,14.7
E00134772,32.2,35.1,16.7,16.1
E00134773,49,30.5,3.3,17.2
E00134774,29,24.4,30.5,16
E00134775,47.6,32.9,6.1,13.4
E00135675,54.3,19.7,5.5,20.5
E00135676,36.2,18.1,31.9,13.8
E00135678,50.4,24.8,7.4,17.4
E00135679,40,20,30.4,9.6
E00135680,60.4,30.2,1,8.3
E00135681,40.2,27.4,17.1,15.4
E00135861,53.7,18.5,5.6,22.2
E00135862,50.7,23.2,10.9,15.2
E00135863,40.9,22.7,28.8,7.6
E00135864,57.6,22.2,4.2,16
E00135867,23.3,34,0,42.7
E00135868,34.8,39.7,3.5,22
E00135869,46.1,21.3,12.4,20.2
E00135870,69.4,18.4,1,11.2
E00135874,49.1,24.6,1.8,24.6
E00135875,23.2,31.3,35.6,9.9
E00135932,69.2,16.5,2.2,12.1
E00135936,48.7,28.2,7.7,15.4
E00135975,45.5,31.5,18.5,4.5
E00135976,45.2,25.4,2.4,27
E00135977,37.8,23.7,1.3,37.2
E00135978,51.6,28.1,9.4,10.9
E00135979,21.9,19.2,43,15.9
E00135980,63.3,22.7,1.6,12.5
E00135981,47.8,18.7,6,27.6
E00135982,46.4,26.1,8.7,18.8
E00135983,59.8,27.9,3.3,9
E00135984,51.6,22.2,15.1,11.1
E00135985,41.4,30,7.1,21.4
E00135986,33.6,19,31.9,15.5
E00135987,52.2,26.1,6.7,14.9
E00135988,63.9,20.8,4.9,10.4
E00135989,68.8,14.4,2.4,14.4
E00135990,22.5,29,34.1,14.5
E00135991,10.6,18.9,63.6,6.8
E00135992,66.2,25,1.5,7.4
E00135993,45,15.8,29.2,10
E00135994,28.8,9.1,50,12.1
E00135995,56.1,29.7,3.2,11
E00135996,71.6,22.3,1.4,4.7
E00135997,43.2,21.2,7.6,28
E00135998,32,17.6,37.9,12.4
E00135999,32.5,14,5.1,48.4
E00136000,23.8,14.6,21.5,40
E00136001,16.1,23.1,40.3,20.4
E00136070,49.8,21.7,16.9,11.6
E00136167,46,24,2,28
E00136168,20,18.5,5,56.5
E00136169,50,24.6,11.5,13.8
E00136170,42.2,13.8,13.8,30.2
E00136171,52.1,15.7,17.4,14.9
E00136172,37.3,30.4,6.3,25.9
E00136173,52.4,32.4,1,14.3
E00136174,39.8,22.7,0,37.5
E00136175,21.6,66.4,2.6,9.5
E00136176,52.8,30.2,3.8,13.2
E00136185,25,19.2,10.6,45.2
E00136186,50,12.5,12.5,25
E00136187,35.9,35.9,18.8,9.4
E00136188,59.4,24.8,1.5,14.3
E00136189,36.1,27,20.5,16.4
E00136190,29.9,7.6,15.3,47.2
E00136191,26.9,23.7,3.2,46.2
E00136192,35.9,18.3,36.6,9.2
E00136216,56.6,15.9,6.2,21.2
E00136217,61.5,19.8,7.7,11
E00136218,26.7,32.6,29.6,11.1
E00136219,60.1,26.6,0.7,12.6
E00136220,50,22.4,10,17.6
E00136221,36.3,18.5,25.3,19.9
E00136222,45.1,30.1,8.5,16.3
E00136223,63.5,15.3,5.9,15.3
E00169874,48.6,29.7,16.2,5.4
E00169907,24.6,26.3,16,33.1
