areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00134321,4.3,40.4,41.1,14.2
E00134322,3.2,42.1,40.5,14.3
E00134323,9.7,47.8,27.4,15
E00134324,6.5,28.1,44.6,20.9
E00134352,8.2,40.1,37.4,14.3
E00134353,6.6,34.6,41.9,16.9
E00134354,2.9,40.6,30.4,26.1
E00134355,9,25.4,37.3,28.4
E00134356,5,36,37.9,21.1
E00134357,9.8,30.4,39.1,20.7
E00134358,12,45.8,31.3,10.8
E00134359,5,34.5,41.2,19.3
E00134360,11.6,43.2,36.8,8.4
E00134361,6.2,30.2,34.9,28.7
E00134362,3,31.7,32.7,32.7
E00134364,3.5,43.9,36.8,15.8
E00134365,16,39.5,29.6,14.8
E00134366,6.2,41.5,35.4,16.9
E00134367,6.7,40.3,31.9,21
E00134369,7,33.3,38.6,21.1
E00134427,4.3,34.8,37.7,23.2
E00134428,3.1,50,32.7,14.3
E00134429,30.5,50.8,11.9,6.8
E00134431,6.3,43.8,30.4,19.6
E00134432,6.6,35.8,35.8,21.7
E00134468,3.6,33.3,36.9,26.1
E00134469,4.9,30.1,30.1,35
E00134470,9.2,32.3,36.9,21.5
E00134472,17.7,45.9,26.8,9.6
E00134473,0,56.3,40,3.8
E00134475,7.1,35.2,39,18.7
E00134476,9.2,32.8,40.5,17.6
E00134477,7,35.7,44.3,13
E00134478,5.7,34.9,33.3,26
E00134479,7.2,24.7,42.8,25.3
E00134480,6.7,37.5,36.7,19.2
E00134481,5.3,28.6,37.6,28.6
E00134482,6.1,36.4,36.4,21.2
E00134483,10.5,32.9,39.5,17.1
E00134577,2.8,32.1,47.7,17.4
E00134578,4.3,39.1,34.1,22.5
E00134579,9.3,39,31.4,20.3
E00134580,5,26.7,39.2,29.2
E00134581,7.7,40,35.4,16.9
E00134582,4.7,39.2,38.5,17.6
E00134583,15.8,49.6,22.6,12
E00134584,12.7,42.1,31,14.3
E00134772,5.7,46,30.5,17.8
E00134773,4.6,27.2,42.4,25.8
E00134774,11.4,42.4,29.5,16.7
E00134775,4.8,27.4,35.7,32.1
E00135675,3.1,32.3,41.7,22.8
E00135676,12.8,36.8,39.3,11.1
E00135678,6.8,33.9,43.2,16.1
E00135679,2.6,49.1,36.2,12.1
E00135680,8.2,41.2,34,16.5
E00135681,5.2,41.7,34.8,18.3
E00135861,5.6,37,38.9,18.5
E00135862,5.8,38.8,41,14.4
E00135863,5.9,47.1,32.4,14.7
E00135864,9,35.2,38.6,17.2
E00135867,10,46.7,28.7,14.7
E00135868,8.5,49.3,33.8,8.5
E00135869,5.5,40.7,36.3,17.6
E00135870,1,36.7,45.9,16.3
E00135874,7.7,37.9,39.6,14.8
E00135875,11.2,40.1,33.2,15.5
E00135932,6.6,40.7,34.1,18.7
E00135936,11.3,46.3,30,12.5
E00135975,14.5,36.3,39.1,10.1
E00135976,10.3,51.6,35.7,2.4
E00135977,9.6,51.9,27.6,10.9
E00135978,7.8,36.4,34.9,20.9
E00135979,28.9,43.6,21.5,6
E00135980,17.2,42.2,28.1,12.5
E00135981,15.3,43.8,33.6,7.3
E00135982,18.7,50.4,23.7,7.2
E00135983,10.7,44.3,32.8,12.3
E00135984,13.7,43.5,33.1,9.7
E00135985,19.3,44.3,22.1,14.3
E00135986,27.8,40,19.1,13
E00135987,12.6,45.9,31.9,9.6
E00135988,11.6,50.7,28.8,8.9
E00135989,12.9,54,25.8,7.3
E00135990,23.5,50,21.3,5.1
E00135991,24.6,41.8,24.6,9
E00135992,10.9,50.4,25.5,13.1
E00135993,21.5,39.7,28.9,9.9
E00135994,31.3,36.6,22.9,9.2
E00135995,9,39.4,35.5,16.1
E00135996,11.2,43.4,32.2,13.2
E00135997,20.6,41.2,28.2,9.9
E00135998,28.2,44.2,21.2,6.4
E00135999,21,57.3,19.1,2.5
E00136000,31.5,46.2,19.2,3.1
E00136001,23.5,49.2,19.8,7.5
E00136070,7.4,34.3,38.7,19.6
E00136167,0,30,46,24
E00136168,6.3,47.1,34,12.6
E00136169,5.3,45.8,36.6,12.2
E00136170,19.8,44.8,29.3,6
E00136171,8.5,54.2,25.4,11.9
E00136172,3.1,34.4,38.8,23.8
E00136173,12.5,48.1,25,14.4
E00136174,2.3,29.5,47.7,20.5
E00136175,1.7,21.4,48.7,28.2
E00136176,6.4,49.5,31.2,12.8
E00136185,8.8,36.3,38.2,16.7
E00136186,11.3,40,31.3,17.5
E00136187,4.5,39.4,40.9,15.2
E00136188,6.7,41.8,33.6,17.9
E00136189,8.4,36.1,33.6,21.8
E00136190,15.8,60.3,15.1,8.9
E00136191,8.7,41.3,26.1,23.9
E00136192,14.5,49.3,23.7,12.5
E00136216,4.4,38.1,39.8,17.7
E00136217,6.2,38.1,45.4,10.3
E00136218,11.1,39.3,34.1,15.6
E00136219,8.5,39.7,40.4,11.3
E00136220,5.9,39.4,33.5,21.2
E00136221,11.6,47.3,32.9,8.2
E00136222,5.3,34.9,44.1,15.8
E00136223,1.2,45.9,35.3,17.6
E00169874,3.6,35.5,45.5,15.5
E00169907,10.9,40.6,40.6,8
