areacd,heating_type_3a-001,heating_type_3a-002
E00134321,0,100
E00134322,0,100
E00134323,1.7,98.3
E00134324,0.7,99.3
E00134352,1.4,98.6
E00134353,0,100
E00134354,0,100
E00134355,3,97
E00134356,1.3,98.7
E00134357,4.3,95.7
E00134358,0,100
E00134359,0.8,99.2
E00134360,1.1,98.9
E00134361,2.3,97.7
E00134362,1,99
E00134364,1.7,98.3
E00134365,1.3,98.7
E00134366,1.5,98.5
E00134367,1.7,98.3
E00134369,8.5,91.5
E00134427,0,100
E00134428,1,99
E00134429,1.6,98.4
E00134431,0,100
E00134432,2.9,97.1
E00134468,0,100
E00134469,0,100
E00134470,0,100
E00134472,0,100
E00134473,3.8,96.2
E00134475,0,100
E00134476,0,100
E00134477,0.9,99.1
E00134478,1.5,98.5
E00134479,0.6,99.4
E00134480,0,100
E00134481,0,100
E00134482,1.5,98.5
E00134483,0,100
E00134577,1.9,98.1
E00134578,2.1,97.9
E00134579,1.7,98.3
E00134580,2.5,97.5
E00134581,0,100
E00134582,2,98
E00134583,0,100
E00134584,0.8,99.2
E00134772,0.6,99.4
E00134773,0.7,99.3
E00134774,1.5,98.5
E00134775,2.4,97.6
E00135675,0,100
E00135676,0.9,99.1
E00135678,0,100
E00135679,0,100
E00135680,2.1,97.9
E00135681,2.6,97.4
E00135861,1.9,98.1
E00135862,2.2,97.8
E00135863,0,100
E00135864,0,100
E00135867,2,98
E00135868,3.5,96.5
E00135869,0,100
E00135870,4.1,95.9
E00135874,1.7,98.3
E00135875,0,100
E00135932,2.2,97.8
E00135936,1.3,98.8
E00135975,1.1,98.9
E00135976,0,100
E00135977,6.4,93.6
E00135978,0,100
E00135979,0.7,99.3
E00135980,0.8,99.2
E00135981,0.7,99.3
E00135982,2.9,97.1
E00135983,0.8,99.2
E00135984,1.6,98.4
E00135985,0.7,99.3
E00135986,0,100
E00135987,0,100
E00135988,0.7,99.3
E00135989,2.4,97.6
E00135990,4.4,95.6
E00135991,1.5,98.5
E00135992,0,100
E00135993,0,100
E00135994,0,100
E00135995,0.7,99.3
E00135996,0,100
E00135997,0,100
E00135998,0.6,99.4
E00135999,3.8,96.2
E00136000,1.5,98.5
E00136001,0.5,99.5
E00136070,1,99
E00136167,0,100
E00136168,3,97
E00136169,0.8,99.2
E00136170,1.7,98.3
E00136171,1.7,98.3
E00136172,0,100
E00136173,0,100
E00136174,0,100
E00136175,0,100
E00136176,1,99
E00136185,3.9,96.1
E00136186,2.5,97.5
E00136187,4.7,95.3
E00136188,3,97
E00136189,1.7,98.3
E00136190,0.7,99.3
E00136191,2.2,97.8
E00136192,0,100
E00136216,0,100
E00136217,0,100
E00136218,0,100
E00136219,0.7,99.3
E00136220,0.6,99.4
E00136221,0,100
E00136222,2,98
E00136223,1.2,98.8
E00169874,1.8,98.2
E00169907,1.1,98.9
