areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00134321,23.2,46.5,13.4,16.9
E00134322,24.6,50,13.5,11.9
E00134323,34.5,34.5,8.6,22.4
E00134324,17.4,46.4,14.5,21.7
E00134352,26.5,44.2,15,14.3
E00134353,26,44.3,15.3,14.5
E00134354,16.7,51.5,19.7,12.1
E00134355,18.2,43.9,18.2,19.7
E00134356,19.9,49.1,15.5,15.5
E00134357,27.7,44.7,12.8,14.9
E00134358,34.5,48.8,9.5,7.1
E00134359,27.3,50.4,10.7,11.6
E00134360,28.1,47.9,9.4,14.6
E00134361,11.5,45.4,17.7,25.4
E00134362,23.8,42.6,7.9,25.7
E00134364,21.7,35,20,23.3
E00134365,35.4,34.1,11,19.5
E00134366,26.2,36.9,18.5,18.5
E00134367,27.4,44.4,14.5,13.7
E00134369,23.7,35.6,20.3,20.3
E00134427,25.9,52.5,5,16.5
E00134428,29.4,41.2,15.7,13.7
E00134429,45.8,30.5,13.6,10.2
E00134431,31.9,37.2,15,15.9
E00134432,25.7,48.6,10.5,15.2
E00134468,24.8,41.9,12.4,21
E00134469,20.2,44.4,16.2,19.2
E00134470,27.4,51.6,11.3,9.7
E00134472,32.9,44.8,11,11.4
E00134473,1.3,27.5,23.8,47.5
E00134475,20.6,44.4,16.1,18.9
E00134476,24.6,45.4,13.1,16.9
E00134477,24.6,41.5,16.1,17.8
E00134478,24.2,47.9,13.4,14.4
E00134479,13,53.8,11.2,21.9
E00134480,27.8,40.5,15.1,16.7
E00134481,24.6,47,13.4,14.9
E00134482,20.1,49.3,14.9,15.7
E00134483,23,37.5,17.1,22.4
E00134577,19.8,54.7,7.5,17.9
E00134578,24.1,40.9,15.3,19.7
E00134579,24.6,50.8,8.5,16.1
E00134580,20.5,45.9,15.6,18
E00134581,29.7,47.7,10.9,11.7
E00134582,26.2,45,10.1,18.8
E00134583,33.1,35.3,15.8,15.8
E00134584,31.5,44.1,15,9.4
E00134772,43.4,28.3,13.9,14.5
E00134773,24.3,42.8,13.8,19.1
E00134774,27.1,39.1,17.3,16.5
E00134775,16.5,43.5,20,20
E00135675,15.9,59.5,14.3,10.3
E00135676,28.9,40.4,15.8,14.9
E00135678,31.6,45.3,10.3,12.8
E00135679,27.8,42.6,14.8,14.8
E00135680,39.2,47.4,9.3,4.1
E00135681,24.6,48.2,12.3,14.9
E00135861,24.1,53.7,11.1,11.1
E00135862,31.9,46.4,11.6,10.1
E00135863,29.9,44.8,14.9,10.4
E00135864,24.8,49.7,12.4,13.1
E00135867,43.5,35.4,11.6,9.5
E00135868,31,31.7,16.9,20.4
E00135869,27.8,46.7,15.6,10
E00135870,22.4,51,15.3,11.2
E00135874,24,48,12.3,15.8
E00135875,22.4,41.4,19,17.2
E00135932,28.6,53.8,11,6.6
E00135936,37.5,36.3,11.3,15
E00135975,28.9,38.3,13.9,18.9
E00135976,33.9,39.4,15.7,11
E00135977,44.2,32.1,12.8,10.9
E00135978,22.6,33.8,21.1,22.6
E00135979,44.3,28.9,13.4,13.4
E00135980,37.9,39.5,10.5,12.1
E00135981,40.9,34.3,15.3,9.5
E00135982,35.7,35.7,15.7,12.9
E00135983,22,47.2,17.9,13
E00135984,29.6,46.4,8.8,15.2
E00135985,37.1,32.9,15.7,14.3
E00135986,30.8,28.2,17.9,23.1
E00135987,35.3,33.8,19.1,11.8
E00135988,26.1,50.7,12.7,10.6
E00135989,40.2,39.4,15,5.5
E00135990,38.7,32.1,13.9,15.3
E00135991,39.4,36.4,10.6,13.6
E00135992,32.8,44.5,11.7,10.9
E00135993,29.2,46.7,8.3,15.8
E00135994,36.8,33.8,15,14.3
E00135995,27.1,43.9,12.3,16.8
E00135996,21.6,61.4,7.8,9.2
E00135997,35.6,39.4,19.7,5.3
E00135998,44.9,23.1,14.7,17.3
E00135999,51.6,33.8,8.3,6.4
E00136000,60.9,30.5,4.7,3.9
E00136001,38.6,33.2,10.9,17.4
E00136070,22.2,49.8,13.5,14.5
E00136167,19.6,54.9,11.8,13.7
E00136168,24.3,37.6,13.4,24.8
E00136169,28.2,41.2,13,17.6
E00136170,36.8,43.6,12,7.7
E00136171,33.9,44.6,10.7,10.7
E00136172,28.1,41.3,9.4,21.3
E00136173,31.1,37.7,15.1,16
E00136174,28.7,46,13.8,11.5
E00136175,10.3,37.9,16.4,35.3
E00136176,28.3,42.5,16,13.2
E00136185,28.2,46.6,9.7,15.5
E00136186,32.5,47.5,6.3,13.8
E00136187,23.4,37.5,21.9,17.2
E00136188,34.8,44.4,11.9,8.9
E00136189,23.4,42.7,12.9,21
E00136190,55.9,28.7,7.7,7.7
E00136191,31.2,49.5,9.7,9.7
E00136192,32,39.3,12.7,16
E00136216,31.3,50.9,8,9.8
E00136217,34.4,45.8,7.3,12.5
E00136218,30.4,31.1,17,21.5
E00136219,24.6,50.7,13.4,11.3
E00136220,29.1,39,18.6,13.4
E00136221,29,44.1,12.4,14.5
E00136222,25,45.4,14.5,15.1
E00136223,27.6,48.3,11.5,12.6
E00169874,18.9,52.3,10.8,18
E00169907,23.7,37.3,18.6,20.3
