areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00067924,40.6,59.4
E00067925,35.2,64.8
E00067936,37.4,62.6
E00067937,36.1,63.9
E00067938,34.4,65.6
E00067939,45.7,54.3
E00067940,38.9,61.1
E00068006,24,76
E00068007,27.3,72.7
E00068008,26.3,73.7
E00068009,24.1,75.9
E00068010,26.6,73.4
E00068011,22,78
E00068012,25,75
E00068014,20,80
E00068015,22.1,77.9
E00068016,24.8,75.2
E00068017,25,75
E00068018,31.1,68.9
E00068019,23.2,76.8
E00068020,29.9,70.1
E00068021,31.4,68.6
E00068022,19.3,80.7
E00068023,31.5,68.5
E00068024,26,74
E00068025,25.2,74.8
E00068026,31.3,68.7
E00068027,33.8,66.2
E00068028,40.2,59.8
E00068029,44.1,55.9
E00068030,36.4,63.6
E00068031,32.8,67.2
E00068032,33.1,66.9
E00068033,34.3,65.7
E00068034,31.4,68.6
E00068035,18.9,81.1
E00068036,16.4,83.6
E00068037,25.7,74.3
E00068038,28.9,71.1
E00068040,24.3,75.7
E00068041,20.5,79.5
E00068042,30.8,69.2
E00068043,28.4,71.6
E00068044,25.8,74.2
E00068045,34,66
E00068046,22.8,77.2
E00068047,30.3,69.7
E00068048,24.1,75.9
E00068049,31.1,68.9
E00068050,29.2,70.8
E00068051,28.6,71.4
E00068052,31.4,68.6
E00068053,35.6,64.4
E00068054,30.9,69.1
E00068061,43.3,56.7
E00068064,42.9,57.1
E00068090,38.2,61.8
E00068091,41.3,58.8
E00068092,34.6,65.4
E00068093,41.9,58.1
E00068094,39.1,60.9
E00068097,37,63
E00068098,40,60
E00068099,38,62
E00068100,31.7,68.3
E00068101,30.2,69.8
E00068102,27.2,72.8
E00068103,31.2,68.8
E00068104,34.9,65.1
E00068105,29.3,70.7
E00068106,36.1,63.9
E00068107,28.8,71.2
E00068108,27.2,72.8
E00068109,35.8,64.2
E00068110,29.9,70.1
E00068111,32,68
E00068112,29,71
E00068113,33.1,66.9
E00068114,30,70
E00068115,27.9,72.1
E00068116,32.4,67.6
E00068117,38,62
E00068118,32.5,67.5
E00068119,32.9,67.1
E00068120,34.6,65.4
E00068121,27.2,72.8
E00068122,22.8,77.2
E00068123,29.5,70.5
E00068124,37.3,62.7
E00068125,26.8,73.2
E00068126,28.5,71.5
E00068127,33.8,66.3
E00068128,31.9,68.1
E00068129,29.3,70.7
E00068130,27.9,72.1
E00068131,42.4,57.6
E00068132,30.5,69.5
E00068133,38.6,61.4
E00068134,26.4,73.6
E00068135,37.2,62.8
E00068136,30.5,69.5
E00068137,33.6,66.4
E00068138,27.3,72.7
E00068139,32.8,67.2
E00068140,27.4,72.6
E00068141,29.3,70.7
E00068142,31.4,68.6
E00068143,32.8,67.2
E00068144,30.2,69.8
E00068145,27.6,72.4
E00068146,29.9,70.1
E00068147,42.4,57.6
E00068148,26.5,73.5
E00068149,31.1,68.9
E00068150,33.3,66.7
E00068151,29.2,70.8
E00068152,27.6,72.4
E00068153,30.7,69.3
E00068154,49.5,50.5
E00068155,22.9,77.1
E00068156,26.9,73.1
E00068157,27.7,72.3
E00068158,37.4,62.6
E00068159,26.3,73.7
E00068160,25.8,74.2
E00068161,32.5,67.5
E00068162,25.5,74.5
E00068163,26.3,73.7
E00068164,31.4,68.6
E00068165,31,69
E00068166,35.4,64.6
E00068167,27.3,72.7
E00068168,31.9,68.1
E00068169,23.4,76.6
E00068170,50,50
E00068171,28.9,71.1
E00068172,33.8,66.2
E00068173,21.3,78.7
E00068174,26.8,73.2
E00068175,37.1,62.9
E00068176,27.4,72.6
E00068177,25,75
E00068178,27.4,72.6
E00068179,25.3,74.7
E00068180,23.9,76.1
E00068181,29,71
E00068182,32.5,67.5
E00068183,28.8,71.3
E00068184,28.4,71.6
E00068185,23.9,76.1
E00068186,34.7,65.3
E00068187,38.9,61.1
E00068231,26.8,73.2
E00068232,22.5,77.5
E00068233,26.3,73.7
E00068234,28.4,71.6
E00068235,30.4,69.6
E00068236,31.8,68.2
E00068237,24.7,75.3
E00068238,18.9,81.1
E00068239,30.1,69.9
E00068241,32.5,67.5
E00068242,28.2,71.8
E00068243,35,65
E00068244,26.8,73.2
E00068245,27.5,72.5
E00068246,37.2,62.8
E00068247,29.5,70.5
E00068248,20.5,79.5
E00068249,25,75
E00068250,27.3,72.7
E00068252,27.7,72.3
E00068253,47.1,52.9
E00068254,22.9,77.1
E00068255,25.7,74.3
E00068256,40,60
E00068257,36.5,63.5
E00068258,35,65
E00068259,37.3,62.7
E00068260,26.9,73.1
E00068261,23,77
E00068262,26.4,73.6
E00068263,35.2,64.8
E00068265,22.2,77.8
E00068266,28.1,71.9
E00068267,34,66
E00068268,21.1,78.9
E00068269,28.8,71.3
E00068270,32,68
E00068271,24.8,75.2
E00068360,37.8,62.2
E00068361,45.8,54.2
E00068362,34.9,65.1
E00068364,32.8,67.2
E00068365,38.1,61.9
E00068366,29,71
E00068367,25.8,74.2
E00068368,25.3,74.7
E00068369,30.7,69.3
E00068370,29.3,70.7
E00068371,30.2,69.8
E00068372,27.5,72.5
E00068373,32.3,67.7
E00068374,32.9,67.1
E00068375,36.3,63.7
E00068376,25.4,74.6
E00068377,31.2,68.8
E00068381,34.3,65.7
E00068386,35.6,64.4
E00068387,38.1,61.9
E00068388,30.4,69.6
E00068389,36,64
E00068390,31.8,68.2
E00068391,32.7,67.3
E00068392,30.8,69.2
E00068393,25.9,74.1
E00068394,31.1,68.9
E00068395,36.9,63.1
E00068396,31.9,68.1
E00068397,21.4,78.6
E00068443,22.4,77.6
E00068444,34.8,65.2
E00068445,33.1,66.9
E00068446,32.1,67.9
E00068447,31.1,68.9
E00068449,31.3,68.7
E00068450,25.6,74.4
E00068451,35,65
E00068452,30.4,69.6
