areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00067924,77.9,13.8,8.3
E00067925,67.2,21.6,11.2
E00067936,80.1,13,6.8
E00067937,87.2,9.5,3.3
E00067938,81.2,13.5,5.3
E00067939,75.7,17.7,6.6
E00067940,75.2,19.1,5.7
E00068006,90.7,7,2.3
E00068007,91.9,5.2,2.9
E00068008,93.7,3.7,2.6
E00068009,95.9,2.8,1.4
E00068010,95.3,4.4,0.3
E00068011,82.6,15.1,2.3
E00068012,88.2,9.5,2.3
E00068014,93.7,4.3,2
E00068015,92.8,7.2,0
E00068016,88.3,8.6,3
E00068017,90,6.9,3.1
E00068018,89.3,9.9,0.8
E00068019,85.5,12,2.5
E00068020,95.1,4.5,0.4
E00068021,89.9,7.9,2.2
E00068022,94.4,3.4,2.1
E00068023,94.3,4.7,1
E00068024,98.3,0.3,1.4
E00068025,92.3,6.4,1.3
E00068026,81.6,16.3,2.1
E00068027,86.8,12.6,0.6
E00068028,94.9,4.7,0.3
E00068029,89,8.2,2.8
E00068030,87.3,8.7,4
E00068031,83.6,12.8,3.6
E00068032,80.3,16.4,3.3
E00068033,93.9,4,2
E00068034,82.7,12.5,4.8
E00068035,91.8,6.4,1.7
E00068036,96.3,2.7,1.1
E00068037,95.7,4,0.3
E00068038,85.5,9.5,5
E00068040,87.9,12.1,0
E00068041,99.4,0.6,0
E00068042,92,6.9,1.1
E00068043,91.2,5.7,3.2
E00068044,83.2,11.8,5
E00068045,93.4,5.2,1.4
E00068046,90,5.9,4.1
E00068047,90.4,6.5,3.1
E00068048,86.7,10,3.3
E00068049,95.9,3.5,0.6
E00068050,94.1,4.2,1.7
E00068051,86.4,11.5,2.1
E00068052,89.2,6.8,4.1
E00068053,86.1,10.1,3.8
E00068054,86.9,11.3,1.8
E00068061,70.2,18.8,11
E00068064,73.5,15.2,11.3
E00068090,67.3,23,9.7
E00068091,64.3,15.2,20.5
E00068092,66.4,18,15.6
E00068093,64.2,21.1,14.7
E00068094,65.4,19.5,15.2
E00068097,60.2,26.9,12.9
E00068098,62.7,20.4,16.9
E00068099,56.4,31,12.6
E00068100,57.6,31,11.5
E00068101,88,11.3,0.7
E00068102,87,9.6,3.3
E00068103,92.3,5.3,2.4
E00068104,83.7,13.9,2.4
E00068105,88.4,9.1,2.5
E00068106,85.4,10.8,3.8
E00068107,71,21.2,7.8
E00068108,90.3,7.2,2.5
E00068109,80.5,15.9,3.6
E00068110,89.6,9.3,1.1
E00068111,82.8,12.4,4.7
E00068112,86.8,9.9,3.3
E00068113,80,13.6,6.4
E00068114,89.5,9.8,0.7
E00068115,83.5,14.4,2.1
E00068116,76.1,18.2,5.7
E00068117,76.4,19.6,4.1
E00068118,87.8,8.3,4
E00068119,89.9,6.9,3.2
E00068120,92.3,6.3,1.4
E00068121,84,11.5,4.5
E00068122,86.8,8.7,4.5
E00068123,82.6,12.6,4.7
E00068124,84.7,9.4,5.8
E00068125,89.4,7.6,3
E00068126,80.7,13.3,5.9
E00068127,84.9,12.4,2.7
E00068128,88.1,9.1,2.8
E00068129,87.9,9.1,3
E00068130,94.5,4.6,0.8
E00068131,84.3,12.8,2.9
E00068132,86.3,10.6,3.1
E00068133,84.2,11.9,4
E00068134,78,18.1,3.9
E00068135,92.1,5.4,2.5
E00068136,88.4,9.4,2.2
E00068137,89.3,8.3,2.4
E00068138,80.4,16.5,3.1
E00068139,89.1,8,2.9
E00068140,81.6,14.6,3.8
E00068141,89,8.4,2.5
E00068142,95.3,4.7,0
E00068143,98.5,0.4,1.1
E00068144,97.5,2.1,0.4
E00068145,89.8,7.1,3.1
E00068146,75.3,19.4,5.3
E00068147,97.8,0.7,1.5
E00068148,93.9,3.7,2.4
E00068149,92.6,4.9,2.5
E00068150,95.8,3.5,0.6
E00068151,93.1,5,1.9
E00068152,91,8,1
E00068153,92.9,4.8,2.3
E00068154,98.9,1.1,0
E00068155,97.3,2.4,0.3
E00068156,93.7,5.9,0.3
E00068157,80.7,16.1,3.2
E00068158,75.3,19.7,5
E00068159,95.6,3.6,0.7
E00068160,93.9,5.8,0.3
E00068161,94.9,1.4,3.6
E00068162,93.1,6.6,0.4
E00068163,97.5,1.8,0.7
E00068164,91.2,5.7,3
E00068165,99.2,0,0.8
E00068166,85.1,13.1,1.8
E00068167,90,8.9,1
E00068168,90.5,6.3,3.2
E00068169,97.4,2.6,0
E00068170,96.1,2.9,1
E00068171,86.5,9.7,3.8
E00068172,91.8,5.6,2.6
E00068173,96.4,2.5,1.1
E00068174,95.4,4,0.6
E00068175,95.4,4,0.7
E00068176,78.6,17.8,3.6
E00068177,74.8,23.7,1.5
E00068178,89.9,8.2,1.9
E00068179,88.6,8.5,2.9
E00068180,95,5,0
E00068181,99,1,0
E00068182,97.5,1.9,0.6
E00068183,96.5,3.2,0.3
E00068184,94.2,4,1.8
E00068185,92.6,5,2.3
E00068186,96.8,3.2,0
E00068187,95.4,2.9,1.7
E00068231,95,2.4,2.7
E00068232,95.6,4.4,0
E00068233,98.5,1.5,0
E00068234,93.1,5.8,1.1
E00068235,99.2,0.6,0.3
E00068236,97,2,1
E00068237,96.5,3.2,0.3
E00068238,96.3,3,0.7
E00068239,86.1,12.8,1.1
E00068241,90.5,8.6,0.9
E00068242,95.5,4,0.5
E00068243,98.3,1.7,0
E00068244,88.6,8.8,2.6
E00068245,97.2,2.4,0.4
E00068246,98.3,1.7,0
E00068247,79.8,14.9,5.3
E00068248,95.9,3.8,0.3
E00068249,95.1,4.3,0.5
E00068250,95.2,3.7,1.1
E00068252,98.1,1.9,0
E00068253,93.2,5.9,0.8
E00068254,98.2,1.4,0.4
E00068255,95.8,3.3,0.8
E00068256,91.6,4.9,3.5
E00068257,93.4,5.1,1.5
E00068258,96.5,2.6,0.9
E00068259,92.6,4.2,3.3
E00068260,96.9,1.8,1.3
E00068261,97.4,2.6,0
E00068262,95.9,3.1,1
