areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00067924,63.9,36.1
E00067925,58.6,41.4
E00067936,64.5,35.5
E00067937,76,24
E00067938,68.2,31.8
E00067939,64.9,35.1
E00067940,63.8,36.2
E00068006,83.8,16.2
E00068007,89.2,10.8
E00068008,90.3,9.7
E00068009,90.5,9.5
E00068010,91.3,8.7
E00068011,79.4,20.6
E00068012,81.9,18.1
E00068014,88.2,11.8
E00068015,89.7,10.3
E00068016,84.2,15.8
E00068017,85.8,14.2
E00068018,88.6,11.4
E00068019,80.1,19.9
E00068020,95.3,4.7
E00068021,83,17
E00068022,92.4,7.6
E00068023,90.7,9.3
E00068024,96.3,3.7
E00068025,86.4,13.6
E00068026,75.8,24.2
E00068027,78.8,21.2
E00068028,91.4,8.6
E00068029,85.8,14.2
E00068030,78.3,21.7
E00068031,76.7,23.3
E00068032,81.4,18.6
E00068033,90,10
E00068034,71.7,28.3
E00068035,88.8,11.2
E00068036,90.6,9.4
E00068037,91.7,8.3
E00068038,81.1,18.9
E00068040,81,19
E00068041,95,5
E00068042,86.4,13.6
E00068043,87.3,12.7
E00068044,74,26
E00068045,85.8,14.2
E00068046,87.6,12.4
E00068047,84.9,15.1
E00068048,78.1,21.9
E00068049,84,16
E00068050,89.1,10.9
E00068051,76.9,23.1
E00068052,83.9,16.1
E00068053,78,22
E00068054,81.6,18.4
E00068061,61.8,38.2
E00068064,58.8,41.2
E00068090,58.7,41.3
E00068091,56,44
E00068092,58.2,41.8
E00068093,57.3,42.7
E00068094,54.4,45.6
E00068097,56,44
E00068098,53,47
E00068099,46.3,53.7
E00068100,47.3,52.7
E00068101,85.7,14.3
E00068102,76.9,23.1
E00068103,84.3,15.7
E00068104,77.3,22.7
E00068105,80.1,19.9
E00068106,74.5,25.5
E00068107,68.5,31.5
E00068108,79.9,20.1
E00068109,70.2,29.8
E00068110,84.8,15.2
E00068111,75.9,24.1
E00068112,76.5,23.5
E00068113,71.3,28.7
E00068114,82.1,17.9
E00068115,72.3,27.7
E00068116,67.9,32.1
E00068117,72.2,27.8
E00068118,79.1,20.9
E00068119,81.1,18.9
E00068120,86.4,13.6
E00068121,76.7,23.3
E00068122,82.9,17.1
E00068123,70.8,29.2
E00068124,72.1,27.9
E00068125,85.8,14.2
E00068126,72.2,27.8
E00068127,82.5,17.5
E00068128,78.3,21.7
E00068129,78.7,21.3
E00068130,88.5,11.5
E00068131,74.5,25.5
E00068132,80.5,19.5
E00068133,76.6,23.4
E00068134,65.9,34.1
E00068135,84.3,15.7
E00068136,79.5,20.5
E00068137,84.2,15.8
E00068138,69.8,30.2
E00068139,84.5,15.5
E00068140,77.8,22.2
E00068141,81.5,18.5
E00068142,90.8,9.2
E00068143,94.2,5.8
E00068144,96.4,3.6
E00068145,84.6,15.4
E00068146,72,28
E00068147,95,5
E00068148,92.3,7.7
E00068149,87.1,12.9
E00068150,93.5,6.5
E00068151,85.5,14.5
E00068152,85.2,14.8
E00068153,85.3,14.7
E00068154,93.6,6.4
E00068155,94.7,5.3
E00068156,91.7,8.3
E00068157,77.5,22.5
E00068158,74.3,25.7
E00068159,93.8,6.3
E00068160,92.2,7.8
E00068161,89.2,10.8
E00068162,89,11
E00068163,94,6
E00068164,81.5,18.5
E00068165,94.8,5.2
E00068166,83.5,16.5
E00068167,87,13
E00068168,83.7,16.3
E00068169,94.3,5.7
E00068170,92,8
E00068171,84.1,15.9
E00068172,87.7,12.3
E00068173,91,9
E00068174,92.1,7.9
E00068175,89.7,10.3
E00068176,76.2,23.8
E00068177,70.5,29.5
E00068178,88,12
E00068179,80.7,19.3
E00068180,93.8,6.2
E00068181,92.9,7.1
E00068182,94.2,5.8
E00068183,91.8,8.2
E00068184,88.9,11.1
E00068185,89.1,10.9
E00068186,92.2,7.8
E00068187,89.9,10.1
E00068231,89.5,10.5
E00068232,88.3,11.7
E00068233,90.8,9.2
E00068234,90.6,9.4
E00068235,92.4,7.6
E00068236,93,7
E00068237,91.6,8.4
E00068238,92.3,7.7
E00068239,83.3,16.7
E00068241,86.1,13.9
E00068242,91.3,8.7
E00068243,93,7
E00068244,85.4,14.6
E00068245,93.4,6.6
E00068246,94,6
E00068247,69.7,30.3
E00068248,91.6,8.4
E00068249,88.6,11.4
E00068250,91.2,8.8
E00068252,88.2,11.8
E00068253,89.5,10.5
E00068254,94.2,5.8
E00068255,91,9
E00068256,84,16
E00068257,91.6,8.4
E00068258,86.3,13.7
E00068259,88.5,11.5
E00068260,94.3,5.7
E00068261,93.1,6.9
E00068262,92.9,7.1
E00068263,91.8,8.2
E00068265,89.9,10.1
E00068266,93.7,6.3
E00068267,93.8,6.2
E00068268,77.7,22.3
E00068269,81,19
E00068270,95.3,4.7
E00068271,89.2,10.8
E00068360,78.6,21.4
E00068361,79.2,20.8
E00068362,76.7,23.3
E00068364,75.4,24.6
E00068365,83.7,16.3
E00068366,74.6,25.4
E00068367,79.2,20.8
E00068368,76.9,23.1
E00068369,78.9,21.1
E00068370,82.2,17.8
E00068371,76.9,23.1
E00068372,87.6,12.4
E00068373,86.8,13.2
E00068374,86.2,13.8
E00068375,82.1,17.9
E00068376,84.6,15.4
E00068377,81.6,18.4
E00068381,84.4,15.6
E00068386,83,17
E00068387,83.1,16.9
E00068388,85.4,14.6
E00068389,84.5,15.5
E00068390,82.4,17.6
E00068391,79.9,20.1
E00068392,79.5,20.5
E00068393,74.8,25.2
E00068394,77.2,22.8
E00068395,77.6,22.4
E00068396,86.1,13.9
E00068397,81,19
E00068443,86.2,13.8
E00068444,91.9,8.1
E00068445,90.6,9.4
E00068446,95.5,4.5
E00068447,88,12
E00068449,91.6,8.4
E00068450,87.6,12.4
E00068451,90.4,9.6
E00068452,87.3,12.7
E00068453,89.3,10.7
E00068481,95.8,4.2
E00068482,91.8,8.2
E00068483,98.2,1.8
E00068484,92.3,7.7
E00068485,95.1,4.9
E00068486,89.7,10.3
E00068487,40.7,59.3
E00068488,53.6,46.4
E00068489,53.1,46.9
E00068490,63.2,36.8
E00068491,67.5,32.5
E00068492,67.5,32.5
E00068493,43.3,56.7
E00068494,46.8,53.2
E00068495,47.6,52.4
E00068496,40.2,59.8
E00068497,67.9,32.1
E00068498,49.6,50.4
E00068500,45.4,54.6
E00068501,62.3,37.7
E00068502,59.2,40.8
E00068503,73.7,26.3
E00068504,56.4,43.6
E00068505,46.5,53.5
E00068506,66.7,33.3
E00068507,74.7,25.3
E00068508,88.8,11.2
E00068509,61.4,38.6
E00068510,64.4,35.6
E00068511,66.7,33.3
E00068512,63.2,36.8
E00068513,73.2,26.8
E00068514,68.3,31.8
E00068516,54.9,45.1
E00068517,32.5,67.5
E00068518,45.7,54.3
E00068519,40.6,59.4
E00068520,46.6,53.4
E00068521,41.6,58.4
E00068522,50.4,49.6
E00068523,58.1,41.9
E00068524,54.3,45.7
E00068525,46.4,53.6
E00068526,42.4,57.6
E00068527,39.7,60.3
E00068528,42.3,57.7
E00068573,71.5,28.5
E00068574,66.2,33.8
E00068575,64.3,35.7
E00068576,74.4,25.6
E00068577,77.6,22.4
E00068578,83.8,16.2
E00068579,63.4,36.6
E00068580,71.2,28.8
E00068581,82.4,17.6
E00068583,71.9,28.1
E00068584,67.2,32.8
E00068585,72.6,27.4
E00068586,78.3,21.7
E00068587,63.1,36.9
E00068588,74,26
E00068589,63.8,36.2
E00068590,67.6,32.4
E00068591,68.5,31.5
E00068592,75.8,24.2
E00068593,60.3,39.7
E00068594,70.3,29.7
E00068595,68.4,31.6
E00068596,67.1,32.9
E00068597,82.2,17.8
E00068598,82.9,17.1
E00068599,71.2,28.8
E00068600,69.1,30.9
E00068601,79.4,20.6
E00068602,72.3,27.7
E00068603,77.7,22.3
E00068604,81.7,18.3
E00068605,68.4,31.6
E00068606,80.6,19.4
E00068607,69.8,30.2
E00068608,70.6,29.4
E00068609,72.6,27.4
E00068610,74.9,25.1
E00068611,74.9,25.1
E00068612,65.4,34.6
E00068613,79,21
E00068614,79.5,20.5
E00068615,69.9,30.1
E00100364,98.9,1.1
E00100365,95.5,4.5
E00100367,88.1,11.9
E00100370,89.3,10.7
E00100379,98.3,1.7
E00100380,94.5,5.5
E00100381,95.5,4.5
E00100382,95.6,4.4
E00100383,96.4,3.6
E00100385,95.3,4.7
E00100386,96.1,3.9
E00100387,92.1,7.9
E00100388,95.8,4.2
E00100389,95.6,4.4
E00100390,94.2,5.8
E00100391,94.5,5.5
E00100392,96.6,3.4
E00100393,95.1,4.9
E00100394,96.4,3.6
E00100396,92.3,7.7
E00100397,91.4,8.6
E00100398,98.6,1.4
E00100399,94.2,5.8
E00100400,95.2,4.8
E00100401,94.9,5.1
E00100402,94.7,5.3
E00100403,97.7,2.3
E00100405,94.7,5.3
E00100406,96,4
E00100408,94.8,5.2
E00100410,96.8,3.2
E00100411,96.4,3.6
E00100412,93.1,6.9
E00100413,95.6,4.4
E00100414,97.4,2.6
E00100415,99.5,0.5
E00100416,95.8,4.2
E00100417,96.2,3.8
E00100418,96.1,3.9
E00100419,93.4,6.6
E00100420,96.2,3.8
E00100421,97.2,2.8
E00100422,97.6,2.4
E00100423,98,2
E00100424,95.1,4.9
E00100425,98.4,1.6
E00100426,95.2,4.8
E00100427,100,0
E00100428,96,4
E00100429,96.1,3.9
E00100430,97.9,2.1
E00100431,96.7,3.3
E00100432,98.2,1.8
E00100434,99.5,0.5
E00100435,97.5,2.5
E00100436,94.4,5.6
E00100437,94,6
E00100438,99,1
E00100439,96,4
E00100442,95.7,4.3
E00100443,98.9,1.1
E00100444,93.5,6.5
E00100445,94.2,5.8
E00100446,93.1,6.9
E00100447,98.7,1.3
E00100448,96.3,3.7
E00100449,94.8,5.2
E00100451,96.3,3.7
E00100452,96.5,3.5
E00100453,97.5,2.5
E00100454,99.4,0.6
E00100455,96.2,3.8
E00100456,98.2,1.8
E00100457,98.1,1.9
E00100458,98.4,1.6
E00100459,96.8,3.2
E00100460,94.3,5.7
E00100461,95.8,4.3
E00100462,96.1,3.9
E00100463,97.3,2.7
E00100464,97.7,2.3
E00100465,94.1,5.9
E00100467,96.7,3.3
E00100468,95.2,4.8
E00100469,95.8,4.2
E00100470,96.6,3.4
E00100471,97.7,2.3
E00100472,96.7,3.3
E00100473,96.2,3.8
E00100474,97.6,2.4
E00100475,97.2,2.8
E00100476,93.7,6.3
E00100477,96.5,3.5
E00100478,92.7,7.3
E00100479,98.2,1.8
E00100480,97.6,2.4
