areacd,heating_type_3a-001,heating_type_3a-002
E00067924,1.6,98.4
E00067925,2.1,97.9
E00067936,2.4,97.6
E00067937,1.3,98.7
E00067938,0.8,99.2
E00067939,0,100
E00067940,5.9,94.1
E00068006,2.4,97.6
E00068007,1.4,98.6
E00068008,2.8,97.2
E00068009,2.5,97.5
E00068010,4.1,95.9
E00068011,4.4,95.6
E00068012,1.9,98.1
E00068014,0,100
E00068015,0.9,99.1
E00068016,1.5,98.5
E00068017,2.9,97.1
E00068018,0.9,99.1
E00068019,3.5,96.5
E00068020,1.7,98.3
E00068021,2.5,97.5
E00068022,1.8,98.2
E00068023,1.6,98.4
E00068024,2.6,97.4
E00068025,0,100
E00068026,2.6,97.4
E00068027,2.7,97.3
E00068028,0.9,99.1
E00068029,0,100
E00068030,2.6,97.4
E00068031,1.7,98.3
E00068032,0.8,99.2
E00068033,0,100
E00068034,4.5,95.5
E00068035,0.7,99.3
E00068036,1.7,98.3
E00068037,4.9,95.1
E00068038,6.6,93.4
E00068040,5.3,94.7
E00068041,2.9,97.1
E00068042,2.2,97.8
E00068043,1.9,98.1
E00068044,1.5,98.5
E00068045,3.1,96.9
E00068046,7.7,92.3
E00068047,1.8,98.2
E00068048,0.9,99.1
E00068049,1.8,98.2
E00068050,2.3,97.7
E00068051,2.7,97.3
E00068052,2.2,97.8
E00068053,0,100
E00068054,2.7,97.3
E00068061,1.3,98.7
E00068064,0.8,99.2
E00068090,0.9,99.1
E00068091,0.9,99.1
E00068092,0.9,99.1
E00068093,3.5,96.5
E00068094,3.5,96.5
E00068097,2.7,97.3
E00068098,1.3,98.7
E00068099,5.4,94.6
E00068100,0.7,99.3
E00068101,2.9,97.1
E00068102,0.8,99.2
E00068103,3.1,96.9
E00068104,2.5,97.5
E00068105,0.6,99.4
E00068106,1.7,98.3
E00068107,0.7,99.3
E00068108,2.5,97.5
E00068109,0.8,99.2
E00068110,0,100
E00068111,0.8,99.2
E00068112,1.8,98.2
E00068113,0.8,99.2
E00068114,4.1,95.9
E00068115,0,100
E00068116,0,100
E00068117,1.6,98.4
E00068118,0.9,99.1
E00068119,0.9,99.1
E00068120,1.5,98.5
E00068121,2.5,97.5
E00068122,1,99
E00068123,0,100
E00068124,2.5,97.5
E00068125,0,100
E00068126,0,100
E00068127,0,100
E00068128,1.6,98.4
E00068129,0.9,99.1
E00068130,1.8,98.2
E00068131,0,100
E00068132,0,100
E00068133,0.9,99.1
E00068134,1.6,98.4
E00068135,2.5,97.5
E00068136,2.3,97.7
E00068137,4,96
E00068138,0,100
E00068139,2.1,97.9
E00068140,0,100
E00068141,0.7,99.3
E00068142,3.3,96.7
E00068143,3.1,96.9
E00068144,0.8,99.2
E00068145,3.2,96.8
E00068146,1.5,98.5
E00068147,1.6,98.4
E00068148,2.9,97.1
E00068149,0,100
E00068150,3.1,96.9
E00068151,2.7,97.3
E00068152,2.2,97.8
E00068153,0,100
E00068154,0,100
E00068155,0,100
E00068156,0,100
E00068157,0.8,99.2
E00068158,0.6,99.4
E00068159,0,100
E00068160,1.5,98.5
E00068161,0,100
E00068162,0.9,99.1
E00068163,0,100
E00068164,3.2,96.8
E00068165,0.8,99.2
E00068166,3.2,96.8
E00068167,1.6,98.4
E00068168,6.1,93.9
E00068169,1.5,98.5
E00068170,0.8,99.2
E00068171,1.8,98.2
E00068172,1.5,98.5
E00068173,0,100
E00068174,1.5,98.5
E00068175,0.8,99.2
E00068176,1.7,98.3
E00068177,3.2,96.8
E00068178,1.6,98.4
E00068179,2.2,97.8
E00068180,0,100
E00068181,2.3,97.7
E00068182,0.8,99.2
E00068183,2.5,97.5
E00068184,2.3,97.7
E00068185,5.5,94.5
E00068186,5.4,94.6
E00068187,3.5,96.5
E00068231,1.2,98.8
E00068232,0.8,99.2
E00068233,0,100
E00068234,1.1,98.9
E00068235,0.7,99.3
E00068236,0,100
E00068237,2.1,97.9
E00068238,5,95
E00068239,2.7,97.3
E00068241,0,100
E00068242,0.6,99.4
E00068243,0,100
E00068244,0,100
E00068245,0.8,99.2
E00068246,1.4,98.6
E00068247,0,100
E00068248,0,100
E00068249,0.6,99.4
E00068250,1.7,98.3
E00068252,0.8,99.2
E00068253,2.1,97.9
E00068254,3,97
E00068255,1.4,98.6
E00068256,0.9,99.1
E00068257,0,100
E00068258,10.8,89.2
E00068259,2.8,97.2
E00068260,3.3,96.7
E00068261,1.9,98.1
E00068262,2.1,97.9
E00068263,1.9,98.1
E00068265,0,100
E00068266,2.4,97.6
E00068267,1.8,98.2
E00068268,2.9,97.1
E00068269,0,100
E00068270,0.9,99.1
E00068271,0,100
E00068360,0.9,99.1
E00068361,0.9,99.1
E00068362,0,100
E00068364,0,100
E00068365,1.7,98.3
E00068366,0,100
E00068367,1.7,98.3
E00068368,0,100
E00068369,1.3,98.7
E00068370,0.8,99.2
E00068371,0,100
E00068372,1.7,98.3
E00068373,2.2,97.8
E00068374,0.7,99.3
E00068375,1.2,98.8
E00068376,0,100
E00068377,0.7,99.3
E00068381,0,100
E00068386,0,100
E00068387,0.8,99.2
E00068388,0.7,99.3
E00068389,0,100
E00068390,0.8,99.2
E00068391,1.3,98.7
E00068392,0,100
E00068393,0,100
