areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00067924,11.1,29.5,52.7,6.8
E00067925,9,26.2,61.4,3.4
E00067936,9.5,27.9,56.8,5.8
E00067937,12.2,23.9,57.2,6.7
E00067938,12.8,21.7,61.7,3.9
E00067939,11.4,34.2,48.4,6
E00067940,13,26,55,6.1
E00068006,4.8,19.2,64.8,11.2
E00068007,5.5,21.9,64.1,8.6
E00068008,11.3,15,63.2,10.5
E00068009,3.6,20.4,68.6,7.3
E00068010,6,20.7,65.8,7.6
E00068011,5,17,73,5
E00068012,6.1,18.9,64.9,10.1
E00068014,2.6,17.4,74.8,5.2
E00068015,7.7,14.4,66.3,11.5
E00068016,8.9,15.9,67.5,7.6
E00068017,7.7,17.3,67.9,7.1
E00068018,11.9,19.3,61.5,7.4
E00068019,5.8,17.4,68.4,8.4
E00068020,10.9,19,63.3,6.8
E00068021,14.3,17.1,62.9,5.7
E00068022,2.6,16.7,74.6,6.1
E00068023,0.9,30.6,64,4.5
E00068024,7.9,18.1,63,11
E00068025,8.1,17.1,64.9,9.9
E00068026,7,24.3,66.1,2.6
E00068027,6.8,27.1,58.6,7.5
E00068028,7.8,32.4,52.9,6.9
E00068029,12.7,31.4,44.9,11
E00068030,12.4,24,55.4,8.3
E00068031,6.9,26,62.6,4.6
E00068032,9,24.1,62.1,4.8
E00068033,10.4,23.9,59.7,6
E00068034,9.2,22.2,59.5,9.2
E00068035,6.3,12.6,72.1,9
E00068036,4.9,11.5,73.8,9.8
E00068037,7.3,18.3,67,7.3
E00068038,6,22.9,65.1,6
E00068040,7.8,16.5,68,7.8
E00068041,4.1,16.4,74,5.5
E00068042,10.3,20.5,61.5,7.7
E00068043,9.3,19.1,66.1,5.5
E00068044,6.6,19.2,66.7,7.6
E00068045,10.6,23.4,52.5,13.5
E00068046,8.4,14.4,71.3,6
E00068047,11.6,18.7,59.1,10.6
E00068048,7.9,16.2,71,5
E00068049,11.4,19.7,60.6,8.3
E00068050,3.8,25.4,63.8,6.9
E00068051,8.5,20.1,65.8,5.6
E00068052,13.2,18.2,60.4,8.2
E00068053,12.2,23.3,57.8,6.7
E00068054,5.2,25.8,59.8,9.3
E00068061,17.8,25.6,50.6,6.1
E00068064,16.1,26.8,53.1,4
E00068090,13.2,25,55.1,6.6
E00068091,6.3,35,58.8,0
E00068092,9.8,24.8,63.4,2
E00068093,10.8,31.1,51.4,6.8
E00068094,18.8,20.3,60.9,0
E00068097,11.5,25.5,58.8,4.2
E00068098,12.1,27.9,55,5
E00068099,10.1,27.9,58.1,3.9
E00068100,8.1,23.6,63.4,4.9
E00068101,6.2,24,65.9,3.9
E00068102,7.6,19.6,60.9,12
E00068103,5.7,25.5,60.3,8.5
E00068104,8.1,26.8,54.1,11
E00068105,10,19.3,61.3,9.3
E00068106,15.3,20.8,58.3,5.6
E00068107,9.6,19.2,62.5,8.7
E00068108,5.2,22,64.2,8.7
E00068109,10.3,25.5,57.6,6.7
E00068110,9.7,20.1,65.3,4.9
E00068111,10.2,21.8,61.9,6.1
E00068112,8.4,20.6,65.4,5.6
E00068113,10.4,22.7,62.3,4.5
E00068114,6.7,23.3,60.7,9.3
E00068115,12.1,15.7,66.4,5.7
E00068116,10.3,22.1,58.8,8.8
E00068117,13.5,24.6,55,7
E00068118,14.9,17.5,60.4,7.1
E00068119,8.6,24.3,57.1,10
E00068120,11.7,22.9,62.2,3.2
E00068121,8.8,18.4,64.9,7.9
E00068122,7.6,15.2,67.4,9.8
E00068123,11.6,17.8,66.7,3.9
E00068124,7.6,29.7,58.2,4.4
E00068125,8,18.8,67,6.3
E00068126,5.7,22.8,65.9,5.7
E00068127,13.8,20,56.3,10
E00068128,12.1,19.8,60.4,7.7
E00068129,6,23.3,62,8.7
E00068130,8.7,19.2,71.2,1
E00068131,7.6,34.8,52.2,5.4
E00068132,8,22.5,64.5,5
E00068133,8.6,30,60,1.4
E00068134,8.1,18.2,64.2,9.5
E00068135,10.5,26.7,52.3,10.5
E00068136,12.3,18.2,65.2,4.3
E00068137,10.3,23.3,58.9,7.5
E00068138,7.5,19.9,66.5,6.2
E00068139,9.5,23.3,59.5,7.8
E00068140,5.8,21.6,66.3,6.3
E00068141,7.9,21.3,62.8,7.9
E00068142,5.8,25.6,62,6.6
E00068143,3.3,29.5,56.6,10.7
E00068144,7.3,22.9,63.5,6.3
E00068145,7.2,20.4,63.2,9.2
E00068146,6.9,22.9,64.6,5.6
E00068147,15.2,27.3,49.5,8.1
E00068148,7.6,18.9,68.2,5.3
E00068149,10.1,21,55.5,13.4
E00068150,9.2,24.1,58.6,8
E00068151,10.2,19,60.6,10.2
E00068152,8,19.6,69.3,3.1
E00068153,5.9,24.8,61.4,7.8
E00068154,8.7,40.8,45.6,4.9
E00068155,8.4,14.5,64.9,12.2
E00068156,5.6,21.3,65,8.1
E00068157,8,19.7,60.6,11.7
E00068158,11.3,26.2,57.9,4.6
E00068159,3.8,22.4,69.2,4.5
E00068160,9.7,16.1,64.5,9.7
E00068161,14,18.4,62.3,5.3
E00068162,9.2,16.3,67.4,7.1
E00068163,6.8,19.5,64.7,9
E00068164,8.8,22.6,62.3,6.3
E00068165,14.1,16.9,52.1,16.9
E00068166,6.7,28.7,60.1,4.5
E00068167,6.5,20.9,65.5,7.2
E00068168,10.3,21.6,62.1,6
E00068169,5.2,18.2,66.9,9.7
E00068170,17,33,47.2,2.8
E00068171,6.3,22.5,64.1,7
E00068172,6.9,26.9,56.9,9.2
E00068173,9,12.3,68,10.7
E00068174,8.1,18.8,66.4,6.7
E00068175,12.4,24.7,53.6,9.3
E00068176,2.2,25.2,63.7,8.9
E00068177,4.7,20.3,72.7,2.3
E00068178,7.4,20,64.2,8.4
E00068179,4.1,21.2,66.5,8.2
E00068180,4.6,19.3,72.5,3.7
E00068181,7.4,21.6,65.4,5.6
E00068182,5.7,26.8,63.7,3.8
E00068183,7.5,21.3,68.1,3.1
E00068184,13.7,14.7,67.6,3.9
E00068185,4.9,19,67.5,8.6
E00068186,12.1,22.6,59.7,5.6
E00068187,13.9,25,56.9,4.2
E00068231,8.4,18.4,60.9,12.3
E00068232,4.5,18,59.6,18
E00068233,5.1,21.2,65.1,8.6
E00068234,11.9,16.5,64.8,6.8
E00068235,7.6,22.8,63.2,6.4
E00068236,9.5,22.3,61.5,6.7
E00068237,6.7,17.9,63.7,11.7
E00068238,6.8,12.1,65.9,15.2
E00068239,9.7,20.3,61.4,8.5
E00068241,8.3,24.2,60.5,7
E00068242,9.4,18.8,64.9,6.9
E00068243,12.2,22.8,56.1,8.9
E00068244,11.6,15.1,62.7,10.6
E00068245,10,17.5,66.7,5.8
E00068246,6.2,31,55.2,7.6
E00068247,6.6,23,62.3,8.2
E00068248,0.9,19.6,66.1,13.4
E00068249,6.5,18.5,68,7
E00068250,8.2,19.1,60.1,12.6
E00068252,7.7,20,66.2,6.2
E00068253,20,27.1,48.6,4.3
E00068254,2.9,20,71.4,5.7
E00068255,6.4,19.3,63.2,11.1
E00068256,6.7,33.3,60,0
E00068257,7.9,28.6,52.4,11.1
E00068258,5,30,63.3,1.7
E00068259,11.3,26.1,53.5,9.2
E00068260,10.2,16.7,62,11.1
E00068261,10.6,12.4,69.6,7.5
E00068262,13.8,12.6,65.5,8
E00068263,9.9,25.4,59.2,5.6
E00068265,5.9,16.3,71.9,5.9
E00068266,8.1,20,61.5,10.4
E00068267,9.9,24.1,55.3,10.6
E00068268,12.3,8.8,73.7,5.3
E00068269,11.3,17.5,53.8,17.5
E00068270,9,23,62.3,5.7
E00068271,7.3,17.4,68.8,6.4
E00068360,16,21.8,53.8,8.3
E00068361,18.1,27.7,48.2,6
E00068362,15.1,19.8,54.8,10.3
E00068364,8.7,24.1,58.5,8.7
E00068365,9.5,28.6,56.3,5.6
E00068366,9.2,19.8,60.7,10.3
E00068367,7.9,17.9,69.4,4.8
E00068368,7.4,17.9,64.6,10
E00068369,9.1,21.6,61.1,8.1
E00068370,12,17.3,64.7,6
E00068371,8.5,21.7,57,12.8
E00068372,10.9,16.7,66.7,5.8
E00068373,9,23.3,58.6,9
E00068374,8.4,24.6,55.7,11.4
E00068375,7.3,29,58.1,5.6
E00068376,9,16.4,61.9,12.7
E00068377,8.7,22.5,60.9,8
E00068381,14.2,20.1,49.3,16.4
E00068386,10.1,25.5,53.7,10.7
E00068387,12.9,25.2,52.3,9.7
E00068388,12.5,17.9,61.3,8.3
E00068389,10.7,25.3,56.2,7.9
E00068390,6.5,25.3,57.1,11.2
E00068391,14.1,18.6,58.2,9.1
E00068392,11,19.8,58.1,11
E00068393,7.2,18.7,63.3,10.8
E00068394,11.7,19.4,64.4,4.4
E00068395,13.5,23.4,59.5,3.6
E00068396,10.6,21.3,61,7.1
E00068397,8.9,12.5,72.3,6.3
E00068443,7.1,15.3,66.3,11.2
E00068444,8.3,26.5,59.8,5.3
E00068445,9.6,23.5,57.4,9.6
E00068446,10.7,21.4,60,7.9
E00068447,8.4,22.7,62.2,6.7
E00068449,7.8,23.5,60,8.7
E00068450,4.7,20.9,64,10.5
E00068451,11.4,23.6,58.5,6.5
E00068452,9.6,20.8,60.8,8.8
E00068453,10.5,15.1,63.8,10.5
E00068481,9.8,20.5,60.6,9.1
E00068482,2.8,17,72.3,7.8
E00068483,9.1,19.2,60.6,11.1
E00068484,5.9,21.8,67.3,5
E00068485,5.8,19.6,68.1,6.5
E00068486,3.6,23.2,64.3,8.9
E00068487,9.1,20.8,62.3,7.8
E00068488,15,30.6,48.3,6.1
E00068489,12.2,16,63,8.8
E00068490,13.7,29.5,49.7,7.1
E00068491,10.1,19,64.2,6.7
E00068492,7.5,23.8,63.8,5
E00068493,14.7,28.8,54,2.5
E00068494,13.6,30.2,52.1,4.1
E00068495,8.2,18.4,68.4,5.1
E00068496,12.2,28.8,56.8,2.2
E00068497,13.3,23.6,57,6.1
E00068498,12.1,30.3,53.9,3.6
E00068500,9.3,19.9,63.4,7.5
E00068501,7.1,16.8,68.4,7.7
E00068502,11.9,26.9,55.4,5.7
E00068503,11.5,30.5,55,3.1
E00068504,8.3,17.8,65.6,8.3
E00068505,9.8,19.1,66.7,4.4
E00068506,9.4,19.7,66.7,4.3
E00068507,11.1,23.9,57.2,7.8
E00068508,8.3,25,58.3,8.3
E00068509,7.6,19.2,68.6,4.7
E00068510,9.4,26.3,56.3,8.1
E00068511,9.2,26.2,57.7,6.9
E00068512,7.7,21.9,63.9,6.5
E00068513,3.7,27,64.4,4.9
E00068514,10,20.7,62.7,6.7
E00068516,13.8,33.3,46,6.9
E00068517,12,33.3,46.7,8
E00068518,6.9,22.8,65.3,5
E00068519,11,30.8,49.5,8.8
E00068520,10.5,26.3,56,7.2
E00068521,11.6,30.5,48.2,9.8
E00068522,11.1,21,61.7,6.2
E00068523,8.2,29.5,54.8,7.5
E00068524,10.4,31.3,55.2,3.1
E00068525,15.9,29.1,51.3,3.7
E00068526,9.5,25.1,61.3,4.1
E00068527,12.5,21.9,63,2.6
E00068528,10.4,28.4,58.7,2.5
E00068573,10.8,17.2,64,8.1
E00068574,9.9,19.9,62,8.2
E00068575,4,23.5,65.8,6.7
E00068576,9.2,27,56.7,7.1
E00068577,10.7,19.1,63.4,6.9
E00068578,3,19.2,67.7,10.1
E00068579,2.5,22.1,71.8,3.7
E00068580,8.2,18,66,7.7
E00068581,7.4,18.9,68.2,5.4
E00068583,5.8,17.3,73.4,3.5
E00068584,6.8,23.9,63.6,5.7
E00068585,14.3,20.1,57.8,7.8
E00068586,10.3,19.4,63,7.3
E00068587,11.3,25.6,58.6,4.4
E00068588,12.6,19.8,57.7,9.9
E00068589,9.4,25.5,55.7,9.4
E00068590,5.4,13.5,74.8,6.3
E00068591,8.9,23.7,60.9,6.5
E00068592,11.1,23,58.5,7.4
E00068593,7.8,21.2,57.2,13.8
E00068594,10.8,24,60.5,4.8
E00068595,5.4,28.9,58.4,7.2
E00068596,4,21.8,68.3,5.9
E00068597,6.9,16.7,70.6,5.9
E00068598,8.3,28.6,59.4,3.8
E00068599,15.6,19.5,57,7.8
E00068600,9.2,19.7,61.3,9.8
E00068601,7.4,39.8,49.1,3.7
E00068602,9,23.2,60.6,7.1
E00068603,13,20,59.1,7.8
E00068604,7,17.4,64,11.6
E00068605,11.6,12.5,64.2,11.6
E00068606,15,20,55,10
E00068607,9.5,19.5,63.1,7.9
E00068608,11.1,17.6,64.1,7.2
E00068609,5.7,17.2,69.2,7.9
E00068610,6.1,25.8,59.1,9.1
E00068611,8.7,20.7,62.5,8.2
E00068612,10.8,24.4,62.5,2.3
E00068613,3.3,27.9,64.8,4.1
E00068614,11.9,19.8,59.3,9
E00068615,8,19.3,66,6.7
E00100364,13.4,17.6,58.8,10.1
E00100365,15.7,19.3,52.1,12.9
E00100367,10.6,16.7,63.1,9.6
E00100370,7,19.4,62.9,10.8
E00100379,7.9,23.8,60.3,7.9
E00100380,5.7,20.4,63.1,10.8
