areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00067924,77.3,1.8,0.8,16.3,3.8
E00067925,73.4,3.7,3.7,9.7,9.4
E00067936,64.3,6.1,1.6,24.5,3.5
E00067937,42.7,3.1,4,45.2,5
E00067938,56.6,4.9,2.8,26,9.7
E00067939,58,7.1,4.5,24.4,6
E00067940,63.8,1.9,3,24.9,6.4
E00068006,5.5,7.1,7.1,80.4,0
E00068007,2.8,7.4,5.6,84.2,0
E00068008,1.5,3.3,2.5,92,0.7
E00068009,0.3,1.7,0.3,97.6,0
E00068010,3,3.6,0.7,92.7,0
E00068011,4.8,4.5,4.1,84.5,2.1
E00068012,2.7,3.3,1.8,87.7,4.5
E00068014,3.1,4.6,0.4,92,0
E00068015,6.5,4.3,8.7,80.5,0
E00068016,9.9,2.1,2.8,82.7,2.5
E00068017,2.9,2.3,5.2,88.7,1
E00068018,8.7,0.4,1.9,86.4,2.7
E00068019,6.3,2.3,1.7,88.7,1
E00068020,2.9,0.4,5,90,1.8
E00068021,10,0,2.5,83.2,4.3
E00068022,8,0,5.5,86.5,0
E00068023,3.9,3.6,2,88.8,1.6
E00068024,4.7,1.7,4.4,89.2,0
E00068025,8.5,1.9,5.3,84,0.3
E00068026,2.8,11.6,4.1,80.2,1.3
E00068027,13.6,5.7,3.9,75.2,1.5
E00068028,4.3,5.3,6.9,83.2,0.3
E00068029,5.7,5.4,4.7,83.4,0.7
E00068030,5.2,4.6,4.9,84.6,0.6
E00068031,4.4,4.1,5.8,79.4,6.4
E00068032,5.7,1.5,2.8,85.1,4.9
E00068033,0,2.9,8.2,88.9,0
E00068034,8.2,10.9,4.7,72,4.2
E00068035,5,1.2,0.8,91.3,1.7
E00068036,3.6,3.6,2.1,90.8,0
E00068037,4.8,0,1.6,93.3,0.3
E00068038,2.4,6.5,4,85,2
E00068040,13.4,2,2.8,81.4,0.4
E00068041,0.6,0,0,98.9,0.6
E00068042,3.2,1.6,2.6,91.5,1.1
E00068043,7.9,0,7.6,84.2,0.3
E00068044,10,6.5,3.8,73.2,6.5
E00068045,4.9,2.6,2.9,87.6,2
E00068046,5.3,2.5,5,86.5,0.7
E00068047,7.7,2.8,4.5,81.5,3.4
E00068048,8.1,7.1,4.6,79.4,0.8
E00068049,2.4,1.8,1.5,91.9,2.4
E00068050,8.6,1.7,2.7,86.6,0.3
E00068051,10.8,5.8,5.3,75.3,2.8
E00068052,9.8,0.7,2,85,2.6
E00068053,8,7.3,5.1,75.4,4.1
E00068054,2.5,6.4,8.7,80.4,2
E00068061,69.6,4.3,2.9,14.4,8.8
E00068064,83.2,2.8,2.4,6.9,4.7
E00068090,60.7,8.7,4.6,18.8,7.2
E00068091,37.8,6.6,1.9,42.1,11.6
E00068092,70.6,2.3,1.7,17.1,8.3
E00068093,69.9,4.6,2.6,14.9,8.1
E00068094,53.7,6.2,2.3,25.1,12.7
E00068097,75.5,3.8,2,18.7,0
E00068098,45.1,7.5,6.2,35.4,5.8
E00068099,34.2,8,4.6,46,7.2
E00068100,40.4,6.1,5.4,37.2,10.9
E00068101,18.1,5,4.7,68.1,4
E00068102,22.2,10.3,3.7,59.7,4.1
E00068103,21.2,8.8,11,58.6,0.3
E00068104,27.6,4.2,7,53.1,8.1
E00068105,24.9,3,2.2,65.6,4.4
E00068106,42.9,3.1,5.2,44.1,4.6
E00068107,47.7,3.3,3,37.4,8.6
E00068108,15.9,7.2,7.7,67.9,1.3
E00068109,35,1.8,5.1,52,6
E00068110,9.6,7.8,7.8,73.8,1.1
E00068111,44.4,4.5,3.7,40.2,7.3
E00068112,39.7,4.9,7,48.4,0
E00068113,46.1,4.1,1.5,41.4,7
E00068114,19.4,9.1,4.4,67.2,0
E00068115,26.5,4.4,4.8,59.2,5.1
E00068116,55.3,5.1,1.6,28.6,9.3
E00068117,53.3,3.9,3.4,29,10.4
E00068118,42.6,3.2,4.1,47.2,2.9
E00068119,18.3,3.2,3.2,72.5,2.8
E00068120,16.1,2.8,5,74.5,1.7
E00068121,24.4,2.4,3.5,66.9,2.8
E00068122,25,1.6,3.5,65.2,4.7
E00068123,47,7,1.5,38.4,6.1
E00068124,50.7,3.3,0.8,37.7,7.6
E00068125,20.4,1,5.7,69.4,3.5
E00068126,42.2,9.7,3.2,43,1.8
E00068127,14,1.6,0.5,73.1,10.9
E00068128,35.5,4.8,2.7,49.5,7.5
E00068129,31.5,3.3,2.3,57.4,5.6
E00068130,19.9,1.2,1.2,74.4,3.3
E00068131,26.9,2.5,4.1,64.9,1.7
E00068132,42.3,2,4.4,45.7,5.7
E00068133,29.7,6.7,2.9,55.5,5.3
E00068134,39.2,6.1,3.7,45.2,5.8
E00068135,7.1,11.4,3.5,77.6,0.4
E00068136,42.1,1.9,3.5,46.1,6.4
E00068137,14.6,5.7,5.7,69.1,4.9
E00068138,36.5,5.9,4.4,47.1,6.2
E00068139,15.7,10.2,4.3,66.2,3.7
E00068140,30.6,6.3,7.4,47,8.7
E00068141,22,2.4,2.1,67,6.4
E00068142,3.9,4.3,2.6,89.1,0
E00068143,7.2,1.7,3.1,83.6,4.5
E00068144,3.6,0,1.2,94.8,0.4
E00068145,5.8,0.9,10.4,80.9,2
E00068146,22.6,3.1,4.6,66.3,3.4
E00068147,2.8,3.9,7.8,85.5,0
E00068148,2.7,2.9,6.8,84.4,3.2
E00068149,5.4,6.8,3.7,80,4.1
E00068150,4.7,1.2,2.5,91.3,0.3
E00068151,10.2,4.2,2.7,82.2,0.6
E00068152,2.7,4.2,3,89.8,0.3
E00068153,3.4,2.2,5.9,87,1.5
E00068154,0,2.9,2.9,94.3,0
E00068155,0.7,2.6,1,95.7,0
E00068156,6.6,1.6,4.9,86.9,0
E00068157,9,9.5,2.6,74.9,4.1
E00068158,7.7,7.6,3.7,76.4,4.6
E00068159,2.1,1.7,5.2,90.9,0
E00068160,2.6,0.3,3.6,90.2,3.3
E00068161,10.3,1.3,1.7,86.7,0
E00068162,6.9,2.4,2.4,88.3,0
E00068163,6.4,3.9,0,88.2,1.4
E00068164,11.4,5.2,2.6,78.2,2.6
E00068165,3.2,0.4,0.8,95.6,0
E00068166,3.7,3,3,78.4,11.9
E00068167,8,2,3.7,86.3,0
E00068168,6.9,3.8,4.8,81.4,3.1
E00068169,2.2,2.5,3.8,91.5,0
E00068170,4.9,2.7,8.8,83.5,0
E00068171,15.6,3.7,7.8,72.9,0
E00068172,12.3,0,2.8,84.5,0.3
E00068173,5.6,2.4,0.3,91.6,0
E00068174,3.2,2.1,3.8,88.5,2.4
E00068175,4.5,3.5,5.8,84,2.2
E00068176,17,0,3.4,74.1,5.6
E00068177,29.2,2.5,2.8,62.9,2.5
E00068178,8.8,4.5,4.2,81,1.5
E00068179,11,3.4,3.1,79.7,2.8
E00068180,4.4,1.8,1.3,92.1,0.4
E00068181,3.2,2.9,3.9,89.7,0.3
E00068182,1.8,4.8,5.5,87.3,0.6
E00068183,3.7,4.7,1.6,89.7,0.3
E00068184,5.7,2.1,2.9,89.3,0
E00068185,5.2,1.5,2.2,90.3,0.7
E00068186,3.1,1.2,2.3,92.2,1.2
E00068187,2.5,2.5,3.7,91.4,0
E00068231,3.9,1.6,5,88.7,0.8
E00068232,8.3,4.8,1.7,85.2,0
E00068233,7.4,2,5.6,85,0
E00068234,8.1,0.9,2.2,86,2.8
E00068235,5.2,3.3,3.8,87.7,0
E00068236,4.5,3.5,1.6,89.5,1
E00068237,9.4,1,3.6,86,0
E00068238,4.1,4.4,0.7,90.8,0
E00068239,16.6,2.6,5.8,73.1,1.9
E00068241,8.7,3.6,3.3,82.7,1.8
E00068242,7.5,2.5,1.8,88.2,0
E00068243,1.7,5,1.2,92.1,0
E00068244,21.3,2.2,4.2,65.3,7.1
E00068245,8.2,3.5,3.9,84,0.4
E00068246,7.7,2.5,9.3,78.9,1.6
E00068247,10.4,10.1,5.2,72.5,1.7
E00068248,4.4,3.1,3.8,88.1,0.6
E00068249,8,3.6,3.6,84.8,0
E00068250,4.2,3.4,1.3,91.1,0
E00068252,3.8,2.4,0,93.8,0
E00068253,3.3,8.8,5.4,79.5,2.9
E00068254,4.5,3.1,3.1,89.3,0
