areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00067924,54.1,45.9
E00067925,50.8,49.2
E00067936,52.2,47.8
E00067937,45.9,54.1
E00067938,53.5,46.5
E00067939,46.6,53.4
E00067940,53.7,46.3
E00068006,39.3,60.7
E00068007,34.4,65.6
E00068008,41.3,58.8
E00068009,37.6,62.4
E00068010,45,55
E00068011,26.8,73.2
E00068012,26.9,73.1
E00068014,45.5,54.5
E00068015,33,67
E00068016,35.7,64.3
E00068017,27.9,72.1
E00068018,58.7,41.3
E00068019,36,64
E00068020,34.4,65.6
E00068021,38.1,61.9
E00068022,54.2,45.8
E00068023,47.7,52.3
E00068024,45.5,54.5
E00068025,34.2,65.8
E00068026,37.6,62.4
E00068027,42.1,57.9
E00068028,35.6,64.4
E00068029,14.6,85.4
E00068030,43.8,56.2
E00068031,29.8,70.2
E00068032,32.8,67.2
E00068033,33.5,66.5
E00068034,26.4,73.6
E00068035,30,70
E00068036,29.1,70.9
E00068037,39.2,60.8
E00068038,26.6,73.4
E00068040,26,74
E00068041,31.1,68.9
E00068042,22.5,77.5
E00068043,24.9,75.1
E00068044,27.7,72.3
E00068045,37.6,62.4
E00068046,24.9,75.1
E00068047,40.6,59.4
E00068048,41.1,58.9
E00068049,23.6,76.4
E00068050,47.9,52.1
E00068051,33.7,66.3
E00068052,43.3,56.7
E00068053,35,65
E00068054,28.9,71.1
E00068061,45.8,54.2
E00068064,54.3,45.7
E00068090,50,50
E00068091,30.4,69.6
E00068092,48.7,51.3
E00068093,54.7,45.3
E00068094,36.2,63.8
E00068097,52.2,47.8
E00068098,44.9,55.1
E00068099,50.2,49.8
E00068100,54.7,45.3
E00068101,49.2,50.8
E00068102,39.2,60.8
E00068103,31.8,68.2
E00068104,48.2,51.8
E00068105,56.4,43.6
E00068106,63.7,36.3
E00068107,52.8,47.2
E00068108,44.7,55.3
E00068109,53,47
E00068110,31.6,68.4
E00068111,52,48
E00068112,52.4,47.6
E00068113,54.5,45.5
E00068114,51.2,48.8
E00068115,51,49
E00068116,63.1,36.9
E00068117,54.6,45.4
E00068118,53.5,46.5
E00068119,54.1,45.9
E00068120,50.2,49.8
E00068121,56.3,43.7
E00068122,44,56
E00068123,59.2,40.8
E00068124,55,45
E00068125,62.5,37.5
E00068126,55.9,44.1
E00068127,54.1,45.9
E00068128,58.5,41.5
E00068129,63.1,36.9
E00068130,58.4,41.6
E00068131,52.3,47.7
E00068132,51,49
E00068133,40.7,59.3
E00068134,54.4,45.6
E00068135,34.8,65.2
E00068136,54.3,45.7
E00068137,32.8,67.2
E00068138,46.2,53.8
E00068139,44.3,55.7
E00068140,49.3,50.7
E00068141,46.5,53.5
E00068142,40.1,59.9
E00068143,43.6,56.4
E00068144,48.2,51.8
E00068145,26.5,73.5
E00068146,37.1,62.9
E00068147,20.8,79.2
E00068148,28.1,71.9
E00068149,32.6,67.4
E00068150,47.8,52.2
E00068151,37.6,62.4
E00068152,43.7,56.3
E00068153,38.2,61.8
E00068154,35.5,64.5
E00068155,46.4,53.6
E00068156,45,55
E00068157,32.7,67.3
E00068158,32.1,67.9
E00068159,46.6,53.4
E00068160,46.5,53.5
E00068161,50.9,49.1
E00068162,51.7,48.3
E00068163,52.7,47.3
E00068164,51.6,48.4
E00068165,55.9,44.1
E00068166,34.8,65.2
E00068167,45.5,54.5
E00068168,49.1,50.9
E00068169,39.9,60.1
E00068170,15.3,84.7
E00068171,47.2,52.8
E00068172,40.9,59.1
E00068173,48.7,51.3
E00068174,48.9,51.1
E00068175,41.7,58.3
E00068176,45.4,54.6
E00068177,47.4,52.6
E00068178,39.3,60.7
E00068179,53.7,46.3
E00068180,48.2,51.8
E00068181,42.4,57.6
E00068182,39.4,60.6
E00068183,50.6,49.4
E00068184,41.3,58.7
E00068185,36,64
E00068186,44.7,55.3
E00068187,38.1,61.9
E00068231,51.6,48.4
E00068232,50.7,49.3
E00068233,58,42
E00068234,59.4,40.6
E00068235,64.1,35.9
E00068236,36.6,63.4
E00068237,45.7,54.3
E00068238,37.5,62.5
E00068239,42.2,57.8
E00068241,42,58
E00068242,47.9,52.1
E00068243,36.2,63.8
E00068244,59.3,40.7
E00068245,39.9,60.1
E00068246,40.1,59.9
E00068247,35.5,64.5
E00068248,41.7,58.3
E00068249,47.8,52.2
E00068250,42.9,57.1
E00068252,56.6,43.4
E00068253,32.5,67.5
E00068254,38.1,61.9
E00068255,47.3,52.7
E00068256,21.9,78.1
E00068257,27.2,72.8
E00068258,45.1,54.9
E00068259,29.2,70.8
E00068260,44.3,55.7
E00068261,57,43
E00068262,55.4,44.6
E00068263,33.8,66.2
E00068265,53.2,46.8
E00068266,51.5,48.5
E00068267,51.1,48.9
E00068268,53,47
E00068269,47.2,52.8
E00068270,48.4,51.6
E00068271,47.1,52.9
E00068360,59.6,40.4
E00068361,38.1,61.9
E00068362,64.1,35.9
E00068364,65.9,34.1
E00068365,22,78
E00068366,66,34
E00068367,37.6,62.4
E00068368,70.2,29.8
E00068369,59.5,40.5
E00068370,61.3,38.7
E00068371,64,36
E00068372,53.8,46.2
E00068373,56,44
E00068374,54.1,45.9
E00068375,61,39
E00068376,57.5,42.5
E00068377,41.4,58.6
E00068381,64.4,35.6
E00068386,66.1,33.9
E00068387,63.1,36.9
E00068388,51.5,48.5
E00068389,58.4,41.6
E00068390,53,47
E00068391,58.3,41.7
E00068392,62.1,37.9
E00068393,64.9,35.1
E00068394,53.7,46.3
E00068395,37.9,62.1
E00068396,60.3,39.7
E00068397,38.3,61.7
E00068443,57.5,42.5
E00068444,57,43
E00068445,67.9,32.1
E00068446,53.2,46.8
E00068447,64.7,35.3
E00068449,59.3,40.7
E00068450,40.8,59.2
E00068451,62.9,37.1
E00068452,63.9,36.1
E00068453,56.9,43.1
E00068481,64.1,35.9
E00068482,48,52
E00068483,57.9,42.1
E00068484,44.7,55.3
E00068485,50.7,49.3
E00068486,32.7,67.3
E00068487,51.5,48.5
E00068488,55.2,44.8
E00068489,47.3,52.7
E00068490,52.3,47.7
E00068491,40.9,59.1
E00068492,43.1,56.9
E00068493,49.7,50.3
E00068494,54,46
E00068495,48.3,51.7
E00068496,48.2,51.8
E00068497,43.3,56.7
E00068498,54.5,45.5
E00068500,49.4,50.6
E00068501,38.9,61.1
E00068502,52.2,47.8
E00068503,40.4,59.6
E00068504,47.8,52.2
E00068505,44.8,55.2
E00068506,35,65
E00068507,39.9,60.1
E00068508,26.7,73.3
E00068509,55.6,44.4
E00068510,35,65
E00068511,30.8,69.2
E00068512,32.1,67.9
E00068513,54,46
E00068514,37.3,62.7
E00068516,54.4,45.6
E00068517,48.7,51.3
E00068518,41.9,58.1
E00068519,53.4,46.6
E00068520,47.7,52.3
E00068521,44,56
E00068522,44.2,55.8
E00068523,44.5,55.5
E00068524,49.2,50.8
E00068525,51.8,48.2
E00068526,56.7,43.3
E00068527,52.5,47.5
E00068528,55.1,44.9
E00068573,40.6,59.4
E00068574,57.2,42.8
E00068575,55.8,44.2
E00068576,40.8,59.2
E00068577,48.6,51.4
E00068578,31,69
E00068579,46.9,53.1
E00068580,59.7,40.3
E00068581,52.9,47.1
E00068583,26.8,73.2
E00068584,37.6,62.4
E00068585,30.5,69.5
E00068586,34.9,65.1
E00068587,40.5,59.5
E00068588,40.3,59.7
E00068589,59.3,40.7
E00068590,42.1,57.9
E00068591,39.3,60.7
E00068592,30.5,69.5
E00068593,31.5,68.5
E00068594,32.6,67.4
E00068595,50,50
E00068596,52.4,47.6
E00068597,29.6,70.4
E00068598,27.2,72.8
E00068599,37.2,62.8
E00068600,51.8,48.2
E00068601,23.5,76.5
E00068602,59,41
E00068603,40.8,59.2
E00068604,36.1,63.9
E00068605,28.6,71.4
E00068606,55.9,44.1
E00068607,32.8,67.2
E00068608,31,69
E00068609,24.2,75.8
E00068610,21.6,78.4
E00068611,30.5,69.5
E00068612,36.7,63.3
E00068613,41.8,58.2
E00068614,35.3,64.7
E00068615,45.2,54.8
E00100364,52.3,47.7
E00100365,61.1,38.9
E00100367,55.3,44.7
E00100370,56,44
E00100379,38.9,61.1
E00100380,32.4,67.6
E00100381,46.1,53.9
E00100382,54.7,45.3
E00100383,40.1,59.9
E00100385,43.9,56.1
E00100386,41,59
E00100387,41,59
E00100388,39.9,60.1
E00100389,43.8,56.2
E00100390,48.6,51.4
E00100391,31.6,68.4
E00100392,38.5,61.5
E00100393,49.2,50.8
E00100394,38.5,61.5
E00100396,61,39
E00100397,62.5,37.5
E00100398,63.1,36.9
E00100399,58.2,41.8
E00100400,53.1,46.9
E00100401,55.9,44.1
E00100402,65.1,34.9
E00100403,58.7,41.3
E00100405,61.8,38.2
E00100406,34.5,65.5
E00100408,39.1,60.9
E00100410,65.2,34.8
E00100411,58.8,41.2
E00100412,35.2,64.8
E00100413,42.5,57.5
E00100414,62.1,37.9
E00100415,38.4,61.6
E00100416,30.2,69.8
E00100417,26.3,73.7
E00100418,50,50
E00100419,55.6,44.4
E00100420,40.2,59.8
E00100421,54.7,45.3
E00100422,49.3,50.7
E00100423,57.7,42.3
E00100424,53.8,46.2
E00100425,35.9,64.1
E00100426,50.8,49.2
E00100427,34.8,65.2
E00100428,51.2,48.8
E00100429,46.5,53.5
E00100430,40.6,59.4
E00100431,54,46
E00100432,41.9,58.1
E00100434,68.3,31.7
E00100435,58.8,41.2
E00100436,57.4,42.6
E00100437,65.2,34.8
E00100438,54.8,45.2
E00100439,45.3,54.7
E00100442,67.7,32.3
E00100443,55,45
E00100444,42.3,57.7
E00100445,25.5,74.5
E00100446,52.6,47.4
E00100447,46.5,53.5
E00100448,46.3,53.7
E00100449,47.9,52.1
E00100451,63.9,36.1
E00100452,52.2,47.8
E00100453,41.8,58.2
E00100454,52.4,47.6
E00100455,41.9,58.1
E00100456,49.6,50.4
E00100457,39.9,60.1
E00100458,56.2,43.8
E00100459,64.5,35.5
E00100460,26.4,73.6
E00100461,59.2,40.8
E00100462,47.9,52.1
E00100463,53.1,46.9
E00100464,60.5,39.5
E00100465,53.8,46.2
E00100467,61.7,38.3
E00100468,44.6,55.4
E00100469,50.7,49.3
E00100470,43.3,56.7
E00100471,56.9,43.1
E00100472,38.6,61.4
E00100473,53.3,46.7
E00100474,57.4,42.6
E00100475,52.3,47.7
E00100476,53.8,46.2
E00100477,60.4,39.6
E00100478,51.6,48.4
E00100479,65.7,34.3
E00100480,65.2,34.8
E00100481,44.3,55.7
E00100482,50.4,49.6
E00100483,46.4,53.6
E00100484,63.5,36.5
E00100485,56.5,43.5
E00100486,55.1,44.9
E00100487,44.1,55.9
E00100488,61.5,38.5
E00100489,50.2,49.8
E00100490,33.9,66.1
E00100491,30.7,69.3
E00100492,32.5,67.5
E00100493,45,55
E00100494,42.4,57.6
E00100495,27.4,72.6
E00100496,36,64
E00100497,58.6,41.4
E00100498,50.2,49.8
E00100499,52.3,47.7
E00100500,43.1,56.9
E00100501,33.6,66.4
E00100502,29.4,70.6
E00100503,47.5,52.5
E00100504,57.6,42.4
E00100505,45.6,54.4
E00100506,38.8,61.2
E00100507,44.2,55.8
E00100508,48.1,51.9
E00100509,46.9,53.1
E00100510,54.2,45.8
E00100511,44.3,55.7
E00100512,41.8,58.2
E00100513,50,50
E00100514,48.4,51.6
E00100515,38.3,61.7
E00100516,30.8,69.2
E00100517,31.3,68.7
E00100518,46.2,53.8
E00100519,41.3,58.8
E00100520,37.1,62.9
E00100521,46.8,53.2
E00100522,61.8,38.2
E00100523,54.5,45.5
E00100525,57.6,42.4
E00100526,39.2,60.8
E00100527,51.3,48.7
E00100529,67.6,32.4
E00100530,59.3,40.7
E00100531,59.5,40.5
E00100532,62.5,37.5
E00100533,65.2,34.8
E00100534,47.4,52.6
E00100535,47.9,52.1
E00100537,44.2,55.8
E00100538,58.1,41.9
E00100539,44.9,55.1
E00100540,63.4,36.6
E00100541,53.7,46.3
E00100542,34.7,65.3
E00100543,63.2,36.8
E00100544,60.5,39.5
E00100545,56.1,43.9
E00100546,49.5,50.5
E00100547,50.5,49.5
E00100548,46.8,53.2
E00100549,46.8,53.2
E00100550,53.2,46.8
E00100551,45.4,54.6
E00100552,50.6,49.4
E00100553,44.7,55.3
E00100554,50.8,49.2
E00100555,49.8,50.2
E00100556,44,56
E00100557,51.9,48.1
E00100558,62.3,37.7
E00100559,31.5,68.5
E00100560,59.9,40.1
E00100561,63,37
E00100562,62.4,37.6
E00100563,45,55
E00100564,50.3,49.7
E00100565,60.1,39.9
E00100566,46.7,53.3
E00100567,44.3,55.7
E00100568,63.8,36.2
E00100569,54.1,45.9
E00100570,54.5,45.5
E00100571,55,45
E00100572,49.8,50.2
E00100573,60.6,39.4
E00100574,41.1,58.9
E00100576,55.4,44.6
E00100578,58.9,41.1
E00100579,54.7,45.3
E00100580,59.4,40.6
E00100581,31.9,68.1
E00100582,37.3,62.7
E00100583,54.7,45.3
E00100585,32.4,67.6
E00100586,40.2,59.8
E00100587,27.5,72.5
E00100588,32.3,67.7
E00100589,29.4,70.6
E00100590,46.4,53.6
E00100591,49.8,50.2
E00100592,34.3,65.7
E00100593,49.3,50.7
E00100594,57,43
E00100595,61.2,38.8
E00100596,42.5,57.5
E00100597,59.4,40.6
E00100598,63.4,36.6
E00100600,63.6,36.4
E00100601,62.9,37.1
E00100602,48,52
E00100603,49,51
E00100604,56.2,43.8
E00100605,38.9,61.1
E00100606,60,40
E00100608,58,42
E00100609,58,42
E00100610,42.7,57.3
E00100611,60.3,39.7
E00100612,47.1,52.9
E00100613,30.2,69.8
E00100616,37.3,62.7
E00100617,52.2,47.8
E00100618,49.6,50.4
E00100620,50.6,49.4
E00100621,53.4,46.6
E00100622,38.2,61.8
E00100623,33.2,66.8
E00100624,44.9,55.1
E00100625,37.6,62.4
E00100626,38.4,61.6
E00100628,32.7,67.3
E00131503,60.8,39.2
E00131507,63.1,36.9
E00131508,68,32
E00131509,57.8,42.2
E00131510,69,31
E00131511,69.5,30.5
E00131512,66.5,33.5
E00131513,42.9,57.1
E00131514,40.6,59.4
E00131516,29.6,70.4
E00131517,62.8,37.2
E00131519,47,53
E00131520,53.2,46.8
E00131521,42.8,57.2
E00131522,23.5,76.5
E00131523,39.7,60.3
E00131524,23.2,76.8
E00131526,46.9,53.1
E00131527,49.4,50.6
E00131528,60,40
E00131529,53,47
E00131530,51.4,48.6
E00131531,42.7,57.3
E00131532,54.8,45.2
E00131533,59.2,40.8
E00131534,39.3,60.7
E00131535,43.4,56.6
E00131536,37,63
E00131537,31.8,68.2
E00131538,66.8,33.2
E00131539,52.9,47.1
E00131540,52.3,47.7
E00131541,33.3,66.7
E00131542,55.5,44.5
E00131543,58.2,41.8
E00131544,58.9,41.1
E00131545,64.1,35.9
E00131671,33.9,66.1
E00131672,63.9,36.1
E00131673,62.8,37.2
E00131674,54.5,45.5
E00131675,27.7,72.3
E00131676,47.1,52.9
E00131677,44,56
E00131678,28.2,71.8
E00131679,34.6,65.4
E00131680,52.5,47.5
E00131681,55,45
E00131682,21.5,78.5
E00131683,44.5,55.5
E00131684,52.3,47.7
E00131685,50.7,49.3
E00131686,60.3,39.7
E00131687,65.9,34.1
E00131688,55.9,44.1
E00131689,56.3,43.8
E00131690,49.2,50.8
E00131691,53.1,46.9
E00131692,54.5,45.5
E00131693,37.7,62.3
E00131694,43.1,56.9
E00131695,49.3,50.7
E00131696,45.1,54.9
E00131697,40.8,59.2
E00131698,44.6,55.4
E00131699,56.7,43.3
E00131701,27.8,72.2
E00131702,40.2,59.8
E00131703,44.5,55.5
E00131704,52.5,47.5
E00131705,51.5,48.5
E00131706,50.4,49.6
E00131707,56.8,43.2
E00131708,59.7,40.3
E00131709,38.3,61.7
E00131710,45.8,54.2
E00131711,59.1,40.9
E00131712,66,34
E00131713,58.4,41.6
E00131715,48.1,51.9
E00131750,50.4,49.6
E00131752,65,35
E00131754,64.9,35.1
E00131762,46.9,53.1
E00149834,39.9,60.1
E00149835,44.3,55.7
E00149836,45.7,54.3
E00149837,47.8,52.2
E00149838,32.8,67.2
E00149839,44.2,55.8
E00149840,39.6,60.4
E00149841,31.7,68.3
E00149842,42.9,57.1
E00149843,48.7,51.3
E00149844,36.2,63.8
E00149845,41.7,58.3
E00149846,41.4,58.6
E00149847,39.5,60.5
E00149848,44,56
E00149849,44.9,55.1
E00149850,44.8,55.2
E00149860,48.3,51.7
E00149861,56.4,43.6
E00149862,50.9,49.1
E00149863,49.2,50.8
E00149864,53.4,46.6
E00149865,45.3,54.7
E00149867,46.1,53.9
E00149868,47.2,52.8
E00149869,51.5,48.5
E00149870,31.8,68.2
E00149871,56.7,43.3
E00149872,50.8,49.2
E00149874,55,45
E00149876,61.4,38.6
E00149877,66.3,33.7
E00149878,52.3,47.7
E00149879,41.4,58.6
E00149880,53.3,46.7
E00149881,55.7,44.3
E00149882,46.7,53.3
E00149883,49.2,50.8
E00149884,52.5,47.5
E00149885,46.8,53.2
E00149886,56.1,43.9
E00149887,44.5,55.5
E00149888,65.1,34.9
E00149889,61.3,38.7
E00149891,55.6,44.4
E00149892,63.8,36.2
E00149893,50.2,49.8
E00149894,42.5,57.5
E00149895,58,42
E00149896,58.9,41.1
E00149897,26.6,73.4
E00149898,52.9,47.1
E00149899,57,43
E00149900,30.3,69.7
E00149903,13.5,86.5
E00149904,29.9,70.1
E00149905,31.2,68.8
E00149908,36.2,63.8
E00149921,61.1,38.9
E00149922,50.5,49.5
E00149930,39.4,60.6
E00149931,30.9,69.1
E00149932,33.2,66.8
E00149933,38.3,61.7
E00149934,55.3,44.7
E00149935,34.4,65.6
E00149936,34.6,65.4
E00149937,45.4,54.6
E00149938,41,59
E00149939,37,63
E00149940,54.2,45.8
E00149941,39.5,60.5
E00149942,40.4,59.6
E00149943,44.9,55.1
E00149944,33.5,66.5
E00149965,42.3,57.7
E00149966,33.2,66.8
E00149967,35.1,64.9
E00149968,27.3,72.7
E00149969,50.9,49.1
E00149971,42.8,57.2
E00149972,53.7,46.3
E00149973,54.3,45.7
E00149974,42.3,57.7
E00149975,54.5,45.5
E00149976,45.6,54.4
E00149977,34.8,65.2
E00149978,36.8,63.2
E00149979,53.7,46.3
E00149980,22,78
E00149981,41.9,58.1
E00149982,37.5,62.5
E00149983,29.6,70.4
E00149984,45,55
E00149985,49.2,50.8
E00149986,31.7,68.3
E00149987,31.3,68.7
E00149988,44.9,55.1
E00149989,49.2,50.8
E00149990,51.7,48.3
E00149991,62.3,37.7
E00149992,63.7,36.3
E00149993,55.6,44.4
E00149994,53.1,46.9
E00149995,41.9,58.1
E00149996,61.3,38.7
