areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00067924,0,3.1,43.3,53.5
E00067925,4.2,7.4,75.8,12.6
E00067936,4.7,6.2,46.5,42.6
E00067937,11.6,21.3,17.4,49.7
E00067938,0,6.5,61.3,32.3
E00067939,5.7,15.7,47.1,31.4
E00067940,1,14.6,57.3,27.2
E00068006,9.4,19.7,66.9,3.9
E00068007,25.7,15.7,50.7,7.9
E00068008,8.3,45.5,32.4,13.8
E00068009,40.3,23.4,28.6,7.8
E00068010,11.2,49.1,29.6,10.1
E00068011,8.1,78.7,11,2.2
E00068012,8.4,61.3,24.5,5.8
E00068014,2.4,45.5,43.1,8.9
E00068015,8,57.5,24.8,9.7
E00068016,5.9,52.6,34.1,7.4
E00068017,2.2,50.7,42,5.1
E00068018,0,18.9,45.9,35.1
E00068019,2.6,28.2,59,10.3
E00068020,2.6,14,71.1,12.3
E00068021,22.2,20.5,53.8,3.4
E00068022,3.7,36.7,39.4,20.2
E00068023,5.4,14,62.8,17.8
E00068024,4.4,13.2,75.4,7
E00068025,19.4,18.5,58.9,3.2
E00068026,0,34.5,62.8,2.7
E00068027,0.9,2.7,91,5.4
E00068028,14.9,41.2,28.9,14.9
E00068029,37.7,43.5,16.2,2.6
E00068030,0.9,6.2,88.5,4.4
E00068031,7.6,1.7,86.4,4.2
E00068032,0,20,76.8,3.2
E00068033,23.2,17.9,55.8,3.2
E00068034,39,13,45.2,2.8
E00068035,39.7,39.7,17.7,2.8
E00068036,16.2,59,18.8,6
E00068037,22.2,52.5,21,4.3
E00068038,24.3,40.2,33.6,1.9
E00068040,10.5,62.3,21.9,5.3
E00068041,60.3,33.8,4.4,1.5
E00068042,14.4,61.1,20,4.4
E00068043,4.5,55.8,37.8,1.9
E00068044,12.9,47.5,35.6,4
E00068045,0.8,45,48.1,6.2
E00068046,4.2,66,27.1,2.8
E00068047,18.8,34.9,38.1,8.3
E00068048,6.7,25.9,63.4,4
E00068049,38.2,32.7,24.8,4.2
E00068050,8.4,20.6,63.4,7.6
E00068051,4.8,34,39.9,21.3
E00068052,0,20.3,71.7,8
E00068053,16.9,13.8,52.5,16.9
E00068054,8.8,26.4,52.7,12.2
E00068061,10.1,20.1,39.6,30.2
E00068064,0,19.4,46.3,34.3
E00068090,2.7,28.2,32.7,36.4
E00068091,48.2,26.4,17.3,8.2
E00068092,13.2,7.9,37.7,41.2
E00068093,7.9,39.6,38.8,13.7
E00068094,60.2,17.7,15.9,6.2
E00068097,8,15.2,50,26.8
E00068098,0,49.7,42.4,7.9
E00068099,21.8,54.4,18.4,5.4
E00068100,2.8,60.7,29.7,6.9
E00068101,8.1,36,46.3,9.6
E00068102,38.9,15.1,37.3,8.7
E00068103,2.4,33.1,60.5,4
E00068104,2.5,43.8,26.9,26.9
E00068105,0,33.5,44.3,22.2
E00068106,0.8,12.7,33.1,53.4
E00068107,2.1,8.6,70,19.3
E00068108,8,29.4,57.1,5.5
E00068109,1.7,14.2,68.3,15.8
E00068110,0,45,53,2
E00068111,18.3,23,35.7,23
E00068112,2.7,20.7,60.4,16.2
E00068113,1.7,23.1,62,13.2
E00068114,0.8,7.4,77,14.8
E00068115,1.6,39.2,26.4,32.8
E00068116,0,0,79.2,20.8
E00068117,0,7.9,65.4,26.8
E00068118,0,8.7,47.8,43.5
E00068119,0.9,24.1,50,25
E00068120,0.7,15.4,65.4,18.4
E00068121,5.1,17.1,65.8,12
E00068122,14.9,12.9,51.5,20.8
E00068123,1.8,14.3,16.1,67.9
E00068124,2.5,12.5,44.2,40.8
E00068125,0,13,33,53.9
E00068126,0,20,60.9,19.1
E00068127,3.1,32.3,40.6,24
E00068128,0,5.6,47.6,46.8
E00068129,0,14,19.3,66.7
E00068130,0.9,29.4,46.8,22.9
E00068131,2.6,50,36.8,10.5
E00068132,0,9.5,61.1,29.4
E00068133,33,30.4,31.3,5.2
E00068134,0,3.2,86.5,10.3
E00068135,22.5,23.3,48.3,5.8
E00068136,0.8,10.5,64.7,24.1
E00068137,16,34,48,2
E00068138,1.5,42.7,46.6,9.2
E00068139,7,25.4,58.5,9.2
E00068140,0.7,15.1,60.4,23.7
E00068141,9.7,15.9,69,5.5
E00068142,0,21.3,77.9,0.8
E00068143,14.2,22.8,53.5,9.4
E00068144,17.7,32.3,34.7,15.3
E00068145,6.4,57.7,32.7,3.2
E00068146,19.3,17.8,58.5,4.4
E00068147,13.1,45.9,30.3,10.7
E00068148,14.8,38.7,43,3.5
E00068149,28,8.8,57.6,5.6
E00068150,1.5,6.1,83.3,9.1
E00068151,2.7,6.4,87.3,3.6
E00068152,0.7,21.3,73.5,4.4
E00068153,0,24.6,69.4,6
E00068154,17.1,18.6,62.8,1.6
E00068155,3.9,40.2,45.7,10.2
E00068156,0,24.8,68.6,6.6
E00068157,8.3,9.1,75.8,6.8
E00068158,4.2,6,88.1,1.8
E00068159,0,15.7,77.8,6.5
E00068160,1.6,32.6,50.4,15.5
E00068161,27.5,18.8,47.8,5.8
E00068162,0,27.2,64.9,7.9
E00068163,4.2,13.6,71.2,11
E00068164,1.6,17.1,72.4,8.9
E00068165,7.6,38.1,48.3,5.9
E00068166,6.3,46.8,44.9,1.9
E00068167,4.7,19.7,71.7,3.9
E00068168,0.9,30.4,63.4,5.4
