areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00067924,99.2,0.8,0
E00067925,95.9,4.1,0
E00067936,93.7,6.3,0
E00067937,68.4,31.6,0
E00067938,99.2,0.8,0
E00067939,88.6,11.4,0
E00067940,99,1,0
E00068006,100,0,0
E00068007,71.4,28.6,0
E00068008,93.1,6.9,0
E00068009,60.6,39.4,0
E00068010,96.4,3.6,0
E00068011,91.2,8.1,0.7
E00068012,79.4,14.8,5.8
E00068014,100,0,0
E00068015,92.7,7.3,0
E00068016,82.5,17.5,0
E00068017,95.7,4.3,0
E00068018,100,0,0
E00068019,88,12,0
E00068020,100,0,0
E00068021,100,0,0
E00068022,99.1,0.9,0
E00068023,100,0,0
E00068024,100,0,0
E00068025,99.2,0.8,0
E00068026,100,0,0
E00068027,100,0,0
E00068028,95.6,4.4,0
E00068029,23.2,76.8,0
E00068030,99.1,0.9,0
E00068031,99.1,0.9,0
E00068032,100,0,0
E00068033,79.6,20.4,0
E00068034,60.5,39.5,0
E00068035,55.9,44.1,0
E00068036,79.7,20.3,0
E00068037,87.3,12.7,0
E00068038,75.7,24.3,0
E00068040,87.6,12.4,0
E00068041,7.4,2.2,90.4
E00068042,73.3,13.3,13.3
E00068043,97.5,2.5,0
E00068044,79.3,20.7,0
E00068045,99.2,0.8,0
E00068046,97.2,2.8,0
E00068047,66.8,7.9,25.2
E00068048,89.3,2.2,8.4
E00068049,61.7,38.3,0
E00068050,86.2,13.8,0
E00068051,92.4,7.6,0
E00068052,100,0,0
E00068053,83.8,16.3,0
E00068054,83.7,16.3,0
E00068061,79.9,20.1,0
E00068064,100,0,0
E00068090,93.8,6.2,0
E00068091,26.4,72.7,0.9
E00068092,87.5,12.5,0
E00068093,87.9,12.1,0
E00068094,34.5,65.5,0
E00068097,88.2,11.8,0
E00068098,97.3,2.7,0
E00068099,67.1,32.9,0
E00068100,92.5,7.5,0
E00068101,94.1,5.9,0
E00068102,58.7,41.3,0
E00068103,100,0,0
E00068104,95,5,0
E00068105,98.7,1.3,0
E00068106,100,0,0
E00068107,100,0,0
E00068108,96.3,3.8,0
E00068109,97.5,2.5,0
E00068110,100,0,0
E00068111,99.2,0,0.8
E00068112,97.3,2.7,0
E00068113,100,0,0
E00068114,97.5,2.5,0
E00068115,99.2,0.8,0
E00068116,100,0,0
E00068117,98.4,0.8,0.8
E00068118,100,0,0
E00068119,100,0,0
E00068120,100,0,0
E00068121,93.2,6.8,0
E00068122,100,0,0
E00068123,97.4,2.6,0
E00068124,100,0,0
E00068125,100,0,0
E00068126,100,0,0
E00068127,100,0,0
E00068128,100,0,0
E00068129,99.1,0.9,0
E00068130,100,0,0
E00068131,99.1,0.9,0
E00068132,99.2,0.8,0
E00068133,50.9,49.1,0
E00068134,100,0,0
E00068135,95.9,4.1,0
E00068136,94,6,0
E00068137,80.7,19.3,0
E00068138,91.5,8.5,0
E00068139,100,0,0
E00068140,99.3,0.7,0
E00068141,83.4,16.6,0
E00068142,91.9,8.1,0
E00068143,83.2,16.8,0
E00068144,82.6,17.4,0
E00068145,92.4,7.6,0
E00068146,81.3,18.7,0
E00068147,83.6,16.4,0
E00068148,90.9,9.1,0
E00068149,84,16,0
E00068150,100,0,0
E00068151,100,0,0
E00068152,99.3,0.7,0
E00068153,98.5,1.5,0
E00068154,95.4,4.6,0
E00068155,94.5,4.7,0.8
E00068156,99.2,0.8,0
E00068157,86.4,13.6,0
E00068158,92.1,7.9,0
E00068159,100,0,0
E00068160,98.4,1.6,0
E00068161,94,6,0
E00068162,97.3,2.7,0
E00068163,85.5,14.5,0
E00068164,96,4,0
E00068165,100,0,0
E00068166,98.1,1.9,0
E00068167,99.2,0.8,0
E00068168,99.1,0.9,0
E00068169,99.2,0.8,0
E00068170,70.5,29.5,0
E00068171,100,0,0
E00068172,82.2,17.8,0
E00068173,100,0,0
E00068174,100,0,0
E00068175,77.8,22.2,0
E00068176,100,0,0
E00068177,92.7,7.3,0
E00068178,78.3,21.7,0
E00068179,100,0,0
E00068180,100,0,0
E00068181,100,0,0
E00068182,98.5,1.5,0
E00068183,99.2,0.8,0
E00068184,72,28,0
E00068185,93.9,6.1,0
E00068186,99.1,0.9,0
E00068187,99.1,0.9,0
E00068231,96.4,3.6,0
E00068232,90.6,9.4,0
E00068233,100,0,0
E00068234,100,0,0
E00068235,99.3,0.7,0
E00068236,99.2,0.8,0
E00068237,100,0,0
E00068238,73.4,26.6,0
E00068239,87.8,12.2,0
E00068241,91.4,8.6,0
E00068242,99.4,0.6,0
E00068243,70.4,29.6,0
E00068244,100,0,0
E00068245,64.2,35.8,0
E00068246,79,21,0
E00068247,67.5,32.5,0
E00068248,88.9,11.1,0
E00068249,93.1,6.9,0
E00068250,76.6,23.4,0
E00068252,100,0,0
E00068253,35,60.1,4.9
E00068254,100,0,0
E00068255,96.5,3.5,0
E00068256,19.3,80.7,0
E00068257,48.2,51.8,0
E00068258,73,0,27
E00068259,85.3,11.2,3.5
E00068260,99.2,0.8,0
E00068261,84.9,15.1,0
E00068262,90,10,0
E00068263,100,0,0
E00068265,99.1,0.9,0
E00068266,100,0,0
E00068267,100,0,0
E00068268,79.3,20.7,0
E00068269,49.5,49.5,1
E00068270,95.5,4.5,0
E00068271,100,0,0
E00068360,100,0,0
E00068361,53.8,46.2,0
E00068362,100,0,0
E00068364,100,0,0
E00068365,99.1,0.9,0
E00068366,97.8,1.4,0.7
E00068367,100,0,0
E00068368,100,0,0
E00068369,77.4,22.6,0
E00068370,86.6,13.4,0
E00068371,100,0,0
E00068372,100,0,0
E00068373,100,0,0
E00068374,100,0,0
E00068375,100,0,0
E00068376,99.3,0.7,0
E00068377,90.3,9.7,0
E00068381,100,0,0
E00068386,99.2,0.8,0
E00068387,100,0,0
E00068388,80,20,0
E00068389,100,0,0
E00068390,97.7,2.3,0
E00068391,91.3,8.7,0
E00068392,69.8,30.2,0
E00068393,96.2,3.8,0
E00068394,85.2,14.8,0
E00068395,40.5,59.5,0
