areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00067924,83.1,13.3,3.6
E00067925,86.8,8.9,4.3
E00067936,83,12,5
E00067937,68.6,15.6,15.8
E00067938,81.4,15.5,3
E00067939,79.4,15.5,5.1
E00067940,84.5,13.3,2.2
E00068006,76.1,17,6.9
E00068007,74,17.6,8.4
E00068008,77.5,15.9,6.5
E00068009,70.9,19.9,9.1
E00068010,76.7,16.7,6.6
E00068011,81.5,13.6,4.9
E00068012,78,15.1,6.9
E00068014,77.1,13.7,9.2
E00068015,82.1,11.5,6.4
E00068016,79.9,16.3,3.9
E00068017,81,11.6,7.4
E00068018,81,14.4,4.6
E00068019,84.5,11.2,4.3
E00068020,77,19.8,3.2
E00068021,76.6,13.1,10.3
E00068022,76.3,19.1,4.7
E00068023,70.8,19,10.2
E00068024,71.9,19.3,8.8
E00068025,63.1,23.3,13.6
E00068026,79.4,15,5.6
E00068027,77.3,14.8,7.9
E00068028,70.4,19.7,9.9
E00068029,66.6,18.6,14.9
E00068030,81.2,12.5,6.4
E00068031,74.1,16.9,9
E00068032,82.5,13.1,4.4
E00068033,63.9,19.2,16.8
E00068034,70,16,14
E00068035,71.2,16,12.8
E00068036,78.8,17.1,4.1
E00068037,82.4,13.1,4.5
E00068038,66.8,25.1,8.1
E00068040,71.6,20.8,7.6
E00068041,54.7,31.3,14
E00068042,77,17.8,5.2
E00068043,81.4,13.2,5.4
E00068044,76.6,16.7,6.7
E00068045,82.8,12.6,4.5
E00068046,78.3,14.6,7.1
E00068047,71.3,22.2,6.5
E00068048,78.9,14.3,6.8
E00068049,70.7,19.5,9.9
E00068050,76.3,17.2,6.5
E00068051,81.1,15.9,3
E00068052,81.1,12.7,6.2
E00068053,74.9,17.6,7.6
E00068054,80.8,13.7,5.5
E00068061,81.4,11.9,6.7
E00068064,82.4,12.1,5.5
E00068090,80.4,12.1,7.5
E00068091,69.1,19.3,11.6
E00068092,79.4,12.2,8.4
E00068093,79.4,11.8,8.8
E00068094,71.2,19.6,9.2
E00068097,82.3,12.5,5.2
E00068098,80.7,12.6,6.7
E00068099,75.6,15.1,9.2
E00068100,76.5,9.9,13.6
E00068101,80.3,15.7,4
E00068102,71.5,20.2,8.3
E00068103,74.8,16.8,8.4
E00068104,84.7,11.3,3.9
E00068105,77.3,16.4,6.3
E00068106,82.8,14.4,2.8
E00068107,79.6,15.5,4.9
E00068108,75.9,17,7.2
E00068109,84.1,12.5,3.4
E00068110,89,9.2,1.8
E00068111,79.1,15.3,5.6
E00068112,78.4,13.9,7.7
E00068113,81,13.7,5.2
E00068114,84.4,8.7,6.9
E00068115,78.6,15.6,5.8
E00068116,80.8,16,3.2
E00068117,88.2,6.8,5
E00068118,85.4,12.2,2.3
E00068119,81.7,13.4,4.9
E00068120,84.5,11.6,3.9
E00068121,79.4,14.2,6.3
E00068122,70.6,17.1,12.3
E00068123,85.8,10.6,3.6
E00068124,79.8,14.2,6
E00068125,78.9,13.3,7.8
E00068126,83.7,12.3,4
E00068127,75.4,19.8,4.8
E00068128,81.9,12.6,5.6
E00068129,85.9,12.1,2
E00068130,80.2,12.8,7
E00068131,74.1,17.3,8.6
E00068132,87.5,9.3,3.2
E00068133,65.1,24.9,10
E00068134,77.6,17.2,5.2
E00068135,73.4,15.5,11.1
E00068136,82,14.1,4
E00068137,75.6,15.2,9.2
E00068138,82.7,12.9,4.4
E00068139,70.9,19.8,9.3
E00068140,87.6,10.3,2.1
E00068141,77.5,16.3,6.1
E00068142,79.1,13.6,7.3
E00068143,79.2,15,5.8
E00068144,77.8,13.3,8.9
E00068145,76.8,15.1,8.1
E00068146,75.1,19.5,5.4
E00068147,66.4,21.9,11.7
E00068148,72.9,16.1,11
E00068149,74.5,15,10.5
E00068150,85.4,11.2,3.4
E00068151,75.8,18.5,5.8
E00068152,78.1,16.2,5.7
E00068153,77.6,16.6,5.8
E00068154,72,16.7,11.3
E00068155,73.3,20.8,5.9
E00068156,83.7,9.6,6.6
E00068157,81.9,10.7,7.4
E00068158,83.7,11,5.3
E00068159,86.1,9,4.9
E00068160,79.2,15,5.9
E00068161,75.3,15.3,9.3
E00068162,78,17.2,4.8
E00068163,78.4,14.2,7.4
E00068164,82.4,11.7,5.9
E00068165,65.1,24.9,10
E00068166,77.8,17.6,4.6
E00068167,77,13.7,9.3
E00068168,79.5,15.3,5.2
E00068169,75.7,15.5,8.8
E00068170,77.7,14.6,7.7
E00068171,76.4,16.9,6.8
E00068172,73.5,17.7,8.8
E00068173,79.1,15.3,5.6
E00068174,82.5,14.6,2.9
E00068175,68.2,20.6,11.3
E00068176,78.2,17.1,4.7
E00068177,78.4,16.6,5.1
E00068178,66.1,18.9,15
E00068179,85.3,11,3.7
E00068180,77.7,18.3,4
E00068181,83.9,11.3,4.8
E00068182,81.5,14.2,4.3
E00068183,81.4,13.8,4.7
E00068184,61.6,21.7,16.7
E00068185,75.9,18.8,5.3
E00068186,72.9,20.5,6.6
E00068187,68,18.2,13.8
E00068231,81.8,13.7,4.5
E00068232,74,20.3,5.6
E00068233,86.4,9.4,4.2
E00068234,87.1,10.7,2.2
E00068235,83.4,13.6,3
E00068236,84.4,12.1,3.5
E00068237,89.3,7.9,2.8
E00068238,77.7,15.4,7
E00068239,83.2,12.6,4.3
E00068241,77.2,16,6.8
E00068242,85.4,11.2,3.4
E00068243,76.4,17.4,6.2
E00068244,91.1,6.3,2.5
E00068245,72.4,17.9,9.7
E00068246,80.2,13.6,6.3
E00068247,79.6,16.4,4
E00068248,71.6,16.9,11.6
E00068249,79.5,14.8,5.7
E00068250,77.9,15.9,6.3
E00068252,63.6,25.2,11.2
E00068253,58.2,27.4,14.3
E00068254,79.7,15.5,4.8
E00068255,79.8,14.2,6
E00068256,41.3,41.3,17.5
E00068257,64.2,21.1,14.7
E00068258,79.3,17.2,3.4
E00068259,72.9,17.1,10
E00068260,77.9,19.9,2.2
E00068261,84.3,11.7,4.1
E00068262,81.6,13.8,4.6
E00068263,86.1,9.6,4.3
E00068265,89.5,9.2,1.4
E00068266,87.5,10.3,2.2
E00068267,85.8,10,4.2
E00068268,76.2,18.8,5
E00068269,69.5,22.7,7.7
E00068270,81,14.7,4.3
E00068271,83.8,13.6,2.6
E00068360,83.6,13.6,2.8
E00068361,81,13.6,5.4
E00068362,83.2,13,3.8
E00068364,90.4,8.6,1
E00068365,82.5,11.3,6.3
E00068366,87.4,9.7,2.9
E00068367,82.5,12,5.5
E00068368,90.2,7.5,2.3
E00068369,88.1,8.5,3.3
E00068370,76.2,16.9,6.8
E00068371,91.3,8.2,0.5
E00068372,83.5,12.4,4.1
E00068373,80,15.6,4.4
E00068374,81,15.3,3.7
E00068375,92.8,6.8,0.4
E00068376,84.6,11.1,4.3
E00068377,81,11.5,7.5
E00068381,83.8,12.9,3.2
E00068386,90.3,6.7,3
E00068387,83.1,12,4.9
E00068388,85.9,10,4.1
E00068389,89.4,7.9,2.6
E00068390,85,9.5,5.5
E00068391,89.1,9.2,1.7
E00068392,85.3,9.8,4.9
E00068393,89.2,8.3,2.5
E00068394,83.7,12.2,4.1
E00068395,82.9,10.4,6.7
E00068396,82.4,12.8,4.7
E00068397,79.1,15.4,5.5
E00068443,83.4,13.9,2.7
E00068444,84.1,13,2.9
E00068445,86.3,10.3,3.4
E00068446,81.7,12.7,5.6
E00068447,81.8,13.8,4.4
E00068449,82.9,14.6,2.5
E00068450,67.3,19.6,13.1
E00068451,77.8,18.5,3.7
E00068452,81.1,13.6,5.2
E00068453,87.1,10.1,2.8
E00068481,81,16.1,3
E00068482,82.3,12.1,5.6
E00068483,76.6,16.1,7.3
E00068484,78,15.9,6.1
E00068485,84.5,13.6,1.9
E00068486,54.6,30.3,15.1
E00068487,83.5,11.7,4.7
E00068488,86.5,9.7,3.8
E00068489,89.5,7.9,2.6
E00068490,82.8,9.2,7.9
E00068491,80.9,11.6,7.5
E00068492,76.1,15.4,8.5
E00068493,85.4,7.9,6.7
E00068494,83.3,10.9,5.9
E00068495,82.9,12,5.1
E00068496,87.9,7.9,4.2
E00068497,77.5,15.7,6.9
E00068498,81.1,11.7,7.2
E00068500,84.2,10.4,5.4
E00068501,74.6,17.2,8.2
E00068502,83,12.2,4.8
E00068503,76.5,16.5,7.1
E00068504,78.1,13,9
E00068505,84.1,10.3,5.6
E00068506,83.7,10.9,5.4
E00068507,75.5,14.9,9.7
E00068508,51.7,29.7,18.6
E00068509,82.6,12.8,4.6
E00068510,78.9,15.5,5.7
E00068511,75.9,16,8.1
E00068512,70.3,18.6,11
E00068513,84.8,12.6,2.6
E00068514,80.6,12.7,6.7
E00068516,87,8.7,4.3
E00068517,85.2,9.9,4.9
E00068518,72.2,16,11.8
E00068519,65.3,23.1,11.7
E00068520,82.6,10.5,6.9
E00068521,85.6,9.8,4.6
E00068522,87.2,9.2,3.6
E00068523,81.1,13.4,5.5
E00068524,81,12.7,6.3
E00068525,80.5,11.4,8.1
E00068526,83.3,12.4,4.2
E00068527,86.3,7.4,6.3
E00068528,81.4,12.2,6.4
E00068573,81.8,13.2,5
E00068574,82.9,11.4,5.7
E00068575,85.4,10.4,4.2
E00068576,77.6,15.1,7.4
E00068577,76.5,17.6,5.9
E00068578,68.3,17.5,14.3
E00068579,73.3,18.3,8.4
E00068580,76.3,19.8,3.8
E00068581,80.7,14.1,5.2
E00068583,80.7,12.8,6.5
E00068584,79.8,13.7,6.5
E00068585,81.2,12.6,6.2
E00068586,75.3,15.1,9.6
E00068587,76.5,15.8,7.7
E00068588,76.2,15.3,8.5
E00068589,77,17.1,5.8
E00068590,80.8,13.2,5.9
E00068591,81.6,11.5,6.9
E00068592,82.3,12.4,5.3
E00068593,86.2,8.7,5.1
E00068594,85.2,10.9,3.9
E00068595,81.1,16.1,2.8
E00068596,80.9,13.8,5.3
E00068597,70.1,19.3,10.7
E00068598,78.1,13.3,8.6
E00068599,77.6,14.7,7.8
E00068600,77.7,13.4,8.9
E00068601,76,13.1,10.9
E00068602,80.6,17.8,1.6
E00068603,72.5,21,6.4
E00068604,69,23.1,7.9
E00068605,88.7,8.7,2.6
E00068606,78.3,16.1,5.7
E00068607,80.4,12,7.6
E00068608,79.4,16.6,4
E00068609,82.2,11.5,6.4
E00068610,83.8,11.1,5.1
E00068611,80.2,13.5,6.3
E00068612,81.6,13.8,4.7
E00068613,77,14.5,8.5
E00068614,82.6,12.6,4.8
E00068615,81.9,12.5,5.6
E00100364,85.7,10.2,4.1
E00100365,88.4,9.2,2.5
E00100367,87,11.5,1.6
E00100370,81.5,14.6,3.9
E00100379,76.6,17.3,6.1
E00100380,79.3,14.5,6.2
E00100381,80.7,14.2,5
E00100382,85,10.9,4.1
E00100383,69.9,20.2,9.9
E00100385,67.5,22,10.5
E00100386,87.3,9.8,3
E00100387,78.3,15.8,5.9
E00100388,75.4,17.3,7.3
E00100389,75.3,18.6,6.1
E00100390,84.3,12.6,3.1
E00100391,63,26,11
E00100392,76.3,16.2,7.5
E00100393,75.6,16.6,7.8
E00100394,72,19.5,8.5
E00100396,93,5.5,1.5
E00100397,88.1,9.5,2.4
E00100398,82.6,15.3,2.1
E00100399,82,14.8,3.1
E00100400,84,11.2,4.8
E00100401,77.4,16.8,5.7
E00100402,80.6,16.4,3
E00100403,90.6,7.1,2.3
E00100405,90.2,8.6,1.2
E00100406,79.8,14.9,5.3
E00100408,68.9,22.4,8.7
E00100410,78,17.7,4.3
E00100411,72.6,19.4,8.1
E00100412,80.6,13.6,5.9
E00100413,80.7,14,5.3
E00100414,82.5,13.7,3.8
E00100415,82.3,12.4,5.3
E00100416,75.3,15.3,9.4
E00100417,71.2,20.9,7.9
E00100418,74.8,13.6,11.6
E00100419,79,15.1,6
E00100420,72.9,17,10.1
E00100421,73.3,20.3,6.4
E00100422,83.4,13,3.6
E00100423,82.4,13.6,4
E00100424,86.4,10.4,3.2
E00100425,81.4,12,6.6
E00100426,85.2,9.4,5.5
E00100427,66.5,23.1,10.3
E00100428,80.1,15.9,4.1
E00100429,78.4,16.5,5.2
E00100430,87.6,9.4,3
E00100431,83.9,13.4,2.7
E00100432,80.4,15,4.6
E00100434,90.7,6.6,2.7
E00100435,86.5,10.8,2.7
E00100436,90,6.7,3.3
E00100437,83,12.4,4.6
E00100438,88,9.4,2.6
E00100439,72.4,19.5,8.1
E00100442,89.9,8.9,1.2
E00100443,78.3,17,4.7
E00100444,83.7,12.7,3.6
E00100445,79,16.2,4.8
E00100446,84.6,10.7,4.8
E00100447,77.1,16.3,6.6
E00100448,83.4,13.4,3.1
E00100449,83.5,12.6,3.9
E00100451,75.5,17.1,7.4
E00100452,74.4,18.6,7
E00100453,78.7,16,5.3
E00100454,86.4,10.1,3.5
E00100455,76,18.1,5.9
E00100456,74.6,17.5,7.9
E00100457,80.4,13.9,5.7
E00100458,80.2,15.5,4.3
E00100459,81.3,15.8,2.9
E00100460,89,8.5,2.4
E00100461,84,10.2,5.7
E00100462,79.3,15.4,5.4
E00100463,84.2,12.5,3.3
E00100464,86.6,10.3,3.1
E00100465,87.3,10.5,2.3
E00100467,89.4,8.7,1.9
E00100468,88.4,10.1,1.5
E00100469,74.9,17,8.1
E00100470,82.2,12,5.8
E00100471,83.8,12,4.2
E00100472,72.2,18,9.8
E00100473,89.5,8.3,2.2
E00100474,87.4,8.4,4.3
E00100475,85.3,10.1,4.6
E00100476,89.7,8.7,1.6
E00100477,87.1,9.1,3.8
E00100478,90.2,6.6,3.3
E00100479,80.2,16.6,3.2
E00100480,80.5,14.4,5
E00100481,81.1,13.7,5.3
E00100482,79.2,14.7,6.2
E00100483,81.2,13.6,5.3
E00100484,84.4,12.8,2.8
E00100485,92.5,5.8,1.7
E00100486,90.1,7.6,2.3
E00100487,75.1,19.2,5.7
E00100488,73.6,18.4,8
E00100489,74.8,20,5.2
E00100490,77.2,16.8,6
E00100491,74.4,17.3,8.3
E00100492,80.4,12.4,7.3
E00100493,73.9,19.4,6.7
E00100494,75.4,16.1,8.4
E00100495,66,23.2,10.8
E00100496,68.7,22.9,8.5
E00100497,79.8,14.9,5.3
E00100498,76.4,13.4,10.2
E00100499,81.8,15.1,3.1
E00100500,83,11.3,5.7
E00100501,81.2,13.8,5
E00100502,63.3,25,11.7
E00100503,76,18.2,5.8
E00100504,75.7,18.5,5.8
E00100505,83.7,12.1,4.1
E00100506,74.8,15,10.3
E00100507,76.1,15.3,8.6
E00100508,77.2,14.2,8.6
E00100509,78.1,16.5,5.4
E00100510,81.3,12.7,6
E00100511,77.3,16.2,6.5
E00100512,66.3,22.7,11
E00100513,74.4,20.2,5.4
E00100514,80.9,14.7,4.4
E00100515,71.7,22.4,5.9
E00100516,81.7,13.8,4.5
E00100517,71,18.1,10.9
E00100518,82.8,12.1,5.1
E00100519,70.3,15.5,14.2
E00100520,77.8,14.5,7.7
