geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00085295,2.7,4.4,3.1,85.6,4.2
E00085296,4.1,4.7,4.4,83.3,3.5
E00085298,3.4,0,3.8,91.1,1.7
E00085303,13.7,5.3,8.4,66.5,6.2
E00085323,2.1,1.4,3.2,92.7,0.7
E00085324,5.2,4,4.9,82.6,3.4
E00085325,7.7,4.7,5.5,78.8,3.3
E00085326,5.7,4.7,2.8,85.5,1.3
E00085327,0,5,7.1,81.9,6
E00085328,5.1,0.6,2.8,89.2,2.3
E00085329,2.9,1.7,6.7,86.7,2.1
E00085330,12.1,5.2,8,70.7,4
E00085340,0.4,3.2,4.3,87.9,4.3
E00085341,6.1,5.8,4.2,80.7,3.2
E00085342,4.1,4.9,3.4,82.4,5.2
E00085343,10.1,4.5,2.3,81.1,2
E00085344,4.9,3.9,4.7,83.7,2.8
E00085345,8.1,2.7,3.6,80.2,5.4
E00085346,0.9,4,4.3,88.7,2
E00085347,2.1,4.8,2.7,88.4,2.1
E00085348,8.8,2.5,4.3,77.6,6.8
E00085349,0,2.9,2.2,92.8,2.2
E00085350,0,3.4,3.9,87.9,4.7
E00085352,6.6,4.3,1.3,84.5,3.3
E00085354,2.8,0.9,7.2,86.8,2.2
E00085409,6.4,2.1,4.3,87.1,0
E00085410,5.9,4.4,3.1,86.6,0
E00085411,1.7,0.6,3.2,94.2,0.3
E00085412,4,1.3,2.1,92.3,0.3
E00085413,4.3,0,6.5,87,2.2
E00085414,1.5,0,1.8,92.6,4
E00085415,1.7,0,7.1,83.8,7.4
E00085416,0.9,0,2.7,96.1,0.3
E00085417,0.3,0.6,3.9,93.5,1.6
E00085418,1.4,0.5,3,91.2,3.8
E00085419,2.5,0.3,5.3,88.6,3.3
E00085420,2,0,2.9,94.1,1
E00085421,0.8,2.2,6.7,88,2.2
E00085422,1,0,3.3,91.7,4
E00085423,3.2,1.4,1.1,94.3,0
E00085424,9.5,0,2.8,83.5,4.1
E00085425,4.5,1.9,2.2,86.6,4.8
E00085426,2.9,0,5.6,91.5,0
E00085427,5.8,3,4.6,82.9,3.7
E00085428,0.8,1.1,4.6,87.4,6.1
