geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00085295,27.1,14.5,39.6,18.8
E00085296,20.6,25.2,25.2,29
E00085298,42.9,36.2,5.7,15.2
E00085303,7.1,5.8,67.1,20
E00085323,40.7,26.9,15.6,16.8
E00085324,43.6,29.1,7.3,20
E00085325,33.9,33.9,12.4,19.8
E00085326,36.7,31.7,13.3,18.3
E00085327,17.7,29.2,45.1,8
E00085328,10.7,3.1,74,12.2
E00085329,5.2,4.4,71.9,18.5
E00085330,6.8,3.4,69.3,20.5
E00085340,4.6,8.3,72.2,14.8
E00085341,5.1,7.1,70.4,17.3
E00085342,5.9,12.6,62.2,19.3
E00085343,7.1,4.8,76.2,11.9
E00085344,4.7,9.4,68.5,17.3
E00085345,13.4,10.1,50.4,26.1
E00085346,7,13.2,71.1,8.8
E00085347,3.1,12.4,73.6,10.9
E00085348,10.9,11.8,56.3,21
E00085349,42,19.3,17,21.6
E00085350,7,11.3,70.4,11.3
E00085352,11.3,13.9,60,14.8
E00085354,27.3,14.5,26.4,31.8
E00085409,34.9,46.8,10.1,8.3
E00085410,38.6,42.5,5.5,13.4
E00085411,49.6,39,1.4,9.9
E00085412,43.6,39.3,5,12.1
E00085413,34.1,55.3,0.8,9.8
E00085414,32.3,43.5,9.7,14.5
E00085415,46.9,38.6,4.8,9.7
E00085416,40.5,50,0.9,8.6
E00085417,34.9,52.4,0.8,11.9
E00085418,41.7,34.5,14.4,9.4
E00085419,31.9,31.9,22,14.2
E00085420,35.2,43.4,7.4,13.9
E00085421,39.5,38.8,7.8,14
E00085422,48.7,37,0,14.3
E00085423,21.7,24.2,36.7,17.5
E00085424,31.5,47.7,12.3,8.5
E00085425,21.6,32.8,30.2,15.5
E00085426,46.1,41.4,8.6,3.9
E00085427,36.6,46.6,10.7,6.1
E00085428,44.8,31,4.3,19.8
E00085429,40.8,39.2,8.3,11.7
E00085430,36,22.8,6.6,34.6
E00085431,17.7,21.1,6.1,55.1
E00085432,56.3,32.8,1.6,9.4
E00085433,15.3,11.3,58.9,14.5
E00085434,47.8,35.1,9.7,7.5
E00085435,46.7,41,1,11.4
E00085436,55.5,38.2,0,6.4
E00085437,53.6,37.7,1.4,7.2
E00085438,49.6,39.3,0.9,10.3
E00085439,41,52.5,0,6.6
E00085440,42.6,23.9,11,22.6
E00085441,42.9,51.9,0.8,4.5
E00085442,45.6,47.4,0.9,6.1
E00085443,39.5,40.3,0.8,19.4
E00085444,47.9,41,2.6,8.5
E00085445,53.7,30.1,0.8,15.4
E00085446,11.7,10.4,66.2,11.7
E00085447,49.6,46,0,4.4
E00085448,42.9,44.5,0.8,11.8
E00085449,34.7,35.5,11.6,18.2
E00085450,3.1,4.7,85,7.1
E00085451,52.7,41.8,0,5.5
E00085452,24.1,34.8,28.6,12.5
E00085453,39.8,45.5,4.1,10.6
E00085454,52.1,41.1,1.4,5.5
E00085469,61.3,27.4,3.2,8.1
E00085741,56.4,29.5,2.6,11.5
E00085742,49.6,43.5,0,7
E00085760,33.3,46.1,2.1,18.4
E00085762,47.7,46.9,0.8,4.6
E00085765,53.1,36.3,1.8,8.8
E00085769,52.5,35.8,0,11.7
E00085844,50.4,39.4,2.2,8
E00085845,36.9,47.7,0.9,14.4
E00085846,56.8,33.6,0,9.6
E00085847,44.5,46.2,0,9.2
E00085848,36.8,34.2,20.5,8.5
E00085849,51.1,45.9,0.8,2.3
E00085850,45,32.5,3.3,19.2
E00085851,48.3,28,1.4,22.4
E00085852,36.4,31,0.8,31.8
E00085859,68.1,24.5,0,7.4
E00085863,46.4,46.4,1.8,5.4
E00085864,38.3,55.7,0.9,5.2
E00085865,41.4,45.9,0,12.6
E00085866,48.9,43.8,0,7.3
E00085867,50.9,40.4,0,8.8
E00085868,44.9,40.7,0,14.4
E00085869,30,52.7,1.8,15.5
E00085870,44.6,42,4.5,8.9
E00085871,42.5,50.8,1.7,5
E00085872,15.9,13.5,17.5,53.2
E00085873,53.9,37.3,1,7.8
E00085874,43.6,17.1,1.4,37.9
E00085875,54,42.5,3.5,0
E00085876,53.5,41.2,0.9,4.4
E00085877,66.2,23.6,1.4,8.8
E00085878,26,19.5,17.3,37.2
E00085879,29.9,22.8,0,47.2
E00085880,20.1,25.9,2.2,51.8
E00085882,20.1,17.3,0.7,61.9
E00106768,33.8,46.4,0,19.9
E00106769,31.2,25.5,24.1,19.1
E00106771,33.9,33.1,25.8,7.3
E00106773,42.8,34.9,0,22.3
E00106774,44.7,42.1,7,6.1
E00106775,41.2,47.1,7.8,3.9
E00106776,12.5,22.1,47.8,17.6
E00106785,59.2,34.5,3.5,2.8
E00106786,63.8,29.3,0,6.9
E00106787,40.2,36.2,2.4,21.3
E00106788,62.9,27.3,0.8,9.1
E00106789,33.9,29.5,33,3.6
E00106790,45.2,23.8,1.6,29.4
E00106816,31,16.8,15,37.2
E00106817,36.7,26.6,0,36.7
E00106818,68.3,24.8,1,5.9
E00106819,52.1,27.7,11.8,8.4
E00106820,68.1,27.4,0,4.4
E00106845,28.5,26,39,6.5
E00106847,20,26.4,50,3.6
E00106848,23.1,31.3,36.6,9
E00106850,17.8,7.8,62,12.4
E00106851,19.4,19.4,47.2,13.9
E00106852,60.9,36.5,0,2.6
E00106853,57,38.8,1.7,2.5
E00106856,6.5,9.3,76.6,7.5
E00106857,50.4,23.7,0.8,25.2
E00106858,20.7,32.2,32.2,14.9
E00106860,59.3,36.6,0.8,3.3
E00106862,50,39.3,0,10.7
E00106865,43.4,28.7,13.9,13.9
E00106867,44.2,37.4,6.1,12.2
E00106869,25,8.1,61.3,5.6
