geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00085295,92.6,4.4,0.5,2.5
E00085296,89.6,2.8,0.9,6.6
E00085298,92.4,5.7,1,1
E00085303,84.4,5.8,3.2,6.5
E00085323,94.5,3.6,0.6,1.2
E00085324,90.1,5.4,1.8,2.7
E00085325,90.2,5.7,1.6,2.5
E00085326,93.9,4.3,0.9,0.9
E00085327,95.5,0,2.7,1.8
E00085328,87.7,1.5,0,10.8
E00085329,96.3,1.5,1.5,0.7
E00085330,85.4,3.4,3.4,7.9
E00085340,90.7,6.5,0.9,1.9
E00085341,89.7,8.2,0,2.1
E00085342,88.2,9.2,0.8,1.7
E00085343,88.9,8.7,0,2.4
E00085344,92,4,1.6,2.4
E00085345,83.3,14.2,0,2.5
E00085346,92.2,4.3,0.9,2.6
E00085347,92.2,2.3,3.1,2.3
E00085348,83.2,10.1,2.5,4.2
E00085349,93.3,4.4,1.1,1.1
E00085350,91.4,5.2,1.7,1.7
E00085352,87.9,3.4,4.3,4.3
E00085354,88.9,7.4,0,3.7
E00085409,91.7,5.5,0.9,1.8
E00085410,92.9,1.6,0.8,4.7
E00085411,92.9,5,0,2.1
E00085412,95.6,4.4,0,0
E00085413,94.3,4.1,0,1.6
E00085414,93.7,3.2,0,3.2
E00085415,95.9,2.1,1.4,0.7
E00085416,98.3,0.9,0,0.9
E00085417,96.8,2.4,0.8,0
E00085418,92.8,6.5,0.7,0
E00085419,92.9,4.3,1.4,1.4
E00085420,94.4,3.2,0,2.4
E00085421,96.9,1.6,0,1.6
E00085422,93.3,2.5,1.7,2.5
E00085423,93.3,4.2,0,2.5
E00085424,90,6.9,2.3,0.8
E00085425,87.1,6,3.4,3.4
E00085426,98.4,0.8,0.8,0
E00085427,93.8,5.4,0.8,0
E00085428,90.5,3.4,1.7,4.3
E00085429,95.8,2.5,0,1.7
E00085430,92.4,2.3,3,2.3
E00085431,87.7,2.7,4.1,5.5
E00085432,95.3,3.1,0.8,0.8
E00085433,91.9,1.6,0.8,5.6
E00085434,93.9,2.3,0,3.8
E00085435,96.2,2.8,0.9,0
E00085436,97.2,1.9,0.9,0
E00085437,98.6,0.7,0,0.7
E00085438,97.4,2.6,0,0
E00085439,96,3.2,0.8,0
E00085440,96.7,0.7,0.7,2
E00085441,97,3,0,0
E00085442,98.2,1.8,0,0
E00085443,95.2,3.2,0.8,0.8
E00085444,93.3,2.5,0.8,3.4
E00085445,98.3,0.9,0,0.9
E00085446,88.3,7.8,0,3.9
E00085447,94.2,5.1,0,0.7
E00085448,95.7,1.7,1.7,0.9
E00085449,91.7,5,2.5,0.8
E00085450,84.4,7,2.3,6.3
E00085451,96.4,2.7,0,0.9
E00085452,90.2,5.4,0,4.5
E00085453,88.7,7.3,0.8,3.2
E00085454,93.8,3.5,2.8,0
E00085469,93.4,6.6,0,0
E00085741,92.9,2.6,1.9,2.6
E00085742,89.7,5.2,0,5.2
E00085760,88.7,3.5,2.8,4.9
E00085762,91.5,6.9,0,1.5
E00085765,83.5,6.1,1.7,8.7
E00085769,91.6,3.4,2.5,2.5
