geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00085295,45.9,14.4,21.1,18.6
E00085296,46.9,7.7,29.2,16.2
E00085298,33.1,11.3,42.1,13.5
E00085303,52.7,10.8,21.5,15.1
E00085323,38,7.5,32,22.5
E00085324,41.2,12.2,22.1,24.4
E00085325,37,9.1,29.1,24.8
E00085326,41.1,14.6,19.9,24.5
E00085327,39.6,4.5,32.4,23.4
E00085328,38.7,11.3,21,29
E00085329,58.6,4,17.2,20.2
E00085330,60.3,5.2,17.2,17.2
E00085340,48.8,13.2,15.7,22.3
E00085341,51.5,10.7,14.6,23.3
E00085342,52.3,10.6,16.7,20.5
E00085343,40.5,17.8,20,21.6
E00085344,54.7,9.4,12.2,23.7
E00085345,47,20.9,14.8,17.4
E00085346,55.3,5.7,13.5,25.5
E00085347,50.9,6,19,24.1
E00085348,41.4,11.5,16.6,30.6
E00085349,50.5,8.4,18.7,22.4
E00085350,44.8,8,21.8,25.3
E00085352,45,6.3,18.9,29.7
E00085354,53.2,12.9,18.7,15.1
E00085409,36.2,12.3,37.7,13.8
E00085410,36.4,9.1,41.5,13.1
E00085411,25.9,7.6,45.9,20.6
E00085412,32.4,8.5,39.4,19.7
E00085413,33.8,11.3,44.4,10.6
E00085414,30.9,10.3,40,18.8
E00085415,32.5,14.1,41.7,11.7
E00085416,34.4,10.4,36.4,18.8
E00085417,33.9,11.3,38.1,16.7
E00085418,40,9.1,32.6,18.3
E00085419,25.5,5.5,50.3,18.8
E00085420,32.5,12.5,37.5,17.5
E00085421,35.6,18.8,29.8,15.7
E00085422,31.8,10.1,42.6,15.5
E00085423,45.6,11.4,27.2,15.8
E00085424,41.1,11.1,29.5,18.4
E00085425,46.5,7.6,20.8,25
E00085426,24.2,15.2,46.7,13.9
E00085427,29.7,12.7,34.8,22.8
E00085428,34.8,7.6,42.4,15.2
E00085429,29.3,10.2,36.9,23.6
E00085430,34.8,8.1,39.3,17.8
E00085431,32.8,9.9,38.9,18.3
E00085432,29.6,10.5,43.4,16.4
E00085433,27,25.7,37.8,9.5
E00085434,28.9,15.1,39,17
E00085435,33.3,8.9,44.4,13.3
E00085436,23.2,11.6,54.3,10.9
E00085437,20.8,9.2,40.8,29.2
E00085438,25.2,9,41.9,23.9
E00085439,28.5,8.6,47,15.9
E00085440,24.2,17.6,42.5,15.7
E00085441,39,8.8,32.4,19.8
E00085442,31,11.6,37.4,20
E00085443,32.5,8.3,40.2,18.9
E00085444,36,10.3,36.8,16.9
E00085445,35.1,9.6,45.6,9.6
E00085446,34,11.3,22.6,32.1
E00085447,34.2,6.9,46,12.9
E00085448,29.3,10.4,44.5,15.9
E00085449,29.4,7.8,37.9,24.8
E00085450,48.5,9.1,15.2,27.3
E00085451,30.4,7.1,39.3,23.2
E00085452,40,16,21,23
E00085453,31.9,15,37.5,15.6
E00085454,28.7,9.2,51.1,10.9
E00085469,34.2,4.1,54.8,6.8
E00085741,35,9.4,46.1,9.4
E00085742,30,19.3,40.7,10
E00085760,32.7,14.3,47,6
E00085762,24.2,12.1,52.2,11.5
E00085765,27.9,12.3,49.2,10.7
E00085769,25.2,12.2,56.8,5.8
E00085844,27.3,9.7,42.4,20.6
E00085845,23.9,12.7,48.6,14.8
E00085846,32.5,12.9,42.3,12.3
E00085847,26.3,7.2,52,14.5
E00085848,17.2,10.3,64.7,7.8
E00085849,26.9,8.2,60.2,4.7
E00085850,24.8,10.7,54.5,9.9
E00085851,17.9,9.9,59.6,12.6
E00085852,29.4,6.3,51,13.3
E00085859,25,12.5,50,12.5
E00085863,24.8,9.7,52.4,13.1
E00085864,31,9,49.7,10.3
E00085865,23.1,9.8,53.8,13.3
E00085866,36.9,11.5,39.5,12.1
E00085867,26.3,12.4,49.6,11.7
E00085868,20.5,4.6,62.9,11.9
E00085869,28.5,8.8,49.6,13.1
E00085870,26.3,10.9,53.3,9.5
E00085871,23.6,14,51,11.5
E00085872,34.5,18.2,33.6,13.6
E00085873,20.9,8.2,60.9,10
E00085874,31.5,15.4,40.8,12.3
E00085875,29.7,7.1,54.8,8.4
E00085876,26,11.8,52.8,9.4
E00085877,24,11.8,56.9,7.4
E00085878,34.5,12.8,34.5,18.2
E00085879,33.1,6.1,50.7,10.1
E00085880,35.9,11.4,38.9,13.8
E00085882,32.7,12.3,41.5,13.5
E00106768,11.7,23.4,55.1,9.8
E00106769,18.6,24.9,38.4,18.1
E00106771,35.4,15.3,26.4,22.9
E00106773,12.7,17.9,56.1,13.2
E00106774,22.2,24.6,42.1,11.1
E00106775,18,21.6,46.8,13.7
E00106776,33.1,22.9,24.6,19.5
E00106785,10.8,13.7,66.2,9.4
E00106786,12.3,26.2,56.6,4.9
E00106787,10.7,25.2,50.4,13.7
E00106788,11.4,18.2,60.6,9.8
E00106789,18.3,24.3,42.6,14.8
E00106790,18.3,17.6,47.9,16.2
E00106816,27,13.1,44.3,15.6
E00106817,28,19.5,40.2,12.2
E00106818,16.5,17.5,59.2,6.8
E00106819,17.2,14.9,57.5,10.4
E00106820,20.4,11.1,63.9,4.6
E00106845,23.6,27.6,26.8,22
E00106847,28,31.4,20.3,20.3
E00106848,33.3,28.1,19.9,18.7
E00106850,41.7,14.8,18.5,25
E00106851,27.5,34.1,24.6,13.8
E00106852,22.6,17.5,50.4,9.5
E00106853,10.2,16.4,69.5,3.9
E00106856,40.5,24.3,19.8,15.3
E00106857,13.5,13.5,52.7,20.3
E00106858,24.2,20.2,44.4,11.3
E00106860,11.2,20.3,63.6,4.9
E00106862,17.1,16,58,8.8
E00106865,27,17.6,40.9,14.5
E00106867,19.6,20.3,51.6,8.5
E00106869,21.8,14.5,54.5,9.1
E00106870,24.6,18.9,48.4,8.2
E00106873,21.3,19.1,50,9.6
E00106874,25,19.4,47.9,7.6
E00106875,23.3,22.7,42.9,11
E00106876,17.6,18.4,51.2,12.8
E00106877,24.8,15.2,55.9,4.1
E00106878,24,15.3,55.3,5.3
E00106879,14.2,12.3,61.9,11.6
E00106993,11.7,14.4,53.9,20
E00106994,20,28.6,35.7,15.7
E00106995,13.5,20.2,47.2,19.1
E00106996,33,19.8,36.3,11
E00106997,16.4,15.6,59.4,8.6
E00106998,24.8,17,43.6,14.5
E00106999,23.3,18.6,39.5,18.6
E00107000,23.1,16.1,48.3,12.6
E00107001,11.1,28.9,40,20
E00161649,25.4,16.2,46.8,11.6
E00161656,23,13.3,45.1,18.6
E00161657,30,20.6,32,17.4
E00161658,27.1,18.6,45.7,8.5
E00161659,24.7,18.8,43.5,13
E00161660,26.6,14.3,45.8,13.3
E00161661,24.5,16.1,48.4,11
E00161662,29.5,16.5,41,12.9
E00161663,26.3,24.1,38,11.7
E00161664,22.5,14.4,53.1,10
E00161665,34.8,20.7,27.2,17.4
E00161666,36.9,13.5,33.3,16.2
E00161667,30.1,18.6,42.9,8.3
E00161668,26,14.3,47.4,12.3
E00161669,25.8,22.2,37.6,14.4
E00161685,29.4,20.1,30.9,19.6
E00161686,35.1,22.4,31.3,11.2
E00161687,32.3,23.6,28.3,15.7
E00161688,35.1,19.9,31.6,13.5
E00161689,31,20.6,28.6,19.8
E00161691,37.2,10.9,39.7,12.2
E00161692,37.6,17,36.4,9.1
E00161693,42.3,19.2,21.2,17.3
E00161694,34.1,16.5,40.2,9.1
E00161695,36.8,14,33.7,15.5
E00161696,36.1,14.1,39.8,9.9
E00161697,39.5,13.4,34.9,12.2
E00161698,26.5,15.9,44.4,13.2
E00161699,33.7,16.3,38.8,11.2
E00161700,22.9,25,41,11.1
E00161701,23,20.9,40.4,15.7
E00161715,26.9,17.1,45.8,10.2
E00161719,26.7,20.3,40.7,12.2
E00161720,28.9,27.5,38,5.6
E00161725,35.8,15,32.5,16.7
E00161726,30,20.7,30.7,18.6
E00161727,25.6,20.5,35.9,17.9
E00161728,26.2,23.8,38.8,11.2
E00161729,31.8,17,31.3,19.9
E00161730,24.2,18,43.6,14.2
E00161731,30.7,17.5,44.6,7.2
E00161861,25.8,19.2,49,6
E00161862,24.8,16.1,49.7,9.4
E00161863,35.1,25.2,26.1,13.5
E00161864,19,18.3,57.1,5.6
E00161865,16,18.9,50.9,14.2
E00161866,23.1,13.1,53.8,10
E00161867,29.7,20.3,39.2,10.8
E00161868,21.4,16.7,47.6,14.3
E00161869,17,21.6,50,11.4
E00161870,20.7,24.8,50.3,4.1
E00161871,21.7,19.9,46.4,12
E00161872,19.8,19.2,52.4,8.5
E00161873,24.1,23.3,43.6,9
E00161874,24.7,24.4,38.8,12
E00161875,29.6,21.3,30.2,18.9
E00161876,25.6,22.6,39.8,12
E00161877,14.9,19.6,57.1,8.3
E00161878,20.6,17.4,44.5,17.4
E00161879,27,17,45.4,10.6
E00161880,18.9,17.2,48.4,15.6
E00161881,16,26.4,46.4,11.2
E00161882,19.8,20.4,47.9,12
E00161883,11.4,20.5,52.3,15.9
E00161884,25.3,13.9,50,10.8
E00161885,21.1,23.9,44,11
E00161886,23.4,18.6,44.1,13.8
E00161986,15,21.1,56.4,7.5
E00161987,23.8,23.2,47,6.1
