areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00016399,82.4,10.4,7.3
E00016401,88.9,7,4.2
E00016406,83.1,11.9,5.1
E00016408,89.9,6.3,3.8
E00016435,86.7,8.4,4.9
E00016716,88.8,7.8,3.4
E00016717,88.2,10,1.8
E00016718,76.8,18.3,4.9
E00016719,87.1,8.5,4.4
E00016720,95.7,3.7,0.6
E00016721,87.1,9.9,3.1
E00016723,82,13,5
E00019811,85.8,9.2,5
E00019815,81.1,10.6,8.4
E00019816,85.7,10,4.2
E00019817,82.7,12.6,4.7
E00019818,88.7,9.6,1.7
E00019820,83.6,11.8,4.6
E00019822,91,5.4,3.6
E00019826,82.7,11.7,5.6
E00019830,81.4,12.6,6
E00019844,89.3,4.4,6.3
E00019926,87.4,8.8,3.8
E00019928,87.7,8.2,4.1
E00019930,85.6,8.5,6
E00019931,83.3,10.8,5.9
E00019933,83.7,11.1,5.2
E00019934,91.3,7.5,1.2
E00019935,87.9,9.1,3.1
E00019937,91.1,6,2.8
E00019947,84.6,9.4,6
E00019949,65.4,20.4,14.2
E00019950,83.3,12.6,4.2
E00019953,82,14.2,3.8
E00019955,76.9,16,7.1
E00019956,80.8,12.5,6.7
E00019957,80.8,13.8,5.4
E00019959,85.9,11.1,3
E00019963,84.2,11.5,4.3
E00019965,76.8,15,8.2
E00019971,80.8,11.4,7.8
E00019973,84.4,12.3,3.3
E00019976,91.6,6.3,2.2
E00019977,86.5,9,4.5
E00019981,81.4,14.1,4.5
E00019982,85.9,10.3,3.8
E00019984,85.5,11.8,2.7
E00019988,84.4,10.5,5.1
E00019990,81,12.5,6.4
E00019999,89.2,8.3,2.5
E00020000,85.3,10.8,3.9
E00020001,83,13.5,3.5
E00020002,91.1,6.9,2
E00020007,84.5,8.8,6.6
E00020008,88.1,8.4,3.5
E00020009,82.9,7.7,9.4
E00020010,94.7,4.6,0.7
E00020011,84.5,10.7,4.7
E00020013,85.1,11.5,3.4
E00020014,91.2,6.1,2.7
E00020015,85.8,8.2,6
E00020016,81.7,12.1,6.2
E00020017,87.1,7.1,5.8
E00020018,86.1,10.1,3.8
E00020019,78.5,14.1,7.4
E00020020,91.6,6.5,1.9
E00020021,58.4,36.4,5.2
E00020022,80.4,10.6,9
E00020023,70.1,20.7,9.2
E00020024,73.3,14.1,12.6
E00020025,86.5,8.3,5.2
E00020026,81.6,12.2,6.1
E00020027,90.5,9.5,0
E00020028,89.9,7.9,2.2
E00020029,72.5,20.4,7.1
E00020030,70.2,19.3,10.5
E00020031,85.7,9.8,4.6
E00020032,84.2,11.2,4.7
E00020034,77.2,15.6,7.2
E00020035,87.5,9.6,2.8
E00020037,89.6,7.4,3
E00020039,70.5,17.6,11.9
E00020040,85.7,10.2,4.1
E00020041,83.8,8.3,7.9
E00020043,86.9,9.3,3.9
E00020045,87.1,9.2,3.7
E00020046,84.3,8.3,7.4
E00020047,78.4,14,7.6
E00020048,82.8,11.3,6
E00020049,85.1,9.5,5.4
E00020050,82.5,12.6,4.9
E00020052,88.3,9.5,2.2
E00020053,85.7,9.1,5.2
E00020057,77.2,15.8,7.1
E00020059,80.7,12,7.3
E00020060,88.9,7.5,3.6
E00020061,85.9,11.7,2.4
E00020063,87.7,8.5,3.8
E00020064,85.3,10.1,4.6
E00020066,84,11.4,4.7
E00020067,83.2,13.2,3.5
E00020087,83.7,11.1,5.2
E00020088,78.6,13.5,7.9
E00020089,74.5,14.1,11.4
E00020090,80.6,11,8.4
E00020091,72.1,22.3,5.6
E00020092,78.5,13.4,8.1
E00020093,74.8,14.8,10.5
E00020206,92.6,5.4,2
E00020249,84.2,10.7,5.2
E00020250,79.3,12.8,8
E00020251,82.5,14.3,3.2
E00020252,78.3,15.7,6
E00020253,80.9,13,6.1
E00020254,71.1,19.7,9.2
E00020257,86.2,7.2,6.6
E00020259,93.1,6.5,0.4
E00020260,93.9,5.2,0.9
E00020261,94.4,4.1,1.5
E00020262,92.7,7.3,0
E00020263,84.1,10.7,5.2
E00020264,82.4,13.4,4.3
E00020266,87.9,8.5,3.5
E00020267,93.6,2.9,3.5
E00020268,91.6,7.7,0.6
E00020269,93.3,6.4,0.2
E00020270,94.2,4.6,1.2
E00020271,93.9,5.5,0.6
E00020273,87.1,8.5,4.4
E00020274,87.5,9.2,3.3
E00020275,86.7,8.6,4.7
E00020276,80.2,14.4,5.4
E00020277,87.7,7.9,4.4
E00020278,86.2,8.4,5.4
E00020280,81.4,12.6,6
E00020281,83.7,10.7,5.6
E00020282,85.9,9.9,4.2
E00020286,84.8,8.7,6.5
E00020287,73.5,18.6,7.9
E00020289,82.5,12.9,4.6
E00020290,87.2,7.9,4.8
E00020291,80.4,14.5,5.1
E00020292,85.6,9.8,4.6
E00020293,89.9,6.8,3.3
E00020294,88.4,7.8,3.9
E00020295,80.9,12.7,6.4
E00020296,85.1,11.2,3.7
E00020299,93.2,6.8,0
E00020300,76.6,16.7,6.7
E00020301,84.2,10.9,4.9
E00020302,88.7,7,4.3
E00020303,88.5,7.8,3.7
E00020304,82.7,12.7,4.6
E00020305,82.6,10.6,6.8
E00020307,93.1,5.8,1.2
E00020309,88.1,6.8,5.1
E00020310,93.6,6.4,0
E00020311,86.5,11.2,2.3
E00020312,83.7,9.5,6.8
E00020313,79.8,15.3,4.9
E00020314,82.8,11.5,5.7
E00020315,75.2,17.4,7.4
E00020317,83.6,11.6,4.7
E00020318,89.6,7.7,2.7
E00020319,84.7,9.4,5.9
E00020320,79,13.9,7.1
E00020321,82.4,11.3,6.3
E00020323,91.1,6.2,2.7
E00020324,79.6,13.4,7
E00020325,85.3,10.3,4.4
E00020326,83.8,9.8,6.4
E00020327,81.8,10.3,7.9
E00020328,80.8,14.3,4.9
E00020329,80.5,15.2,4.3
E00020330,94.9,4.6,0.5
E00020331,92.9,5.3,1.8
E00020332,86.3,9.3,4.4
E00020333,78.4,13.5,8.1
E00020334,78.1,15,6.9
E00020335,84.9,10.5,4.7
E00020336,81.6,12.6,5.9
E00020337,87.5,10.3,2.2
E00020338,89.8,7,3.2
E00020339,90,7.6,2.3
E00020340,78.2,11.6,10.2
E00020341,79.2,14.2,6.6
E00020342,94.8,5.2,0
E00020344,79.4,11.8,8.8
E00020345,90.6,6.6,2.8
E00020346,90.2,8,1.7
E00020347,88.5,9.3,2.2
E00020348,90.7,7.2,2.1
E00020349,80.5,11.5,8
E00020350,85.1,11.1,3.8
E00020351,84.3,11.5,4.3
E00020352,88.3,9,2.7
E00020353,80.6,13.7,5.7
E00020354,77.9,15.4,6.7
E00020355,91.6,7.3,1.1
E00020357,75.8,14.1,10.1
E00020358,85.5,9.9,4.6
E00020359,88.6,7.4,4
E00020360,82,13.7,4.4
E00020361,77.5,14.8,7.7
E00020362,82.5,13.5,4
E00020363,81.9,11.9,6.2
E00020364,78.9,15.6,5.5
E00020365,89,8.2,2.8
E00020366,83,11.3,5.7
E00020367,85.9,9.2,4.8
E00020368,82.7,12.2,5.1
E00020369,90.5,8.5,1
E00020370,77.1,15.1,7.8
E00020371,80.9,12.9,6.2
E00020372,86.7,9.6,3.8
E00020373,81.1,12.7,6.2
E00020374,79.1,12.7,8.2
E00020420,86.8,11.3,1.9
E00020430,79.1,10.9,10
E00020438,93.2,6.8,0
E00020441,91.2,7.1,1.7
E00021596,81.9,10.1,8
E00021597,83.9,11.7,4.4
E00021598,88,10,1.9
E00021599,92.8,6.1,1.1
E00021600,92.2,5.9,1.9
E00021601,91.6,5.8,2.6
E00021602,86.1,8.7,5.2
E00021603,93.4,5.5,1.1
E00021604,84.6,8.3,7.1
E00021605,88.5,9.8,1.7
E00021606,94.1,5.9,0
E00021607,83.4,8.3,8.3
E00021608,87,9.3,3.7
E00021610,86.4,8.6,5
E00021611,84.7,9.5,5.8
E00021612,94.1,4.3,1.6
E00021613,93.4,5.5,1.1
E00021614,90.1,8.7,1.2
E00021615,92.3,6.8,1
