areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00016399,29.3,70.7
E00016401,32.7,67.3
E00016406,40.5,59.5
E00016408,18.5,81.5
E00016435,37.6,62.4
E00016716,26.7,73.3
E00016717,16.9,83.1
E00016718,32.4,67.6
E00016719,40.4,59.6
E00016720,28.8,71.2
E00016721,38.3,61.7
E00016723,34.4,65.6
E00019811,23.6,76.4
E00019815,32.6,67.4
E00019816,27.6,72.4
E00019817,34.4,65.6
E00019818,18.1,81.9
E00019820,31,69
E00019822,24.1,75.9
E00019826,28.7,71.3
E00019830,26.9,73.1
E00019844,32.1,67.9
E00019926,30.1,69.9
E00019928,41,59
E00019930,40.7,59.3
E00019931,28.3,71.7
E00019933,35.7,64.3
E00019934,31.7,68.3
E00019935,21,79
E00019937,16.5,83.5
E00019947,31.1,68.9
E00019949,32.6,67.4
E00019950,40.2,59.8
E00019953,41.8,58.2
E00019955,42.5,57.5
E00019956,43.5,56.5
E00019957,34.6,65.4
E00019959,24.9,75.1
E00019963,48.9,51.1
E00019965,45.4,54.6
E00019971,15.8,84.2
E00019973,50.5,49.5
E00019976,48.7,51.3
E00019977,57.5,42.5
E00019981,35,65
E00019982,39.1,60.9
E00019984,41.5,58.5
E00019988,37.4,62.6
E00019990,37.4,62.6
E00019999,51.5,48.5
E00020000,59.1,40.9
E00020001,30.9,69.1
E00020002,32,68
E00020007,41.7,58.3
E00020008,28.1,71.9
E00020009,20,80
E00020010,8,92
E00020011,20.8,79.2
E00020013,21.4,78.6
E00020014,11.3,88.7
E00020015,27.6,72.4
E00020016,35,65
E00020017,14.9,85.1
E00020018,23.2,76.8
E00020019,33.6,66.4
E00020020,19.1,80.9
E00020021,23.6,76.4
E00020022,18.9,81.1
E00020023,38.3,61.7
E00020024,42,58
E00020025,23,77
E00020026,26.9,73.1
E00020027,16.4,83.6
E00020028,21.1,78.9
E00020029,27.4,72.6
E00020030,32.4,67.6
E00020031,34.1,65.9
E00020032,24.5,75.5
E00020034,27.4,72.6
E00020035,18,82
E00020037,17.6,82.4
E00020039,32.6,67.4
E00020040,23,77
E00020041,29.4,70.6
E00020043,25.5,74.5
E00020045,25.5,74.5
E00020046,26.6,73.4
E00020047,29.8,70.2
E00020048,35.6,64.4
E00020049,27.8,72.2
E00020050,30.5,69.5
E00020052,18.8,81.2
E00020053,36.9,63.1
E00020057,32.6,67.4
E00020059,39.6,60.4
E00020060,15.4,84.6
E00020061,41.9,58.1
E00020063,38.4,61.6
E00020064,37.3,62.7
E00020066,38,62
E00020067,35.7,64.3
E00020087,24.3,75.7
E00020088,34.8,65.2
E00020089,28.8,71.2
E00020090,12.7,87.3
E00020091,28.2,71.8
E00020092,27.4,72.6
E00020093,28.6,71.4
E00020206,31.2,68.8
E00020249,29,71
E00020250,26.4,73.6
E00020251,18.9,81.1
E00020252,37,63
E00020253,36.6,63.4
E00020254,24,76
E00020257,22.2,77.8
E00020259,12.4,87.6
E00020260,17,83
E00020261,12.3,87.7
E00020262,11.6,88.4
E00020263,22.5,77.5
E00020264,28.7,71.3
E00020266,18.9,81.1
E00020267,10.7,89.3
E00020268,3.1,96.9
E00020269,12.1,87.9
E00020270,8.8,91.2
E00020271,6.8,93.2
E00020273,24.3,75.7
E00020274,24.3,75.7
E00020275,26.2,73.8
E00020276,34.2,65.8
E00020277,23.4,76.6
E00020278,23.5,76.5
E00020280,33.1,66.9
E00020281,28.4,71.6
E00020282,18.2,81.8
E00020286,17.5,82.5
E00020287,30.7,69.3
E00020289,28.8,71.2
E00020290,18.9,81.1
E00020291,22.5,77.5
E00020292,22.2,77.8
E00020293,15.5,84.5
E00020294,37.9,62.1
E00020295,24.2,75.8
E00020296,30.2,69.8
E00020299,19.8,80.2
E00020300,28.5,71.5
E00020301,24.1,75.9
E00020302,24.3,75.7
E00020303,19.5,80.5
E00020304,30.6,69.4
E00020305,20.1,79.9
E00020307,14,86
E00020309,24.4,75.6
E00020310,18.9,81.1
E00020311,26.2,73.8
E00020312,23.2,76.8
E00020313,31.9,68.1
E00020314,20.5,79.5
E00020315,35.3,64.7
E00020317,29.3,70.7
E00020318,22.3,77.7
E00020319,34.8,65.2
E00020320,22.5,77.5
E00020321,46.1,53.9
E00020323,20.4,79.6
E00020324,29.1,70.9
E00020325,39.8,60.2
E00020326,31.3,68.8
E00020327,26.1,73.9
E00020328,36.9,63.1
E00020329,34.8,65.2
E00020330,11.8,88.2
E00020331,15.5,84.5
E00020332,23.6,76.4
E00020333,33.6,66.4
E00020334,19.2,80.8
E00020335,32.5,67.5
E00020336,21.8,78.2
E00020337,24.8,75.2
E00020338,31.8,68.2
E00020339,32.2,67.8
E00020340,26.7,73.3
E00020341,28.2,71.8
E00020342,19,81
E00020344,40.4,59.6
E00020345,21.7,78.3
E00020346,18.2,81.8
E00020347,31.2,68.8
E00020348,18.8,81.2
E00020349,28.6,71.4
E00020350,22.9,77.1
E00020351,33.3,66.7
E00020352,27.4,72.6
E00020353,30.9,69.1
E00020354,41.8,58.2
E00020355,22.9,77.1
E00020357,38.7,61.3
E00020358,37.3,62.7
E00020359,33.3,66.7
E00020360,32.4,67.6
E00020361,23.4,76.6
E00020362,27.1,72.9
E00020363,26.9,73.1
E00020364,21.9,78.1
E00020365,22.4,77.6
E00020366,17.5,82.5
E00020367,14,86
E00020368,32.4,67.6
E00020369,28.3,71.7
E00020370,29.2,70.8
E00020371,20.6,79.4
E00020372,40.5,59.5
E00020373,28.9,71.1
E00020374,33.8,66.2
E00020420,20.7,79.3
E00020430,30.9,69.1
E00020438,10.5,89.5
E00020441,10.6,89.4
E00021596,19.3,80.7
E00021597,51.7,48.3
E00021598,13.1,86.9
E00021599,12.2,87.8
E00021600,13,87
E00021601,15.6,84.4
E00021602,20.2,79.8
E00021603,10.1,89.9
E00021604,27.1,72.9
E00021605,14.2,85.8
E00021606,13.4,86.6
E00021607,30.8,69.2
E00021608,15.1,84.9
E00021610,17.5,82.5
E00021611,22.4,77.6
E00021612,15.2,84.8
E00021613,11.3,88.7
E00021614,14.8,85.2
E00021615,14.1,85.9
E00021622,5.1,94.9
E00021624,18,82
E00021626,14.1,85.9
E00021628,13.1,86.9
E00021629,16,84
E00021631,16.7,83.3
E00021632,14.7,85.3
E00021633,14.3,85.7
E00021634,26.2,73.8
E00021635,9.9,90.1
E00021636,42.2,57.8
E00166629,21.4,78.6
E00166641,8.8,91.3
E00167174,15,85
E00167175,14.4,85.6
E00167477,8.6,91.4
E00167483,10,90
E00167485,7.8,92.2
E00167487,13.5,86.5
E00167490,9.4,90.6
E00167502,30.6,69.4
E00167513,19.1,80.9
E00167516,28.2,71.8
E00167517,35.6,64.4
E00167519,16.7,83.3
E00167678,10,90
E00167679,11.8,88.2
E00167681,13,87
E00167688,10.8,89.2
E00167751,6.1,93.9
E00167755,36.9,63.1
E00167758,26.5,73.5
E00167982,8,92
E00167984,16.5,83.5
E00167987,9.1,90.9
E00167993,10.2,89.8
E00167995,9.2,90.8
E00168003,31.7,68.3
E00168004,39,61
E00168006,23.8,76.2
E00168007,17.3,82.7
E00168023,9.9,90.1
E00168026,7.8,92.2
E00168027,10.6,89.4
E00168029,11.1,88.9
E00177491,30.9,69.1
E00177492,43.7,56.3
E00177497,26.3,73.7
E00177498,27.2,72.8
E00177499,30.9,69.1
E00177510,8,92
E00177517,14.9,85.1
E00177520,11.1,88.9
E00177526,11.8,88.2
E00177528,56.1,43.9
E00177532,12.6,87.4
E00177539,16.3,83.7
E00177540,21.5,78.5
E00177542,25.9,74.1
E00177543,32.4,67.6
E00177546,12.2,87.8
E00177548,13,87
E00177549,18.9,81.1
E00177553,65.3,34.7
E00177558,8,92
E00177561,34.5,65.5
E00177568,10.3,89.7
E00177571,17.8,82.2
E00177575,12.6,87.4
E00177576,30,70
E00177578,36.1,63.9
E00177581,25.7,74.3
E00177583,8.2,91.8
E00177589,38.1,61.9
E00177594,24.1,75.9
E00177606,7.8,92.2
E00177607,13.6,86.4
E00177610,25.3,74.7
E00177624,9.4,90.6
E00177630,15.8,84.2
E00177632,24.3,75.7
E00177637,22.8,77.2
E00177639,18.7,81.3
E00177643,14,86
E00177644,13.4,86.6
E00177647,29.5,70.5
E00177672,32.4,67.6
E00177674,38.4,61.6
E00177681,9.6,90.4
E00177686,20.6,79.4
E00177687,49.3,50.7
E00182590,12.4,87.6
E00183738,5.2,94.8
E00183742,8.6,91.4
E00183793,22.3,77.7
E00183972,28.9,71.1
E00184089,24,76
E00184111,12.9,87.1
E00184127,7.1,92.9
