areacd,in_full_time_education-001,in_full_time_education-002
E00016399,28.9,71.1
E00016401,39.3,60.7
E00016406,29.1,70.9
E00016408,23,77
E00016435,30.4,69.6
E00016716,22.3,77.7
E00016717,19.9,80.1
E00016718,23.1,76.9
E00016719,27.3,72.7
E00016720,16.8,83.2
E00016721,34.1,65.9
E00016723,23.5,76.5
E00019811,23,77
E00019815,31.9,68.1
E00019816,29.3,70.7
E00019817,24.8,75.2
E00019818,10.2,89.8
E00019820,33,67
E00019822,22.1,77.9
E00019826,25.2,74.8
E00019830,25.2,74.8
E00019844,39.1,60.9
E00019926,29.3,70.7
E00019928,25.7,74.3
E00019930,31.9,68.1
E00019931,20.9,79.1
E00019933,22.4,77.6
E00019934,18.3,81.7
E00019935,20.1,79.9
E00019937,20.6,79.4
E00019947,26.4,73.6
E00019949,11.6,88.4
E00019950,30.5,69.5
E00019953,27.8,72.2
E00019955,22.2,77.8
E00019956,25,75
E00019957,28,72
E00019959,16.3,83.7
E00019963,18.8,81.2
E00019965,29.7,70.3
E00019971,12.3,87.7
E00019973,33.7,66.3
E00019976,36.5,63.5
E00019977,35.9,64.1
E00019981,32.3,67.7
E00019982,34,66
E00019984,35.6,64.4
E00019988,29.2,70.8
E00019990,35,65
E00019999,50.5,49.5
E00020000,34.4,65.6
E00020001,22.3,77.7
E00020002,28.6,71.4
E00020007,35.3,64.7
E00020008,55.3,44.7
E00020009,20.2,79.8
E00020010,10.5,89.5
E00020011,12.3,87.7
E00020013,18.2,81.8
E00020014,15.5,84.5
E00020015,27.8,72.2
E00020016,22.9,77.1
E00020017,21.7,78.3
E00020018,12,88
E00020019,22.4,77.6
E00020020,13.4,86.6
E00020021,10.1,89.9
E00020022,16.9,83.1
E00020023,16,84
E00020024,25.2,74.8
E00020025,12.7,87.3
E00020026,28.3,71.7
E00020027,8.7,91.3
E00020028,9.2,90.8
E00020029,19.6,80.4
E00020030,24.4,75.6
E00020031,25.2,74.8
E00020032,19.1,80.9
E00020034,20.3,79.7
E00020035,18.4,81.6
E00020037,20.8,79.2
E00020039,21.3,78.7
E00020040,27.8,72.2
E00020041,21.6,78.4
E00020043,24.4,75.6
E00020045,31.9,68.1
E00020046,27.4,72.6
E00020047,23.9,76.1
E00020048,25.4,74.6
E00020049,25.1,74.9
E00020050,28.7,71.3
E00020052,21.8,78.2
E00020053,19,81
E00020057,20.7,79.3
E00020059,18.5,81.5
E00020060,15.8,84.2
E00020061,23,77
E00020063,39,61
E00020064,23.2,76.8
E00020066,27.6,72.4
E00020067,24,76
E00020087,23.3,76.7
E00020088,27.3,72.7
E00020089,21.6,78.4
E00020090,13.4,86.6
E00020091,23,77
E00020092,23,77
E00020093,20,80
E00020206,23.8,76.2
E00020249,21.2,78.8
E00020250,26.2,73.8
E00020251,20.2,79.8
E00020252,21.5,78.5
E00020253,27,73
E00020254,18.3,81.7
E00020257,15.9,84.1
E00020259,6.2,93.8
E00020260,6.8,93.2
E00020261,7.3,92.7
