areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00016399,92.8,0.7,4,2.4
E00016401,95.5,0.5,4,0
E00016406,95.4,0.9,3.4,0.3
E00016408,84.1,1.9,12.7,1.3
E00016435,88.2,1.6,9.7,0.4
E00016716,77.4,1.6,18.6,2.5
E00016717,82.5,0,15.6,1.9
E00016718,89.3,0,8.4,2.3
E00016719,93.5,0.3,5.6,0.6
E00016720,83.8,0,15,1.2
E00016721,84.4,0.3,9.5,5.8
E00016723,87.4,0,8.4,4.2
E00019811,76.9,5,14.6,3.5
E00019815,87.1,0.4,8.9,3.6
E00019816,86.1,0.8,12,1.2
E00019817,90.2,1.8,6.1,1.8
E00019818,79.3,0,15.4,5.3
E00019820,79,3.1,13,4.9
E00019822,64.8,1.1,27.3,6.8
E00019826,82.6,1.5,13.8,2.1
E00019830,82.9,3.2,13,0.9
E00019844,80.8,3.9,13.3,2
E00019926,85,1,13.4,0.6
E00019928,89.4,0.6,8,1.9
E00019930,92.8,0,6.8,0.5
E00019931,83.3,0.5,13.6,2.6
E00019933,83.6,1.3,13.8,1.3
E00019934,77.5,0.3,20.4,1.8
E00019935,90.3,0.2,8.6,1
E00019937,67.7,5.6,25.4,1.2
E00019947,82.3,2.9,12.5,2.3
E00019949,92.7,0.3,6.6,0.3
E00019950,91.1,0.9,6.8,1.2
E00019953,83.1,2.3,12.8,1.7
E00019955,89.7,0.4,7.6,2.2
E00019956,88.8,1,9,1.2
E00019957,79.4,1.9,14.9,3.7
E00019959,75.4,2.3,20.7,1.6
E00019963,75.8,0.8,16.8,6.7
E00019965,90.4,0.4,8.9,0.4
E00019971,77.8,1.4,18.5,2.3
E00019973,85.3,0,13.6,1.1
E00019976,90.5,0,8.1,1.4
E00019977,92.4,0,6.1,1.5
E00019981,91.9,0.3,6.1,1.6
E00019982,93.2,0.3,5.9,0.5
E00019984,95.1,0,4.6,0.3
E00019988,92.7,0.3,6,0.9
E00019990,96.8,0,2.9,0.3
E00019999,91.5,0,8.1,0.4
E00020000,94.2,0,4.9,0.9
E00020001,91.9,0.3,5.2,2.6
E00020002,91.8,0.4,6.6,1.2
E00020007,96,1.1,2.3,0.6
E00020008,50.7,6.7,33.3,9.4
E00020009,84.5,0.6,13.1,1.8
E00020010,64.4,2.3,31,2.3
E00020011,80.6,1,15.5,2.9
E00020013,83.8,0.2,13.3,2.7
E00020014,66,1.8,27.1,5.1
E00020015,93.3,1.3,5.1,0.3
E00020016,88.3,0.5,7.6,3.5
E00020017,80.3,0.9,16.1,2.6
E00020018,76.3,1.7,20.7,1.3
E00020019,85.2,0.7,12,2.1
E00020020,75.9,0.2,22.1,1.7
E00020021,84.3,0.6,14.3,0.8
E00020022,85,0.5,13,1.5
E00020023,91.6,0.4,6.5,1.5
E00020024,93.4,1.9,4.7,0
E00020025,68.8,0.4,27.1,3.6
E00020026,88.4,1.5,6.4,3.8
E00020027,71.9,2.4,23.8,1.9
E00020028,78,0.3,19.2,2.5
E00020029,86.4,1.1,11.7,0.8
E00020030,89.7,5.3,5,0
E00020031,83.4,0.9,15,0.6
E00020032,89.6,0.5,10,0
E00020034,85,2.4,9.8,2.8
E00020035,74.5,0.7,22.7,2.2
E00020037,78.2,0.8,16,5.1
E00020039,89.6,0,8.3,2.1
E00020040,75.7,2.6,16.4,5.3
E00020041,90.9,0.4,6.2,2.5
E00020043,82.4,0,16,1.6
E00020045,84.3,1.5,9,5.2
E00020046,89.6,1.2,6.3,2.9
E00020047,86.1,2.7,8.1,3
E00020048,84.5,0,13.8,1.7
E00020049,88.5,0,10,1.5
E00020050,89.8,1.1,7.1,2.1
