areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00016399,87.6,1.6,10.7
E00016401,80.4,2.8,16.8
E00016406,81.9,3.1,15
E00016408,64,7.9,28.1
E00016435,74.9,4.5,20.5
E00016716,54.4,5.9,39.7
E00016717,56.9,6,37
E00016718,69.2,3,27.8
E00016719,73.5,2.6,23.8
E00016720,56.9,3.1,40.1
E00016721,68.4,2,29.6
E00016723,66.7,3,30.3
E00019811,71,5,24
E00019815,79.3,3.1,17.6
E00019816,77.3,5.4,17.3
E00019817,65.7,3.4,30.9
E00019818,62.3,8.6,29.1
E00019820,73.1,4.1,22.8
E00019822,58.5,3.6,37.9
E00019826,70.9,5,24.1
E00019830,70.2,7.5,22.3
E00019844,73.3,4.9,21.8
E00019926,63.7,6.9,29.3
E00019928,65.5,5.1,29.4
E00019930,67.1,4,28.9
E00019931,60.5,3.5,36
E00019933,66.9,3.8,29.2
E00019934,61.9,4.5,33.6
E00019935,64.5,8.7,26.7
E00019937,69.8,7.3,23
E00019947,66.9,3.8,29.3
E00019949,78.1,2.8,19.1
E00019950,72.6,4.2,23.3
E00019953,75.8,3.7,20.5
E00019955,71.5,6.1,22.4
E00019956,68.7,4.3,27
E00019957,68.8,2.2,29
E00019959,63.6,6,30.5
E00019963,35.3,3.8,60.9
E00019965,72.5,1.4,26.1
E00019971,72.1,4.1,23.7
E00019973,74.4,1.9,23.7
E00019976,67.8,1.4,30.8
E00019977,71.8,3.8,24.4
E00019981,74,3.8,22.1
E00019982,72,2.4,25.6
E00019984,75.8,3,21.2
E00019988,68.8,4.5,26.7
E00019990,76.2,6.4,17.4
E00019999,74.3,0.8,24.9
E00020000,65.5,3,31.5
E00020001,52.7,1.9,45.3
E00020002,70.9,6.1,23
E00020007,72.8,4.4,22.8
E00020008,62.1,7.4,30.5
E00020009,68,2.4,29.6
E00020010,49.2,8.3,42.5
E00020011,68.1,7.6,24.3
E00020013,66.7,7.8,25.4
E00020014,59.3,4.1,36.6
E00020015,78.7,2.8,18.5
E00020016,70.5,4.3,25.2
E00020017,72.6,4.1,23.3
E00020018,72.2,3,24.9
E00020019,73.8,2.1,24.1
E00020020,63.4,3.6,33
E00020021,65.9,5,29.1
E00020022,76.7,3.5,19.8
E00020023,85.1,3.1,11.9
E00020024,69.8,0.9,29.2
E00020025,67.8,4.3,27.8
E00020026,72.7,2,25.3
E00020027,62.6,9.5,28
E00020028,68.1,3.9,28
E00020029,79.6,3.3,17.1
E00020030,82.8,1.8,15.4
E00020031,69,2.4,28.6
E00020032,61.6,2.3,36.1
E00020034,72.5,3.6,23.9
E00020035,69.9,5.6,24.5
E00020037,65.8,6,28.3
E00020039,73.6,3.1,23.3
E00020040,74.5,4.7,20.8
E00020041,68.8,5,26.2
E00020043,70.8,5.4,23.8
E00020045,71.5,4.6,23.9
E00020046,78.3,3.1,18.5
E00020047,76.5,3,20.5
E00020048,78.5,4,17.5
E00020049,78.6,2.1,19.3
E00020050,73.8,7,19.2
E00020052,74.7,4.8,20.4
E00020053,65.4,3.8,30.8
E00020057,84.6,3.5,11.9
E00020059,75.4,3.5,21.1
E00020060,73.6,4.1,22.3
E00020061,55,4.2,40.8
E00020063,71.4,3,25.6
E00020064,67.2,3.8,29
E00020066,76.4,5.5,18.1
E00020067,74.9,5.6,19.5
E00020087,70.5,7.5,22
E00020088,84.5,3.6,11.8
E00020089,74,4.2,21.8
E00020090,63.3,3.8,33
E00020091,89.8,3,7.1
E00020092,84.6,2,13.4
E00020093,81.8,1,17.2
E00020206,73,0,27
E00020249,61.7,1.4,36.9
E00020250,75.2,7.5,17.3
E00020251,71.7,3.2,25.1
E00020252,73.6,2.6,23.8
E00020253,70.9,5.1,24
E00020254,78.5,2.1,19.4
E00020257,70.3,7.2,22.5
E00020259,58.2,8,33.9
E00020260,56.8,10.8,32.4
E00020261,59.6,9,31.5
E00020262,54.2,11.2,34.6
E00020263,71.1,3.4,25.4
E00020264,72,4,24.1
E00020266,65.1,7.3,27.6
E00020267,48.3,13.4,38.4
E00020268,63,11.7,25.3
E00020269,64.5,8.9,26.6
E00020270,56.4,5.8,37.8
E00020271,63.5,7.7,28.7
E00020273,69.4,4.8,25.8
E00020274,72.2,4.9,22.9
E00020275,71.4,6.2,22.4
E00020276,74.2,4.4,21.5
E00020277,61.2,6,32.8
E00020278,68.1,5.4,26.5
E00020280,80.7,4,15.3
E00020281,74.6,3.4,21.9
E00020282,74,4.2,21.8
E00020286,68.9,4.7,26.4
E00020287,71.6,4.2,24.2
E00020289,68.8,3.6,27.6
E00020290,62.9,6.2,30.9
E00020291,74.1,5,20.9
E00020292,75.8,4.2,19.9
E00020293,68,6.6,25.4
E00020294,66.1,4.7,29.2
E00020295,64.8,8,27.2
E00020296,70.3,2.4,27.4
E00020299,52.7,9.9,37.4
E00020300,77.2,3.7,19.1
E00020301,73.1,6.6,20.3
E00020302,62.5,5.9,31.6
E00020303,59.4,5,35.6
E00020304,82.7,4.2,13
E00020305,57.9,10.5,31.6
E00020307,50.4,9.5,40.1
E00020309,69.2,5.1,25.7
E00020310,42.1,11.7,46.2
E00020311,65.3,4.3,30.4
E00020312,65.6,4.6,29.8
E00020313,78,3.8,18.1
E00020314,62.4,6,31.6
E00020315,77.6,2.4,20
E00020317,74.6,3.2,22.2
E00020318,69,5.1,25.9
E00020319,71.3,3.5,25.2
E00020320,69.1,5,25.9
E00020321,73.6,3.1,23.3
E00020323,48.7,5.2,46
E00020324,78.8,2.9,18.3
E00020325,74.2,5.9,19.8
E00020326,74.2,3.9,21.8
E00020327,72.9,2.6,24.4
E00020328,73.6,6,20.4
E00020329,70,5,25
E00020330,57.4,10.5,32.1
E00020331,48.2,12.1,39.6
E00020332,80.7,4.8,14.4
E00020333,84.1,2.2,13.8
E00020334,67.7,5.3,27
E00020335,79.3,5.1,15.6
E00020336,68,3.9,28.1
E00020337,63.1,6.9,29.9
E00020338,54,6.8,39.3
E00020339,73.8,4.2,22
E00020340,87.1,2.3,10.6
E00020341,69,6.1,24.9
E00020342,51,7.2,41.8
E00020344,85.4,3,11.6
E00020345,44.3,9.4,46.3
E00020346,70.6,2.4,27
E00020347,51,6.1,42.9
E00020348,61.4,7.6,30.9
E00020349,73.1,6.2,20.7
E00020350,70.2,2.7,27.1
E00020351,71.6,6.5,21.9
E00020352,78.6,2,19.4
E00020353,79.1,3.6,17.3
E00020354,81.3,1.3,17.4
E00020355,71.3,3.5,25.2
E00020357,79.3,1.4,19.3
E00020358,62.2,5,32.8
E00020359,74.2,5.6,20.2
E00020360,80.5,2.3,17.2
E00020361,71.5,3,25.5
E00020362,78.6,3.2,18.3
E00020363,82.4,3.8,13.8
E00020364,79.4,2.7,17.9
E00020365,68.2,4.7,27.1
E00020366,71.6,3.8,24.7
E00020367,71.9,1.6,26.5
E00020368,77.4,3.6,19
E00020369,62,7.1,30.8
E00020370,72.4,4.5,23.1
E00020371,80.5,3.1,16.4
E00020372,83.3,2.7,14
E00020373,79.2,3.9,16.9
E00020374,73.7,6.9,19.3
E00020420,73.4,6.4,20.2
E00020430,72.3,4.6,23.1
E00020438,62.6,7.7,29.7
E00020441,57.2,10.5,32.3
E00021596,68.2,6.6,25.2
E00021597,76.7,3.3,20
E00021598,64.6,4.3,31.1
E00021599,63.9,4.2,31.9
E00021600,67.8,6.2,26
E00021601,66.8,5.3,27.9
E00021602,65.9,8.1,26
E00021603,64.1,6.6,29.3
E00021604,78,4.2,17.8
E00021605,60.5,7.8,31.8
E00021606,66.3,9.6,24.1
E00021607,81.5,2.9,15.6
E00021608,66.8,4.2,29
E00021610,68.4,7.7,23.9
E00021611,80.1,2.7,17.2
E00021612,60.2,6.5,33.3
E00021613,60.1,8.2,31.7
E00021614,67.3,6.7,26
E00021615,65.4,8.3,26.3
E00021622,45.7,11,43.4
E00021624,52.7,4.6,42.7
E00021626,57.2,6.6,36.2
E00021628,78.3,5,16.7
E00021629,62.6,9,28.4
E00021631,58,8.6,33.5
E00021632,50.2,10.8,39
E00021633,74.3,6.1,19.6
E00021634,80.3,5,14.7
E00021635,54.2,9,36.8
E00021636,76.1,2.7,21.2
E00166629,35.9,8.5,55.6
E00166641,64.5,10.8,24.6
E00167174,56.7,7.1,36.2
E00167175,64.7,6.8,28.5
E00167477,54.2,7.4,38.4
E00167483,50.5,10.9,38.5
E00167485,57.7,6.5,35.7
E00167487,46,9.8,44.3
E00167490,61.2,3.8,35.1
E00167502,65,4.3,30.7
E00167513,57.8,6.8,35.3
E00167516,73.2,3.7,23.2
E00167517,71.8,6.1,22
E00167519,58.9,6.5,34.6
E00167678,50.7,8.6,40.8
E00167679,55.4,5.4,39.2
E00167681,49.6,7.2,43.2
E00167688,69.8,5.6,24.6
E00167751,54.3,8.6,37
E00167755,80.3,1.3,18.5
E00167758,71.7,3,25.3
E00167982,65.2,4.4,30.4
E00167984,69.6,5.4,24.9
E00167987,57,7.9,35.1
E00167993,63.3,5.1,31.6
E00167995,62.4,8.8,28.8
E00168003,82.4,5,12.7
