areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00016399,47.2,8.3,44.5
E00016401,52.6,4.9,42.6
E00016406,52.2,6.2,41.6
E00016408,70,7.2,22.8
E00016435,51.6,5.2,43.2
E00016716,72.5,9.3,18.2
E00016717,74.9,9,16.2
E00016718,53.3,10.4,36.3
E00016719,59.1,9.8,31.1
E00016720,73.2,15.7,11.1
E00016721,53.5,7.9,38.6
E00016723,58.7,6.8,34.5
E00019811,65.7,5,29.3
E00019815,54.8,1.2,44
E00019816,60.2,9,30.8
E00019817,62,4.4,33.5
E00019818,79.8,4.9,15.4
E00019820,56.2,5.8,38
E00019822,70.6,7,22.4
E00019826,59.3,8.1,32.5
E00019830,57.9,6.2,35.9
E00019844,50.9,9.8,39.3
E00019926,63.4,6.6,30
E00019928,56.9,9.9,33.2
E00019930,53.3,8.6,38.2
E00019931,62.2,10.7,27.1
E00019933,55.8,8.8,35.5
E00019934,75.6,6.1,18.3
E00019935,71.3,4.8,24
E00019937,68.3,6.1,25.7
E00019947,56.3,12.3,31.4
E00019949,36.5,4.7,58.8
E00019950,58.2,7.3,34.5
E00019953,57.6,8.7,33.7
E00019955,60.2,9.7,30.1
E00019956,54.4,8,37.6
E00019957,52.3,10.2,37.5
E00019959,68.8,5.3,26
E00019963,68.2,8.9,22.9
E00019965,46.6,6.4,47
E00019971,63,3.2,33.9
E00019973,48.5,7.8,43.6
E00019976,46.8,25.7,27.4
E00019977,45.7,12,42.4
E00019981,42.6,6.4,51.1
E00019982,56.9,8.1,35
E00019984,51.1,9.2,39.7
E00019988,54.1,11.9,34.1
E00019990,48.9,9.1,42
E00019999,48.9,11.1,40
E00020000,52.9,8.7,38.3
E00020001,52.3,5.9,41.8
E00020002,64.9,4.2,30.9
E00020007,52.6,12.4,35
E00020008,38.3,10.8,50.9
E00020009,67.7,6.5,25.8
E00020010,86.2,3.1,10.7
E00020011,69.5,4.2,26.3
E00020013,68.1,6.3,25.6
E00020014,73.3,4.2,22.5
E00020015,58.6,6.8,34.6
E00020016,58.4,4.8,36.8
E00020017,66.4,5.6,28
E00020018,76.5,4.6,18.9
E00020019,49.6,9.7,40.8
E00020020,78.7,4.9,16.4
E00020021,43.5,5,51.5
E00020022,58,4.7,37.3
E00020023,47.4,7.7,44.9
E00020024,42.9,5.5,51.6
E00020025,68.2,3.6,28.2
E00020026,48.5,6.3,45.2
E00020027,79.9,4.5,15.6
E00020028,79.3,2.7,17.9
E00020029,50,4,46
E00020030,43.9,7.2,48.9
E00020031,65.8,3.1,31.2
E00020032,59.9,6.6,33.5
E00020034,57.2,7,35.8
E00020035,70.1,5,24.9
E00020037,71.4,4.8,23.8
E00020039,54.5,3,42.5
E00020040,61.7,7.3,31
E00020041,62.4,4.8,32.8
E00020043,70.8,1.9,27.3
E00020045,54.5,7.8,37.7
E00020046,63.6,6.8,29.5
E00020047,57.7,3.3,39
E00020048,60.1,5.8,34.1
E00020049,58.5,8.1,33.3
E00020050,59,5.9,35.1
E00020052,72,3,25
E00020053,51,8.8,40.2
E00020057,51.1,5.6,43.3
E00020059,47.9,6.2,45.9
E00020060,71.1,6.4,22.5
E00020061,62.4,7.6,29.9
E00020063,60.9,5.2,33.9
E00020064,66.8,7.4,25.8
E00020066,60.5,7.7,31.7
E00020067,68.4,7.9,23.7
E00020087,59.1,5.4,35.5
E00020088,53.9,8.3,37.8
E00020089,52.1,6.2,41.7
E00020090,68.1,2.6,29.3
E00020091,52.8,4.9,42.3
E00020092,58.7,6,35.3
E00020093,58.1,3.6,38.3
E00020206,64.5,7.1,28.4
E00020249,59.9,6.1,34.1
E00020250,55.7,3.8,40.6
E00020251,61.5,7.5,31
E00020252,57.5,5.7,36.8
E00020253,57.3,10.7,32
E00020254,52,2.8,45.1
E00020257,72.3,4.3,23.4
E00020259,83.6,3.4,13
E00020260,79.7,3,17.3
E00020261,76.2,3.5,20.3
E00020262,86,2.9,11.1
E00020263,55.1,10.1,34.8
E00020264,60.2,7,32.8
E00020266,68.9,4.8,26.3
E00020267,89.8,3.6,6.6
E00020268,85.7,2.7,11.6
E00020269,81,2.6,16.4
E00020270,82.3,3.2,14.6
E00020271,82.7,2.8,14.5
E00020273,64.2,3.7,32.1
E00020274,65.4,8.7,26
E00020275,67.1,3.4,29.5
E00020276,61.4,4.8,33.9
E00020277,72.3,3.8,23.9
E00020278,65.6,6.6,27.7
E00020280,59.8,4.5,35.7
E00020281,51.4,10.9,37.7
E00020282,65.3,5.3,29.3
E00020286,60.9,6.7,32.4
E00020287,54,4.8,41.2
E00020289,65.3,5.9,28.9
E00020290,72,4.3,23.7
E00020291,62.3,5.3,32.5
E00020292,72.9,4.7,22.4
E00020293,74.6,4.4,21
E00020294,67.7,7.4,24.9
E00020295,53.7,8.9,37.4
E00020296,62.9,7.2,30
E00020299,82.8,5.6,11.6
E00020300,62.3,4.2,33.5
E00020301,57.3,7.8,34.9
E00020302,67.9,1.9,30.2
E00020303,74.1,2,23.9
E00020304,61.3,6.6,32
E00020305,77.6,3.3,19.1
E00020307,81.6,2.6,15.8
E00020309,69.2,6.4,24.4
E00020310,84,3.8,12.2
E00020311,65.9,6.8,27.3
E00020312,65.1,0.4,34.5
E00020313,61.6,7.8,30.6
E00020314,70.3,7.9,21.8
E00020315,52.6,8.6,38.7
E00020317,52.5,7.1,40.3
E00020318,75.9,5.4,18.6
E00020319,57.1,6,36.9
E00020320,63.8,5,31.2
E00020321,47.5,11.3,41.3
E00020323,74.3,6.3,19.4
E00020324,51.1,5.3,43.5
E00020325,59.6,5.8,34.7
E00020326,63.7,3.2,33.1
E00020327,53.7,7.5,38.8
E00020328,63.2,4.5,32.3
E00020329,57.4,7.4,35.1
E00020330,86.5,2.3,11.1
E00020331,80.3,4,15.7
E00020332,70.2,3,26.8
E00020333,47.2,6.6,46.2
E00020334,55,5.4,39.6
E00020335,66.5,8.5,25.1
E00020336,58.4,8.7,32.9
E00020337,62.8,8.2,29
E00020338,73.6,6.4,20
E00020339,60.6,8.3,31.1
E00020340,54,5.4,40.6
E00020341,59.6,6.9,33.5
E00020342,80.9,4.8,14.4
E00020344,54.3,8.3,37.4
E00020345,71.5,6.9,21.5
E00020346,65,3.5,31.4
E00020347,72.4,7,20.6
E00020348,72.9,7.9,19.2
E00020349,61.1,6.8,32.1
E00020350,66,3.3,30.6
E00020351,63.8,5.4,30.7
E00020352,55.2,8.8,36
E00020353,54.3,6.6,39.1
E00020354,47.9,7.4,44.7
E00020355,75.8,6.1,18.2
E00020357,40.2,7.2,52.7
E00020358,58.1,10.3,31.5
E00020359,63,7.9,29.2
E00020360,54.5,7.9,37.5
E00020361,60.3,1.6,38.1
E00020362,63.6,6.7,29.7
E00020363,63.2,4.9,31.9
E00020364,66.8,2.7,30.5
E00020365,69.1,6.3,24.5
E00020366,61.1,4.6,34.4
E00020367,63.7,4,32.3
E00020368,55,5.8,39.2
E00020369,70.6,6,23.4
E00020370,48.5,8.6,43
E00020371,65,4.4,30.6
E00020372,55.3,9.1,35.6
E00020373,58.3,6.5,35.2
E00020374,53.1,4.9,42
E00020420,68.5,4,27.5
E00020430,57,5.9,37.1
E00020438,82.9,5.2,11.9
E00020441,83.1,4.2,12.7
E00021596,63.6,4.6,31.8
E00021597,53.8,8.4,37.8
E00021598,76,2.6,21.4
E00021599,82.2,2.9,14.9
E00021600,73.2,1.8,25
E00021601,74.1,3.4,22.4
E00021602,72.6,3.5,23.9
E00021603,78.9,5.1,16
E00021604,57.8,9.3,32.9
E00021605,69.3,4.6,26.1
E00021606,74.2,3.2,22.6
E00021607,57.8,4.5,37.7
E00021608,72.9,6,21.1
E00021610,70.3,5.4,24.4
E00021611,67.8,3.6,28.6
E00021612,76.6,2.4,21
E00021613,91,0.6,8.4
E00021614,65.7,7.1,27.2
E00021615,81.7,5.2,13.1
E00021622,84.8,3.9,11.3
E00021624,79.1,2.8,18.2
E00021626,71.4,3.5,25.1
E00021628,78,2.4,19.6
E00021629,81.5,3,15.5
E00021631,85.5,1.7,12.8
E00021632,87.9,3.3,8.9
E00021633,77.5,5,17.5
E00021634,74,2.7,23.2
E00021635,86.2,1.5,12.2
E00021636,44.9,6.2,48.9
E00166629,52.7,7.5,39.8
E00166641,84.7,3.2,12.1
E00167174,83.2,4.3,12.5
E00167175,76.2,1.5,22.3
E00167477,87.6,3.8,8.6
E00167483,82.2,4.1,13.8
E00167485,77.4,1.8,20.7
E00167487,77.2,5.5,17.3
E00167490,79.9,3.1,17
E00167502,69.9,4.9,25.2
E00167513,71.4,7,21.6
E00167516,61.1,5.7,33.2
E00167517,55.6,3.7,40.6
E00167519,75.6,1.1,23.3
E00167678,87.8,6.8,5.4
E00167679,86.5,2.9,10.6
E00167681,82.9,2.4,14.6
E00167688,80.9,2.6,16.5
E00167751,93.1,2.5,4.4
E00167755,55.3,3,41.6
E00167758,63.1,6.4,30.5
E00167982,80.6,2.4,17.1
E00167984,70.1,6.5,23.4
E00167987,84,3.4,12.5
E00167993,89.3,4.5,6.2
E00167995,88.2,2.7,9.1
E00168003,46.6,8,45.4
E00168004,59,7.3,33.7
E00168006,60.1,4.4,35.5
E00168007,66.9,7.6,25.5
E00168023,76.2,5.2,18.6
E00168026,84.8,1.8,13.3
E00168027,89.5,2,8.5
E00168029,86.9,4.2,8.9
E00177491,48.7,12.5,38.7
E00177492,45.6,9.8,44.6
E00177497,61.2,8.2,30.6
E00177498,64.2,6.6,29.3
E00177499,55.9,4.8,39.3
E00177510,81,3.2,15.8
E00177517,82.5,2.4,15
E00177520,84,4.7,11.3
E00177526,84,3.7,12.3
E00177528,75.7,13.8,10.4
E00177532,74.9,4.6,20.5
E00177539,66.7,6.8,26.6
E00177540,62,10.1,27.9
E00177542,73,7.6,19.5
E00177543,58.3,6.9,34.8
E00177546,95.5,0.8,3.7
E00177548,85.3,6.9,7.8
E00177549,87.1,4,8.9
E00177553,78.1,12.3,9.7
E00177558,81,2.6,16.3
E00177561,57,11.4,31.6
E00177568,81.4,3.4,15.2
E00177571,88,2.7,9.2
E00177575,74.3,2.6,23
E00177576,56.5,14.1,29.4
E00177578,54.7,8.1,37.2
E00177581,58.4,8.8,32.8
E00177583,84.6,2.7,12.8
E00177589,58.5,6.7,34.7
E00177594,76.2,5.3,18.5
E00177606,80.6,1.9,17.5
E00177607,79.6,1.1,19.3
E00177610,63.4,7.2,29.4
E00177624,89.3,2.7,8
E00177630,69.1,8.2,22.7
E00177632,73.1,2,24.9
E00177637,79.8,7.1,13.1
E00177639,76.1,4,19.9
E00177643,77,2.9,20
E00177644,74,6.2,19.8
E00177647,66.7,5,28.3
E00177672,59.1,8.9,32.1
E00177674,66.4,6.9,26.7
E00177681,84,3.7,12.3
E00177686,73.8,3.9,22.3
E00177687,72.2,15.3,12.4
E00182590,85.1,8,6.9
E00183738,87,2.8,10.2
E00183742,79.9,5.8,14.3
E00183793,70.5,7.1,22.4
E00183972,59.8,4.7,35.5
E00184089,56.6,6.2,37.2
E00184111,79.1,3,17.9
E00184127,84,2.8,13.1
