areacd,sex-001,sex-002
E00016399,54.2,45.8
E00016401,56.4,43.6
E00016406,56.5,43.5
E00016408,48.9,51.1
E00016435,54.1,45.9
E00016716,49.2,50.8
E00016717,48.8,51.2
E00016718,53.8,46.2
E00016719,52.3,47.7
E00016720,45.6,54.4
E00016721,54.4,45.6
E00016723,52.1,47.9
E00019811,48.7,51.3
E00019815,49.6,50.4
E00019816,55.8,44.2
E00019817,53.2,46.8
E00019818,52.6,47.4
E00019820,55.3,44.7
E00019822,49.4,50.6
E00019826,52.5,47.5
E00019830,50.2,49.8
E00019844,49.5,50.5
E00019926,50.8,49.2
E00019928,52.5,47.5
E00019930,53.2,46.8
E00019931,50.2,49.8
E00019933,57.7,42.3
E00019934,52.7,47.3
E00019935,46.4,53.6
E00019937,51.8,48.2
E00019947,49.8,50.2
E00019949,56.6,43.4
E00019950,54.1,45.9
E00019953,51.9,48.1
E00019955,50.2,49.8
E00019956,50.1,49.9
E00019957,49.6,50.4
E00019959,57,43
E00019963,47.4,52.6
E00019965,58,42
E00019971,57.3,42.7
E00019973,54.1,45.9
E00019976,46.7,53.3
E00019977,62.7,37.3
E00019981,57.2,42.8
E00019982,52.6,47.4
E00019984,54,46
E00019988,53,47
E00019990,59.7,40.3
E00019999,56.3,43.8
E00020000,56.1,43.9
E00020001,49.5,50.5
E00020002,54.3,45.7
E00020007,53,47
E00020008,55.3,44.7
E00020009,50,50
E00020010,45.5,54.5
E00020011,50,50
E00020013,46.9,53.1
E00020014,48.7,51.3
E00020015,54.7,45.3
E00020016,56.3,43.7
E00020017,49.3,50.7
E00020018,45.8,54.2
E00020019,51.9,48.1
E00020020,51.1,48.9
E00020021,47.4,52.6
E00020022,49,51
E00020023,52.5,47.5
E00020024,51.8,48.2
E00020025,44.8,55.2
E00020026,54.7,45.3
E00020027,52.8,47.2
E00020028,42.9,57.1
E00020029,52.8,47.2
E00020030,51.6,48.4
E00020031,46.6,53.4
E00020032,47.5,52.5
E00020034,51.8,48.2
E00020035,53.5,46.5
E00020037,56,44
E00020039,54.9,45.1
E00020040,51.7,48.3
E00020041,53.8,46.2
E00020043,54.1,45.9
E00020045,50.3,49.7
E00020046,57.1,42.9
E00020047,53.4,46.6
E00020048,57.6,42.4
E00020049,50.9,49.1
E00020050,53.7,46.3
E00020052,52.5,47.5
E00020053,53.5,46.5
E00020057,54.7,45.3
E00020059,51.2,48.8
E00020060,49.1,50.9
E00020061,49.2,50.8
E00020063,53.5,46.5
E00020064,50.6,49.4
E00020066,60.3,39.7
E00020067,56.3,43.7
E00020087,46.8,53.2
E00020088,51.6,48.4
E00020089,52.1,47.9
E00020090,51,49
E00020091,54.8,45.2
E00020092,47,53
E00020093,53.3,46.7
E00020206,56.2,43.8
E00020249,57.7,42.3
E00020250,51,49
E00020251,46.8,53.2
E00020252,50.9,49.1
E00020253,52.6,47.4
E00020254,53.5,46.5
E00020257,47,53
E00020259,48,52
E00020260,45.3,54.7
E00020261,45.9,54.1
E00020262,42.7,57.3
E00020263,40.8,59.2
E00020264,49,51
E00020266,51.5,48.5
E00020267,50,50
E00020268,50,50
E00020269,44,56
E00020270,50.2,49.8
E00020271,42.2,57.8
E00020273,47.8,52.2
E00020274,53.9,46.1
E00020275,52.5,47.5
E00020276,46.6,53.4
E00020277,49.8,50.2
E00020278,48,52
E00020280,51.2,48.8
E00020281,51.6,48.4
E00020282,52.5,47.5
E00020286,48.3,51.7
E00020287,42.1,57.9
E00020289,47.7,52.3
E00020290,46.7,53.3
E00020291,51.1,48.9
E00020292,46.9,53.1
E00020293,45.2,54.8
E00020294,55,45
E00020295,47.9,52.1
E00020296,46.5,53.5
E00020299,48.2,51.8
E00020300,51.7,48.3
E00020301,58.7,41.3
E00020302,48.6,51.4
E00020303,43.2,56.8
E00020304,50.2,49.8
E00020305,50.8,49.2
E00020307,48.3,51.7
E00020309,47.9,52.1
E00020310,54.1,45.9
E00020311,52.9,47.1
E00020312,50.8,49.2
E00020313,50.9,49.1
E00020314,53.8,46.2
E00020315,51.8,48.2
E00020317,59.4,40.6
E00020318,54.1,45.9
E00020319,54,46
E00020320,42.6,57.4
E00020321,52.2,47.8
E00020323,49.9,50.1
E00020324,53.9,46.1
E00020325,52.6,47.4
E00020326,53.1,46.9
E00020327,57.9,42.1
E00020328,57.1,42.9
E00020329,49.8,50.2
E00020330,50.8,49.2
E00020331,47,53
E00020332,55.2,44.8
E00020333,55.7,44.3
E00020334,48,52
E00020335,49.3,50.7
E00020336,52.4,47.6
E00020337,46.5,53.5
E00020338,51.9,48.1
E00020339,49.7,50.3
E00020340,53.3,46.7
E00020341,49.3,50.7
E00020342,49,51
E00020344,61.1,38.9
E00020345,50.3,49.7
E00020346,49.5,50.5
E00020347,52.4,47.6
E00020348,50.8,49.2
E00020349,44.9,55.1
E00020350,49,51
E00020351,51.6,48.4
E00020352,52.9,47.1
E00020353,54.2,45.8
E00020354,53.2,46.8
E00020355,55.9,44.1
E00020357,52.6,47.4
E00020358,56.1,43.9
E00020359,54.5,45.5
E00020360,51.2,48.8
E00020361,52.5,47.5
E00020362,50.8,49.2
E00020363,48.6,51.4
E00020364,49.2,50.8
E00020365,50.3,49.7
E00020366,53,47
E00020367,45.2,54.8
E00020368,53.8,46.2
E00020369,47.3,52.7
E00020370,50.7,49.3
E00020371,47.4,52.6
E00020372,52.6,47.4
E00020373,49.2,50.8
E00020374,53,47
E00020420,46.9,53.1
E00020430,51.4,48.6
E00020438,46.4,53.6
E00020441,45.2,54.8
E00021596,50.1,49.9
E00021597,49.6,50.4
E00021598,49.8,50.2
E00021599,45.9,54.1
E00021600,47.2,52.8
E00021601,43.2,56.8
E00021602,49,51
E00021603,46.4,53.6
E00021604,50.9,49.1
E00021605,48,52
E00021606,48.7,51.3
E00021607,50.2,49.8
E00021608,51.9,48.1
E00021610,49.3,50.7
E00021611,47.5,52.5
E00021612,42.2,57.8
E00021613,42.6,57.4
E00021614,45.5,54.5
E00021615,47.8,52.2
