areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
W00005996,46.4,53.6
W00005997,40.2,59.8
W00005998,20.4,79.6
W00005999,45.3,54.7
W00006000,29.7,70.3
W00006001,32.8,67.2
W00006002,21,79
W00006003,54,46
W00006004,41.3,58.7
W00006005,46.4,53.6
W00006006,46.6,53.4
W00006007,40.5,59.5
W00006008,30.3,69.7
W00006009,38.1,61.9
W00006010,34.4,65.6
W00006011,27.4,72.6
W00006012,40.7,59.3
W00006013,45.6,54.4
W00006014,31.7,68.3
W00006015,48.7,51.3
W00006016,31.8,68.2
W00006017,35,65
W00006018,39.5,60.5
W00006019,40.7,59.3
W00006020,39.7,60.3
W00006021,19.9,80.1
W00006022,37.6,62.4
W00006023,43,57
W00006024,53.4,46.6
W00006025,38,62
W00006026,41.4,58.6
W00006028,29.5,70.5
W00006040,30.3,69.7
W00006041,26.6,73.4
W00006042,32.1,67.9
W00006043,41.7,58.3
W00006044,34.1,65.9
W00006045,39.9,60.1
W00006050,40.8,59.2
W00006051,50,50
W00006052,37.7,62.3
W00006053,30.2,69.8
W00006054,30.4,69.6
W00006055,25,75
W00006056,27.1,72.9
W00006057,37.5,62.5
W00006058,27.3,72.7
W00006059,25,75
W00006060,35.3,64.7
W00006061,29,71
W00006062,47.7,52.3
W00006063,63,37
W00006064,57,43
W00006065,41.7,58.3
W00006066,44.6,55.4
W00006067,21,79
W00006068,22.5,77.5
W00006069,50,50
W00006070,54.4,45.6
W00006071,37.1,62.9
W00006072,47.4,52.6
W00006073,50,50
W00006074,56.7,43.3
W00006075,37.9,62.1
W00006076,34.4,65.6
W00006077,39.1,60.9
W00006078,37.9,62.1
W00006079,67.1,32.9
W00006080,55.1,44.9
W00006081,49.5,50.5
W00006082,59.3,40.7
W00006083,47.1,52.9
W00006084,31.4,68.6
W00006085,32.7,67.3
W00006086,26.6,73.4
W00006087,29,71
W00006088,28.5,71.5
W00006089,44.5,55.5
W00006090,33,67
W00006091,30.8,69.2
W00006092,49.8,50.2
W00006093,49.1,50.9
W00006094,44,56
W00006095,59.7,40.3
