areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
W00005996,96.1,0,3.9,0
W00005997,90.3,0,9.3,0.3
W00005998,87.8,0.3,11.9,0
W00005999,93.4,0,6.6,0
W00006000,91.6,0.5,7.4,0.5
W00006001,86.1,0,13.9,0
W00006002,94.3,0,5.7,0
W00006003,94.8,0,5.2,0
W00006004,94,0,5.4,0.6
W00006005,94.5,0,5.5,0
W00006006,87.5,0,12.5,0
W00006007,88.4,0,11.2,0.4
W00006008,93.6,0.6,5.8,0
W00006009,91.3,0,8.7,0
W00006010,78.8,0.4,20,0.8
W00006011,94.7,0,5.3,0
W00006012,88.3,0,11.7,0
W00006013,94.1,0.4,5.5,0
W00006014,94.4,0,5.6,0
W00006015,95,0.3,2.8,1.9
W00006016,91.1,0,8.9,0
W00006017,91.3,0,8.7,0
W00006018,93.1,0,6.5,0.3
W00006019,88.8,0.9,10.2,0
W00006020,96.7,0,3.3,0
W00006021,88.3,0,11.7,0
W00006022,92.3,0,7.4,0.3
W00006023,95.8,0,3.8,0.3
W00006024,94.6,0,5,0.4
W00006025,95.6,0,4.4,0
W00006026,92.9,0.4,6.7,0
W00006028,86.9,0.4,10.2,2.6
W00006040,95.7,0,4.3,0
W00006041,95.3,0,4.7,0
W00006042,90.1,0.3,9,0.6
W00006043,95.2,0,4.8,0
W00006044,92.2,0.3,7.5,0
W00006045,97,0.3,2.7,0
W00006050,89.2,0,10.8,0
W00006051,96.1,0,3.6,0.3
W00006052,93.5,0,6.5,0
W00006053,92.4,0,7.6,0
W00006054,90.6,0.3,6.1,3
W00006055,94.4,0,5,0.6
W00006056,90.1,0,9.9,0
W00006057,94.9,0,4.8,0.3
W00006058,94.7,0,5.3,0
W00006059,90.8,0,9.2,0
W00006060,90.5,0,9.5,0
W00006061,92.8,0,6.9,0.3
W00006062,95,0,5,0
W00006063,88,0.4,11.6,0
W00006064,99,0.3,0.7,0
W00006065,94.9,0.3,4.8,0
W00006066,94.6,0,5.4,0
W00006067,91.7,0.4,5.9,2
W00006068,94.3,0,5.7,0
W00006069,92.2,0.7,7.1,0
W00006070,81,0,19,0
W00006071,93.6,0,6.4,0
W00006072,91.9,0,8.1,0
W00006073,90.3,0,9.7,0
W00006074,92.2,0.8,5.9,1.2
W00006075,93.9,0,6.1,0
W00006076,92.4,0.7,6.9,0
W00006077,90,0,9.6,0.4
W00006078,93.4,0,6.6,0
W00006079,98.6,0.3,1,0
W00006080,93.2,0.3,6.3,0.3
W00006081,94,0,5.7,0.3
W00006082,95,0.5,4.2,0.3
W00006083,88.9,0,10.7,0.4
W00006084,86.4,0,13.6,0
W00006085,89.6,0,10.4,0
W00006086,92.7,0,7.3,0
W00006087,95.4,0,4.6,0
W00006088,87.5,0.4,11,1.1
W00006089,81.6,0,18.2,0.2
W00006090,93.1,0,6.9,0
W00006091,90.1,0,9.9,0
W00006092,95.9,0,3.8,0.3
W00006093,92.8,0,6.8,0.4
W00006094,93.8,0,5.4,0.8
W00006095,94.1,0.5,5.3,0
W00006096,95.3,0,4.7,0
W00006097,92.4,0.4,7.2,0
W00006098,94.9,0,5.1,0
W00006150,92.1,0,7.9,0
W00006151,93.9,0,6.1,0
W00006152,95.4,0,4.6,0
W00006153,95.9,0,4.1,0
W00006154,96.6,0,3.4,0
W00006155,90,0,10,0
W00006156,94,0,6,0
W00006157,97.4,0,2.6,0
W00006158,93,0,7,0
W00006159,88.8,0.3,10.9,0
W00006160,88.5,0.3,11.1,0
W00006161,91.5,0.4,8.1,0
W00006162,93.8,0.2,5.7,0.2
W00006163,94.2,0.3,5.5,0
W00006164,94.4,0,5.2,0.4
W00006166,96.1,0,3.9,0
W00006167,94.6,0,5.4,0
W00006168,94,0.4,5.7,0
W00006169,94.5,0,5.5,0
W00006170,94.5,0,5.5,0
W00006172,95.5,0,4.5,0
W00006173,95.2,0,4.8,0
W00006194,95.1,0,4.9,0
W00006195,94.7,0,5.3,0
W00006196,94.9,0.3,4.7,0
W00006197,95.6,0,4.4,0
