areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
W00005996,9,23.9,61.2,6
W00005997,5.8,23.7,66.9,3.6
W00005998,5.5,30.5,59.4,4.7
W00005999,8.2,21.3,63.1,7.4
W00006000,7.6,16.3,69.6,6.5
W00006001,13.7,17,62.6,6.6
W00006002,17.1,14.3,57.1,11.4
W00006003,7,14.8,67,11.3
W00006004,4.5,25.8,61.9,7.7
W00006005,3.9,25.2,60.2,10.7
W00006006,7,23.5,60,9.6
W00006007,7.3,15.4,69.1,8.1
W00006008,7.5,24.2,53.4,14.9
W00006009,11.5,18.3,58.8,11.5
W00006010,10.4,22.9,63.5,3.1
W00006011,5.7,22,65.9,6.5
W00006012,6.7,16.8,71.1,5.4
W00006013,5.4,21.4,67.9,5.4
W00006014,4.6,27.7,58.5,9.2
W00006015,5.5,20.3,60.9,13.3
W00006016,4,19.4,68.5,8.1
W00006017,8.9,17.8,67.3,5.9
W00006018,11.5,22.3,61.5,4.6
W00006019,6.3,24.6,62.7,6.3
W00006020,4.6,21.7,63.8,9.9
W00006021,0,26.8,61,12.2
W00006022,8.7,16,66.7,8.7
W00006023,8.5,23.7,59.3,8.5
W00006024,6.5,17.8,62.6,13.1
W00006025,5.6,26.3,59.4,8.8
W00006026,9.8,21.6,57.8,10.8
W00006028,4.4,28.9,57.9,8.8
W00006040,6.6,17.1,69.7,6.6
W00006041,3.8,32.1,54.7,9.4
W00006042,8.3,21.8,61.7,8.3
W00006043,7.4,18,70.5,4.1
W00006044,7.2,20.7,62.2,9.9
W00006045,3.9,25.8,64.1,6.3
W00006050,4.9,12.3,75.4,7.4
W00006051,11,19.2,61.6,8.1
W00006052,10.3,18.9,62.3,8.6
W00006053,10.1,26.6,49.5,13.8
W00006054,9.2,24.8,55.3,10.6
W00006055,12.1,20.7,57.8,9.5
W00006056,7.1,25.5,60.2,7.1
W00006057,12.3,18.8,64.5,4.3
W00006058,4.8,26.6,51.6,16.9
W00006059,14.1,22.5,63.4,0
W00006060,10,20,62.7,7.3
W00006061,9.4,15.4,61.5,13.7
W00006062,8.2,26.6,59.5,5.7
W00006063,7.8,25,57.8,9.5
W00006064,9.4,15.7,64.8,10.1
W00006065,11.8,9.9,60.5,17.8
W00006066,13.1,20.7,55.9,10.3
W00006067,6.1,24.2,64.6,5.1
W00006068,7.4,38.9,44.4,9.3
W00006069,4.6,18.3,71.8,5.3
W00006070,8.6,17.1,65,9.3
W00006071,4.9,27.2,56.8,11.1
W00006072,3.7,21.3,60.4,14.6
W00006073,8.9,16.8,63.4,10.9
W00006074,6.1,15.8,71.1,7
W00006075,7.9,21.3,61.4,9.4
W00006076,5.6,16,66.4,12
W00006077,9.5,23.8,59.5,7.1
W00006078,4.6,20.9,62.7,11.8
W00006079,4.3,21.4,64.1,10.3
W00006080,7.5,12.3,73.6,6.6
W00006081,5.3,20.4,67.8,6.6
W00006082,8.7,14.6,65.3,11.4
W00006083,7.2,23.2,60.9,8.7
W00006084,4.1,24.8,64.8,6.2
W00006085,4.4,22.1,60.2,13.3
W00006086,7.2,24.6,62.3,5.8
W00006087,5.8,24,58.7,11.6
W00006088,7.1,17.7,66.4,8.8
W00006089,7.4,15.2,63.6,13.9
W00006090,11.8,14.1,64.7,9.4
W00006091,0,29.7,67.6,2.7
W00006092,9.4,19.5,60.4,10.7
W00006093,7.7,19.2,68.3,4.8
W00006094,4.3,19.4,71,5.4
W00006095,5.9,19.1,65.2,9.8
W00006096,8.2,20,63.6,8.2
W00006097,8.6,16,62.6,12.8
W00006098,5.8,27.9,58.7,7.7
W00006150,1.2,23.2,65.9,9.8
W00006151,7.4,28.7,54.1,9.8
W00006152,10.4,25.9,57,6.7
W00006153,7.8,26.1,61.7,4.3
W00006154,6,30,56,8
W00006155,4.3,22.4,72.4,0.9
W00006156,9.3,25.4,60.2,5.1
W00006157,0,32.9,57,10.1
W00006158,4.8,17.1,66.7,11.4
W00006159,3.1,24.4,61.1,11.5
W00006160,6.7,18.1,66.4,8.7
W00006161,23.9,17.9,52.2,6
W00006162,5.4,23,66.2,5.4
W00006163,8,30.1,55.8,6.2
W00006164,12.8,15.4,61.5,10.3
W00006166,3.6,17.1,73.9,5.4
W00006167,3.3,11.7,77.5,7.5
W00006168,12.1,18.2,55.6,14.1
W00006169,7.9,19.8,58.7,13.5
W00006170,10.2,22.9,61,5.9
W00006172,7,20,67,6
W00006173,4.6,22,61.8,11.6
W00006194,6.8,23.7,65.3,4.2
W00006195,4.5,18,73.7,3.8
W00006196,8.2,21.6,62.7,7.5
W00006197,7.5,25,65,2.5
W00006198,13.4,22.8,58.3,5.5
W00006199,5.1,17.8,67.8,9.3
W00006200,10.8,20.7,65.8,2.7
W00006201,6.8,23.1,56.4,13.7
W00006202,10.3,17.2,66.7,5.7
W00006203,4.5,36.4,54.5,4.5
W00006204,7.7,26.1,62.7,3.5
W00006205,0,15,77.5,7.5
W00006206,3,16.5,74.4,6.1
W00006207,3.6,23.4,62.2,10.8
W00006208,5,22.8,64.4,7.9
