areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00037885,62.1,22.1,15.8
E00037887,84.1,11.9,4
E00037888,75.5,15,9.5
E00037901,76.7,14.7,8.6
E00037902,76.1,16,8
E00037903,75.8,18.5,5.8
E00037904,78.2,13.6,8.2
E00037910,87.5,9,3.4
E00037920,77.7,15.7,6.6
E00037979,80.7,10.8,8.4
E00037980,76.9,15.8,7.3
E00037981,84.9,12,3.1
E00037982,75.3,18.2,6.5
E00037983,62.2,24.4,13.5
E00037984,83,11.8,5.3
E00037985,67.1,17.9,15
E00037986,63,20.7,16.3
E00037987,83.3,12.3,4.5
E00037988,92,6.2,1.8
E00037989,70,17.9,12
E00037990,79.5,13.3,7.2
E00037991,68.6,19.3,12.1
E00037992,81.9,10,8.1
E00037993,77.7,15.7,6.6
E00037994,74.8,15.1,10.1
E00037995,74.9,15.6,9.6
E00037996,75.5,18.8,5.7
E00037997,77,15.5,7.6
E00037998,77.5,16.7,5.8
E00037999,51.5,26.1,22.4
E00038000,78.5,14.1,7.3
E00038001,78.7,14.8,6.6
E00038002,74.2,22.1,3.7
E00038003,82.8,13.5,3.7
E00038004,77.7,15.9,6.4
E00038006,80.4,14.4,5.2
E00038007,66.4,20.6,13
E00038008,75.5,15.9,8.6
E00038009,84.2,9.5,6.2
E00038010,71.2,22.3,6.4
E00038011,82.2,13.8,4
E00038012,81.4,12.4,6.2
E00038013,87.5,9.1,3.4
E00038014,81.8,13.8,4.3
E00038015,87.8,10,2.2
E00038016,67.6,22.8,9.5
E00038017,81.7,14.6,3.8
E00038018,82.1,12.8,5.1
E00038019,76.1,15.8,8.1
E00038020,76.9,14.2,9
E00038021,78.4,14.1,7.5
E00038022,81.7,12.8,5.5
E00038023,78.7,13.9,7.4
E00038024,77.6,14.9,7.5
E00038063,83.2,11.8,5
E00038064,82.1,10.3,7.7
E00038082,72.7,19.4,7.8
E00038084,78.5,14.5,6.9
E00038086,81.8,11.8,6.4
E00038087,78,16.2,5.8
E00038088,87.2,8.3,4.6
E00038089,69.3,20.7,10
E00038090,81.6,13.2,5.1
E00038091,78.8,15.8,5.4
E00038092,78.4,13.9,7.7
E00038093,72.8,20.3,6.9
E00038094,82.4,12.9,4.7
