areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00037885,95.6,0.7,1.5,2.2
E00037887,96.1,1,0,2.9
E00037888,94.4,0.8,2.4,2.4
E00037901,94.4,1.4,0,4.2
E00037902,93.6,1.6,1.6,3.2
E00037903,90.1,0,1.4,8.5
E00037904,89.4,0.7,0.7,9.2
E00037910,98.4,0,0,1.6
E00037920,91.9,1.6,0.8,5.7
E00037979,86,4.2,1.4,8.4
E00037980,95.3,2.4,0,2.4
E00037981,97.9,0,0.7,1.4
E00037982,83,5.9,3,8.1
E00037983,92.8,2.9,0.7,3.6
E00037984,90.6,5.8,0,3.6
E00037985,89,2.4,1.6,7.1
E00037986,92.5,0,0.9,6.6
E00037987,95,2.5,0,2.5
E00037988,93.2,3,0.8,3
E00037989,89.9,1.1,1.7,7.3
E00037990,82.9,5.4,3.9,7.8
E00037991,89.4,1.5,2.3,6.8
E00037992,77.4,3.8,3.1,15.7
E00037993,66.7,6.1,1.5,25.8
E00037994,87.9,3,1.5,7.6
E00037995,87.7,3.4,2.7,6.2
E00037996,91.2,5.6,0.8,2.4
E00037997,81.7,2.4,4.8,11.1
E00037998,93.2,0,0.8,6
E00037999,89,1.6,1.6,7.9
E00038000,81.3,4.7,6.3,7.8
E00038001,90,1.8,0,8.2
E00038002,96.8,1.6,0,1.6
E00038003,95.4,1.5,0.8,2.3
E00038004,86.5,4.1,0.7,8.8
E00038006,87,4.1,3.3,5.7
E00038007,96,0.8,0,3.2
E00038008,100,0,0,0
E00038009,98.3,0,0,1.7
E00038010,99.2,0,0,0.8
E00038011,96.6,0.7,1.4,1.4
E00038012,99,0,0,1
E00038013,96,1.3,0.7,2
E00038014,96.4,0.9,0.9,1.8
E00038015,89.9,3.1,2.3,4.7
E00038016,80.3,0.8,1.6,17.2
E00038017,87.4,0.6,1.7,10.3
E00038018,89.5,1.6,0,8.9
E00038019,80.2,3.6,2.7,13.5
E00038020,84.2,2.7,0,13
E00038021,87.7,2.9,0,9.4
E00038022,92.9,1.4,0,5.7
E00038023,95.4,1.5,0,3.1
E00038024,74,7.1,3.9,14.9
E00038063,92.2,1.6,1.6,4.7
E00038064,84.4,2.6,0,13
E00038082,91.2,1.9,0,6.9
E00038084,85.4,4.1,1.6,8.9
E00038086,90.3,1.9,0.6,7.1
E00038087,99.3,0.7,0,0
E00038088,98,1,0,1
E00038089,97.1,0,0.7,2.2
E00038090,84.7,3.6,0.9,10.8
E00038091,89.7,3.6,1.2,5.5
E00038092,97.1,0.7,0.7,1.4
E00038093,89.2,0.8,1.5,8.5
E00038094,91.3,2.2,1.4,5.1
E00038095,83.7,0.7,0,15.6
E00038096,93.1,1.7,0.9,4.3
E00038102,96.8,0,0.8,2.4
E00038103,94,0.9,0.9,4.3
E00038104,98.3,1.7,0,0
E00038105,94,0.7,0,5.4
E00038107,87.8,1.6,4.1,6.5
E00038108,94.5,3.9,0,1.6
E00038109,82.4,9.9,2.3,5.3
E00038112,93.3,2.5,0,4.2
E00038113,91.5,4.6,0.8,3.1
E00038114,94.1,0,1.7,4.2
E00038115,91.1,2.4,3.2,3.2
E00038116,93.2,3.4,0.8,2.5
E00038117,94.5,2.4,0.8,2.4
E00038118,96.7,1.6,0.8,0.8
E00038120,94.7,2.3,0.8,2.3
E00038121,91.5,1.6,1.6,5.4
E00038122,94.2,2.2,0.7,2.9
E00038123,90.5,2.9,1.5,5.1
E00038124,95.7,1.2,0,3.1
E00038125,96.6,0.9,1.7,0.9
E00038126,95.3,3.9,0,0.8
E00038127,93.8,2.3,1.6,2.3
E00038128,94.9,0.9,0,4.3
E00038129,89.9,3.4,2.7,4
E00038130,95.6,1.5,0,2.9
E00038131,91,4.5,0,4.5
E00038132,92.5,3.2,1.1,3.2
E00038133,93.3,4.2,0,2.5
E00038134,94.8,3.4,1.7,0
E00038135,91.6,4.2,0.8,3.4
E00038136,93.3,2.5,0.8,3.4
E00038137,94.2,1.7,0,4.1
E00038138,96.1,3.1,0,0.8
E00038139,91.1,3.7,0.7,4.4
E00038140,94.8,2.2,0,3
E00038141,89.5,4.6,2,3.9
E00038142,90.8,4.2,1.4,3.5
E00038143,90.1,5.3,2.3,2.3
E00038144,94.2,0.7,2.9,2.2
E00038145,86.1,2.6,0.9,10.4
E00038146,96.8,1.6,0,1.6
E00038147,93.1,4.1,0.7,2.1
E00038148,81.6,5.1,3.7,9.6
E00038149,85.5,2.4,4,8.1
E00038150,68,4.1,2.7,25.2
E00038151,47.8,5.9,4.4,41.9
E00038152,81.6,4.4,4.4,9.5
E00038153,80,5,2,13
E00038154,61.8,6.4,1.3,30.6
E00038155,60.5,6.2,1.7,31.6
E00038156,70.3,8.6,3.1,18
E00038157,60.9,0,5.5,33.6
E00038158,54.6,2.6,5.3,37.5
E00038159,82,5.5,0,12.5
E00038160,70.6,6.7,2.6,20.1
E00038161,63.8,2.2,1.4,32.6
E00038162,56.1,6.5,4.3,33.1
E00038163,66.4,4.3,2.1,27.1
E00038164,44.8,7.6,6.9,40.7
E00038165,45.9,18.3,6.4,29.4
E00038166,48,4.9,2.4,44.7
E00038167,70.2,5.7,6.4,17.7
E00038168,64.1,3.5,0.6,31.8
E00038169,75.2,6.8,0.9,17.1
E00038170,90.8,0.8,0.8,7.6
E00038171,72.5,3.3,2.6,21.6
E00038172,60.8,12.5,6.7,20
E00038173,45.6,10.6,6.3,37.5
E00038174,74.8,7,1.7,16.5
E00038175,55.1,11.8,3.1,29.9
E00038177,87.2,0,0,12.8
E00038179,81.9,5.1,0.7,12.3
E00038180,71,2.4,1.6,25
E00038181,89.6,2.2,0.7,7.5
E00038182,81.3,6.3,1.8,10.7
E00038183,83.3,2.2,0.7,13.8
E00038184,92.2,0,2.1,5.7
E00038185,86.2,3.3,0.8,9.8
E00038186,70.1,6,2.2,21.6
E00038189,98.1,1.9,0,0
E00038190,100,0,0,0
E00038198,97.9,0.7,0,1.4
E00038209,99.2,0.8,0,0
E00038213,97.4,0,0.9,1.7
E00038217,99.2,0.8,0,0
E00038218,99.1,0.9,0,0
E00038220,97.8,0.7,0.7,0.7
E00038234,94.4,2.8,1.4,1.4
E00038235,99.3,0,0,0.7
E00038236,95.8,0,1.7,2.5
E00038238,93,1,1,5
E00038239,85.6,0.7,1.4,12.3
E00038240,96,0.8,0.8,2.4
E00038241,86.4,2.9,2.9,7.9
E00038242,84.8,1.9,1,12.4
E00038243,90.4,0.7,2.9,5.9
E00038244,92.6,0.7,0.7,5.9
E00038245,92.1,1.6,0,6.3
E00038246,93.8,2.3,0,3.8
E00038247,97,0.6,0,2.4
E00038248,91.2,2.9,0.7,5.1
E00038249,93.4,0.8,1.7,4.1
E00038250,95.8,0,0,4.2
E00038251,88.8,2.6,0,8.6
E00038253,94.9,0,0,5.1
E00038254,94.1,0,0.8,5.1
E00038255,92.5,2.7,1.4,3.4
E00038256,95,1.7,2.5,0.8
E00038257,90.1,1.5,0.8,7.6
E00038258,94.1,2.2,0,3.7
E00038259,97.2,1.4,0.7,0.7
E00038260,96.6,0.7,2.7,0
E00038261,98.4,0.8,0,0.8
E00038262,99.2,0,0,0.8
E00038263,97.8,0,0,2.2
E00038264,99.2,0.8,0,0
E00038265,90.4,2.4,1.6,5.6
E00038266,94.8,1.7,0,3.5
E00038267,99.1,0,0,0.9
E00038268,98.1,1.9,0,0
E00038269,97.3,1.4,0,1.4
E00038270,100,0,0,0
E00038271,97.7,1.6,0,0.8
E00038272,97.5,0.6,0,1.9
E00038273,94.4,1.6,0.8,3.2
E00038323,87.2,1.6,4,7.2
E00038324,77,2.9,5,15.1
E00038325,95.5,1.5,0.8,2.3
E00038326,92.5,2.3,1.5,3.8
E00038327,88.5,3.8,2.3,5.4
E00038328,81.4,6.2,4.4,8
E00038329,83.7,1.5,2.2,12.6
E00038330,90,5,0.8,4.2
E00038331,97.3,1.3,0.7,0.7
E00038332,81.2,2.9,2.2,13.8
E00038333,82.4,5.9,3.4,8.4
E00038334,84.2,0,1.7,14.2
E00038335,88.9,5.6,1.6,4
E00038336,91.9,1.6,3.2,3.2
E00038337,81.5,4,4,10.5
E00038338,86.8,1.5,1.5,10.3
E00038339,85.3,4.3,0.9,9.5
E00038340,76,4.7,3.9,15.5
E00038341,87.7,2.5,3.3,6.6
E00038342,76.9,4.3,0.9,17.9
E00038343,81.4,3.4,2.5,12.7
E00038344,79.9,8.3,1.4,10.4
E00038345,75.9,4.3,5.2,14.7
E00038346,82.2,5.1,4.2,8.5
E00038347,69.8,5.4,3.9,20.9
E00038348,78,2.4,2.4,17.1
E00038349,81,4.2,3.5,11.3
E00038350,87.8,2.3,2.3,7.6
E00038351,81.5,4.6,2.3,11.5
E00038352,85.8,0.8,3.3,10
E00038353,85.7,5.5,2.2,6.6
E00038354,79.5,5.5,1.6,13.4
E00038355,94.6,2.3,1.6,1.6
E00038356,95.2,0,0.8,4
E00038357,86.8,0.8,3.3,9.1
E00038419,96.5,0,1.4,2.1
E00038420,98.2,0,1.2,0.6
E00038421,97.7,2.3,0,0
E00038422,96.2,1.5,0.8,1.5
E00038423,100,0,0,0
E00038424,96.6,0.8,0,2.5
E00038432,89.8,1.5,0.5,8.2
E00038433,95,0.8,0,4.2
E00038434,98.5,0,0,1.5
E00038435,96.1,1.6,0,2.3
