geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00018337,21.5,23.1,41.3,14
E00018340,24.2,18.2,44.4,13.1
E00018341,25.4,22.8,26.9,24.9
E00018344,28.3,16.8,39.3,15.6
E00018345,22.6,25.1,36.4,15.9
E00018347,29.5,25,27.8,17.6
E00018349,24.1,22.4,40.2,13.2
E00018355,38.1,23.8,22.4,15.7
E00018356,25,24.1,33.3,17.6
E00018357,30.4,16.2,30.4,23.1
E00018359,26.3,24.9,34,14.8
E00018361,33.7,21.6,31.1,13.7
E00018362,25.1,22.1,27.2,25.5
E00018363,34.9,21.4,27.4,16.3
E00018365,22.5,28.3,33.5,15.7
E00018366,35.6,18.9,27.5,18
E00018367,24.3,25.4,29.8,20.4
E00018368,29.2,19.3,32.7,18.7
E00018370,26.2,23.8,31.5,18.5
E00018371,22.5,25,32.8,19.7
E00018372,30.9,21.3,27,20.8
E00018373,25.6,21.2,38.5,14.7
E00018374,29.1,20.3,37.9,12.8
E00018375,26.9,14.6,43.4,15.1
E00018376,37.9,10.6,36.4,15.2
E00018377,31.7,24.4,29.9,14
E00018378,41.3,11.3,26.3,21.3
E00018379,27.1,18.3,42.2,12.4
E00018380,21.9,19.1,43.2,15.8
E00018381,18.2,21.3,34.7,25.8
E00018382,21.6,30.9,34.8,12.7
E00018383,21.3,20.9,25.3,32.5
E00018384,29.8,21.1,26.3,22.8
E00018385,21.4,30.1,41,7.5
E00018386,28,23.8,36.4,11.7
E00018387,30.7,20.6,33.7,15.1
E00018389,27.2,22.4,29.3,21.1
E00018390,30.3,28.4,25,16.3
E00018392,19.8,21.6,38.3,20.4
E00018393,36.4,20.1,26.6,16.9
E00018394,22.8,22,42.7,12.5
E00018395,26,22.1,32.8,19.1
E00018396,26,17.5,43,13.5
E00018397,19.9,21.6,50.2,8.2
E00018398,25,22.8,40.8,11.4
E00018399,22.3,11.7,37.4,28.5
E00018400,28.6,18.9,37.8,14.6
E00018401,31.5,18.8,24.8,24.8
E00018402,22.3,22.8,35.9,18.9
E00018403,22.6,20.2,42.3,14.9
E00018404,25.5,15.6,43.7,15.2
E00018405,16.5,23.7,49,10.8
E00018406,25.9,18.5,38.1,17.5
E00018407,24.8,20.1,35,20.1
E00018408,25.3,19.7,37.1,18
E00018409,21.7,26.9,34.3,17.1
E00018410,31.3,15.6,34.4,18.8
E00018411,27.1,17.6,34.7,20.6
E00018412,24.5,22.6,34.4,18.4
E00018413,18.2,24.8,41.2,15.8
E00018414,22.4,16.2,41,20.5
E00018415,24.6,13.3,46.7,15.4
E00018416,17.1,19.7,44.1,19.1
E00018417,18.9,15,48.1,18
E00018418,34,13.7,34.6,17.6
E00018419,19.7,18.6,46.8,14.9
E00018420,32.1,18.7,28.4,20.9
E00018421,21.3,14.7,45.6,18.4
E00018422,19.5,17.1,57.9,5.5
E00018423,21,16.2,51.5,11.4
E00018424,32.3,12.2,34.1,21.3
E00018425,32.5,17.8,29.9,19.7
E00018426,43,18.8,14.8,23.5
E00018427,20.3,25.2,34.1,20.3
E00018428,26.6,18,36.7,18.7
E00018429,21.2,23.3,38.9,16.6
E00018430,19.4,17.7,37.7,25.1
E00018431,22,19.6,42.3,16.1
E00018432,23.7,13.7,37.9,24.7
E00018433,27.3,16.6,36.4,19.8
E00018434,22,17.9,45.1,15
E00018435,20,21.7,36,22.3
E00018436,26.5,10.6,46.9,15.9
E00018437,21.5,13.4,53.7,11.4
E00018438,22.2,20.1,42.8,14.9
E00018439,22.7,18.2,42,17.1
E00018440,23.4,24.8,37.2,14.5
E00018441,24.4,23.2,38.7,13.7
E00018477,21.8,18.3,48.1,11.9
E00018478,20.7,17.9,43.6,17.9
E00018480,25,12.3,46.4,16.4
E00018481,21.3,13.2,52.3,13.2
E00018482,22.9,15.3,50.6,11.2
E00018483,25.9,19,26.7,28.4
E00018484,13.3,25.8,49.2,11.7
E00018485,22.2,14.8,53.1,9.9
E00018486,19.1,16.9,55.2,8.7
E00018488,25.6,15,46.3,13.1
E00018489,24.7,16.5,54.4,4.4
E00018490,24.1,12.3,46.9,16.7
E00018491,16.3,15.8,54.7,13.2
E00018492,24.1,15.3,44.1,16.5
E00018494,25.9,15.2,42.4,16.5
E00018495,15.4,19.9,53.2,11.5
E00018496,20.1,16.7,48.3,14.8
E00018497,27.4,16.2,39.5,16.9
E00018498,17.1,18.8,43.1,21
E00018499,21.2,15.8,53.3,9.7
E00018500,28.8,19.7,34.8,16.7
E00018501,26.1,17.9,41.8,14.2
E00018502,21,15.4,49.7,14
E00018503,19,16.4,50.8,13.8
E00018504,18.4,13.2,54.7,13.7
E00018505,20.2,16.2,51,12.6
E00018506,17.8,14.2,57.4,10.7
E00018507,20.4,15.8,50.7,13.2
E00018508,12.9,11.5,66.9,8.6
E00018509,26.5,14.4,48.6,10.5
E00018510,35.4,25.2,29.1,10.2
E00018511,32.3,17.7,30.6,19.4
E00018512,30,21,35.2,13.8
E00018513,26.7,20.9,33,19.4
E00018514,31.9,13.3,37.8,17
E00018515,23.7,12.3,38.6,25.4
E00018516,31.5,23.3,32.9,12.3
E00018517,23.6,28.8,33,14.6
E00018518,26.4,19,42.3,12.3
E00018519,32.6,21.7,33.7,12
E00018520,29,24.8,32.4,13.9
E00018521,26.4,19.7,36.8,17.1
E00018522,33.8,16.4,36.7,13
E00018523,28.2,22.9,33.5,15.3
E00018524,29.7,17.9,36.4,15.9
E00018525,32.5,24.5,29.1,13.9
E00018526,22,20.6,40.7,16.7
E00018527,33,20.2,36.5,10.3
E00018528,29.6,19,36,15.3
E00018529,27.4,26.5,33.3,12.8
E00018530,36,18,30.3,15.7
E00018531,32.4,14.7,42.2,10.8
E00018532,26.7,21.5,38.5,13.4
E00018533,31.9,18.8,35.2,14.1
E00018534,31.5,16.2,35.6,16.7
E00018535,30.3,14.1,40.9,14.6
E00018536,27.8,16.7,40.6,15
E00018537,32.4,19.9,34.7,13.1
