geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00018337,53,7,2.2,31.5,6.3
E00018340,56.6,5.8,1.9,29.4,6.3
E00018341,37.2,8.2,0.7,50.6,3.4
E00018344,59.3,5.4,3.2,28.6,3.5
E00018345,63.5,6.5,1.8,24.2,4
E00018347,37.1,3.3,0,51.8,7.8
E00018349,55.4,2.4,3.7,31.3,7.2
E00018355,45.2,5,3.1,35.8,10.9
E00018356,54.7,1.6,3,28.8,11.9
E00018357,56.4,4,1.6,34,4
E00018359,58.6,4.4,2.3,26.4,8.3
E00018361,57.4,5.6,5.6,20.7,10.7
E00018362,41.9,7,4.4,41.2,5.5
E00018363,58.2,4.7,3.3,24.4,9.3
E00018365,56.8,4.3,4.8,30.1,4
E00018366,62.6,9.1,0.9,22,5.3
E00018367,53.7,8.2,1.3,28.9,7.9
E00018368,50.6,7.4,4.4,32.9,4.8
E00018370,64.5,7.5,1.5,20,6.5
E00018371,52.5,5.5,3.3,34.5,4.1
E00018372,53.3,5.8,1.8,33.9,5.1
E00018373,50,6.1,2.3,36,5.5
E00018374,62.8,4.5,3.2,18,11.5
E00018375,71.1,0.2,3.4,19,6.2
E00018376,52.7,7,7,32.3,1.1
E00018377,70.4,3.7,2.3,17.5,6.2
E00018378,43,4.9,1.3,46.2,4.5
E00018379,60.3,5.5,3.4,22.4,8.5
E00018380,61.2,3.1,2,28.2,5.6
E00018381,55.3,2.9,15.8,19.9,6.1
E00018382,70.6,5.1,0.7,18.1,5.4
E00018383,44.9,6,1.6,43.7,3.9
E00018384,53.9,2,1.7,29.3,13
E00018385,67.2,3.5,3.8,19.9,5.6
E00018386,66.2,3.2,2.3,20,8.3
E00018387,61.5,6.4,4.4,18.9,8.7
E00018389,59.1,5.3,5.8,23.7,6
E00018390,56.6,3,4.6,20.9,14.9
E00018392,38.7,4.1,3.5,47,6.7
E00018393,44.2,16.7,3.5,29.5,6.1
E00018394,69.1,3.2,1.9,20.6,5.2
E00018395,34,6.1,1.6,48.5,9.7
E00018396,48.4,5.1,3.9,33,9.6
E00018397,60.8,2.5,4.2,27.4,5.1
E00018398,72.8,2.3,0.3,15.7,9
E00018399,48,0.5,2.2,40.2,9.1
E00018400,75.3,5,0,17.7,1.9
E00018401,60.7,6.5,2.4,24.4,6
E00018402,63.3,2.7,2.2,25.9,6
