geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00018337,81.7,12.9,5.4
E00018340,85.9,10.7,3.4
E00018341,83.4,12.5,4.1
E00018344,86.8,9.4,3.8
E00018345,84.1,11.4,4.5
E00018347,85.9,9.8,4.3
E00018349,84.9,11.4,3.7
E00018355,86,9.6,4.4
E00018356,86,11.7,2.3
E00018357,82.2,10.5,7.3
E00018359,83.2,13.8,3
E00018361,88.9,7.7,3.4
E00018362,86.7,8.9,4.4
E00018363,86.7,10.2,3.1
E00018365,87.2,10.2,2.6
E00018366,85.1,12.9,2
E00018367,81.7,13.2,5.1
E00018368,71.3,13.3,15.4
E00018370,90,8.3,1.8
E00018371,88.5,7.8,3.7
E00018372,77.1,16.4,6.5
E00018373,84.2,10.2,5.6
E00018374,85.1,11.9,2.9
E00018375,88.6,8.2,3.2
E00018376,63.9,24,12
E00018377,83,12.3,4.7
E00018378,73.3,19.5,7.2
E00018379,89,8,3
E00018380,82.6,13.7,3.6
E00018381,87.2,9.1,3.6
E00018382,83,12.4,4.6
E00018383,88.6,8.9,2.5
E00018384,83.6,12.3,4.1
E00018385,79.8,14.9,5.3
E00018386,83.5,12.4,4.1
E00018387,86.9,9.6,3.5
E00018389,87.8,8.5,3.7
E00018390,88,9,3
E00018392,81.9,12.5,5.6
E00018393,84.6,11.9,3.5
E00018394,83.4,13.2,3.4
E00018395,77.9,17.5,4.5
E00018396,88,8.7,3.4
E00018397,88.1,7.5,4.5
E00018398,82.7,13.9,3.4
E00018399,82.2,13,4.9
E00018400,86.2,9.1,4.7
E00018401,79,17,4
E00018402,88.9,8,3.1
E00018403,84.3,10,5.7
E00018404,84.6,12,3.4
E00018405,87.8,8.6,3.6
E00018406,85,11.2,3.8
E00018407,89.3,8.3,2.5
E00018408,81.2,13.8,5
E00018409,89,8.8,2.2
E00018410,83.3,10.3,6.4
E00018411,86.9,9.6,3.5
E00018412,86.7,8.9,4.4
E00018413,89.1,8,2.9
E00018414,90.4,7.6,2
E00018415,89.5,7.2,3.3
E00018416,88.8,10.1,1
E00018417,90.3,7.5,2.2
E00018418,84,10.7,5.3
E00018419,87.6,8.2,4.2
E00018420,83.4,11.6,5.1
E00018421,80.4,13.7,5.9
E00018422,91.8,6.2,1.9
E00018423,87.8,9.2,3.1
E00018424,75.7,14.7,9.7
E00018425,78.7,13.2,8
E00018426,80.4,10.3,9.3
E00018427,76.7,14.5,8.8
E00018428,87.6,9.4,3
E00018429,87.6,9.9,2.5
E00018430,84.6,8.6,6.8
E00018431,85.5,10.5,3.9
E00018432,85.6,10.3,4.2
E00018433,82.4,12.5,5.1
E00018434,82.8,12.2,4.9
E00018435,88.6,8.7,2.7
E00018436,86.3,11.6,2.1
E00018437,87.2,9.7,3.1
