geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00018337,39.8,47.2,10.8,2.2
E00018340,17.5,40.5,28.6,13.5
E00018341,20.6,55.3,18.4,5.7
E00018344,19.8,45.7,25.9,8.6
E00018345,24.6,37.7,32,5.7
E00018347,20.9,52.2,23.1,3.7
E00018349,14.3,57.1,19.8,8.7
E00018355,28.7,53.2,13.5,4.7
E00018356,10.1,52.7,27.9,9.3
E00018357,22.9,51.6,22.9,2.6
E00018359,14.6,41.5,31.7,12.2
E00018361,14,52.9,28.9,4.1
E00018362,38.6,40.9,17,3.4
E00018363,13.4,44.8,33.6,8.2
E00018365,35.4,40,21.5,3.1
E00018366,14.5,52.2,24.6,8.7
E00018367,15,47.8,29.2,8
E00018368,26.9,53.1,14.6,5.4
E00018370,18.8,52.6,25.6,3
E00018371,19.6,49.7,17.5,13.3
E00018372,44.8,35.6,11.7,8
E00018373,25.8,45.8,20,8.3
E00018374,6.5,33.1,44.4,16.1
E00018375,10.7,36.4,41.3,11.6
E00018376,50,40.7,7,2.3
E00018377,18.4,43.4,26.5,11.8
E00018378,44.6,41.6,10.9,3
E00018379,10.7,49.3,35.7,4.3
E00018380,16.2,50.5,28.8,4.5
E00018381,45.2,46,8.1,0.8
E00018382,18.5,41.2,28.6,11.8
E00018383,19.3,55.2,20.7,4.8
E00018384,25.2,48.6,23.4,2.8
E00018385,13.2,46.2,31.1,9.4
E00018386,15.9,46.2,30.3,7.6
E00018387,24.3,43.4,24.3,8.1
E00018389,27.9,43.6,18.2,10.3
E00018390,17.5,41.7,29.2,11.7
E00018392,11.7,39.6,37.8,10.8
E00018393,24.1,55.5,16.8,3.6
E00018394,7.7,39.4,40.6,12.3
E00018395,31.3,48.4,14.1,6.3
E00018396,11.2,42.5,31.3,14.9
E00018397,11.2,43.4,35.7,9.8
E00018398,5.2,47,31.3,16.5
E00018399,16.9,43.2,28.8,11
E00018400,6.6,46.2,32.1,15.1
E00018401,44,47.2,6.4,2.4
E00018402,11,44.1,39.4,5.5
E00018403,22.9,44.9,24.6,7.6
E00018404,7.5,44.8,35.1,12.7
