areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00100731,91.4,3.8,4.8
E00100735,97.4,1.3,1.3
E00100736,92.7,2.6,4.7
E00101124,76.6,5.5,17.9
E00101125,89,0.6,10.4
E00101126,85.5,3.6,10.9
E00101127,89.4,3.9,6.7
E00101129,82.5,2.2,15.4
E00101130,83.1,4.2,12.7
E00101131,76.6,4.5,18.9
E00101220,87.9,5.6,6.5
E00101230,89.1,1.7,9.2
E00101231,88.2,2.5,9.3
E00101232,87.1,3.3,9.6
E00101233,84.1,5.3,10.6
E00101234,83.5,2.9,13.6
E00101235,84.5,1.4,14
E00101237,91.2,2.3,6.5
E00101450,92.4,2.2,5.4
E00101451,87.1,3.7,9.2
E00101452,89.7,1.9,8.5
E00101453,95.6,0.4,4
E00101455,93.4,0.5,6.1
E00101456,95.8,1.3,2.9
E00101457,94.6,1.6,3.8
E00101458,97,0.8,2.3
E00101459,95.7,3.3,1
E00101460,95.7,1.6,2.7
E00101469,97,0,3
E00101470,93.3,2.6,4.1
E00101471,95.3,1,3.7
E00101472,97.2,1.4,1.4
E00101473,92.9,1.2,5.9
E00101504,99.4,0,0.6
E00101506,97.1,0.8,2.1
E00101507,97.4,0.3,2.3
E00101508,99.3,0,0.7
E00101509,96,1.7,2.3
E00101565,95.4,0.6,4
E00101566,95.5,1.6,2.8
E00101567,97,0.7,2.2
E00101568,90.2,2,7.8
E00101569,92.7,3.4,3.9
E00101570,94.3,3.3,2.4
E00101571,95,0.7,4.3
E00101572,90,1.4,8.6
E00101573,87.7,1.7,10.6
E00101574,93.9,0.7,5.4
E00101575,86.4,3.7,10
E00101576,94.2,2.2,3.6
E00101610,95.2,2.1,2.7
E00101611,89.9,2,8.1
E00101612,93.6,1.3,5
E00101613,95.7,0.7,3.6
E00101614,93.6,2.1,4.3
E00101615,95.2,2.4,2.4
E00101616,94.4,3.5,2.1
E00101617,95.9,1.2,2.9
E00101618,97.8,0.7,1.4
E00101619,93.9,1.7,4.4
E00101620,95.9,1.5,2.6
E00101621,93.9,3.9,2.2
E00101622,91.7,4,4.3
E00101623,91.2,2.3,6.5
E00101624,92.5,3.2,4.2
E00101625,96.2,0.3,3.6
E00101626,95.9,1,3.1
E00101633,97.9,0.4,1.6
E00101634,95.7,0.8,3.5
E00101635,96.4,0.7,2.9
E00101636,90.9,2.8,6.3
E00101637,98.3,0.5,1.2
E00101638,96.8,0.6,2.6
E00101639,96.9,0,3.1
E00101640,93.2,3.6,3.2
E00101641,97.9,0.5,1.6
E00101642,95.6,1.8,2.6
E00101643,96.1,0.8,3.1
E00101656,96.3,0.9,2.8
