areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00100731,30.6,12.8,44.4,12.2
E00100735,27.9,13.2,45,14
E00100736,24.4,20.6,33.6,21.4
E00101124,21.3,17.2,54.1,7.4
E00101125,41.5,9.6,37,11.9
E00101126,25.8,13.5,51.6,9
E00101127,31.6,14,44.9,9.6
E00101129,25.6,7.3,48.8,18.3
E00101130,38.7,19,35.6,6.7
E00101131,39.7,19.1,33.3,7.8
E00101220,36.2,12.8,42.3,8.7
E00101230,43.2,10.8,33.8,12.2
E00101231,42.4,3.8,39.4,14.4
E00101232,35.3,11.2,44.8,8.6
E00101233,42.3,8.1,37.4,12.2
E00101234,36.8,10.5,38.6,14
E00101235,50.4,9.2,29.1,11.3
E00101237,34.5,7.1,46.9,11.5
E00101450,37.1,28.4,21.8,12.7
E00101451,27.3,33.3,24.2,15.2
E00101452,31.3,27.8,24.3,16.7
E00101453,34.6,29.2,13.8,22.3
E00101455,31.5,32.5,15,21
E00101456,29.8,33.1,17.7,19.3
E00101457,33.1,28.6,24.8,13.5
E00101458,29.2,26.7,24.2,20
E00101459,22.5,33.3,27.5,16.7
E00101460,16.8,35.8,36.8,10.5
E00101469,15.7,32.9,45.7,5.7
E00101470,16.3,17.3,61.2,5.1
E00101471,16.6,22.5,48.3,12.6
E00101472,19.7,34.4,31.1,14.8
E00101473,24.6,22.2,40.4,12.9
E00101504,22.2,28.4,37,12.3
E00101506,6.7,28.1,48.9,16.3
E00101507,9,26.3,53.3,11.4
E00101508,17.9,28.2,42.3,11.5
E00101509,19.8,21.9,44.3,14.1
E00101565,23.9,31.9,28.2,16
E00101566,25.6,20.7,35.4,18.3
E00101567,37.8,21.6,24.9,15.7
E00101568,31.8,25.1,27.2,15.9
E00101569,25.1,33.3,27.5,14
E00101570,27.2,33.5,26.2,13.1
E00101571,28.7,30,22,19.3
E00101572,45.1,21.1,14.1,19.7
E00101573,30.9,32.4,22.3,14.4
E00101574,30.1,32.2,19.9,17.8
E00101575,30,32.4,20.6,17.1
E00101576,27.3,28.2,29.1,15.5
E00101610,35.9,15.6,33.5,15
E00101611,34.5,16.6,40.7,8.3
E00101612,31.6,14.7,40.4,13.2
E00101613,22.5,24.9,43.4,9.2
E00101614,24.4,25.6,29.5,20.5
E00101615,1.9,34.6,40.4,23.1
E00101616,2.8,33.8,49.3,14.1
E00101617,9.1,32.3,46.8,11.8
E00101618,14.3,28.6,34.5,22.7
E00101619,16.7,33.3,31,19
E00101620,3.4,37.1,39.3,20.2
E00101621,15.2,26.1,46.2,12.5
E00101622,21.4,27.1,38.6,12.9
E00101623,17.7,23.8,45.9,12.7
E00101624,31,29.6,24.6,14.8
E00101625,9.1,26.2,49.7,15
E00101626,9.5,30.6,46.3,13.6
E00101633,9.4,28.7,43.9,17.9
E00101634,16.1,28,38.9,17.1
E00101635,9.4,35.9,37.5,17.2
E00101636,12.4,43.4,24,20.2
E00101637,6.1,36.2,38.5,19.2
E00101638,11.5,25.7,45.3,17.6
E00101639,10.3,42.9,30.2,16.7
E00101640,9.6,43.4,27.9,19.1
E00101641,15.3,35,29,20.8
E00101642,22.1,39.8,21.2,16.8
E00101643,7.5,22.4,47.8,22.4
E00101656,19.3,47.3,13.3,20
E00101657,12,42.9,24.7,20.5
E00101658,19.2,41.1,25.3,14.4
E00101659,2.2,38.2,41.6,18
E00101660,12.6,21.8,50.8,14.9
E00101661,15.4,25.8,40.8,17.9
E00101662,18.5,41.2,26.9,13.4
E00101663,18.4,28.7,24.3,28.7
