areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00100731,99.4,0.6,0
E00100735,96.2,3.8,0
E00100736,78.6,21.4,0
E00101124,81.1,18.9,0
E00101125,92.1,7.9,0
E00101126,97.8,2.2,0
E00101127,98.5,1.5,0
E00101129,94.1,4.9,1
E00101130,94.3,5.7,0
E00101131,23.2,76.8,0
E00101220,81.1,18.9,0
E00101230,98.3,1.7,0
E00101231,95,5,0
E00101232,97.3,1.8,0.9
E00101233,100,0,0
E00101234,98.3,1.7,0
E00101235,99.2,0.8,0
E00101237,97.5,2.5,0
E00101450,73.4,26.6,0
E00101451,72.5,27.5,0
E00101452,69.5,30.5,0
E00101453,75.4,24.6,0
E00101455,100,0,0
E00101456,72.8,27.2,0
E00101457,100,0,0
E00101458,100,0,0
E00101459,99.2,0.8,0
E00101460,100,0,0
E00101469,96.7,3.3,0
E00101470,95.1,1.2,3.7
E00101471,99.1,0,0.9
E00101472,82.4,17.6,0
E00101473,97.4,2.6,0
E00101504,95.6,2.9,1.5
E00101506,91.9,4.6,3.5
E00101507,99.2,0.8,0
E00101508,98.1,1.9,0
E00101509,97.9,2.1,0
E00101565,99.3,0.7,0
E00101566,73.2,26.8,0
E00101567,94.7,5.3,0
E00101568,56.1,43.9,0
E00101569,85,15,0
E00101570,99.3,0.7,0
E00101571,76.8,23.2,0
E00101572,34.5,65.5,0
E00101573,23.1,76.9,0
E00101574,87.9,10.6,1.4
E00101575,54.5,44.2,1.3
E00101576,96.2,3.8,0
E00101610,97.5,1.9,0.6
E00101611,85,10,5
E00101612,98.5,1.5,0
E00101613,97.5,0,2.5
E00101614,97.8,2.2,0
E00101615,90.9,3.6,5.5
E00101616,91.8,6.6,1.6
E00101617,98.2,1.8,0
E00101618,97.1,2.9,0
E00101619,99.2,0.8,0
E00101620,98.9,1.1,0
E00101621,99.3,0.7,0
E00101622,97.2,2.1,0.7
E00101623,95.7,4.3,0
E00101624,98.7,1.3,0
E00101625,89.9,2.9,7.2
E00101626,99.1,0,0.9
E00101633,97.6,1.9,0.5
E00101634,97.4,1.9,0.6
E00101635,98.2,0,1.8
E00101636,99.1,0.9,0
E00101637,99.4,0.6,0
E00101638,97.9,2.1,0
E00101639,100,0,0
E00101640,99.3,0.7,0
E00101641,99.4,0.6,0
E00101642,97.5,1.6,0.8
E00101643,98.3,1.7,0
E00101656,100,0,0
E00101657,99,1,0
E00101658,97.8,1.5,0.7
E00101659,95.5,4.5,0
E00101660,99.5,0,0.5
E00101661,95.8,0,4.2
E00101662,96.8,3.2,0
E00101663,97.2,1.9,0.9
E00101664,95.4,0,4.6
E00101665,92.8,2.4,4.8
E00101666,97.8,2.2,0
E00101686,97.5,2.5,0
E00101687,95.8,3,1.2
E00101688,96.7,0,3.3
E00101689,99,1,0
E00101690,96.5,0,3.5
E00101692,99.3,0.7,0
E00101693,95.2,4,0.8
E00101694,97,3,0
E00101695,98.6,1.4,0
E00101696,100,0,0
E00101697,97.2,2.8,0
E00101698,100,0,0
E00101699,98.8,1.2,0
E00101700,99.3,0.7,0
E00101701,99.3,0.7,0
E00101702,98.7,1.3,0
E00101703,90.7,9.3,0
E00101704,99.1,0.9,0
E00101706,96.5,2.6,0.9
E00101707,64.9,12.3,22.8
E00101708,100,0,0
E00101709,98.8,1.2,0
E00101710,96.9,0.5,2.6
E00101711,41.2,7.8,51
E00101712,96.1,1,2.9
E00101713,94.4,2.2,3.4
E00101714,95.1,2.9,2
E00101715,98.6,1.4,0
E00101716,90.1,5.6,4.2
E00101717,100,0,0
E00101718,96.8,2.4,0.8
E00101719,98,2,0
E00101720,95.3,4.7,0
E00101721,97,1.5,1.5
E00101722,96.4,1.8,1.8
E00101723,94.2,4.2,1.7
E00101724,93.2,4.1,2.7
E00101725,94.2,5.8,0
E00101726,91.1,0,8.9
E00101727,96.6,2.6,0.9
E00101728,97.5,1.9,0.6
E00101729,94.3,5.7,0
E00101730,86.2,13.8,0
E00101731,78.7,21.3,0
E00101732,91.7,8.3,0
E00101733,100,0,0
E00101734,97.8,2.2,0
E00101735,90.9,9.1,0
E00101736,100,0,0
E00101737,94.2,5.8,0
E00101738,95.3,2.3,2.3
E00101739,56.2,43.8,0
E00101740,91.5,8.5,0
E00101741,87.1,12.9,0
E00101742,65.9,32.3,1.7
E00101743,68.4,31.6,0
E00101744,93.9,1.5,4.5
E00101745,59.4,2.1,38.5
E00101746,90.4,9.6,0
E00101747,97.8,0,2.2
E00101748,96.2,0.8,3.1
E00101749,99.2,0.8,0
E00101750,73.2,13.8,13
E00101751,99.2,0.8,0
E00101752,100,0,0
E00101753,23.7,76.3,0
E00101754,8.8,90.7,0.5
E00101755,38.4,60.9,0.7
E00101756,16.1,83.9,0
E00101757,77.5,22.5,0
E00101758,59,41,0
E00101759,62.3,37.7,0
E00101760,36.6,63.4,0
E00101761,75.2,24.8,0
E00101762,81.4,17.7,0.9
E00101763,54,46,0
E00101764,50,50,0
E00101765,87.8,12.2,0
E00101766,89.4,10.6,0
E00101767,10,90,0
E00101768,66.2,33.1,0.7
E00101769,15,84,1.1
E00101770,94.3,3.4,2.3
E00101771,91.4,8.6,0
E00101772,100,0,0
E00101773,96.9,3.1,0
E00101774,99.1,0,0.9
E00101775,96.2,3.8,0
E00101776,95.3,3.2,1.6
E00101777,97.5,0,2.5
E00101778,99.1,0,0.9
E00101779,97.5,2.5,0
E00101780,94.9,4.7,0.5
E00101781,96.3,3.7,0
E00101782,89.7,10.3,0
E00101783,95.6,2.2,2.2
E00101784,93.8,5.4,0.8
E00101785,98,2,0
E00101800,47.4,52.6,0
E00101801,100,0,0
E00101802,87.1,12.9,0
E00101803,56.1,43.9,0
E00101804,97.5,2.5,0
E00101805,77.2,22.8,0
E00101806,87.1,12.9,0
E00101807,82,16.9,1.1
E00101808,98.5,1.5,0
E00101809,99.3,0.7,0
E00101810,82.1,17.9,0
E00101811,97.2,2.8,0
E00101813,93.4,6.6,0
E00101814,93.1,6.9,0
E00101815,98.1,1.9,0
E00101816,100,0,0
E00101817,94,6,0
E00101818,100,0,0
E00101820,100,0,0
E00101821,99.2,0.8,0
E00101822,100,0,0
E00101823,100,0,0
E00101824,99.3,0.7,0
E00101828,96.9,3.1,0
E00101829,97.1,1.9,1
E00101830,85.6,11.9,2.5
E00101832,55.9,43,1.1
E00101833,88.9,11.1,0
E00101834,41.6,57.4,1
E00101835,96.4,2.9,0.7
E00101836,97.6,2.4,0
E00101837,93.8,2.3,3.8
E00101838,97.8,2.2,0
E00101839,96.3,2.2,1.5
E00101841,99.3,0.7,0
E00101842,72.2,27.8,0
E00101879,84.8,15.2,0
E00101880,97.5,2.5,0
E00101881,83.1,16.9,0
E00101882,97,3,0
E00101883,97.9,1.4,0.7
E00101884,99.1,0.9,0
E00101885,100,0,0
E00101886,99,1,0
E00101887,98.3,0.8,0.8
E00101888,93,7,0
E00101890,93.5,6.5,0
E00101891,79.2,3.8,16.9
E00101892,100,0,0
E00101893,93.7,6.3,0
E00101894,98.7,1.3,0
E00101895,94.6,4.8,0.6
E00101896,93.2,5.4,1.4
E00101897,99.4,0.6,0
E00101898,98.3,1.7,0
E00101899,95.5,3.2,1.3
E00101901,66.4,32.7,0.9
E00101902,95.8,4.2,0
E00101903,82,18,0
E00101904,100,0,0
E00101905,100,0,0
E00101906,85.2,14.8,0
E00101907,92.4,6.9,0.8
E00101908,100,0,0
E00101909,97.8,2.2,0
E00101910,96.9,3.1,0
E00101911,94,6,0
E00101912,100,0,0
E00101913,98.3,0.8,0.8
E00101914,97.6,2.4,0
E00101921,96.3,2.8,0.9
E00101922,92.6,3.7,3.7
E00101923,99.4,0.6,0
E00101924,95.1,4.4,0.5
E00101925,96.4,1.8,1.8
E00101926,95.5,3.6,0.9
E00101927,96.9,2.3,0.8
E00101928,99.3,0.7,0
E00101929,83.6,16.4,0
E00101930,65.6,33.6,0.8
E00101931,90.6,9.4,0
E00101932,34.6,65.4,0
E00101933,96.4,3.6,0
E00101934,88.2,11,0.7
E00101935,40,60,0
E00101936,94,6,0
E00101937,92.9,7.1,0
E00101938,95.1,4.9,0
E00101939,76.1,23.9,0
E00101940,97.2,2.3,0.6
E00101941,98.7,1.3,0
E00101942,97.3,0,2.7
