geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00008611,51.1,31.6,13.2,3.4,0.6
E00008619,45.5,30.3,13.6,9.1,1.5
E00008624,26.7,38.3,26.7,6.7,1.7
E00008634,41.8,35.2,17.2,4.9,0.8
E00008636,42.5,36.7,15,4.4,1.3
E00008641,43.8,34.8,12.4,9,0
E00008642,44.7,31.7,13,9.8,0.8
E00008906,49.1,30.7,14.9,5.3,0
E00008907,29.6,27.8,26.9,15.7,0
E00008908,34.9,37.7,20,6.9,0.6
E00008909,26.4,33,28.3,9.4,2.8
E00008910,19.8,43.6,24.8,9.9,2
E00008911,23.4,39,24,12.3,1.3
E00008912,22.1,43.4,31.1,3.3,0
E00008913,27.1,33.8,26.3,10.5,2.3
E00008914,27.3,39.4,25.3,7.1,1
E00008916,25.8,33.3,27.5,12.5,0.8
E00008918,34.8,31.2,25.5,6.4,2.1
E00008919,40,40.7,16.4,2.1,0.7
E00008920,37.7,34.2,22.8,5.3,0
E00008921,51.1,23.3,19.5,6,0
E00008922,52.1,30.3,10.1,6.7,0.8
E00008923,23.4,30.6,32.3,13.7,0
E00008924,54.5,34,9,2.6,0
E00008926,50.8,24.2,17.2,7.8,0
E00008928,41.7,32.4,21.3,4.6,0
E00008930,58.8,31.8,5.9,3.5,0
E00008935,46.4,30.4,17.6,5.6,0
E00008936,34.9,41.9,19.8,3.5,0
E00008937,40.8,28.2,16.9,13.4,0.7
E00008938,36.5,38.8,20,4.7,0
E00008939,52.6,27.8,15,4.5,0
E00008940,37.8,32.9,15.9,13.4,0
E00009155,42.5,32.9,17.1,7.5,0
E00009157,52.3,27,13.5,7.2,0
E00009163,26.2,32,29.1,11.7,1
E00009165,43.6,34.6,17.3,4.5,0
E00009168,26.4,26.4,26.4,20.9,0
E00009187,20.2,32.1,18.3,27.5,1.8
E00009188,38.9,43.5,14.8,2.8,0
E00009190,35.4,38.1,20.4,6.2,0
E00009191,46.3,23.8,20.7,8.5,0.6
E00009192,35.8,29.8,27.2,7.3,0
E00009194,38,36,17.5,8.5,0
E00009195,42.2,26.7,21.7,8.1,1.2
E00009196,34.8,46.7,12,5.4,1.1
E00009197,51.3,29.9,13.7,5.1,0
E00009198,36.8,32.2,28.7,1.1,1.1
E00009201,39.8,37.8,15.3,6.1,1
E00009202,24.7,41.6,22.1,10.4,1.3
E00009203,50.6,29.6,11.1,8.6,0
E00009204,67.2,21.6,8.8,2.4,0
E00009205,24.5,40.6,23.6,9.4,1.9
E00009206,24.2,18.2,40.4,16.2,1
E00009207,48.3,29.8,19.2,2,0.7
E00009208,38.8,35.7,15.3,10.2,0
E00009209,20.4,41.5,29.6,8.5,0
E00009210,44.2,31.4,15.1,8.1,1.2
E00009212,38.5,36.5,18.3,6.7,0
E00009213,33.6,34.6,22.7,7.1,1.9
