geography_code,disability_3a-001,disability_3a-002
E00008611,10.8,89.2
E00008619,15.8,84.2
E00008624,19.1,80.9
E00008634,16,84
E00008636,12.9,87.1
E00008641,13,87
E00008642,17.2,82.8
E00008906,11.7,88.3
E00008907,22.1,77.9
E00008908,21,79
E00008909,23.3,76.7
E00008910,22.9,77.1
E00008911,15.2,84.8
E00008912,12.4,87.6
E00008913,27.6,72.4
E00008914,30.3,69.7
E00008916,25.1,74.9
E00008918,27,73
E00008919,15.4,84.6
E00008920,13.4,86.6
E00008921,13.6,86.4
E00008922,15.9,84.1
E00008923,16.8,83.2
E00008924,7.8,92.2
E00008926,16.6,83.4
E00008928,21.8,78.2
E00008930,6.3,93.7
E00008935,12.8,87.2
E00008936,9,91
E00008937,14.3,85.7
E00008938,15,85
E00008939,14.7,85.3
E00008940,17.5,82.5
E00009155,20.9,79.1
E00009157,15.3,84.7
E00009163,30.1,69.9
E00009165,18.5,81.5
E00009168,26.9,73.1
E00009187,31.7,68.3
E00009188,15.2,84.8
E00009190,15.2,84.8
E00009191,18.1,81.9
E00009192,19.4,80.6
E00009194,16.4,83.6
E00009195,22.2,77.8
E00009196,8.4,91.6
E00009197,16.8,83.2
E00009198,17,83
E00009201,19.8,80.2
E00009202,24.5,75.5
E00009203,15.2,84.8
E00009204,14.3,85.7
E00009205,41.2,58.8
E00009206,30.5,69.5
E00009207,14.9,85.1
E00009208,13.6,86.4
E00009209,16.3,83.7
E00009210,15.7,84.3
E00009212,11.8,88.2
E00009213,15.6,84.4
E00009214,12.1,87.9
E00009215,24.3,75.7
E00009216,16.5,83.5
E00009217,17.3,82.7
E00009219,16.2,83.8
E00009221,34.4,65.6
E00009222,17.1,82.9
E00018226,10.4,89.6
E00018246,15.2,84.8
E00018253,8.3,91.7
E00018255,11.2,88.8
E00018257,9.9,90.1
E00021266,12.7,87.3
E00021267,15.3,84.7
E00021268,11.8,88.2
E00021271,21.4,78.6
E00021272,16.4,83.6
E00021807,6.4,93.6
E00021808,9.1,90.9
E00021821,16.1,83.9
E00021823,15.8,84.2
E00021824,8.9,91.1
E00021825,15.3,84.7
E00021828,12.2,87.8
E00021829,11.3,88.7
E00021832,10.5,89.5
E00021835,21,79
E00021837,16.6,83.4
E00021976,14.4,85.6
E00021980,13.1,86.9
E00021981,13.8,86.2
E00021982,9.1,90.9
E00021983,11.3,88.7
E00021984,14.5,85.5
E00021985,11,89
E00021986,14.6,85.4
E00021987,8.6,91.4
E00021988,11,89
E00022005,9.3,90.7
E00022006,11.6,88.4
E00022007,12,88
E00022009,12.5,87.5
E00022010,9.8,90.2
E00022011,10,90
E00022270,20.7,79.3
E00022271,9.8,90.2
E00022272,16.3,83.7
E00022273,12.8,87.2
E00022278,10.7,89.3
E00022279,8.8,91.2
E00022300,14.8,85.2
E00022303,14.3,85.7
E00022304,9.7,90.3
E00022305,14,86
E00022306,23.8,76.2
E00167197,27.3,72.7
E00167198,14,86
E00167200,8.3,91.7
E00167201,25.1,74.9
E00171505,10.5,89.5
E00175020,11.2,88.8
E00175021,6.1,93.9
E00175023,9.1,90.9
E00175024,4.8,95.2
E00175025,8.1,91.9
E00175034,7.9,92.1
E00176229,18.7,81.3
E00176262,14.4,85.6
E00176314,18.8,81.2
E00176315,14.1,85.9
E00176326,14.3,85.7
E00182049,16.3,83.7
E00182084,12.6,87.4
E00182085,14.9,85.1
E00182100,9.2,90.8
E00182102,2.8,97.2
E00182103,15.9,84.1
E00182115,10.8,89.2
E00182117,4.8,95.2
E00182126,4,96
E00182127,8,92
E00182136,4.9,95.1
E00182146,11.6,88.4
E00182168,7.2,92.8
E00182176,10.2,89.8
E00182179,13.6,86.4
E00182184,7.7,92.3
E00182191,12,88
E00182193,10.9,89.1
E00182220,7.5,92.5
E00182229,3.5,96.5
E00182242,6.2,93.8
E00182249,7.1,92.9
E00182251,5.8,94.2
E00182253,10.1,89.9
E00182267,7.2,92.8
E00182272,13.5,86.5
E00182280,9.6,90.4
E00182286,8.6,91.4
E00182298,14.1,85.9
E00182301,16.4,83.6
E00182306,7,93
E00182312,6.1,93.9
E00182329,11.2,88.8
E00182342,7.1,92.9
E00182348,7.9,92.1
E00182352,5.1,94.9
E00182361,9.9,90.1
E00182366,9.4,90.6
E00182390,6,94
E00182395,6.8,93.2
E00182399,13.3,86.7
E00183715,14.4,85.6
E00183718,13.9,86.1
E00183719,13.4,86.6
E00183762,6.3,93.8
E00183765,18.1,81.9
E00183766,9.5,90.5
E00183768,25.5,74.5
E00183777,9.4,90.6
E00183845,16.5,83.5
E00183857,13.9,86.1
E00183901,5.2,94.8
E00183911,10.3,89.7
E00183962,15,85
E00183999,8.2,91.8
E00184004,9.2,90.8
E00184005,10.8,89.2
E00184033,13.1,86.9
E00184040,6.6,93.4
E00184058,14.3,85.7
E00184070,10.7,89.3
E00184073,5,95
E00184076,16,84
E00184081,12.5,87.5
E00185680,11.4,88.6
E00185730,9.6,90.4
E00185735,8.7,91.3
E00185774,7.8,92.2
E00185795,9.1,90.9
E00185801,5,95
E00185809,13.4,86.6
E00185828,8.3,91.7
