geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00008611,16.9,22.7,15.7,44.8
E00008619,10.6,13.6,37.9,37.9
E00008624,5.9,11.8,67.2,15.1
E00008634,25.2,29.3,16.3,29.3
E00008636,9.6,18.3,10.4,61.7
E00008641,19.1,33.7,33.7,13.5
E00008642,16.4,25.4,29.5,28.7
E00008906,29.8,21.1,26.3,22.8
E00008907,8.1,11.7,69.4,10.8
E00008908,7.5,16.1,59.8,16.7
E00008909,8.7,16.5,67,7.8
E00008910,7.9,6.9,72.3,12.9
E00008911,5.3,13.8,59.9,21.1
E00008912,14.2,10,65.8,10
E00008913,0,1.5,91.7,6.8
E00008914,5.1,8.2,79.6,7.1
E00008916,0.8,4.9,86.9,7.4
E00008918,5.1,1.4,88.4,5.1
E00008919,28.5,14.6,17.5,39.4
E00008920,7,7.8,66.1,19.1
E00008921,11.9,26.9,43.3,17.9
E00008922,16.8,27.7,31.1,24.4
E00008923,4,13.7,67.7,14.5
E00008924,21.2,32.1,27.6,19.2
E00008926,19.5,33.6,28.1,18.8
E00008928,21.1,26.6,38.5,13.8
E00008930,24.7,31.8,17.6,25.9
E00008935,13.5,20.6,48.4,17.5
E00008936,2.3,12.5,79.5,5.7
E00008937,17.3,18.7,34.5,29.5
E00008938,0,8.1,79.1,12.8
E00008939,21.1,35.3,19.5,24.1
E00008940,1.2,6,78.3,14.5
E00009155,6.8,19.6,45.3,28.4
E00009157,16.2,29.7,24.3,29.7
E00009163,2.9,1,94.1,2
E00009165,6.9,6.1,50.4,36.6
E00009168,4.4,9.9,76.9,8.8
E00009187,16.7,13.9,66.7,2.8
E00009188,35.5,23.4,24.3,16.8
E00009190,0,22.6,66.1,11.3
E00009191,9.2,17.8,33.7,39.3
E00009192,7.9,18.4,58.6,15.1
E00009194,6,16.5,50,27.5
E00009195,9.9,22.4,42.2,25.5
E00009196,7.7,3.3,44,45.1
E00009197,3,27.6,26.6,42.7
E00009198,9.1,13.6,55.7,21.6
E00009201,6.1,10.2,71.4,12.2
E00009202,6.5,6.5,79.2,7.8
E00009203,20.7,34.1,22,23.2
E00009204,8.8,32.8,12.8,45.6
E00009205,3.8,4.8,78.1,13.3
E00009206,4.2,7.3,82.3,6.3
E00009207,13.2,33.6,22.4,30.9
E00009208,15.5,20.6,44.3,19.6
E00009209,2.1,0,80.7,17.1
E00009210,7.3,28.7,38.2,25.8
E00009212,4.8,12.5,56.7,26
E00009213,4.8,6.7,77.6,11
E00009214,10,12.5,60,17.5
E00009215,1.1,3.3,85.7,9.9
E00009216,5.4,13.4,50.3,30.9
E00009217,15.8,22.8,44.6,16.8
E00009219,5,1,83.2,10.9
E00009221,2,2,92,4
E00009222,2.3,3.4,83.9,10.3
E00018226,6.4,12,52.8,28.8
E00018246,17.6,15.7,43.1,23.5
E00018253,22.1,17.2,6.9,53.8
E00018255,20.2,16.5,21.1,42.2
E00018257,16.5,16.5,20.3,46.8
E00021266,16.7,29.4,28.4,25.5
E00021267,10.3,10.3,66.9,12.5
E00021268,13,12.2,52.8,22
E00021271,4.9,5.4,83.2,6.5
E00021272,8.6,28,38.7,24.7
E00021807,22.8,27.6,4.7,44.9
E00021808,11.5,18.3,13,57.3
E00021821,29.2,3.5,35.4,31.9
E00021823,22.6,15.1,2.8,59.4
E00021824,16.5,17,8,58.5
E00021825,33.7,20,5.3,41.1
E00021828,29.1,21.4,7.8,41.7
E00021829,12.6,26.1,34.2,27
E00021832,12,22.2,38,27.8
E00021835,6.1,14.8,60.9,18.3
E00021837,16.5,13.8,33.9,35.8
E00021976,24.4,28.5,11.4,35.8
E00021980,14.7,27.6,12.9,44.8
E00021981,11,23.7,14.5,50.9
E00021982,18,16.4,3.1,62.5
E00021983,23.5,17.4,23.5,35.7
E00021984,15,12.9,10,62.1
E00021985,24.7,18.6,9.3,47.4
E00021986,25.7,18.4,13.8,42.1
E00021987,28.8,15.3,9.9,45.9
E00021988,13.4,16.2,6.1,64.2
E00022005,15.3,22.7,12.9,49.1
E00022006,22.1,29.5,10.5,37.9
E00022007,27.7,38.7,8.1,25.4
E00022009,21.8,30.9,11.8,35.5
E00022010,15.1,20.5,17.1,47.3
E00022011,13.1,38,8,40.9
E00022270,0.8,12.9,79.8,6.5
E00022271,9.8,19.6,28.8,41.7
E00022272,6.3,12.1,69.5,12.1
E00022273,18.7,17.7,15.2,48.5
E00022278,25.2,24.4,7.9,42.5
E00022279,16.5,23.7,15.8,43.9
E00022300,10.2,22.9,27.7,39.2
E00022303,5.6,18.7,61.7,14
E00022304,27.7,32.8,6.7,32.8
E00022305,17.3,28.3,15.7,38.7
E00022306,0,19,71.1,9.9
E00167197,4.2,18.5,60.5,16.8
E00167198,7.2,23.3,45.6,23.9
E00167200,10,25,6.3,58.8
E00167201,8.9,4.8,80.1,6.2
E00171505,20.1,19.5,7.5,52.8
E00175020,9.3,29,40.2,21.5
E00175021,7.7,30.8,0,61.5
E00175023,5.8,43.8,22.3,28.1
E00175024,5.3,35.5,11.8,47.4
E00175025,5.9,23.5,2.5,68.1
E00175034,6,25.4,20.9,47.8
E00176229,2.8,6.1,70.3,20.8
E00176262,1.1,5.7,11.5,81.6
E00176314,4,38,39.3,18.7
E00176315,6.5,31.5,29.6,32.4
E00176326,5.4,14.2,42.7,37.7
E00182049,9.1,13.6,58.2,19.1
E00182084,7.5,28,39.8,24.8
E00182085,6.1,11.2,70.4,12.2
E00182100,0,17.1,43.9,39
E00182102,3.5,49.1,12.3,35.1
E00182103,0,4.5,84.8,10.6
E00182115,0,22.2,44.4,33.3
E00182117,3,18.8,4.1,74.1
E00182126,1.1,5.3,12.8,80.7
E00182127,11.9,73.1,7.5,7.5
E00182136,8.5,17.5,2.5,71.5
E00182146,8.9,16.1,2.6,72.4
E00182168,0.5,5.1,22.7,71.7
E00182176,0,8.5,35.4,56.1
E00182179,3.4,52.5,25.4,18.6
E00182184,8.3,32.1,4.2,55.4
E00182191,0,8.5,76.6,14.9
E00182193,4.8,14.3,20.6,60.3
E00182220,0.7,15.7,40.7,42.9
E00182229,12.7,18,0.4,68.9
E00182242,1.7,27.1,27.5,43.8
E00182249,0.9,7.9,20.5,70.7
E00182251,0,4.9,15.4,79.7
E00182253,2.7,9.7,8,79.6
E00182267,9.8,60,4.7,25.5
E00182272,0,25,3.8,71.2
E00182280,0,29.5,44.3,26.2
E00182286,1.1,4.5,15.9,78.4
E00182298,0,23.1,20.9,56
E00182301,1.9,20.4,64.8,13
E00182306,16.1,41.1,7.1,35.7
E00182312,1.5,8.3,26.8,63.4
E00182329,0,54,20,26
E00182342,5.9,62.7,9.8,21.6
E00182348,6.1,49.1,29.9,15
E00182352,5.7,37.9,5.7,50.6
E00182361,0,9,36.7,54.3
E00182366,0.9,38.9,38,22.2
E00182390,0,53.9,17.1,28.9
E00182395,0.7,5.9,45.8,47.7
E00182399,0,42.9,5.2,51.9
E00183715,0,30.8,26,43.3
E00183718,5.7,8.3,78.3,7.6
E00183719,5.1,6.4,70.5,17.9
E00183762,0.8,70.3,2.5,26.3
E00183765,3,3,79.1,14.9
E00183766,9.8,30.1,1.6,58.5
E00183768,4.9,14.6,74,6.5
E00183777,0,79.8,14.3,5.9
E00183845,9.2,9.9,60.3,20.6
E00183857,5.5,6.8,80.8,6.8
E00183901,4.5,72.1,3.6,19.8
E00183911,0,43.1,18.3,38.5
E00183962,5.4,6.1,76.4,12.2
E00183999,2.2,28.8,33.2,35.8
E00184004,1.8,61.5,26.6,10.1
E00184005,0.8,52,35.4,11.8
E00184033,0,10.6,81.9,7.4
E00184040,3.2,85.7,2.4,8.7
E00184058,6.2,29.2,44.6,20
E00184070,12.5,39.7,6.6,41.2
E00184073,0,49.2,3.1,47.7
E00184076,3,6.1,78.7,12.2
E00184081,4.9,16.7,64.2,14.2
E00185680,17.2,31.3,7.8,43.8
E00185730,9.9,15.1,5.9,69.1
E00185735,24.3,14.8,8.7,52.2
E00185774,8.4,31.9,10.9,48.7
E00185795,21.7,21.7,4.3,52.2
E00185801,5.3,59.6,6.1,28.9
E00185809,1.9,59.4,17.9,20.8
E00185828,25.4,18.6,8.5,47.5
