geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00008611,88.3,9.2,2.5
E00008619,88,4.8,7.2
E00008624,82.5,12.2,5.3
E00008634,83.4,10.3,6.3
E00008636,86.5,8.5,5
E00008641,82.6,14,3.5
E00008642,82.2,12.9,5
E00008906,86,10,4
E00008907,70.3,18.6,11
E00008908,72.9,17.1,9.9
E00008909,76.7,13.6,9.8
E00008910,71.9,18.6,9.5
E00008911,82.1,11.4,6.5
E00008912,83.9,11.4,4.7
E00008913,70.4,17.2,12.4
E00008914,63.4,25.5,11.1
E00008916,67.7,21.4,10.9
E00008918,72.1,15.1,12.8
E00008919,83.7,11.9,4.4
E00008920,83.9,12.1,4
E00008921,86.7,7.9,5.4
E00008922,83.5,12.5,4
E00008923,81.9,12.7,5.4
E00008924,86.1,11.5,2.4
E00008926,82.3,11.1,6.6
E00008928,81.6,10.6,7.8
E00008930,93.7,5,1.3
E00008935,90.2,7.7,2.2
E00008936,86.8,9.5,3.6
E00008937,84.7,10.1,5.2
E00008938,84,11.7,4.2
E00008939,88.7,7.7,3.6
E00008940,78.6,16.7,4.8
E00009155,81.6,10.9,7.6
E00009157,88.1,8.8,3.1
E00009163,70.7,17.5,11.8
E00009165,79.2,12.5,8.3
E00009168,67.8,23.4,8.8
E00009187,61.4,23.8,14.9
E00009188,87.9,9.2,2.8
E00009190,82,12.3,5.7
E00009191,80.6,14.2,5.2
E00009192,78.5,13.3,8.2
E00009194,82.9,10.8,6.2
E00009195,76,14.6,9.4
E00009196,86.3,8.8,5
E00009197,84.4,10.2,5.4
E00009198,78.8,13.4,7.8
E00009201,78.4,14.4,7.2
E00009202,64.6,27.1,8.3
E00009203,87.8,7.4,4.8
E00009204,87.8,9.8,2.4
E00009205,75.1,18.7,6.2
E00009206,68.7,19.7,11.6
E00009207,85.8,10.3,4
E00009208,86.9,8.1,5
E00009209,74,18.3,7.7
E00009210,85,9,6
E00009212,88.6,6.6,4.8
E00009213,79.5,12.5,8
E00009214,85.7,7.1,7.1
E00009215,74,16.6,9.5
E00009216,82.1,8.7,9.2
E00009217,81.4,13.4,5.2
E00009219,82.9,12.2,4.9
E00009221,65.7,16.4,17.8
E00009222,75,17.1,7.9
E00018226,82.3,12.4,5.2
E00018246,77.5,15.5,7
E00018253,86.1,11.2,2.7
E00018255,85,11.7,3.3
E00018257,85,12.4,2.5
E00021266,91.4,6,2.6
E00021267,82.6,10.6,6.8
E00021268,85.7,8.8,5.5
E00021271,74.5,15.2,10.3
E00021272,80.6,11.2,8.2
E00021807,89.7,8.3,1.9
E00021808,85.6,11.7,2.7
E00021821,75,15.3,9.7
E00021823,83.5,14.4,2.1
E00021824,87.4,8.9,3.7
E00021825,82.6,13.3,4.1
E00021828,81.9,12.2,5.9
E00021829,82.9,12.5,4.6
E00021832,89.8,7.1,3.1
E00021835,74.8,15.7,9.4
E00021837,80.9,11.9,7.3
E00021976,83,12.4,4.6
E00021980,87.7,8.1,4.2
E00021981,84.6,10.6,4.8
E00021982,85.9,10.4,3.7
E00021983,81.9,11.8,6.3
E00021984,84.8,11.4,3.8
E00021985,83,13.4,3.5
E00021986,83.7,11.9,4.4
E00021987,85.4,10.3,4.3
E00021988,87.2,9.6,3.2
E00022005,86.3,10.7,2.9
