geography_code,in_full_time_education-001,in_full_time_education-002
E00008611,19,81
E00008619,18.4,81.6
E00008624,27.4,72.6
E00008634,15.1,84.9
E00008636,14.2,85.8
E00008641,23.1,76.9
E00008642,18.3,81.7
E00008906,20.2,79.8
E00008907,20.6,79.4
E00008908,21.7,78.3
E00008909,25.8,74.2
E00008910,14.5,85.5
E00008911,28.6,71.4
E00008912,29.3,70.7
E00008913,20.7,79.3
E00008914,9.9,90.1
E00008916,28.2,71.8
E00008918,24.1,75.9
E00008919,16.7,83.3
E00008920,34.7,65.3
E00008921,28.8,71.2
E00008922,17.2,82.8
E00008923,33.7,66.3
E00008924,14.1,85.9
E00008926,22.9,77.1
E00008928,19.3,80.7
E00008930,21.4,78.6
E00008935,20.6,79.4
E00008936,29.9,70.1
E00008937,23.9,76.1
E00008938,25.6,74.4
E00008939,21.3,78.7
E00008940,30.7,69.3
E00009155,13,87
E00009157,22.3,77.7
E00009163,17,83
E00009165,13.6,86.4
E00009168,15.5,84.5
E00009187,15.7,84.3
E00009188,27.3,72.7
E00009190,26.1,73.9
E00009191,14.2,85.8
E00009192,19.8,80.2
E00009194,22.2,77.8
E00009195,15.4,84.6
E00009196,29.6,70.4
E00009197,15.3,84.7
E00009198,19.5,80.5
E00009201,14.8,85.2
E00009202,13.3,86.7
E00009203,20.7,79.3
E00009204,12.2,87.8
E00009205,19,81
E00009206,16.9,83.1
E00009207,17.8,82.2
E00009208,28.2,71.8
E00009209,28,72
E00009210,27.6,72.4
E00009212,33.2,66.8
E00009213,28.4,71.6
E00009214,29.2,70.8
E00009215,24.7,75.3
E00009216,19.7,80.3
E00009217,14,86
E00009219,33.3,66.7
E00009221,14.8,85.2
E00009222,14.2,85.8
E00018226,25.5,74.5
E00018246,24.4,75.6
E00018253,17.9,82.1
E00018255,21.6,78.4
E00018257,27.1,72.9
E00021266,12.2,87.8
E00021267,28.2,71.8
E00021268,22.9,77.1
E00021271,21.7,78.3
E00021272,17.9,82.1
E00021807,17.7,82.3
E00021808,23.9,76.1
E00021821,13.8,86.2
E00021823,16.8,83.2
E00021824,18.9,81.1
E00021825,12,88
E00021828,15.4,84.6
E00021829,23.2,76.8
E00021832,32.2,67.8
E00021835,23.6,76.4
E00021837,23.5,76.5
E00021976,15.4,84.6
E00021980,23.9,76.1
E00021981,19.7,80.3
E00021982,11.5,88.5
E00021983,27.8,72.2
E00021984,17.4,82.6
E00021985,17.5,82.5
E00021986,19.1,80.9
E00021987,11.3,88.7
E00021988,18,82
E00022005,20.3,79.7
E00022006,19.2,80.8
E00022007,10.2,89.8
E00022009,15.1,84.9
E00022010,19.8,80.2
E00022011,11.7,88.3
E00022270,22.4,77.6
E00022271,27.5,72.5
E00022272,22,78
E00022273,16.6,83.4
E00022278,16,84
E00022279,18.3,81.7
E00022300,23.2,76.8
E00022303,30.9,69.1
E00022304,21.7,78.3
E00022305,20.1,79.9
E00022306,18,82
E00167197,14.8,85.2
E00167198,28,72
E00167200,7.1,92.9
E00167201,27.5,72.5
E00171505,20.2,79.8
E00175020,30.7,69.3
E00175021,12.4,87.6
E00175023,18.9,81.1
E00175024,8.1,91.9
E00175025,4,96
E00175034,55.7,44.3
E00176229,27.6,72.4
E00176262,7,93
E00176314,28.9,71.1
E00176315,24.3,75.7
E00176326,20.5,79.5
E00182049,27.3,72.7
E00182084,20.2,79.8
E00182085,31.6,68.4
E00182100,26.1,73.9
E00182102,8.7,91.3
E00182103,51.2,48.8
E00182115,36.5,63.5
E00182117,9.6,90.4
E00182126,10.5,89.5
E00182127,10.5,89.5
E00182136,14.6,85.4
E00182146,9.6,90.4
E00182168,16.9,83.1
E00182176,21.1,78.9
E00182179,23.8,76.2
E00182184,9.6,90.4
E00182191,86.8,13.2
E00182193,16,84
E00182220,24.7,75.3
E00182229,19.2,80.8
E00182242,21,79
E00182249,15.4,84.6
E00182251,15,85
E00182253,10.6,89.4
E00182267,12.5,87.5
E00182272,67,33
E00182280,27.3,72.7
E00182286,22.4,77.6
E00182298,17,83
E00182301,34.8,65.2
E00182306,23.5,76.5
E00182312,20.3,79.7
E00182329,20,80
E00182342,8.9,91.1
E00182348,23.9,76.1
E00182352,13.2,86.8
E00182361,24,76
E00182366,30.9,69.1
E00182390,6,94
E00182395,26.9,73.1
E00182399,69.4,30.6
E00183715,26.3,73.7
E00183718,28.1,71.9
E00183719,28.6,71.4
E00183762,5.6,94.4
E00183765,30.2,69.8
E00183766,10.8,89.2
E00183768,27.1,72.9
E00183777,12.1,87.9
E00183845,27.5,72.5
E00183857,40.6,59.4
E00183901,2.7,97.3
E00183911,10.9,89.1
E00183962,24.9,75.1
E00183999,17.4,82.6
E00184004,23,77
E00184005,29.5,70.5
E00184033,37.2,62.8
E00184040,4.3,95.7
E00184058,18.1,81.9
E00184070,7.7,92.3
E00184073,7.2,92.8
E00184076,33.9,66.1
E00184081,22.7,77.3
E00185680,20.4,79.6
E00185730,20.7,79.3
E00185735,19.5,80.5
E00185774,14,86
E00185795,16.9,83.1
E00185801,16.2,83.8
E00185809,17.6,82.4
E00185828,10.4,89.6
