geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00064333,15.4,11.4,5.4,67.8
E00064334,13.8,22.8,31.7,31.7
E00064335,26.7,16.3,4.4,52.6
E00064336,24.4,28.9,3,43.7
E00064337,14.2,18.1,16.1,51.6
E00064338,25.7,27.4,16.8,30.1
E00064339,23.1,26.9,1.5,48.5
E00064340,26.9,41.5,1.5,30
E00064341,24,29.2,2.1,44.8
E00064342,18.4,24.8,9.6,47.2
E00064343,31.4,28.8,1.7,38.1
E00064344,20.8,28,0,51.2
E00064345,25,24.2,2.3,48.4
E00064346,21.3,19.1,2.1,57.4
E00064347,22.6,27.4,2.1,47.9
E00064348,39.7,22.8,4.4,33.1
E00064349,24,30.8,4.1,41.1
E00064350,22.4,32.8,1.5,43.3
E00064351,16.2,24,3.9,55.8
E00064353,15.1,11.8,63.4,9.7
E00064354,13,9.8,3.8,73.4
E00064355,11.8,21,15.1,52.1
E00064356,32.9,36.4,3.6,27.1
E00064357,30.9,37,11,21
E00064358,16.5,22.8,2.4,58.3
E00064359,37.4,44.4,6.1,12.1
E00064360,34.1,38.2,0.8,26.8
E00064362,41.6,47.4,2.9,8
E00064363,42,36.6,5.4,16.1
E00064365,35.2,41.5,0.6,22.6
E00064366,51.6,36.7,2.3,9.4
E00064367,37.5,25,10.7,26.8
E00064368,18.9,12.1,12.1,56.8
E00064369,19.9,17.1,8.9,54.1
E00064370,12.7,11.4,5.7,70.3
E00064371,30.4,25.4,6.5,37.7
E00064372,29,17.4,2.2,51.4
E00064373,34.7,26.5,0,38.8
E00064374,26.9,31,2.8,39.3
E00064375,30.2,31.7,1.6,36.5
E00064376,20.9,32.7,0.9,45.5
E00064377,58.4,20.5,4.8,16.3
E00064378,46.2,31,0,22.8
E00064379,64.2,28.4,1.5,6
E00064380,48,29.9,3.9,18.1
E00064381,63.6,26.6,0.7,9.1
E00064382,52.6,28.1,3,16.3
E00064383,33.6,31.3,0,35.1
E00064384,53.3,25.2,4.4,17
E00064385,41.5,37.7,0,20.8
E00064386,29.6,37.6,0,32.8
E00064387,25.8,41.4,1.6,31.3
E00064388,35.5,49.2,1.6,13.7
E00064389,34.2,47,0.9,17.9
E00064391,49.2,37.7,1.5,11.5
E00064393,42.6,53.3,0,4.1
E00064395,37.5,52.1,0,10.4
E00064396,36,48.3,1.1,14.6
E00064397,45.2,36.5,1.9,16.3
E00064398,35.2,40.8,0.8,23.2
E00064399,9.8,12.3,19.7,58.2
E00064400,9.3,13,14.8,63
E00064401,51.5,29.4,2.2,16.9
E00064402,60.7,17.9,1.4,20
E00064403,53.3,27,0,19.7
E00064404,62.4,25.6,0.8,11.3
E00064405,55.5,21.1,1.6,21.9
E00064407,39.7,40.5,1.7,18.1
E00064408,30.3,38.5,0.9,30.3
E00064409,19.9,19.2,42.4,18.5
E00064410,19.7,27,42.1,11.2
E00064411,38.2,41.7,1.4,18.8
E00064412,16.3,25.9,48.1,9.6
E00064413,40.1,46.7,1.5,11.7
E00064414,18.1,43.7,15.1,23.1
E00064415,34.6,26.3,8.3,30.8
E00064441,34,38.8,2.9,24.3
E00064442,14.5,23.6,30.9,30.9
E00064443,21.2,28.8,37.1,12.9
E00064444,31.9,38.2,4.9,25
E00064445,19.8,40.5,1.8,37.8
E00064446,22.8,33.9,29.1,14.2
E00064447,42.9,34.8,4.5,17.9
E00064448,31.3,35.1,1.5,32.1
E00064508,32.8,42.8,11.9,12.4
E00064509,44.4,37.8,7.4,10.4
E00064510,32.8,35.2,1.6,30.5
E00064511,40.5,47.3,0,12.2
E00064512,17.7,27.9,36.1,18.4
E00064513,10.7,10.7,68,10.7
E00064514,37,37.7,1.4,23.9
E00064515,50,35.2,3.3,11.5
E00064516,42,41.1,1.8,15.2
E00064517,33.1,33.1,19,14.9
E00064518,46.6,42.4,0.8,10.2
E00064519,38.9,49.1,0.9,11.1
E00064520,27.6,12.7,50,9.7
E00064521,50,31.1,0,18.9
E00064522,52.6,38,1.5,8
E00064523,52.1,33.3,0.7,13.9
E00064524,9.1,10,79.1,1.8
E00064525,37.8,48.9,0,13.3
E00064526,39.5,37.2,1.6,21.7
E00064527,42.5,31.7,2.5,23.3
E00064528,39.4,37.6,3.7,19.3
E00064529,56.7,24.8,2.8,15.6
E00064530,34.8,28,28,9.1
E00064531,29.8,53.2,1.6,15.3
E00064532,63.3,32,0.8,3.9
E00064533,25.1,32.9,28.1,13.8
E00064534,16.7,15.2,59.8,8.3
E00064535,37.2,43.4,0.9,18.6
E00064536,36.7,40.8,1.4,21.1
E00064537,13.1,16.4,63.9,6.6
E00064538,15.2,29.5,40.2,15.2
E00064539,40,39.3,0.7,20
E00064540,49.6,11.5,32.7,6.2
E00064541,8.2,9.3,72.2,10.3
E00064542,27.5,37.6,1.8,33
E00064543,19.7,36.5,13.9,29.9
E00064544,18.5,23.1,47.2,11.1
E00064545,33,37.9,0,29.1
E00064546,19,14,52.9,14
E00064547,31.5,38.5,1.4,28.7
E00064548,48.1,36.8,2.3,12.8
E00064549,20.8,25.8,10.8,42.5
E00064550,33.8,36.1,1.5,28.6
E00064551,22.9,36.7,0,40.4
E00064552,24.6,35.2,0.7,39.4
E00064553,24.5,28.2,0.9,46.4
E00064554,18.8,14.8,59.4,7
E00064555,26.4,24.8,19,29.8
E00064556,39.7,30.1,0.7,29.4
E00064557,15.2,31.2,3.2,50.4
E00064558,38.6,27.1,0.7,33.6
E00064559,29.8,22.9,8.4,38.9
E00064560,27.5,27.5,21.7,23.3
E00064561,42.2,30.4,2.2,25.2
E00064562,32.6,29,0.7,37.7
E00064563,27,39.7,2.4,31
E00064564,30.5,33.6,0.8,35.1
E00064565,32.8,42.4,0,24.8
E00064566,30.8,30,0,39.2
E00064567,60.5,30.7,1.8,7
E00064568,29.3,38.8,19.8,12.1
E00064569,34.9,41.3,0.9,22.9
E00064570,38.7,47.6,3.2,10.5
E00064571,23,35.4,23.9,17.7
E00064572,37.4,41.7,0,20.9
E00064573,31.6,29.1,18.8,20.5
E00064574,26.9,26.9,22.7,23.5
E00064575,8.7,11.3,68.7,11.3
E00064576,9.3,20.2,57.4,13.2
E00064811,9.6,13.3,53.3,23.7
E00064831,7,7,61,25
E00064838,10.2,14.4,10.2,65.3
E00064839,4.6,8.5,24.2,62.7
E00064840,10.7,10.7,15.5,63.1
E00064842,10.3,9.3,24.3,56.1
E00064845,10.5,11.3,29,49.2
E00064848,9.4,17.1,57.3,16.2
E00064849,9.4,13.4,32.9,44.3
E00064868,23.6,23.6,18.2,34.5
E00064869,36.4,27.1,7,29.5
E00064870,20.2,10.9,26.9,42
E00064871,30.6,21.8,5.6,41.9
E00064872,17.2,20.7,7.8,54.3
E00064899,5.1,17.8,3.8,73.2
E00064903,15.4,16.2,5.9,62.5
E00064904,15.2,5.8,13.8,65.2
E00064906,7.3,10.9,11.7,70.1
E00064908,14.9,2.6,18.4,64
E00064909,12.4,3.1,27.1,57.4
E00064910,21.6,18.4,4.8,55.2
E00064911,13.9,12.2,4.3,69.6
E00064913,16.8,12.1,14,57
E00064914,27.7,27.7,0,44.6
E00064915,15,5.7,17.9,61.4
E00064916,13.1,15.9,12.4,58.6
E00064917,12.9,25.9,5.3,55.9
E00064919,17.5,27.1,3,52.4
E00064922,15,11.5,29.2,44.2
E00064923,20,12.5,6.7,60.8
E00064924,6.5,4.7,25.3,63.5
E00064925,15.5,18.4,4,62.1
E00064928,11,11.8,3.9,73.2
E00064930,10.2,10.9,2.7,76.2
E00064932,15.8,11.5,5.8,66.9
E00064933,18.5,15.4,50.8,15.4
E00064935,6.3,11.8,68.1,13.9
E00064936,5.3,6.1,75,13.6
E00064937,7.4,13.2,66.1,13.2
E00064938,12.7,13.5,61.9,11.9
E00064939,21.4,12.2,55,11.5
E00064941,15.9,15.2,53.6,15.2
E00064942,9.5,7.3,70.1,13.1
E00064943,20.5,23.9,38.5,17.1
E00064945,8.1,17.1,63.4,11.4
E00064946,9.8,8,70.1,12.1
E00064947,21,18.5,47.1,13.4
E00064948,14,16.5,61.2,8.3
E00064949,12.2,16.8,56.5,14.5
E00064950,18.4,8.8,63.2,9.6
E00064951,29,14.5,49.2,7.3
E00064952,22.4,23.3,26.7,27.6
E00064953,4.7,5.5,81.9,7.9
E00064954,10.5,16.9,58.9,13.7
E00064955,10,21.7,50,18.3
E00064956,9.4,18.8,61.5,10.3
E00064957,5,13.2,72.7,9.1
E00064958,12,10.5,66.2,11.3
E00064959,6.4,19.1,62.4,12.1
E00064960,18.6,17.8,57.4,6.2
E00064961,8.5,9.9,78.7,2.8
E00064962,14.1,13.3,60.2,12.5
E00064964,18.7,9.3,55.1,16.8
E00064965,8.8,15.9,64.6,10.6
E00064967,19.8,13.8,53.4,12.9
E00064969,29.1,17,44.7,9.2
E00064971,11.8,9.2,67.2,11.8
E00064973,11.2,8.9,71.6,8.3
E00064974,9.3,7.7,68.3,14.8
E00064975,23.3,9.3,56,11.3
E00064976,10.3,8,73.7,8
E00064977,8.8,7.2,78.4,5.6
E00064978,13.9,18.2,59.1,8.8
E00065138,25.8,20.2,46.8,7.3
E00065139,16.3,14,55.8,14
E00065140,13.2,17.4,59.5,9.9
E00065141,37.1,33.9,11.3,17.7
E00065142,10.6,8.1,68.3,13
E00065143,32.1,17.2,3,47.8
E00065144,14.2,23,47.8,15
E00065145,10.8,8.5,64.6,16.2
E00065146,24.8,19.8,20.7,34.7
E00065147,18.3,25.8,41.7,14.2
E00065148,32.6,31.9,3,32.6
E00065149,6.7,1.7,82.5,9.2
E00065150,35.4,36.9,6.2,21.5
E00065151,36.8,32.3,6.8,24.1
E00065152,18.7,28.5,28.5,24.4
E00065153,47.4,39.6,1.3,11.7
E00065154,14,17.8,44.2,24
E00065155,8.5,16.9,54.2,20.3
E00065157,43.8,30.6,0.8,24.8
E00065158,24.5,38.6,0,36.9
E00065159,10.7,9.2,60.3,19.8
E00065161,14.6,10.3,31.4,43.8
E00065162,6.5,9.3,10.7,73.5
E00065164,10.1,14.8,61.1,14.1
E00065165,6.8,10.6,61.4,21.2
E00065166,16.9,14.6,50,18.5
E00065167,53,31.1,0,15.9
E00065168,64.8,19.8,1.1,14.3
E00065169,41.1,24.3,19.6,15
E00065170,45.3,38.8,0,15.8
E00065171,70.2,24.1,0.7,5
E00065172,51.4,38.5,0,10.1
E00065173,50.7,38.8,0.7,9.7
E00065174,6.7,8.9,2.2,82.2
E00065175,37.1,20,4.3,38.6
E00065176,48.1,29.6,9.3,13
E00065177,60.3,35.5,0.8,3.3
E00065178,63.8,32.3,0,3.8
E00065179,49.3,46.4,0,4.3
E00065180,13.3,19.3,9.3,58
E00065182,57.6,36.4,0,5.9
E00065190,52.2,24.2,5.6,18
E00065191,41.7,28.3,0,30
E00065192,50.7,25.7,12.5,11.1
E00065193,58.9,31.8,0.9,8.4
E00065194,31.9,33.1,5.6,29.4
E00065195,43.2,39.8,6.8,10.2
E00065196,45.8,38.7,4.2,11.3
E00065197,41.1,42.3,2.4,14.3
E00065198,39.2,34.5,7.4,18.9
E00065200,43,37,4.4,15.6
E00065201,58.9,35.7,1.6,3.9
E00065202,41.2,48.2,4.7,5.9
E00065203,50,41.7,0,8.3
E00065204,46.8,31,1.6,20.6
E00065205,41.2,30.3,18.5,10.1
E00065206,65.3,27.3,0.8,6.6
E00065207,47,30.3,2.3,20.5
E00065208,55.1,40.7,0,4.2
E00065209,59.5,26,3.8,10.7
E00065210,38.8,51.8,2.4,7.1
E00065211,64.8,30.3,3.6,1.2
E00065346,42.1,48.3,0,9.7
E00065347,54.1,27.9,3.3,14.8
E00065348,44.4,37.1,0.8,17.7
E00065349,36.7,7.9,23.7,31.7
E00065350,50,41.3,3.2,5.6
E00065351,65.8,29.8,0,4.4
E00065352,59.3,30.5,4.2,5.9
E00065353,42.3,48.5,4.1,5.1
E00065354,60.2,25.6,4.5,9.8
E00065355,54.9,41,0.8,3.3
E00065356,68.8,28.1,0.8,2.3
E00065357,62.2,14.3,3.4,20.2
E00065358,42.6,23,4.1,30.3
E00065359,25.4,21.1,38.6,14.9
E00065361,41.9,28.7,1.5,27.9
E00065362,73.1,19.4,1.5,6
E00065363,68.7,24.4,2.3,4.6
E00065364,43.4,31.8,17.8,7
E00065365,45,29,0,26
E00065366,43.3,46.8,1.5,8.5
E00065367,55.4,33.1,3.3,8.3
E00065368,55.6,38.3,3,3
E00065369,35.6,47.7,2.3,14.4
E00065371,48,37.6,0.8,13.6
E00065372,32.8,18,29.5,19.7
E00065373,21.7,22.5,43.3,12.5
E00065374,37.9,32.1,20,10
E00065375,68.8,25.6,1.6,4
E00065376,22.8,22,46.3,8.9
E00065377,23.7,15.3,32.2,28.8
E00065378,31.9,18.5,34.5,15.1
E00065379,41.5,41.5,1.8,15.2
E00065380,54.7,39.8,0,5.5
E00065381,37.4,39.8,12.2,10.6
E00065382,28,24.6,34.7,12.7
E00065383,27.6,22.8,32.3,17.3
E00065384,39.2,24.2,4.2,32.5
E00065385,49.2,29.5,0.8,20.5
E00065386,57.7,24.6,4.2,13.4
E00065387,53.1,34.3,0.7,11.9
E00065388,63.6,25.4,0.8,10.2
E00065389,43.4,36.9,0.8,18.9
E00065390,50.4,20.6,15.3,13.7
E00065391,51.6,21.9,7.8,18.8
E00065392,34.1,47,0.8,18.2
E00065393,46.4,41.2,0.7,11.8
E00065394,74.1,20.7,0.9,4.3
E00065395,54.9,36.1,1.5,7.5
E00065396,22.7,19.9,48.9,8.5
E00065397,47.7,46.2,1.5,4.5
E00065398,58.3,26.1,3.5,12.2
E00065399,47.8,39.1,0,13
E00065401,15.9,6.3,68.3,9.5
E00065402,62.6,30.1,4.1,3.3
E00065403,24.3,15.3,49.5,10.8
E00065404,50,33.9,3.2,12.9
E00065406,51.2,36,4.8,8
E00065431,46.4,34.3,0,19.3
E00065432,57.4,26.4,10.9,5.4
E00065433,58.2,33.6,0,8.2
E00065434,55,35.9,3.8,5.3
E00065435,63.3,29.2,0,7.5
E00065436,64.9,30.5,1.5,3.1
E00065437,46.7,18.5,16.3,18.5
E00065438,58.6,18.9,13.5,9
E00065439,60,32.9,0,7.1
E00065440,44.4,37.7,3.3,14.6
E00065441,45.7,35.4,0.8,18.1
E00065442,65.6,30.5,0,3.8
E00065443,24.4,29.4,35.3,10.9
E00065445,55.1,33.1,0.8,11
E00065446,59.7,34,0,6.3
E00065447,49.2,38.6,0,12.1
E00065448,44.7,35,0.8,19.5
E00065449,68.7,27.6,0,3.7
E00065450,58.6,34.9,0.7,5.9
E00065451,46.2,28.8,11.4,13.6
E00065517,54.5,32.3,2.4,10.8
E00065518,46.4,40,0.8,12.8
E00065519,60.7,25.9,6.3,7.1
E00065544,48,30,5,17
E00065705,48.5,18.4,8.7,24.3
E00065708,41.9,42.6,5.1,10.3
E00065709,43.5,31.5,0,25
E00065711,48.1,36.4,0.8,14.7
E00065713,43.3,31.5,2.2,23
E00065715,69.7,25.4,0.7,4.2
E00065716,48.8,37.2,6.7,7.3
E00065717,19.7,20.5,52.3,7.6
E00065768,63.2,24.1,2.3,10.3
E00065769,45.2,36.9,3.8,14
E00065770,52.1,39.3,0,8.5
E00065771,40,40,0.9,19.1
E00065772,66.1,22,2.8,9.2
E00065773,41.5,42.6,4.4,11.5
E00065774,66.4,28.9,0.8,3.9
E00065775,59.5,31.5,3.6,5.4
E00065776,56.9,37.1,0.9,5.2
E00065779,55.8,26.5,1.8,15.9
E00065780,31.1,46.4,14.4,8.1
E00065781,45.4,41,10.6,3.1
E00065782,28.2,29.1,39.8,2.9
E00065783,38.6,47.1,0,14.3
E00065784,33.8,44.9,0.7,20.6
E00065785,70.6,26.5,0,2.9
E00065786,27.6,51.5,3.1,17.9
E00065787,62,27.2,0,10.9
E00065788,59.5,33.3,1.6,5.6
E00065789,28.1,54.7,7.8,9.4
E00065790,47.3,20,3.6,29.1
E00065791,29.3,30.6,2,38.1
E00065792,36,26.4,29.6,8
E00065793,14.5,18.8,56.4,10.3
E00065794,30.1,32.5,12.2,25.2
E00065795,27.1,16.5,14.3,42.1
E00065796,22.5,15.8,58.3,3.3
E00065797,33.6,30.7,13.9,21.9
E00065798,36.4,28,0.8,34.7
E00065799,52.2,30.4,0,17.4
E00065800,16.7,21.2,53,9.1
E00065801,8.2,11.2,67.9,12.7
E00065802,38.9,35.7,2.4,23
E00065803,26.2,42.6,0.8,30.3
E00065804,29.8,38.3,0,31.9
E00065806,21.9,19.5,19.5,39.1
E00065807,30,22.3,5.5,42.3
E00065808,33.6,28,0.7,37.8
E00065809,26.4,12.5,25,36.1
E00065810,19.4,11.2,59,10.4
E00065811,33.6,12.5,24.2,29.7
E00065813,34.3,33.1,2.9,29.7
E00065814,56.5,19.4,7.4,16.7
E00065815,39,11.3,30.8,18.9
E00065816,64.8,26.2,5.5,3.4
E00065817,19.5,28.8,30.5,21.2
E00065818,9.4,18.1,59.4,13.1
E00065819,24.2,27.3,39.4,9.1
E00065820,17.1,18.9,56.8,7.2
E00065821,13.3,11.7,64.8,10.2
E00065822,26.4,26.4,37.9,9.3
E00065908,71.9,21.1,1.6,5.5
E00065910,56.1,31.1,0,12.8
E00065911,51.2,28.5,0,20.3
E00065912,51.2,31.7,0,17.1
E00065913,61.8,31.2,0.6,6.5
E00065914,63,13,9.3,14.8
E00065916,54,28.8,9.4,7.9
