geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00064333,81.2,6,0.7,12.1
E00064334,64.5,10.5,4,21
E00064335,85.2,2.2,3.7,8.9
E00064336,89.6,2.2,2.2,6
E00064337,77.4,5.2,0,17.4
E00064338,92,3.5,0,4.4
E00064339,86.4,3.8,0,9.8
E00064340,85.4,4.6,2.3,7.7
E00064341,88.3,4.3,1.1,6.4
E00064342,84.8,7.2,0.8,7.2
E00064343,97.5,0.8,0.8,0.8
E00064344,82.4,5.6,0,12
E00064345,90.8,3.1,1.5,4.6
E00064346,86.2,4.3,0,9.6
E00064347,93.2,2,0.7,4.1
E00064348,92,2.2,1.5,4.4
E00064349,85.6,2.1,0.7,11.6
E00064350,86.9,5.1,2.2,5.8
E00064351,80.8,1.9,2.6,14.7
E00064353,82.6,5.4,2.2,9.8
E00064354,80.6,4.8,0,14.5
E00064355,80.2,2.5,2.5,14.9
E00064356,95.7,2.2,0,2.2
E00064357,96.1,1.7,0.6,1.7
E00064358,89.8,5.5,0,4.7
E00064359,98,0,0,2
E00064360,89.3,1.7,0.8,8.3
E00064362,92,2.9,1.5,3.6
E00064363,91.2,2.7,0.9,5.3
E00064365,98.7,0,0,1.3
E00064366,98.4,1.6,0,0
E00064367,89.6,3.5,0,7
E00064368,91.7,1.5,0.8,6.1
E00064369,60.5,12.2,4.1,23.1
E00064370,79.1,7.6,0,13.3
E00064371,88.3,2.9,0.7,8
E00064372,85,2.3,0,12.8
E00064373,89.9,4.1,0,6.1
E00064374,95.2,2.1,0,2.7
E00064375,92.1,4.8,1.6,1.6
E00064376,87.3,2.7,1.8,8.2
E00064377,97,0.6,0,2.4
E00064378,96.8,2.6,0,0.6
E00064379,97.8,1.5,0,0.7
E00064380,93,3.9,0,3.1
E00064381,99.3,0,0,0.7
E00064382,97.1,1.5,0,1.5
E00064383,94.7,0.8,0,4.5
E00064384,94.7,2.3,0.8,2.3
E00064385,90,3.1,0,6.9
E00064386,96.8,0.8,0,2.4
E00064387,96.9,0.8,0,2.4
E00064388,98.4,0,0,1.6
E00064389,96.6,1.7,1.7,0
E00064391,93.8,3.9,0,2.3
E00064393,94.4,4,0.8,0.8
E00064395,94.8,1,2.1,2.1
E00064396,94.5,2.2,0,3.3
E00064397,95.2,1,0,3.8
E00064398,91.9,2.4,1.6,4
E00064399,85.5,6.5,0,8.1
E00064400,79.6,10.2,0,10.2
E00064401,97.1,0.7,0,2.2
E00064402,94.3,1.4,0,4.3
E00064403,97.1,0.7,0,2.2
E00064404,94.7,1.5,0,3.8
E00064405,95.3,0.8,0,3.9
E00064407,96.6,1.7,0,1.7
E00064408,94.5,2.8,0,2.8
E00064409,96.1,1.3,1.3,1.3
E00064410,94.6,1.3,0.7,3.4
E00064411,99.3,0,0,0.7
E00064412,93.3,2.2,1.5,3
E00064413,97.8,2.2,0,0
E00064414,94.4,0.5,1.5,3.6
E00064415,94,1.5,0,4.5
E00064441,90.4,1,4.8,3.8
E00064442,94.5,1.8,0.9,2.7
E00064443,94.8,0.7,0.7,3.7
E00064444,95.8,0.7,1.4,2.1
E00064445,96.4,0.9,0.9,1.8
E00064446,96.9,0.8,1.6,0.8
E00064447,97.4,0.9,0,1.8
E00064448,100,0,0,0
E00064508,98.5,1.5,0,0
E00064509,97.8,1.5,0,0.7
E00064510,99.2,0,0,0.8
