geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00064333,70.1,22.1,7.8
E00064334,73.4,14.5,12.1
E00064335,78.1,14.8,7
E00064336,79.4,13.1,7.5
E00064337,77.2,13.8,9.1
E00064338,75.7,19.3,5
E00064339,82.1,13.5,4.4
E00064340,81.7,13.2,5.1
E00064341,83.9,10.9,5.2
E00064342,78.2,16.4,5.5
E00064343,78.3,18.3,3.3
E00064344,81.9,13.4,4.7
E00064345,83,13.4,3.6
E00064346,81,11.7,7.3
E00064347,82.1,14.6,3.4
E00064348,72.9,20.9,6.1
E00064349,83.8,12.5,3.7
E00064350,80.2,16,3.9
E00064351,84.5,11.7,3.7
E00064353,69.1,19.1,11.8
E00064354,85.5,9.1,5.4
E00064355,81.9,13.3,4.9
E00064356,80.1,15.1,4.8
E00064357,86,9.6,4.4
E00064358,81,14.7,4.3
E00064359,83.7,11.3,5
E00064360,79.3,16.5,4.2
E00064362,85.5,10.8,3.8
E00064363,85.5,11.4,3
E00064365,85.2,10.9,3.9
E00064366,74.9,19.2,5.9
E00064367,81.2,13.7,5.1
E00064368,78.8,13.7,7.5
E00064369,82.6,14,3.4
E00064370,81.5,12.6,6
E00064371,81.7,12.6,5.6
E00064372,78.8,14,7.2
E00064373,80.1,15.2,4.6
E00064374,81.3,12.5,6.3
E00064375,82.6,13.8,3.6
E00064376,89,7.5,3.5
E00064377,73,21.2,5.8
E00064378,77.2,15.6,7.2
E00064379,75.2,18.2,6.5
E00064380,74.7,17.6,7.8
E00064381,65.8,20.7,13.5
E00064382,72.5,19,8.4
E00064383,79,14.1,6.9
E00064384,82,14.5,3.5
E00064385,78.1,16.3,5.7
E00064386,80.2,16.4,3.4
E00064387,81.3,12.4,6.2
E00064388,83.2,12.9,3.9
E00064389,80.5,14.2,5.3
E00064391,89.5,7.2,3.3
E00064393,86.4,10.3,3.3
E00064395,89.4,8.6,2
E00064396,80.4,16.9,2.7
E00064397,82.7,12.5,4.8
E00064398,80.8,13.2,6
E00064399,83.8,11.1,5.1
E00064400,85.7,9.7,4.6
E00064401,77.4,14.8,7.8
E00064402,70.1,21.3,8.6
E00064403,75.9,17.3,6.8
E00064404,78.1,14.4,7.5
E00064405,74.4,21.5,4.1
E00064407,80.8,13.2,6
E00064408,83.6,12.3,4.1
E00064409,75.6,14.8,9.5
E00064410,78.7,15.2,6.1
E00064411,83.1,14.9,2
E00064412,72.2,18.4,9.4
E00064413,80.3,15.2,4.5
E00064414,80.3,13.5,6.2
E00064415,81.1,13.5,5.3
E00064441,88.7,7.7,3.6
E00064442,75.2,17,7.8
E00064443,75.9,15.1,9
E00064444,81,15.5,3.5
E00064445,82.5,14,3.5
E00064446,75,17.3,7.7
E00064447,82.7,14.1,3.2
E00064448,78.5,14.5,7
E00064508,83.3,12.5,4.2
E00064509,88.2,8.5,3.3
E00064510,83,11.9,5.1
E00064511,85.1,10.2,4.7
E00064512,80.2,12,7.8
E00064513,60.1,27.1,12.8
E00064514,85.7,12.7,1.6
E00064515,89.4,8.6,2
E00064516,75.9,17,7
E00064517,80.7,13.6,5.7
E00064518,80.5,16.3,3.2
E00064519,84.1,13.1,2.8
E00064520,71.5,18.9,9.6
E00064521,72.7,12.9,14.4
E00064522,81.6,12.9,5.6
E00064523,80.2,16.4,3.4
E00064524,40,44.2,15.8
E00064525,86.9,10.9,2.2
E00064526,86.4,10.7,2.9
E00064527,83,12.7,4.2
E00064528,79.9,17,3.1
E00064529,76,16.4,7.7
E00064530,72,18.7,9.3
E00064531,86.4,9.8,3.8
E00064532,84.1,11.7,4.2
E00064533,79.6,12.1,8.3
E00064534,69.7,18.3,12.1
E00064535,79.9,16,4.1
E00064536,83.5,12.2,4.3
E00064537,57.6,25.8,16.6
E00064538,77.5,16.2,6.3
E00064539,79.5,16.7,3.8
E00064540,59.6,22.8,17.6
E00064541,74.4,17.8,7.8
E00064542,79.6,15.4,5
E00064543,81.4,13.6,5
E00064544,71.9,20.1,8
E00064545,84.5,11.9,3.7
E00064546,69.5,15.4,15
E00064547,85.1,10.4,4.5
E00064548,81.4,12.6,6
E00064549,84,11.3,4.7
E00064550,84.1,11.5,4.4
E00064551,86.9,9.8,3.3
E00064552,84,11.8,4.2
E00064553,80.8,16.4,2.8
E00064554,63.8,24.5,11.7
E00064555,77.6,16.4,6
E00064556,78,18.2,3.8
E00064557,79.6,14.5,5.9
E00064558,77.5,18.2,4.4
E00064559,80.8,13.5,5.8
E00064560,78.8,14.4,6.8
E00064561,74.3,19.3,6.3
E00064562,83.3,11.8,4.9
E00064563,82.8,13.4,3.7
E00064564,86.7,10.5,2.7
E00064565,82.5,13.1,4.4
E00064566,85.8,11.1,3.1
E00064567,83.8,12,4.1
E00064568,73.1,18.6,8.3
E00064569,78.5,16.3,5.3
E00064570,82.9,10.9,6.2
E00064571,74.3,19.5,6.1
E00064572,81.1,14.6,4.3
E00064573,75.8,15.8,8.3
E00064574,73.8,16,10.2
E00064575,51.8,30.1,18.1
E00064576,68,19.2,12.8
E00064811,73.5,15.5,11
E00064831,52.7,32.3,15
E00064838,80.7,13,6.3
E00064839,81.9,11.7,6.5
E00064840,80.6,13.1,6.4
E00064842,81.5,10.2,8.3
E00064845,80.9,12.8,6.4
E00064848,68.5,20.2,11.2
E00064849,73.2,17.1,9.7
E00064868,69.2,21.7,9.1
E00064869,76.7,16.8,6.5
E00064870,67.9,17.2,14.9
E00064871,75.5,16.9,7.6
E00064872,79.7,14.4,5.9
E00064899,85.7,10.5,3.8
E00064903,85.3,10.6,4.1
E00064904,85.6,9.1,5.3
E00064906,73.7,20,6.3
E00064908,83.5,12,4.6
E00064909,75.3,18.9,5.8
E00064910,83.1,13,4
E00064911,85.8,10.6,3.7
E00064913,82.3,11.1,6.6
E00064914,83.8,10.3,5.8
E00064915,82.3,10.8,6.9
E00064916,80.8,13.7,5.5
E00064917,86,11.6,2.4
E00064919,81.8,13.7,4.5
E00064922,76,14.9,9.1
E00064923,89.1,9.3,1.6
E00064924,77.9,16,6.2
E00064925,90.4,6.9,2.7
E00064928,88.9,7.2,3.9
E00064930,89.4,5.3,5.3
E00064932,78.5,16.7,4.8
E00064933,79.5,14,6.6
E00064935,76.5,13.9,9.6
E00064936,67.9,19.5,12.6
E00064937,77.2,15.9,6.9
E00064938,77.2,15.7,7.1
E00064939,76.7,15.8,7.5
E00064941,79.7,11.8,8.5
E00064942,73.7,16.9,9.3
E00064943,74.7,13.8,11.4
E00064945,76.6,14.1,9.2
E00064946,71.7,19.3,9
E00064947,72.2,19,8.8
E00064948,68.4,22.8,8.8
E00064949,74.3,16.8,9
E00064950,75.1,15.7,9.2
E00064951,62.5,25.9,11.6
E00064952,79.2,13.5,7.3
E00064953,72.6,18.6,8.8
E00064954,77,18.3,4.7
E00064955,81,14.3,4.7
E00064956,72.5,19,8.6
E00064957,78.8,13.7,7.5
E00064958,71.7,16.1,12.2
E00064959,78.6,15.5,5.9
E00064960,76.4,14.2,9.4
E00064961,80.8,11.2,8.1
E00064962,79.6,14.9,5.4
E00064964,70.5,19.7,9.8
E00064965,79.8,14.4,5.8
E00064967,78.7,13.9,7.4
E00064969,68.7,18,13.3
E00064971,83.4,10.2,6.3
E00064973,80.5,14.4,5.1
E00064974,79.1,13,7.9
E00064975,74.1,15.6,10.3
E00064976,80.1,13.1,6.8
E00064977,78.3,14.4,7.2
E00064978,74.3,19.6,6.1
E00065138,76.1,15.6,8.3
E00065139,81.7,13.5,4.8
E00065140,75.4,15.2,9.4
E00065141,78.6,15,6.4
E00065142,57.8,27.2,15.1
E00065143,90.4,7.6,2.1
E00065144,79.7,14.5,5.9
E00065145,77.4,14.5,8.2
E00065146,73,18.5,8.5
E00065147,78.5,15.1,6.4
E00065148,80.3,12.8,6.9
E00065149,64.4,20.1,15.5
E00065150,83,9.5,7.5
E00065151,84,10.9,5
E00065152,81.2,12.7,6.2
E00065153,83.7,13.1,3.2
E00065154,85.1,10.3,4.5
E00065155,75.9,13.9,10.2
E00065157,76.8,15.6,7.6
E00065158,88.9,8.8,2.3
E00065159,80.8,12.7,6.5
E00065161,77.4,15,7.6
E00065162,86.6,9.8,3.6
E00065164,85.6,10.1,4.2
E00065165,65.3,24,10.7
E00065166,76.4,16.2,7.3
E00065167,86.4,10.2,3.4
E00065168,92.2,6.4,1.4
E00065169,81.4,13.3,5.3
E00065170,81.4,12.2,6.4
E00065171,85.3,10.3,4.4
E00065172,91.3,6.8,1.9
E00065173,88.3,9.4,2.3
E00065174,84.7,11.1,4.2
E00065175,86.2,12.6,1.3
E00065176,86.4,11.9,1.7
E00065177,82.9,14.1,3
E00065178,74.6,19.1,6.3
E00065179,90.4,7.2,2.4
E00065180,89.4,7.9,2.6
E00065182,83.1,11.4,5.5
E00065190,84.8,11.8,3.4
E00065191,84.3,10,5.7
E00065192,80.9,12.4,6.7
E00065193,78.9,16.6,4.5
E00065194,84.8,11,4.2
E00065195,78.8,15.2,5.9
E00065196,85.6,11.7,2.7
E00065197,89.5,7.2,3.3
E00065198,84.3,11.4,4.3
E00065200,83.3,14.1,2.6
E00065201,86.3,11.7,2
E00065202,84.1,12.4,3.4
E00065203,82.1,16.3,1.5
E00065204,84.2,11.6,4.2
