areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00048206,85.9,14.1
E00048207,92.5,7.5
E00048208,38,62
E00048233,91.8,8.2
E00048235,95.7,4.3
E00048236,93.3,6.7
E00048237,83.1,16.9
E00048238,97.3,2.7
E00048239,94.9,5.1
E00048240,88.9,11.1
E00048241,92.9,7.1
E00048242,82.5,17.5
E00048243,86.9,13.1
E00048244,88,12
E00048245,87.2,12.8
E00048246,79.6,20.4
E00048247,80.6,19.4
E00048318,77.2,22.8
E00048319,66.7,33.3
E00048321,76.8,23.2
E00048322,65.3,34.7
E00048324,64.4,35.6
E00048326,62.8,37.2
E00048327,74,26
E00048330,48.1,51.9
E00048331,53.7,46.3
E00048332,74.9,25.1
E00048334,73.5,26.5
E00048335,76.7,23.3
E00048337,74.6,25.4
E00048338,67.3,32.7
E00048339,70.2,29.8
E00048340,80,20
E00048341,55.7,44.3
E00048343,84.5,15.5
E00048344,75,25
E00048345,65.3,34.7
E00048346,64,36
E00048347,71.8,28.2
E00048348,69.6,30.4
E00048349,79.6,20.4
E00048350,74.3,25.7
E00048352,80.6,19.4
E00048353,69.3,30.7
E00048354,73.5,26.5
E00048356,74.9,25.1
E00048359,67.2,32.8
E00048360,67.2,32.8
E00048361,69,31
E00048366,84.2,15.8
E00048367,81.3,18.7
E00048369,78.7,21.3
E00048370,77.9,22.1
E00048371,92.2,7.8
E00048372,89.2,10.8
E00048373,83.8,16.2
E00048374,91.7,8.3
E00048375,90.9,9.1
E00048376,86.5,13.5
E00048377,83.7,16.3
E00048378,80.1,19.9
E00048379,80.7,19.3
E00048380,85.7,14.3
E00048381,87,13
E00048382,68.6,31.4
E00048383,86.1,13.9
E00048384,78.6,21.4
E00048385,76.7,23.3
E00048386,84.7,15.3
E00048387,81.5,18.5
E00048388,85,15
E00048389,82.4,17.6
E00048390,86.5,13.5
E00048391,82.3,17.7
E00048392,79.5,20.5
E00048393,82,18
E00048394,80.5,19.5
E00048395,81.7,18.3
E00048396,80.1,19.9
E00048398,57.7,42.3
E00048399,70.3,29.7
E00048400,74.5,25.5
E00048401,75.7,24.3
E00048402,81.3,18.7
E00048403,90,10
E00048404,86.2,13.8
E00048405,68.4,31.6
E00048406,77.7,22.3
E00048407,87.5,12.5
E00048408,89.1,10.9
E00048409,82.6,17.4
E00048410,86.4,13.6
E00048411,88.7,11.3
E00048412,81.7,18.3
E00048413,79.3,20.7
E00048414,88.3,11.7
E00048415,92.6,7.4
E00048416,88.5,11.5
E00048417,80.9,19.1
E00048418,86.6,13.4
E00048419,83.6,16.4
E00048420,55.4,44.6
E00048421,50,50
E00048428,60.1,39.9
E00048445,43.1,56.9
E00048448,59.2,40.8
E00048449,49,51
E00048452,56.4,43.6
E00048454,41.4,58.6
E00048459,54.6,45.4
E00048461,48.1,51.9
E00048462,71.8,28.2
E00048464,51,49
E00048466,48.1,51.9
E00048467,50.7,49.3
E00048468,54.8,45.2
E00048469,51.3,48.7
E00048470,56.1,43.9
E00048694,73.5,26.5
E00048698,74.1,25.9
E00048699,72.9,27.1
E00048700,72.2,27.8
E00048701,76.9,23.1
E00048702,39.7,60.3
E00048703,49.1,50.9
E00048704,70.7,29.3
E00048705,29.9,70.1
E00048706,69.9,30.1
E00048707,42.1,57.9
E00048708,53.2,46.8
E00048709,58.3,41.7
E00048721,68.9,31.1
E00048727,64.3,35.7
E00048728,81,19
E00048729,70.6,29.4
E00048730,69.7,30.3
E00048731,69.4,30.6
E00048732,68.2,31.8
E00048734,61.7,38.3
E00048735,73.1,26.9
E00048736,78.4,21.6
E00048738,73.1,26.9
E00048739,68.5,31.5
E00048740,44.5,55.5
E00048741,69,31
E00048742,79.7,20.3
E00048743,71.9,28.1
E00048744,47.4,52.6
E00048745,47,53
E00048746,50.9,49.1
E00048747,72.1,27.9
E00048748,71.5,28.5
E00048749,64.5,35.5
E00048750,40.9,59.1
E00048751,77.7,22.3
E00048754,51.2,48.8
E00048755,53,47
E00048758,50.9,49.1
E00048760,51.9,48.1
E00048762,65.1,34.9
E00048765,44.4,55.6
E00048766,52.5,47.5
E00048769,54.8,45.2
E00048770,47.2,52.8
E00048772,40.1,59.9
E00048776,52.4,47.6
E00048783,46.3,53.7
E00048784,53.9,46.1
E00048788,56,44
E00048796,53.8,46.2
E00048800,78.1,21.9
E00048801,50.2,49.8
E00048802,91.8,8.2
E00048803,93.1,6.9
E00048804,88.6,11.4
E00048805,88.5,11.5
E00048806,83,17
E00048807,85.4,14.6
E00048808,90,10
E00048809,47.5,52.5
E00048810,92.9,7.1
E00048811,84,16
E00048812,86.9,13.1
E00048813,92.5,7.5
E00048814,74.2,25.8
E00048815,91.3,8.7
E00048816,69.6,30.4
E00048818,88.4,11.6
E00048819,78.2,21.8
E00048820,92.6,7.4
E00048821,86.9,13.1
E00048822,74,26
E00048823,88,12
E00048824,93.7,6.3
E00048825,74.8,25.2
E00048826,95.6,4.4
E00048827,86.7,13.3
E00048828,43,57
E00048829,88.3,11.7
E00048830,56.9,43.1
E00048831,68.1,31.9
E00048832,59.1,40.9
E00048833,55.4,44.6
E00048834,87.5,12.5
E00048835,66.4,33.6
E00048836,75.6,24.4
E00048837,63.5,36.5
E00048838,61.3,38.8
E00048839,60.8,39.2
E00048840,91.7,8.3
E00048841,91.7,8.3
E00048842,84.1,15.9
E00048843,89.7,10.3
E00048844,91.9,8.1
E00048845,85.8,14.2
E00048846,89.2,10.8
E00048847,91.6,8.4
E00048848,89.1,10.9
E00048849,86.5,13.5
E00048850,91.3,8.7
E00048851,88.1,11.9
E00048852,90.1,9.9
E00048853,79.6,20.4
E00048854,83.2,16.8
E00048855,86.4,13.6
E00048856,77,23
E00048914,57.8,42.2
E00048915,80.5,19.5
E00048916,76.4,23.6
E00048917,77,23
E00048918,78.5,21.5
E00048919,88.2,11.8
E00048920,83.3,16.7
E00048923,75,25
E00048924,79.7,20.3
E00048925,84.9,15.1
E00048926,69.3,30.7
E00048927,84.5,15.5
E00048928,84,16
E00048929,89.8,10.2
E00048930,77,23
E00048931,80.6,19.4
E00048933,82.5,17.5
E00048934,77.2,22.8
E00048935,83.2,16.8
E00048937,83.4,16.6
E00048941,74.4,25.6
E00048942,78.6,21.4
E00048943,90.1,9.9
E00048944,68.5,31.5
E00048945,87.3,12.7
E00048946,82.3,17.7
E00048947,83.2,16.8
E00048948,83.3,16.7
E00048949,53.4,46.6
E00048950,77.9,22.1
E00048951,74.1,25.9
E00048952,84.5,15.5
E00048953,84.5,15.5
E00048954,87.3,12.7
E00048956,70.1,29.9
E00048958,87.8,12.2
E00048959,93,7
E00048960,82,18
E00048963,73.1,26.9
E00048964,90.6,9.4
E00048965,88.7,11.3
E00048966,88.8,11.2
E00048967,85.7,14.3
E00048968,88.8,11.2
E00048969,87,13
E00048970,87.2,12.8
E00048971,78.7,21.3
E00048972,87.2,12.8
E00048973,87.1,12.9
E00048974,76.8,23.2
E00048975,80.1,19.9
E00048976,82.4,17.6
E00048977,66.2,33.8
E00048978,89.2,10.8
E00048982,80.6,19.4
E00048985,77.7,22.3
E00048987,72,28
E00048988,63.7,36.3
E00048989,71.3,28.7
E00048991,79,21
E00048992,76.6,23.4
E00048993,80.2,19.8
E00048994,74.3,25.7
E00048995,64.7,35.3
E00048997,65.9,34.1
E00048999,73.1,26.9
E00049001,47.4,52.6
E00049002,61,39
E00049003,63,37
E00049004,73.5,26.5
E00049005,76.5,23.5
E00049006,72.2,27.8
E00049007,71.4,28.6
E00049008,88.9,11.1
E00049009,92.4,7.6
E00049010,85.7,14.3
E00049011,92,8
E00049012,87.4,12.6
E00049013,82.8,17.2
E00049014,81.5,18.5
E00049015,94.9,5.1
E00049016,93.4,6.6
E00049017,91.1,8.9
E00049018,94.9,5.1
E00049019,93.9,6.1
E00049020,90.1,9.9
E00049021,94.1,5.9
E00049022,89.4,10.6
E00049023,81.3,18.8
E00049024,90.4,9.6
E00049025,91.5,8.5
E00049026,78.1,21.9
E00049027,90.5,9.5
E00049028,87.5,12.5
E00049029,92.2,7.8
E00049030,89.8,10.2
E00049031,83.3,16.7
E00049032,92.1,7.9
E00049033,89.7,10.3
E00049034,69.3,30.7
E00049035,79.2,20.8
E00049036,81,19
E00049037,60.8,39.2
E00049038,65.3,34.7
E00049039,94.2,5.8
E00049040,68.1,31.9
E00049041,77.9,22.1
E00049042,88.1,11.9
E00049043,76.1,23.9
E00049044,69.9,30.1
E00049046,79,21
E00049047,80.4,19.6
E00049048,78.1,21.9
E00049049,77.2,22.8
E00049050,84.7,15.3
E00049051,84.7,15.3
E00049052,66.4,33.6
E00049053,65,35
E00049054,67.3,32.7
E00049055,71.7,28.3
E00049056,65.7,34.3
E00049057,96.6,3.4
E00049058,92.9,7.1
