areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00048206,81.8,14.2,4
E00048207,76.3,16.4,7.3
E00048208,79.5,11.8,8.6
E00048233,88.1,7.6,4.2
E00048235,83.1,12.7,4.2
E00048236,88.4,10.8,0.8
E00048237,88,8.6,3.4
E00048238,81.9,15.4,2.7
E00048239,81.7,13.2,5.1
E00048240,82.7,12.7,4.6
E00048241,87.6,9.9,2.5
E00048242,77.7,12.2,10.1
E00048243,75.6,17.7,6.7
E00048244,73.6,18.5,7.9
E00048245,80.8,13.1,6.2
E00048246,85.4,9.9,4.7
E00048247,81.8,12.3,5.9
E00048318,84.9,11.4,3.7
E00048319,79,13,8
E00048321,83.9,11.2,4.9
E00048322,79.8,13.9,6.4
E00048324,76.1,16.2,7.6
E00048326,82.6,12.8,4.5
E00048327,81.9,12.5,5.6
E00048330,76.5,13.3,10.2
E00048331,85.8,11.7,2.5
E00048332,80.4,16.6,3
E00048334,86.3,11.8,1.9
E00048335,85.8,12.5,1.7
E00048337,82.2,11.4,6.4
E00048338,81.9,13.1,5
E00048339,87.3,9.2,3.5
E00048340,79,16.4,4.6
E00048341,83.3,11.4,5.3
E00048343,85.5,12.9,1.7
E00048344,86.7,11.7,1.6
E00048345,85.2,10.7,4.2
E00048346,86,11.9,2.1
E00048347,60.5,22.6,16.9
E00048348,89.6,9.2,1.3
E00048349,81,13.8,5.2
E00048350,70.6,17.9,11.5
E00048352,85.3,10.1,4.6
E00048353,79.9,13.8,6.3
E00048354,76,15.7,8.3
E00048356,82.4,13.5,4.1
E00048359,76.7,16,7.3
E00048360,80.7,11.1,8.2
E00048361,55.1,25.6,19.2
E00048366,76,20.2,3.8
E00048367,86.4,9.9,3.7
E00048369,82.4,12.1,5.5
E00048370,87,10.5,2.5
E00048371,89,7.9,3
E00048372,86.6,11.2,2.2
E00048373,82.5,13.3,4.1
E00048374,85.7,10.4,3.9
E00048375,81.3,16.1,2.6
E00048376,84.2,11.2,4.6
E00048377,84.8,11.1,4.1
E00048378,88.9,8,3
E00048379,86.1,11.5,2.5
E00048380,87.8,9,3.2
E00048381,90.5,6.3,3.2
E00048382,88.4,9.7,1.8
E00048383,84.5,12.3,3.2
E00048384,82.7,13.6,3.7
E00048385,76.1,17.7,6.1
E00048386,87.9,10.6,1.5
E00048387,88.6,9,2.3
E00048388,90,8.6,1.4
E00048389,80.4,12.9,6.7
E00048390,84.8,11.1,4.1
E00048391,63.4,19.4,17.2
E00048392,88.1,8.5,3.4
E00048393,82.2,13.4,4.5
E00048394,87.6,9.3,3.1
E00048395,80.5,13.2,6.3
