areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00048206,92.1,5.2,1.9,0.7
E00048207,88.4,6.1,2.4,3.1
E00048208,94.5,2.5,1.5,1.5
E00048233,90.4,5.7,1.5,2.4
E00048235,90,5.9,1.5,2.6
E00048236,90,7.1,0.8,2.1
E00048237,91,3.6,2.3,3.2
E00048238,89.3,4.8,3.2,2.8
E00048239,93.7,4.2,0.8,1.3
E00048240,89.3,5.3,2.3,3
E00048241,91.8,4.1,2.2,1.9
E00048242,88.8,2.2,3.6,5.4
E00048243,89,5.5,2.1,3.4
E00048244,87.6,6.2,1.4,4.8
E00048245,94.5,4,1.1,0.4
E00048246,93.1,4,0.8,2.1
E00048247,88.4,6.5,1.8,3.3
E00048318,91.5,5,1.8,1.8
E00048319,91.4,5.4,0.9,2.3
E00048321,88.3,7.1,1.7,2.9
E00048322,87.7,5.4,3.1,3.8
E00048324,88.6,3.2,2.6,5.5
E00048326,92.6,2.6,0.9,3.9
E00048327,94.6,2.7,0.9,1.8
E00048330,96.2,1.9,0,1.9
E00048331,92.8,3.4,2.3,1.5
E00048332,91.8,3.6,0.5,4.1
E00048334,90.9,7,2,0
E00048335,89.9,5.4,2.7,2.1
E00048337,90.9,3.1,1.6,4.3
E00048338,89.5,3.2,4.7,2.6
E00048339,94.1,4.3,1.2,0.4
E00048340,92.3,4,2.7,1
E00048341,95.4,2.5,0,2.1
E00048343,89.5,7.4,1.8,1.4
E00048344,91.3,5.8,0.8,2.1
E00048345,93,4.4,1,1.6
E00048346,94.1,3.7,1.8,0.5
E00048347,94.3,1.3,0.4,3.9
E00048348,91.8,5.1,1.4,1.7
E00048349,91,4.7,1.2,3.1
E00048350,89.7,4.9,2.2,3.1
E00048352,91.3,4.5,2,2.2
E00048353,94.8,0.3,0.3,4.5
E00048354,89.4,2.8,4.1,3.7
E00048356,92.7,3,2.3,2
E00048359,93.1,3.9,2.4,0.6
E00048360,89.6,2,2.6,5.8
E00048361,91.3,4.7,2.7,1.3
E00048366,89.9,5.9,0.7,3.6
E00048367,88.6,7.1,2,2.3
E00048369,94,3.8,0.5,1.6
E00048370,90.3,7.4,0.3,1.9
E00048371,90,6.4,1.2,2.4
E00048372,91.2,5.1,2.4,1.4
E00048373,90.6,6.4,1,2
E00048374,88.7,8.9,1.1,1.3
E00048375,91.4,3.8,1.4,3.4
E00048376,85.5,9.8,3.1,1.6
E00048377,92,5.5,1,1.4
E00048378,89.9,6.1,2.6,1.4
E00048379,90.9,5.8,0.8,2.5
E00048380,81.9,10,4.4,3.7
E00048381,90.7,7.4,1.1,0.7
E00048382,92.1,5.2,1.5,1.1
E00048383,85.2,11.5,1,2.3
E00048384,88.3,5.5,2.6,3.6
E00048385,92.4,2.9,2.5,2.2
E00048386,92.8,4.1,1.6,1.6
E00048387,89.1,6.2,1.5,3.3
E00048388,92.2,3.8,1.2,2.9
E00048389,89.8,4.4,0.9,4.9
E00048390,91,4.1,2.3,2.6
E00048391,89.4,4.5,3.4,2.8
E00048392,89.2,4.9,3.8,2.1
E00048393,88.2,9.3,1.4,1.1
E00048394,92.4,3.6,2.1,1.8
E00048395,86.1,6.9,3.5,3.5
E00048396,90.7,3,2.6,3.7
E00048398,92.3,5.1,0.9,1.7
E00048399,93.5,3.4,1.1,1.9
E00048400,95.3,2.4,1.9,0.5
E00048401,93.2,5.3,1,0.5
E00048402,86.7,5.7,1.9,5.7
E00048403,90.9,4.9,1.9,2.3
E00048404,89.3,7.5,1.2,2
E00048405,94.9,4,0,1.1
E00048406,91.5,4.7,1.4,2.4
E00048407,89.7,7.7,1.8,0.9
E00048408,95.9,2.5,0.8,0.8
E00048409,91.3,5.6,2.4,0.8
E00048410,93.3,2.1,2.1,2.6
E00048411,88.5,4.8,2.4,4.2
E00048412,91.2,5.4,1.3,2.1
E00048413,92.2,4.7,2.7,0.4
E00048414,91.3,3.9,1.7,3.1
E00048415,90.7,6.3,1.9,1.1
E00048416,85.9,8.8,2.5,2.8
E00048417,90.5,6.2,0.8,2.5
E00048418,89.4,6.6,0.9,3
E00048419,88.4,8.7,1.8,1.1
E00048420,92.3,2.4,1.8,3.5
E00048421,93,2.7,2.2,2.2
E00048428,92.6,2.8,1.4,3.2
E00048445,94.8,1.9,1,2.3
E00048448,91.8,1.9,1.6,4.7
E00048449,92.5,2.7,2.9,1.9
E00048452,93.8,4.4,0.9,0.9
E00048454,92.2,2.1,4.1,1.6
E00048459,87.5,3.3,3.3,5.9
E00048461,90.3,4.8,2.4,2.4
E00048462,93.8,3.1,0.5,2.6
E00048464,92.9,3.6,2.3,1.2
E00048466,92.7,1.4,2.1,3.7
E00048467,89.1,3.4,3.6,3.9
E00048468,93.5,1.4,2,3.2
E00048469,91.2,3.5,1.9,3.5
E00048470,91.2,3.1,3.1,2.7
E00048694,88.4,8.1,1.4,2.1
E00048698,91.4,2.1,3.1,3.4
E00048699,93.2,2.9,1.5,2.4
E00048700,87.6,4.2,2.5,5.7
E00048701,92.1,3.9,1.4,2.5
E00048702,93.2,2.9,3.6,0.4
E00048703,94.6,2,2.2,1.3
E00048704,89.4,4.2,4.5,1.9
E00048705,96.5,0.3,0.7,2.4
E00048706,90.8,3.5,2.8,2.8
E00048707,93.4,3.3,1.5,1.8
E00048708,93.1,2.7,3.8,0.3
E00048709,89.4,5.6,1.9,3.2
E00048721,89.1,6.6,1.2,3.1
E00048727,92.1,2.5,2.5,2.9
E00048728,93.5,0.9,0.9,4.8
E00048729,94.2,2.4,1.5,1.8
E00048730,88.6,4.1,4.1,3.2
E00048731,90.2,4.4,2.2,3.2
E00048732,91.2,1.8,4.4,2.7
E00048734,92.8,1.6,2.7,2.9
E00048735,92.9,2.8,1.6,2.8
E00048736,89.9,4.2,2.7,3.3
E00048738,92.8,2.8,2.1,2.4
E00048739,91,4.5,0.6,3.9
E00048740,92.2,3.2,2.7,1.9
E00048741,88.7,5.8,1.9,3.5
E00048742,93,3.3,2.2,1.5
E00048743,91.9,2,2,4
E00048744,90.4,3.4,2.7,3.4
E00048745,93.3,1.6,2.4,2.6
E00048746,93.8,2.2,2.4,1.5
E00048747,90.2,3.8,2.3,3.8
E00048748,90.6,2.6,2.3,4.6
E00048749,90.3,3.5,2.6,3.5
E00048750,94.2,1.8,1.8,2.1
E00048751,90.6,2.2,3.7,3.4
E00048754,94.2,2.2,1.9,1.6
E00048755,87.3,6.9,1.7,4
E00048758,94.7,1.5,0.9,2.9
E00048760,93.8,2.7,2.3,1.2
E00048762,92.2,3.2,2.4,2.1
E00048765,92,3.5,2.4,2.2
E00048766,91.9,2.7,2.1,3.3
E00048769,93.3,2.1,2.4,2.1
E00048770,95.6,2.2,0.9,1.3
E00048772,97,0.7,2,0.3
E00048776,91.2,2.1,4.1,2.6
E00048783,91.9,2.7,1.9,3.5
E00048784,97.4,1.8,0.4,0.4
E00048788,92.4,3.1,1.7,2.8
E00048796,97.6,0.9,0.6,0.9
E00048800,90.7,5.6,2.3,1.4
E00048801,94.7,1.9,2.3,1.1
E00048802,90.4,5.3,2,2.3
E00048803,91.8,4.4,1.3,2.5
E00048804,90,3.6,3.2,3.2
E00048805,88.9,5.7,3,2.4
E00048806,92.2,4.1,1,2.7
E00048807,91.5,5.6,0,3
E00048808,89.5,7.4,1.2,1.9
E00048809,95.4,1.5,2.2,0.9
E00048810,90.2,6.5,1.4,1.8
E00048811,92.3,2.8,1.6,3.2
