geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00131349,96.2,3.8
E00131350,91,9
E00131351,95.6,4.4
E00131352,97.5,2.5
E00131353,94.7,5.3
E00131354,95.7,4.3
E00131355,92,8
E00131356,98.4,1.6
E00131357,96.7,3.3
E00131358,98.5,1.5
E00131359,96.8,3.2
E00131360,94.3,5.7
E00131388,96.5,3.5
E00133760,96.9,3.1
E00133761,97.7,2.3
E00133762,97.2,2.8
E00133873,93.2,6.8
E00133874,96.1,3.9
E00133875,97.7,2.3
E00133876,95.4,4.6
E00133877,94.9,5.1
E00133878,95,5
E00133879,96.1,3.9
E00133929,99.3,0.7
E00133930,92.6,7.4
E00133931,95.5,4.5
E00133932,96.1,3.9
E00133935,94.8,5.2
E00143418,96.1,3.9
E00143419,94,6
E00143420,94.7,5.3
E00143421,97.6,2.4
E00143422,96.3,3.7
E00143423,96.2,3.8
E00143424,95,5
E00143425,96.9,3.1
E00143426,98,2
E00143427,92.8,7.2
E00143428,95.9,4.1
E00143429,98.3,1.7
E00143746,96.3,3.7
E00143750,96.8,3.2
E00143751,94.2,5.8
E00144108,87.4,12.6
E00144109,96.6,3.4
E00144110,89,11
E00144111,93,7
E00144112,96.5,3.5
E00144113,93.8,6.2
E00144114,96.8,3.2
E00144115,96.7,3.3
E00144116,94.8,5.2
E00144117,92.2,7.8
E00144118,98.7,1.3
E00144119,97.4,2.6
E00144120,89.3,10.7
E00144121,95.8,4.2
E00144122,90.9,9.1
E00144123,97.8,2.2
E00144124,96.3,3.7
E00144125,94.4,5.6
E00144126,96.3,3.7
E00144127,88,12
E00144128,95.5,4.5
E00144129,97.9,2.1
E00144130,92.9,7.1
E00144131,95.5,4.5
E00144132,97.5,2.5
E00144133,93.1,6.9
E00144134,85.8,14.2
E00144136,94,6
E00144137,89.7,10.3
E00144138,95,5
E00144139,93.9,6.1
E00144140,92.7,7.3
E00144141,89.5,10.5
E00144142,94.9,5.1
E00144143,94.8,5.2
E00144144,93.4,6.6
E00144145,90,10
E00144146,88.2,11.8
E00144147,85.5,14.5
E00144148,90.8,9.2
E00144149,80,20
E00144150,73.7,26.3
E00144151,75.6,24.4
E00144152,80.3,19.7
E00144153,82.8,17.2
E00144155,92.9,7.1
E00144156,93.4,6.6
E00144158,86,14
E00144159,77.4,22.6
E00144207,80.4,19.6
E00144208,89,11
E00144209,81.3,18.7
E00144210,66.2,33.8
E00144211,89,11
E00144212,79.6,20.4
E00144213,80.7,19.3
E00144214,77.4,22.6
E00144215,78.6,21.4
E00144216,92,8
E00144217,82.2,17.8
E00144218,85.1,14.9
E00144219,83.9,16.1
E00144220,81.4,18.6
E00144221,85.5,14.5
E00144222,74.1,25.9
E00144223,85.2,14.8
E00144224,68.5,31.5
E00144225,92.6,7.4
E00144226,94.1,5.9
E00144227,89.5,10.5
E00144228,94.1,5.9
E00144229,78.1,21.9
E00144230,91,9
E00144231,90.2,9.8
E00144232,95.5,4.5
E00144233,84.4,15.6
E00144234,85.8,14.2
E00144236,65.9,34.1
E00144237,93.3,6.7
E00144238,71.2,28.8
E00144239,69.6,30.4
E00144240,72.5,27.5
E00144241,72.2,27.8
E00144242,84.8,15.2
E00144243,89.9,10.1
E00144244,93.4,6.6
E00144245,85.9,14.1
E00144246,91.6,8.4
E00144250,94.5,5.5
E00144285,88.9,11.1
E00144286,88.9,11.1
E00144287,90.4,9.6
E00144288,87.6,12.4
E00144289,87.6,12.4
E00144290,90.6,9.4
E00144291,87,13
E00144292,91.4,8.6
E00144293,86.9,13.1
E00144294,89.4,10.6
E00144295,90.8,9.2
E00144296,86.3,13.7
E00144297,90.6,9.4
E00144298,81.5,18.5
E00144299,86.7,13.3
E00144300,89.4,10.6
E00144301,90.4,9.6
E00144320,96.4,3.6
E00144321,94.3,5.7
E00144322,97,3
E00144323,98.4,1.6
E00144324,93.5,6.5
E00144325,96.9,3.1
E00144326,97.7,2.3
E00144327,95.5,4.5
E00144328,92.5,7.5
E00144329,94.1,5.9
E00144330,96.3,3.7
E00144331,97.6,2.4
E00144332,96.5,3.5
E00144333,92.4,7.6
E00144334,92.9,7.1
E00144336,96.8,3.2
E00144337,98.7,1.3
E00144338,95,5
E00144339,97.3,2.7
E00144340,97.9,2.1
E00144341,92.5,7.5
E00144342,93.2,6.8
E00144343,95.4,4.6
E00144344,96.3,3.7
E00144345,96.2,3.8
E00144346,94.9,5.1
E00144347,97.2,2.8
E00144348,95.3,4.7
E00144351,97.4,2.6
E00144352,95.7,4.3
E00144355,98.1,1.9
E00144356,97.2,2.8
E00144357,94.7,5.3
E00144358,94.8,5.2
E00144359,98.9,1.1
E00144360,95.9,4.1
E00144361,95.6,4.4
E00144362,95,5
E00144363,96.8,3.2
E00144365,94.9,5.1
E00144366,97,3
E00144367,92.4,7.6
E00144368,81.4,18.6
E00144369,87.6,12.4
E00144370,89.3,10.7
E00144371,85.5,14.5
E00144372,96.9,3.1
E00144373,97.4,2.6
E00144374,91.2,8.8
E00144375,89,11
E00144376,88.7,11.3
E00144377,69.1,30.9
E00144378,62.2,37.8
E00144379,81.1,18.9
E00144380,79,21
E00144381,86.7,13.3
E00144382,90.4,9.6
E00144383,97.4,2.6
E00144385,92.1,7.9
E00144388,98.3,1.7
E00144389,98.1,1.9
E00144390,92.4,7.6
E00144391,92.9,7.1
E00144432,95.5,4.5
E00144433,94.4,5.6
E00144434,97.3,2.7
E00144435,87.4,12.6
E00144436,94.2,5.8
E00144437,96.6,3.4
E00144438,98.4,1.6
E00144439,96.8,3.2
E00144440,95.2,4.8
E00144441,92.9,7.1
E00144442,94.2,5.8
E00144443,96.9,3.1
E00144444,92.9,7.1
E00144445,94.6,5.4
E00144446,94.2,5.8
E00144448,92.8,7.2
E00144449,95.4,4.6
E00144450,91.8,8.2
E00144451,96.4,3.6
E00144452,95.1,4.9
E00144453,94,6
E00144463,93.6,6.4
E00144464,96.5,3.5
E00144465,96.1,3.9
E00144466,98.9,1.1
E00144467,95.3,4.7
E00144468,94.4,5.6
E00144469,98.4,1.6
E00144470,93.7,6.3
E00144472,96.1,3.9
E00144473,94,6
E00144474,95.3,4.7
E00144475,98.2,1.8
E00144491,96,4
E00144492,95.3,4.7
E00144493,96.3,3.7
E00144494,96.6,3.4
E00144495,94.3,5.7
E00144496,91.5,8.5
E00144497,96.5,3.5
E00144498,95.7,4.3
E00144499,97.4,2.6
E00144500,97.3,2.7
E00144501,95.1,4.9
E00144502,95.8,4.2
E00144503,92.1,7.9
E00144504,96.5,3.5
E00144505,93,7
E00144506,93.6,6.4
E00144508,91.6,8.4
E00144510,95.9,4.1
E00144511,95,5
E00144512,94.4,5.6
