geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00131349,87.9,5.6,3.4,3.1
E00131350,89.2,6.4,0.3,4
E00131351,92.4,4.6,0,3.1
E00131352,89,7.8,1.3,1.8
E00131353,93,2.3,0.5,4.2
E00131354,92.2,5.7,1.5,0.6
E00131355,87.1,5.7,2.1,5
E00131356,90.8,6.9,0.7,1.6
E00131357,89,7.6,0.7,2.7
E00131358,93.6,4.2,0.3,1.8
E00131359,90.6,4.7,0.7,4
E00131360,93.8,3.3,1.2,1.7
E00131388,88.8,6.4,2,2.8
E00133760,92,5.7,1.5,0.7
E00133761,90.9,4.2,1.8,3.1
E00133762,90.4,6.5,1.1,2
E00133873,90.2,4.1,2.2,3.5
E00133874,93.1,4.5,0.8,1.6
E00133875,89.1,6.6,2.2,2.2
E00133876,89.8,7.1,1.5,1.7
E00133877,91.1,5.5,0.3,3.1
E00133878,89.4,4.1,2.3,4.1
E00133879,89.9,7.5,0.6,2
E00133929,85.8,6.8,1.7,5.8
E00133930,89.7,6,1.8,2.4
E00133931,90.4,4.6,2.9,2.1
E00133932,88.8,5.7,2,3.5
E00133935,88.5,8.9,0.6,1.9
E00143418,90.4,5.8,1,2.7
E00143419,85.6,7.5,1.7,5.2
E00143420,91.2,6.1,1,1.7
E00143421,88.4,6.9,3.1,1.6
E00143422,89,5.1,2.1,3.8
E00143423,94.2,4.1,0,1.6
E00143424,89.3,7.5,1.2,2
E00143425,84.8,8.1,3.2,3.9
E00143426,90,5.4,2.5,2.1
E00143427,86.1,10.9,2.2,0.8
E00143428,89.3,5.5,1.7,3.4
E00143429,91.9,7,0,1.1
E00143746,89.7,7.7,1.1,1.5
E00143750,89.8,7.2,0.9,2.1
E00143751,91.1,4.7,0.8,3.5
E00144108,91.1,5.4,0.8,2.7
E00144109,89.3,4.8,2.4,3.4
E00144110,91.1,5.9,0.4,2.6
E00144111,86.1,6.1,2,5.8
E00144112,89.6,4.5,2.3,3.6
E00144113,91,5.1,2.4,1.5
E00144114,86.6,6.3,2.5,4.6
E00144115,89.5,7.1,0.6,2.8
E00144116,92.5,5,0.8,1.7
E00144117,85,10,0,5
E00144118,88.7,4.8,2.2,4.3
E00144119,92.1,5.6,1.9,0.5
E00144120,93,3.5,1.2,2.3
E00144121,91.5,3,2.4,3
E00144122,93.6,4,1.2,1.2
E00144123,87.2,3,4.9,4.9
E00144124,91.5,5,1.2,2.3
E00144125,91.8,4.1,1.4,2.7
E00144126,89.4,3.1,1.2,6.3
E00144127,87.4,2.2,3.8,6.6
E00144128,87.1,5.7,2.9,4.3
E00144129,92.6,3.9,0,3.5
E00144130,92.3,4.7,0.7,2.4
E00144131,85.7,5.9,2.8,5.6
E00144132,83.3,7.6,2.7,6.4
E00144133,86.2,6.2,3.3,4.3
E00144134,89.1,3.4,3.4,4.1
