geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00131349,22.2,48.8,14.2,14.8
E00131350,20.6,42.1,15.1,22.2
E00131351,29.2,43.1,19.2,8.5
E00131352,26.5,43.6,15.5,14.4
E00131353,32.4,41.9,13.3,12.4
E00131354,21,39.1,18.1,21.7
E00131355,42.6,36.5,8.8,12.2
E00131356,12.1,44.4,21,22.6
E00131357,41.5,29.9,13.6,15
E00131358,14.3,52.6,11.3,21.8
E00131359,45.8,28.2,14.1,12
E00131360,17.8,48.5,13.9,19.8
E00131388,24.8,41.9,14.3,19
E00133760,18.4,46,20.1,15.5
E00133761,23.2,39.4,20.7,16.7
E00133762,25.6,44.4,14,15.9
E00133873,21,50,13.8,15.2
E00133874,20.5,48.8,15.7,15.1
E00133875,27.3,32.9,19.9,19.9
E00133876,24.1,44.3,9.4,22.2
E00133877,34.2,39.1,14.3,12.4
E00133878,36.5,44.3,12.2,7
E00133879,28.2,39.1,13.5,19.2
E00133929,40.3,56.9,2.2,0.6
E00133930,22.8,50.3,12.1,14.8
E00133931,20.4,46.6,13.6,19.4
E00133932,18.3,42.5,16.4,22.8
E00133935,16.5,49.6,18,15.8
E00143418,37.5,38.2,12.5,11.8
E00143419,28.9,47.8,12.2,11.1
E00143420,25,38.3,10.9,25.8
E00143421,29.1,29.8,17.7,23.4
E00143422,34.8,38.3,13,13.9
E00143423,37.2,28.1,17.4,17.4
E00143424,18.7,41.7,18.7,20.9
E00143425,30.8,39.1,12.8,17.3
E00143426,26.2,42.1,10.3,21.5
E00143427,17.2,46.2,11,25.5
E00143428,31.3,34.4,17.2,17.2
E00143429,18.7,48,9.8,23.6
E00143746,25.2,50.4,9.8,14.6
E00143750,21,45.5,10.5,23.1
E00143751,70.4,28.1,0,1.5
E00144108,21.8,45.4,20.2,12.6
E00144109,37.1,34.3,16.1,12.6
E00144110,28.2,41.1,10.5,20.2
E00144111,32.4,41.2,14.2,12.2
E00144112,37.2,41,9,12.8
E00144113,30.7,34.6,15,19.6
E00144114,33.1,41.5,13.6,11.9
E00144115,30.7,44.8,12.9,11.7
E00144116,24.1,41.7,16.7,17.6
E00144117,26.3,38.6,26.3,8.8
E00144118,35.7,42.6,10.4,11.3
E00144119,23.7,33.3,22.6,20.4
E00144120,25.5,31.8,20.9,21.8
E00144121,40.7,41.8,11,6.6
E00144122,35.7,35.7,13.5,15.1
E00144123,29.5,45.7,11.6,13.2
E00144124,19.6,46.4,14.3,19.6
E00144125,26.7,37.4,18.3,17.6
E00144126,32.2,33,16.5,18.3
E00144127,49.1,35.5,7.3,8.2
E00144128,44.1,30.6,10.8,14.4
E00144129,35,38,11.7,15.3
E00144130,21.4,46,11.9,20.6
E00144131,31,41.3,16.1,11.6
E00144132,26.7,39.7,13.8,19.8
E00144133,20.3,42.9,18,18.8
E00144134,32,38.3,13.3,16.4
E00144136,28.5,25.4,19.2,26.9
E00144137,25.8,39.6,18.2,16.4
E00144138,31,37.1,12.1,19.8
E00144139,20.9,42.7,19.1,17.3
E00144140,37.8,34.5,16,11.8
E00144141,50.4,36.5,8.7,4.3
E00144142,27.1,42.6,16.3,14
E00144143,29.5,46.7,14.8,9
E00144144,24.8,48.8,13.6,12.8
E00144145,31.4,35.3,13.7,19.6
E00144146,35.4,28.3,18.6,17.7
E00144147,45.2,31.2,12.6,11.1
E00144148,65.2,22.2,5.9,6.7
E00144149,45.8,30.3,13.4,10.6
E00144150,25.5,30.9,22.5,21.1
E00144151,40.3,34.9,11.6,13.2
E00144152,28.5,40.6,16.4,14.5
E00144153,28.8,39.1,14.9,17.2
E00144155,33.9,41.3,17.4,7.4
E00144156,16.7,44.4,16,22.9
E00144158,23.8,43,15.1,18
E00144159,32.1,39.3,17.1,11.4
E00144207,32.2,24.3,23.8,19.6
E00144208,38.8,25.9,12.9,22.4
E00144209,26.4,42.9,19.3,11.4
E00144210,42.7,25.8,15.2,16.3
E00144211,28.7,41.9,16.9,12.5
E00144212,30,38.2,22.4,9.4
E00144213,26.4,37.2,23.1,13.2
E00144214,31.5,21.7,19.6,27.2
E00144215,28.2,33.3,20.5,17.9
E00144216,19.8,33.3,22.5,24.3
E00144217,21.9,37.2,20.4,20.4
E00144218,23.9,41.8,17.9,16.3
E00144219,28.3,31.7,21.7,18.3
E00144220,31.4,20,16.2,32.4
E00144221,21.5,32.2,22.8,23.5
E00144222,47.1,22.5,10.8,19.6
E00144223,26.6,54.7,10.2,8.6
E00144224,31.2,31.8,19.5,17.5
E00144225,22.7,50.4,14.9,12.1
E00144226,25.1,43.1,17.4,14.4
E00144227,33.3,43.7,15.6,7.4
E00144228,23.5,47.8,18.3,10.4
E00144229,55.3,34,6,4.7
E00144230,21.4,54.7,16.2,7.7
E00144231,28.2,32.2,21.5,18.1
E00144232,35.2,46.7,12.4,5.7
E00144233,64.8,28.9,2.3,3.9
E00144234,53.8,23.8,8.4,14
E00144236,32.3,35.9,19.2,12.6
E00144237,31.3,42,15.2,11.6
E00144238,55.1,18.6,14.7,11.5
E00144239,46.8,35.3,11.6,6.4
E00144240,67.8,23.7,6.5,2
E00144241,49.7,25.1,11.5,13.6
E00144242,50.4,38.2,9.2,2.3
E00144243,57.7,25.5,10.7,6
E00144244,38.7,48.2,8.8,4.4
E00144245,45.1,30.3,12,12.7
E00144246,27,47.8,15.7,9.4
E00144250,16.7,59,3.8,20.5
E00144285,23.4,37.1,19.4,20.2
E00144286,27.9,35.4,14.3,22.4
E00144287,31.7,37.3,13.5,17.5
E00144288,25.9,19.8,22.4,31.9
E00144289,43.8,28.8,13,14.4
E00144290,25.7,29.4,23.9,21.1
E00144291,23.6,33,19.8,23.6
E00144292,27.7,38.5,17.7,16.2
E00144293,15,31.5,26.8,26.8
E00144294,54.2,25.8,6.7,13.3
E00144295,13.8,30.1,28.5,27.6
E00144296,24.8,32.5,12,30.8
E00144297,25.7,25.7,21.5,27.1
E00144298,39.6,25.5,20.8,14.2
E00144299,57.4,19.9,12.5,10.3
