geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00131349,100,0,0
E00131350,99.3,0.7,0
E00131351,98.9,1.1,0
E00131352,98.7,0.8,0.5
E00131353,99.5,0.5,0
E00131354,98.5,1.5,0
E00131355,98.6,1.4,0
E00131356,99,1,0
E00131357,99,0.7,0.3
E00131358,100,0,0
E00131359,99.3,0.7,0
E00131360,97.6,2.4,0
E00131388,100,0,0
E00133760,99.8,0.2,0
E00133761,99.6,0.4,0
E00133762,99.6,0.4,0
E00133873,98.1,1.6,0.3
E00133874,100,0,0
E00133875,99.5,0.5,0
E00133876,99.6,0.4,0
E00133877,97.9,2.1,0
E00133878,99.1,0.9,0
E00133879,99.7,0.3,0
E00133929,100,0,0
E00133930,98.8,1.2,0
E00133931,99.2,0.8,0
E00133932,99.3,0.7,0
E00133935,99.1,0.9,0
E00143418,99.7,0.3,0
E00143419,98.9,1.1,0
E00143420,98,1.7,0.3
E00143421,99.1,0.9,0
E00143422,99.2,0.8,0
E00143423,99.6,0.4,0
E00143424,99.2,0.8,0
E00143425,99.3,0.3,0.3
E00143426,97.6,1.2,1.2
E00143427,98.9,0.8,0.3
E00143428,99.3,0.7,0
E00143429,99.7,0.3,0
E00143746,99.6,0.4,0
E00143750,99.7,0.3,0
E00143751,96.9,1.5,1.5
E00144108,89.7,7.3,3.1
E00144109,99.3,0.7,0
E00144110,93.8,5.1,1.1
E00144111,97,3,0
E00144112,98.7,1.3,0
E00144113,97.4,1.8,0.9
E00144114,99.2,0.8,0
E00144115,98.2,1.8,0
E00144116,98.3,1.2,0.4
E00144117,96.8,3.2,0
E00144118,99.1,0.9,0
E00144119,97.7,1.4,0.9
E00144120,94.2,5,0.8
E00144121,97,0.6,2.4
E00144122,96,4,0
E00144123,98.9,1.1,0
E00144124,98.5,1.5,0
E00144125,98,1.4,0.7
E00144126,96.6,2.3,1.1
E00144127,90.9,7,2.2
E00144128,98.6,1.4,0
E00144129,99.7,0.3,0
E00144130,98.7,1.3,0
E00144131,98.1,1.2,0.6
E00144132,98.5,1.1,0.4
E00144133,97.8,1.6,0.6
E00144134,92.4,5.8,1.8
E00144136,95,4.1,0.9
E00144137,91.4,6.6,1.9
E00144138,98.2,1.1,0.7
E00144139,96.9,2,1.2
E00144140,97.5,2.5,0
E00144141,93.1,6.9,0
E00144142,96.7,3,0.3
E00144143,95.5,2.9,1.6
E00144144,96.5,3.5,0
E00144145,94.2,4.3,1.5
E00144146,92.3,5.3,2.4
E00144147,88.9,8.7,2.4
E00144148,91.6,5.1,3.3
E00144149,83.3,14.1,2.7
E00144150,79.1,17.2,3.7
E00144151,85.4,12.2,2.4
E00144152,85.9,12,2.1
E00144153,84.6,12.9,2.5
E00144155,97.9,2.1,0
E00144156,98.2,1.8,0
E00144158,90.7,5.9,3.3
E00144159,78.2,16.1,5.7
E00144207,84,14.2,1.8
E00144208,91,7.2,1.8
E00144209,83.4,13.2,3.4
E00144210,66.2,29.4,4.4
E00144211,89.8,7.5,2.7
E00144212,82.8,12.3,4.9
E00144213,83.5,14.3,2.2
E00144214,81.5,15.1,3.4
E00144215,84.7,11.7,3.6
E00144216,92.8,5.7,1.4
E00144217,85.7,12.1,2.2
E00144218,89.7,8.4,1.9
E00144219,88.5,9,2.5
E00144220,85.4,13.1,1.5
E00144221,89.7,8.5,1.9
E00144222,73.8,20,6.2
E00144223,90.8,4.2,5
E00144224,74.2,22.3,3.5
E00144225,95.8,3.9,0.3
E00144226,97.5,1.9,0.6
E00144227,94.7,4.1,1.3
E00144228,96,4,0
E00144229,85.7,11.1,3.3
