areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00139326,97.5,1.3,1.3,0
E00139330,100,0,0,0
E00139348,100,0,0,0
E00139349,99,1,0,0
E00139350,97.9,0.5,1,0.5
E00139351,100,0,0,0
E00139352,100,0,0,0
E00176348,97.6,0.8,0,1.6
