areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00014738,23,32,3.1,37.9,3.9
E00014741,14.2,35.2,4,45.1,1.6
E00014742,21.8,30.6,2.5,43.9,1.1
E00014747,12.7,36.1,3.8,46,1.4
E00014748,11,28.9,1.3,57.5,1.3
E00014759,19.3,32.5,3.4,39.7,5.1
E00014764,13.9,23.4,4.6,53.8,4.3
E00014765,11.1,31.9,3.7,52,1.3
E00014767,22.6,38.9,4,32.9,1.6
E00014768,4.8,20.4,1.5,71.4,1.9
E00014769,9.7,23.5,2.4,62.3,2
E00014770,8.1,18.8,1.3,70,1.8
E00014771,4.2,25.3,2.8,65.4,2.4
E00014772,5.7,23.9,2.3,65.5,2.7
E00014773,7.4,24.7,2.5,63.8,1.6
E00014774,11.4,22,3.1,61.4,2
E00014775,14.9,32.1,2.6,48.7,1.7
E00014776,7.5,25,3.2,64.3,0
E00014777,8.6,25.7,2.4,58.4,4.9
E00014778,8.1,23.6,2.4,63.4,2.4
E00014779,4.6,21.2,3.1,68.8,2.3
E00014780,8.6,27.6,3.1,58.6,2.1
E00014781,4.1,21.9,1.1,71,1.9
E00014782,11.7,20.6,4.2,63.1,0.5
E00014783,5.1,25.4,1.7,67.8,0
E00014784,9.2,25.1,3.2,61,1.6
E00014785,3.8,17.4,2.4,74.6,1.7
E00014786,4.9,25,1.7,67.4,1
E00014787,5,20,2.3,70,2.7
E00014788,12.5,22.4,2,59.2,3.9
E00014789,9.2,35.9,0.4,53,1.6
E00014790,24.2,33.2,2.4,37.4,2.8
E00014791,5.2,20.7,0,73.8,0.4
E00014792,6.4,18.1,1.8,71.5,2.1
E00014794,9.7,24.9,2.5,59.5,3.4
E00014795,5.5,28,1.8,64.7,0
E00014796,6.5,25.7,3.3,62.7,1.8
E00014797,9.7,25.8,2,59.7,2.8
E00014798,10.5,27,3.9,57.1,1.5
E00014799,4.9,22.8,4.6,66.5,1.1
E00014859,16,20.1,0.3,61.6,2
E00014860,12,26.4,3.9,55.4,2.3
E00014865,8.2,20,5,63.6,3.2
E00014867,22.7,30.4,2.1,40.7,4.1
E00014868,11.6,26.6,3,54.9,3.9
E00014873,16.7,34.6,2.1,43.8,2.9
E00014874,9.4,25.9,3.8,56.3,4.5
E00014875,15.8,27.5,0,52.9,3.8
E00014876,9.3,26.4,2.2,62.1,0
E00014877,8.1,23.2,1.2,64.9,2.6
E00014878,10.9,25.3,3,60.4,0.4
E00014879,5.6,20.8,2.8,69.4,1.4
E00014880,17.8,33.5,3.7,42.1,2.9
E00014882,7.3,19.5,3.4,66.3,3.4
E00014883,17.5,38.2,4.6,36.4,3.2
E00014884,8.8,20.2,1.3,64.7,5
E00014885,6.4,19.5,0,69.7,4.4
E00014886,6.3,21.7,0.9,68.3,2.7
E00014887,3.4,26.6,2.5,65.4,2.1
E00014888,6.8,16.8,0.4,75,1.1
E00014889,16.4,37.8,2.6,40.8,2.3
E00014891,18.3,39.1,2.6,36.2,3.8
E00014892,12.2,26.7,2.4,54.5,4.3
E00014893,5,23,0.7,71.2,0
E00014896,8.1,28.6,2.6,60.7,0
E00014899,11.7,29,3.8,53.3,2.2
E00014900,9.8,21.5,2.6,62.3,3.8
E00014902,5.5,23.2,1.7,68.5,1
E00014903,5.7,24.7,0.4,68.1,1.1
E00014904,8.9,27.5,2,58.3,3.3
E00014906,7.8,24.6,1.7,65.4,0.6
E00014907,6.3,23.3,2.4,66.2,1.7
E00014908,6.5,26.5,0.4,63.6,2.9
E00014909,10.5,29.1,1.1,57.2,2.1
E00014911,11.6,30.5,2.5,54.4,1.1
