areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00014738,77.4,5.2,17.4
E00014741,78.7,3.1,18.2
E00014742,66.7,6.6,26.8
E00014747,68.9,6.5,24.6
E00014748,80.3,5.8,14
E00014759,66.5,8.8,24.7
E00014764,68.3,4.5,27.2
E00014765,72.1,5.9,22.1
E00014767,74.8,6.2,19.1
E00014768,66.3,9,24.8
E00014769,81.4,2.8,15.8
E00014770,57.4,8.4,34.2
E00014771,67.4,3.7,28.9
E00014772,58.5,7,34.5
E00014773,79.7,7.2,13
E00014774,82.7,2.8,14.6
E00014775,84.4,2.6,12.9
E00014776,75.1,4.8,20.1
E00014777,62.9,5.1,32
E00014778,81.6,4.8,13.7
E00014779,83.6,6.1,10.3
E00014780,82.1,5.7,12.3
E00014781,81.8,4.3,13.8
E00014782,87.4,4.1,8.5
E00014783,82.3,5,12.7
E00014784,79.9,2.2,17.8
E00014785,85,6.2,8.8
E00014786,79.1,7.1,13.9
E00014787,76.2,6,17.8
E00014788,77.6,5.1,17.3
E00014789,83.8,3.8,12.4
E00014790,79.7,5.1,15.2
E00014791,87.4,3.7,8.9
E00014792,80.1,4.5,15.5
E00014794,80.4,6.4,13.1
E00014795,72.5,7.7,19.7
E00014796,80.7,6.6,12.7
E00014797,71.2,4.8,23.9
E00014798,68.9,4.2,26.9
E00014799,76.8,5.9,17.3
E00014859,76.2,9.2,14.6
E00014860,63,5.2,31.8
E00014865,73.1,2.2,24.7
E00014867,70,2.7,27.3
E00014868,71.1,3.8,25.2
E00014873,71.5,3.6,24.8
E00014874,73.8,8.6,17.5
E00014875,73.9,1.7,24.4
E00014876,70.4,7.3,22.3
E00014877,69,8.4,22.7
E00014878,71.6,2.8,25.6
E00014879,73.3,6.9,19.8
E00014880,71.5,3.1,25.4
E00014882,76,5.2,18.8
E00014883,70.8,3.1,26.1
E00014884,80.4,4.2,15.4
E00014885,70.2,4.8,25
E00014886,62.5,9.4,28.2
E00014887,69.8,7,23.2
E00014888,69.9,6.5,23.6
E00014889,77.3,4.8,17.8
E00014891,75.5,6.9,17.6
E00014892,74.2,5,20.8
E00014893,84.2,5.4,10.5
E00014896,90.2,2.8,7
E00014899,73.7,3.5,22.8
E00014900,77.5,5,17.5
