areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00014738,24,46.2,19.2,10.6
E00014741,33.9,47.2,15,3.9
E00014742,31.3,46,18.7,4
E00014747,19.3,47.1,26.9,6.7
E00014748,22.6,49.6,22.6,5.1
E00014759,18.9,48.4,27,5.7
E00014764,30.2,59.5,10.3,0
E00014765,19.4,53,24.6,3
E00014767,34.3,48.9,13.9,2.9
E00014768,28.4,52.2,17.2,2.2
E00014769,23.8,59.2,13.1,3.8
E00014770,41.1,47.6,10.5,0.8
E00014771,35.6,43.8,18.5,2.1
E00014772,42.8,46.4,10.1,0.7
E00014773,20.2,63.9,14.3,1.7
E00014774,26.4,57.4,14.7,1.6
E00014775,46.2,42.5,9.1,2.2
E00014776,31,58.6,9,1.4
E00014777,50.3,47.6,2.1,0
E00014778,19.3,58,18.5,4.2
E00014779,8.9,66.9,20.2,4
E00014780,16.4,51.4,26.4,5.7
E00014781,5.5,64.1,29.7,0.8
E00014782,33.6,48.4,15.6,2.5
E00014783,6.3,56.3,31,6.3
E00014784,33.1,49.3,12.5,5.1
E00014785,14.4,65.4,19.6,0.7
E00014786,17.4,58.3,20.5,3.8
E00014787,24.8,58.6,15.8,0.8
E00014788,23.4,57,16.4,3.1
E00014789,25.8,53.8,18.9,1.5
E00014790,45.5,36.6,11.9,5.9
E00014791,17.7,67.7,13.8,0.8
E00014792,19.9,58.8,19.9,1.5
E00014794,31.3,55.2,12.7,0.7
E00014795,37.5,50,8.6,3.9
E00014796,12.8,62.4,19.5,5.3
E00014797,36.2,47.1,13.8,2.9
E00014798,44.1,42.4,13,0.6
E00014799,18.8,57,22.7,1.6
E00014859,6.8,47.7,34.1,11.4
E00014860,63,31.8,5.2,0
E00014865,35.3,44.5,14.3,5.9
E00014867,55.7,35.7,7.8,0.9
E00014868,36.7,55.1,6.1,2
E00014873,42,43.8,12.5,1.8
E00014874,14.5,41.9,29.1,14.5
E00014875,40.7,45.1,9.7,4.4
E00014876,9,27,42,22
E00014877,2.5,30.3,38.5,28.7
E00014878,25.6,44.6,20.7,9.1
E00014879,11.5,63.7,23,1.8
E00014880,44.9,41.1,9.3,4.7
E00014882,22.3,52.7,19.6,5.4
E00014883,41.7,41.7,15,1.7
E00014884,23.3,52.6,20.7,3.4
E00014885,25.6,59.7,13.2,1.6
E00014886,37.6,51.2,8.8,2.4
E00014887,10,68.2,20.9,0.9
E00014888,7.6,37.3,36.4,18.6
E00014889,19.1,45,22.1,13.7
E00014891,20.5,43.3,28.3,7.9
E00014892,24.8,57.6,13.6,4
E00014893,0,46.1,38.3,15.7
E00014896,19.8,58.7,19,2.5
E00014899,20.9,60.8,12.4,5.9
E00014900,6.8,48.3,42.4,2.5
E00014902,8,42.4,36,13.6
E00014903,10.7,44.6,33,11.6
E00014904,18.1,45.7,26.8,9.4
E00014906,47.2,42.5,9.4,0.9
E00014907,11.5,45.1,36.1,7.4
E00014908,11,50,33.9,5.1
E00014909,25.6,50.4,19.4,4.7
E00014911,12.4,47.9,31.4,8.3
E00014913,12.7,40.7,37.3,9.3
E00014914,11.8,57.1,21.8,9.2
E00014916,21.7,46.9,23.1,8.4
E00014917,9,66.4,20.1,4.5
E00014918,31,56,8.3,4.8
E00014919,31.2,48.8,15.9,4.1
E00014920,39.9,48.2,11.9,0
E00014921,55.5,35.5,8.4,0.6
E00014922,39.8,50.4,7.1,2.7
E00014923,51.9,42.5,5,0.6
E00014924,49.5,39.5,7.9,3.2
E00014926,29.5,47.3,17.8,5.5
E00014927,30,52.7,15.3,2
E00014928,51.6,39.6,6.9,1.9
E00014929,42.9,47.9,9.2,0
E00014930,33,51.9,12.6,2.4
E00014931,23.2,64,12,0.8
E00014932,39,46.3,12.5,2.2
E00014933,53,39.6,6.4,1
E00014934,31.3,50.6,13.6,4.5
E00014935,26.6,57.8,11.9,3.7
E00014936,22.1,54.2,18.3,5.3
E00014937,25.2,53.6,15.2,6
E00014939,49.2,40.7,5.9,4.2
E00014940,49.6,41.2,8.4,0.8
E00014942,34.7,50.9,10.8,3.6
E00014948,40.2,45.3,11.1,3.4
E00014950,27.1,44.1,23.7,5.1
E00014951,30.8,60,8.3,0.8
E00014952,24.6,48.3,21.2,5.9
E00014953,24.8,54.7,15.4,5.1
E00014955,44.1,47.1,8.8,0
E00014956,26.3,52.6,17.5,3.5
E00014957,48.4,39.9,9.8,2
E00014958,48.7,40.4,9.2,1.8
E00014959,27.9,41.2,25,5.9
E00014960,40.8,46.7,11.2,1.3
E00014961,15.1,54,21.4,9.5
E00014962,52.5,36.4,10.1,1
E00014963,50.4,41.2,8.4,0
E00014964,45.7,44,9.1,1.1
E00014965,27.2,37.7,24.6,10.5
E00014966,50,42.5,6,1.5
E00014967,31.3,48.1,18.3,2.3
E00014968,51.9,34,13.2,0.9
E00014969,50.9,36.2,10.3,2.6
E00014970,47.8,36.3,13.4,2.5
E00014971,46.2,38,15.8,0
E00014972,51.5,31.1,12.6,4.9
E00014973,27.4,49.3,23.3,0
E00014974,53.2,31.2,11.7,3.9
E00014975,32.6,55.8,10.5,1.2
E00014976,20.9,61.2,14.9,3
E00014977,13.4,65.8,18.1,2.7
E00014978,31.3,45.8,17.4,5.6
E00014979,28.9,54.4,14.9,1.8
E00015037,31.8,55,8.6,4.6
E00015038,26.1,49.6,20,4.3
E00015043,12.8,55.1,24.4,7.7
E00015046,37.7,50,10.7,1.6
E00015069,36.4,51.7,10.2,1.7
E00015138,25.7,50.5,20.2,3.7
E00015139,29.7,50,18.4,1.9
E00015140,14.2,49.3,28.4,8.1
E00015141,13.2,57.9,24.6,4.4
E00015142,13.8,56.9,25.4,3.8
E00015143,28,45.8,22.9,3.4
E00015144,11.8,59.8,26,2.4
E00015145,12.1,54.6,26.2,7.1
E00015146,19.5,53.4,24.1,3
E00015147,16.4,53.3,27,3.3
E00015148,22.5,57.4,18.6,1.6
E00015149,10.5,47.4,29.3,12.8
E00015150,19.3,53.3,24.7,2.7
E00015151,12.7,63.6,20.3,3.4
E00015152,10.2,55.5,28.5,5.8
E00015153,13,52.7,25.2,9.2
E00015154,30.8,51.3,13.7,4.3
E00015155,12,56.8,28,3.2
E00015156,11.1,48.1,30.6,10.2
E00015157,9.4,48.2,31.7,10.8
E00015158,24.9,62.2,11.9,1.1
E00015159,12.1,49.2,30.3,8.3
E00015160,14.6,58.5,24.4,2.4
E00015161,28.9,47.9,16.2,7
E00015162,26.6,58.6,14.8,0
E00015163,21.8,61.3,14.5,2.4
E00015164,24.6,45.6,26.3,3.5
E00015165,11.5,52.5,24.5,11.5
E00019142,13.4,63.4,16.1,7.1
E00019143,14.6,52.8,26.8,5.7
E00019144,21.2,55.1,22,1.7
E00019145,16.7,65,15.6,2.8
E00019146,17.9,60.7,17.9,3.4
E00019147,18.4,53.4,21.5,6.7
E00019151,13.8,65.5,17.2,3.4
E00019154,28.2,45.8,21.4,4.6
E00019155,43.5,46.8,8.1,1.6
E00019156,14.1,48.9,25.9,11.1
E00019157,21.1,59.4,17.2,2.3
E00019161,22.8,42.6,22.8,11.9
E00019164,26.9,44.5,23.5,5
E00019165,16.9,61.3,21.1,0.7
E00019166,35.6,45.5,15.9,3
E00019167,15.8,56.7,22.5,5
E00019169,21.3,59.8,18,0.8
E00019171,27,55.5,13.1,4.4
E00019172,11.5,59.3,27.4,1.8
E00019173,12.4,67.2,17.5,2.9
E00019176,24.8,53,16.1,6
E00019177,35.5,45.2,13.7,5.6
E00019178,27,49.6,17,6.4
E00019179,21.9,46.1,26.6,5.5
E00019180,16.7,57.6,22,3.8
E00019181,22.8,58.1,14.7,4.4
E00019182,25.7,57.2,14.5,2.6
E00019183,21.4,53.4,21.4,3.9
E00019184,17.4,68.2,12.9,1.5
