areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00014738,18.1,17.1,24.8,40
E00014741,25.8,31.5,16.9,25.8
E00014742,24.7,22.7,17.3,35.3
E00014747,19.3,23.5,26.9,30.3
E00014748,19.4,30.9,25.2,24.5
E00014759,18,29.5,20.5,32
E00014764,23.4,26.6,24.2,25.8
E00014765,15.4,31.6,25.7,27.2
E00014767,35.3,20.6,26.5,17.6
E00014768,31.9,27.4,17.8,23
E00014769,21.7,34.9,20.2,23.3
E00014770,33.3,24.6,23.8,18.3
E00014771,26.7,35.3,14.7,23.3
E00014772,31.7,31.7,20.1,16.5
E00014773,17.1,21.1,30.9,30.9
E00014774,23.3,31.8,20.2,24.8
E00014775,41.9,21.5,18.3,18.3
E00014776,18.6,29,25.5,26.9
E00014777,35.6,36.3,15.1,13
E00014778,25.2,26.9,17.6,30.3
E00014779,16.1,29.8,19.4,34.7
E00014780,21.6,18.7,20.1,39.6
E00014781,6.9,29.2,26.2,37.7
E00014782,36.6,29.3,15.4,18.7
E00014783,12.4,27.9,22.5,37.2
E00014784,34.1,28.1,17,20.7
E00014785,23.2,21.9,21.9,33.1
E00014786,14.4,32.6,20.5,32.6
E00014787,18.9,33.3,15.2,32.6
E00014788,30,23.8,16.2,30
E00014789,24.4,26.7,22.9,26
E00014790,25,33,13,29
E00014791,15.8,25.6,21.8,36.8
E00014792,20.7,25.9,19.3,34.1
E00014794,37.8,17.8,12.6,31.9
E00014795,40.3,24,14.7,20.9
E00014796,15.2,28.8,21.2,34.8
E00014797,26.5,31.6,19.1,22.8
E00014798,31.6,32.8,15.3,20.3
E00014799,21.9,29.7,15.6,32.8
E00014859,19.8,30.5,22.1,27.5
E00014860,63,19.1,11,6.9
E00014865,25.4,39,16.9,18.6
E00014867,36.8,27.4,17.9,17.9
E00014868,30.6,42.9,10.2,16.3
E00014873,20.5,27.7,24.1,27.7
E00014874,24.2,39.2,17.5,19.2
E00014875,22.7,33.6,14.5,29.1
E00014876,20.2,35.6,13.5,30.8
E00014877,10.7,32,19.7,37.7
E00014878,24.8,28.1,19.8,27.3
E00014879,20.4,36.3,15.9,27.4
E00014880,14.5,30.9,20,34.5
E00014882,29.4,30.3,13.8,26.6
E00014883,17.4,21.5,28.9,32.2
E00014884,22.4,29.3,19,29.3
E00014885,27.1,24.8,19.4,28.7
E00014886,37.1,25,24.2,13.7
E00014887,19.8,32.4,19.8,27.9
E00014888,11.9,33.1,20.3,34.7
E00014889,10.8,21.5,17.7,50
E00014891,15.1,23,26.2,35.7
E00014892,22.2,28.6,23,26.2
E00014893,7.8,32.2,20,40
E00014896,24.2,26.7,21.7,27.5
E00014899,23.1,29.5,21.8,25.6
E00014900,16.9,27.1,22,33.9
E00014902,17.6,30.4,18.4,33.6
E00014903,13.2,30.7,24.6,31.6
E00014904,13.4,26.8,22.8,37
E00014906,41.5,30.2,13.2,15.1
E00014907,12.6,26.8,18.9,41.7
E00014908,16.2,29.9,15.4,38.5
E00014909,26.4,20.2,22.5,31
E00014911,15.8,20,20.8,43.3
E00014913,13.6,19.5,31.4,35.6
E00014914,19.3,31.1,21,28.6
E00014916,22.4,28.7,16.8,32.2
E00014917,16.2,25.7,25,33.1
E00014918,25.6,27.9,26.7,19.8
E00014919,40.1,27.9,15.1,16.9
E00014920,28.6,29.6,23.5,18.4
E00014921,44.2,36.5,8.3,10.9
E00014922,46,28.3,14.2,11.5
E00014923,53.9,21.7,9.4,15
E00014924,36,33.9,17.2,12.9
E00014926,27.1,36.1,21.5,15.3
E00014927,34,28,18,20
E00014928,45.5,19.2,16.7,18.6
E00014929,40.5,26.4,16,17.2
E00014930,30.9,35.7,17.4,15.9
E00014931,26.2,27.8,22.2,23.8
E00014932,30.9,32.4,16.2,20.6
E00014933,41.1,38.6,12.4,7.9
E00014934,28.4,31.8,14.8,25
E00014935,16.4,42.7,24.5,16.4
E00014936,17.1,38.8,23.3,20.9
E00014937,31.8,25.8,18.5,23.8
E00014939,28.6,31.1,21.8,18.5
E00014940,34.7,35.6,17.8,11.9
E00014942,37.8,32.9,15.9,13.4
E00014948,29.1,29.1,23.9,17.9
E00014950,19.7,28.2,12,40.2
E00014951,40.8,36.7,7.5,15
E00014952,12.6,21,25.2,41.2
E00014953,16,27.7,26.1,30.3
E00014955,29.4,38.2,16.9,15.4
E00014956,20,27,18.3,34.8
E00014957,48.7,23.7,11.5,16
E00014958,25.9,32.9,19.3,21.9
E00014959,20.6,22.1,22.1,35.3
E00014960,29.8,34.4,22.5,13.2
E00014961,18.3,31,15.1,35.7
E00014962,30.3,25.3,21.2,23.2
E00014963,30.3,23,19.7,27
E00014964,26.3,33.1,15.4,25.1
E00014965,15.7,21.7,26.1,36.5
E00014966,39.3,29.9,12.9,17.9
E00014967,18.3,26.7,14.5,40.5
E00014968,29.5,28.6,19,22.9
E00014969,33.6,23.3,15.5,27.6
E00014970,27.4,29.9,17.8,24.8
E00014971,26,30.8,26,17.2
E00014972,34.3,17.6,16.7,31.4
E00014973,19.7,20.4,23.1,36.7
E00014974,32.9,26.6,13.9,26.6
E00014975,27.9,27.3,14.5,30.2
E00014976,17.5,30.7,21.9,29.9
E00014977,20.8,32.2,16.8,30.2
E00014978,19.9,23.4,20.6,36.2
E00014979,24.1,26.7,16.4,32.8
E00015037,41.7,22.5,16.6,19.2
E00015038,27,27.8,20,25.2
E00015043,17.3,30.7,24,28
E00015046,39.3,36.9,10.7,13.1
E00015069,38.8,38,14,9.1
E00015138,30.3,36.7,19.3,13.8
E00015139,31.6,31.6,19.6,17.1
E00015140,17.7,25.9,24.5,32
E00015141,31.5,24.3,16.2,27.9
E00015142,19.5,27.3,19.5,33.6
E00015143,28,27.1,15.3,29.7
E00015144,18.8,29.7,17.2,34.4
E00015145,7.9,27.1,20,45
E00015146,22.8,29.4,19.9,27.9
E00015147,22.6,21.8,24.2,31.5
E00015148,24.8,33.3,15.5,26.4
E00015149,11.3,39.1,19.5,30.1
E00015150,24.2,31.5,17.4,26.8
E00015151,14.7,19.8,24.1,41.4
E00015152,19.6,26.8,23.2,30.4
E00015153,15.4,26.2,20.8,37.7
E00015154,35.1,24.6,11.4,28.9
E00015155,20.2,29,20.2,30.6
E00015156,16.8,23.4,21.5,38.3
E00015157,12.2,32.4,15.8,39.6
E00015158,47,32.4,7.6,13
E00015159,16.7,25.8,19.7,37.9
E00015160,10.6,43.9,17.1,28.5
E00015161,29.8,34.8,14.9,20.6
E00015162,18.6,29.5,20.2,31.8
E00015163,18.7,26,28.5,26.8
E00015164,31.6,26.3,15.8,26.3
E00015165,15.1,30.9,21.6,32.4
E00019142,22.4,25,24.1,28.4
E00019143,26.8,22.8,20.3,30.1
E00019144,15.3,40.7,17.8,26.3
E00019145,27.8,27.2,19.4,25.6
E00019146,36.4,21.7,21.7,20.3
E00019147,36.6,33.5,12.8,17.1
E00019151,19.5,34.5,15,31
E00019154,33.3,40.2,12.9,13.6
E00019155,48,33.3,10.6,8.1
E00019156,20.1,32.8,21.6,25.4
E00019157,45.3,25.8,7.8,21.1
