areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00014738,80.8,13.2,6
E00014741,76.7,18.8,4.5
E00014742,71.1,23.9,5
E00014747,77.1,20.2,2.7
E00014748,83.5,12.8,3.7
E00014759,71.3,24.5,4.1
E00014764,71,24.4,4.7
E00014765,79.9,16.4,3.7
E00014767,72.7,22.1,5.2
E00014768,83.5,14.8,1.6
E00014769,90.1,8,1.9
E00014770,67.7,27.6,4.7
E00014771,82.5,15.1,2.4
E00014772,65.6,28.6,5.8
E00014773,90.5,8.9,0.6
E00014774,93.6,5.7,0.6
E00014775,86.5,11.3,2.3
E00014776,80.8,16.5,2.6
E00014777,68.2,26.5,5.3
E00014778,90.8,7.6,1.6
E00014779,88.7,9.9,1.5
E00014780,89.8,10.2,0
E00014781,90.2,9.3,0.6
E00014782,89.9,8.5,1.6
E00014783,93.9,5.6,0.5
E00014784,86.3,11.4,2.3
E00014785,92.7,6.3,1
E00014786,89.1,9.6,1.4
E00014787,83,16.1,0.9
E00014788,87.3,10.5,2.2
E00014789,93.2,4.2,2.7
E00014790,81,14.5,4.5
E00014791,95.1,4.9,0
E00014792,91.9,7,1.1
E00014794,92.5,7.2,0.3
E00014795,88.3,9.2,2.6
E00014796,92.3,6,1.6
E00014797,77.6,16,6.4
E00014798,81.6,15.6,2.8
E00014799,88.7,10.4,0.9
E00014859,85.1,13.1,1.8
E00014860,66.5,31,2.5
E00014865,74.4,22.5,3.1
E00014867,66.3,26,7.7
E00014868,78.7,19,2.3
E00014873,73.7,22.5,3.8
E00014874,85.4,14,0.6
E00014875,69.7,26.3,4
E00014876,84.2,14.3,1.5
E00014877,78.7,18.9,2.4
E00014878,77.1,21.3,1.6
E00014879,84.3,15.3,0.4
E00014880,72.9,22.3,4.8
E00014882,86.2,12.7,1.2
E00014883,71,24.7,4.3
E00014884,80.5,16,3.6
E00014885,73.5,21.2,5.3
E00014886,72.5,26.3,1.1
E00014887,74.4,22.9,2.7
E00014888,84.6,12.5,2.9
E00014889,78.4,19,2.6
E00014891,75.4,20.1,4.5
E00014892,86.1,12.1,1.9
E00014893,88,11.2,0.9
E00014896,97,2.7,0.3
E00014899,80.2,16.7,3.1
E00014900,88.5,9.1,2.4
E00014902,86.6,11.4,2
E00014903,90.8,9.2,0
E00014904,79.9,18.4,1.6
E00014906,73,22.3,4.7
E00014907,87.1,11.9,1.1
E00014908,87.3,11.5,1.2
E00014909,77.9,16.7,5.4
E00014911,81.7,15.2,3
E00014913,80.1,18.8,1.2
E00014914,91.4,7.3,1.3
E00014916,74.9,20.7,4.4
E00014917,93,6.1,0.8
E00014918,95.2,4.8,0
E00014919,76.5,19.1,4.4
E00014920,72.8,24.9,2.3
E00014921,74.3,21.8,3.9
E00014922,79.4,15.9,4.7
E00014923,81.2,15.8,3
E00014924,73.6,23.4,3
E00014926,91,8.4,0.6
E00014927,91.3,8.4,0.3
E00014928,80.7,18.7,0.6
E00014929,91.4,7.5,1.2
E00014930,79.3,18.2,2.5
E00014931,89.3,8.7,2
E00014932,75.6,21.1,3.3
E00014933,83.8,14.4,1.9
E00014934,88.6,10.5,0.9
E00014935,87.5,12.1,0.4
E00014936,89.6,9.7,0.6
