areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00092585,43.9,0,56.1
E00092586,63.3,2.5,34.2
E00092587,64.9,4.6,30.5
E00092588,54.1,2.8,43.1
E00092589,60.8,3.8,35.4
E00092590,66.8,1.9,31.4
E00092591,59.5,0.7,39.9
E00092592,65.9,1.6,32.4
E00092593,45.2,3,51.7
E00092594,54.6,2.2,43.2
E00092596,49.5,5.2,45.2
E00092597,61.6,1.8,36.5
E00092598,48.7,1.9,49.4
E00092600,65.6,0,34.4
E00092601,68.3,1.8,29.9
E00092673,67.9,3,29.1
E00092682,55.3,1.4,43.3
E00092690,67.5,1.9,30.6
E00092691,47.9,1.1,51.1
E00092693,64.6,1.8,33.6
E00092694,53.7,1.6,44.7
E00092695,56.2,1.9,41.9
E00093064,52.6,3.7,43.7
E00093066,58.2,3.6,38.2
E00093067,51.7,0.4,47.9
E00093068,59.2,1.9,38.9
E00093069,55.8,0.5,43.7
E00093070,67.4,2.2,30.4
E00093090,39.3,1.5,59.3
E00093091,43,0.7,56.3
E00093092,57.7,1.9,40.3
E00093093,37.4,1.7,60.9
E00093094,52.2,1.1,46.7
E00093095,46.8,0.6,52.6
E00093096,62.6,0,37.4
E00093097,52.7,0.6,46.7
E00093098,60.9,2.5,36.5
E00093099,56.2,1.7,42.1
E00093100,56.8,1.7,41.5
E00093101,60.5,0,39.5
E00093102,60.7,3.1,36.3
E00093103,48.9,5.4,45.7
E00093104,69.8,2.6,27.6
E00093105,49.7,3,47.2
E00093106,33.5,2.9,63.6
E00093107,46.3,4.3,49.5
E00093108,66.9,1.9,31.2
E00093109,16,2.8,81.3
E00093110,49,1.5,49.5
E00093111,47.6,3.7,48.8
E00093113,54.5,3.3,42.2
E00093115,35.2,2.6,62.2
E00093116,51.3,3.1,45.6
E00093117,53.1,1.2,45.7
E00093118,56.9,2.8,40.3
E00093119,52.5,0,47.5
E00093120,51.8,3.5,44.7
E00093121,53.9,1.2,44.9
E00093122,60.1,3.5,36.4
E00093123,24.7,3,72.3
E00093124,55.1,3,41.9
E00093125,52.4,1.8,45.8
E00093126,51.2,0.5,48.4
E00093127,53.2,2.5,44.3
E00093128,47.5,2.5,50
E00093129,42.6,2.2,55.2
E00093130,36.1,2.1,61.8
E00093131,51.6,1.4,47
E00093132,59,3,38
E00093134,54.3,1.9,43.9
E00093135,56,0.8,43.1
E00093137,49.8,1.7,48.5
E00093138,52,1.4,46.6
E00093140,50,1.2,48.8
E00093141,56.2,0,43.8
E00093218,80.5,4.1,15.4
E00093225,69.1,1.4,29.6
E00093231,61.1,1.9,37
E00093232,68.8,0.5,30.8
E00093234,78.6,3.9,17.5
E00093254,59.9,1.1,39.1
E00093262,63.5,0.4,36.1
E00093263,38.8,2.2,59
E00093264,52.6,1.7,45.7
E00093265,60.5,2,37.4
E00093266,63.2,0.9,36
E00093267,61.4,1.8,36.8
E00093268,56.3,2.5,41.3
E00093269,65.9,1.5,32.6
E00093270,54.8,0.6,44.5
E00093271,58.6,4.5,36.9
E00093272,55.5,8.9,35.6
E00093274,71.2,5.1,23.7
E00093275,62.3,1.9,35.8
E00093276,58.7,4.8,36.5
E00093277,67.4,3.2,29.4
E00093278,60.5,2.8,36.7
E00093279,59.7,4,36.3
E00093280,67.9,3.2,28.9
E00093281,61.3,4.7,34
E00093282,57.7,3.6,38.6
E00093283,55,3.2,41.8
E00093284,50.2,3.8,46
E00093285,28.8,1,70.2
E00093286,46.9,1.4,51.7
E00093287,60.1,1.8,38.1
E00093288,55.3,3.7,40.9
E00093289,47.4,0.3,52.2
E00093290,50.7,1.5,47.8
E00093310,48.6,3.1,48.3
E00093312,37.3,0,62.7
E00093313,50.2,2,47.8
E00093314,63.2,1.9,34.9
E00093315,49.6,0.8,49.6
E00093316,54.8,1.7,43.6
E00093317,47.4,0,52.6
E00093318,48.9,1.3,49.8
E00093319,56.1,2.3,41.6
E00093320,49.3,1.7,49
E00093321,55,1.6,43.4
E00093322,64.7,1.9,33.3
E00093338,59.3,3.7,36.9
E00093340,66.3,4.7,29
E00093343,48.5,5.2,46.2
E00093348,75.2,1.6,23.3
E00093349,60.4,3.2,36.4
E00093369,43,2.3,54.7
E00093370,62.6,2.2,35.2
E00093371,50.8,2,47.2
E00093372,55.3,1.3,43.5
E00093373,54.7,3.8,41.5
E00093374,50.8,2.8,46.4
E00093375,60.5,3.3,36.3
E00093376,35.3,1.9,62.8
E00093377,39.7,0.9,59.3
E00093378,40.7,2,57.3
E00093379,50.8,0.8,48.4
E00093389,57.7,1.7,40.6
E00093390,54.9,1.7,43.4
E00093391,48.9,2.2,48.9
E00093392,56.9,1.5,41.6
E00093393,57.1,4.2,38.7
E00093394,54.1,2.9,43
E00093395,65.1,0.3,34.6
E00093396,65.5,4.5,30
E00093397,61.1,2.2,36.6
E00093398,56.3,1,42.7
E00093399,55.6,3.2,41.2
