areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00092585,0,0,0.5,99.5,0
E00092586,0.4,0,0,98.9,0.7
E00092587,0,0.5,5.5,93.4,0.5
E00092588,0,0.5,1.4,98.1,0
E00092589,0,0,1.1,97.2,1.7
E00092590,0,0,1.8,98.2,0
E00092591,0,0,0,99.4,0.6
E00092592,0,0,2.2,97.8,0
E00092593,0,0,0,100,0
E00092594,0,0.5,0,99.1,0.5
E00092596,2.2,0.4,1.9,95.6,0
E00092597,0.3,0.6,1,97.8,0.3
E00092598,0.7,0,0.7,97.6,1
E00092600,0.5,0,1.6,97.9,0
E00092601,0,0.5,0,99.5,0
E00092673,0.5,0,0,98.4,1
E00092682,1.6,2,0.8,95.2,0.4
E00092690,0,0,0.4,99.2,0.4
E00092691,0.5,0,0,99.1,0.5
E00092693,0.3,0,0.5,99.2,0
E00092694,0,0,0,100,0
E00092695,0,0,1,98.4,0.5
E00093064,0,0,0,100,0
E00093066,1.6,0,1.1,97.4,0
E00093067,0.8,0,0.4,98.9,0
E00093068,0,0,0,97.6,2.4
E00093069,2.2,0.4,3.5,93.9,0
E00093070,1.2,0,2.2,96.3,0.3
E00093090,0.3,0,0.7,99,0
E00093091,0.6,0.3,1.6,96.2,1.3
E00093092,0.3,0,2,96.9,0.9
E00093093,1.1,0,0.8,98.1,0
E00093094,0.3,0,0.9,98.8,0
E00093095,0,0,0.7,99.3,0
E00093096,0,0,3.3,96.7,0
E00093097,0,0.2,1,98,0.7
E00093098,0,0,0.7,99.1,0.2
E00093099,0.6,0,1.2,98.3,0
E00093100,0.8,0.2,2.7,95.8,0.4
E00093101,0.2,0,0.5,99.1,0.2
E00093102,2.7,0,2.7,93.4,1.3
E00093103,0.4,1.4,2.9,95.3,0
E00093104,3.3,0.4,1.5,93.8,1.1
E00093105,0,0.9,0,98.7,0.4
E00093106,1,0,2.7,96,0.3
E00093107,0,0.5,0.5,99.1,0
E00093108,0.7,0,0.7,98.7,0
E00093109,0,0,0.7,99.3,0
E00093110,0.9,0,2.2,95.5,1.3
E00093111,1.1,0.5,1.1,96.8,0.5
E00093113,0.7,0,2.4,96.9,0
E00093115,0.4,0,0.7,98.9,0
E00093116,0.7,0,1.7,97.7,0
E00093117,0.3,0,0.3,99.3,0
E00093118,0,0.4,0.4,99.2,0
E00093119,0,0,0.4,99.6,0
E00093120,0.3,0,2.9,96.5,0.3
E00093121,1.4,0.3,2.7,95.6,0
E00093122,1.7,0,2.9,92.4,2.9
E00093123,2,0,0,97.6,0.4
E00093124,0.6,0,2.6,95.5,1.3
E00093125,0,0,0,100,0
E00093126,0.8,0.4,1.2,97.6,0
E00093127,2.6,0.4,0.4,96.5,0
E00093128,0.4,0.4,0,98.7,0.4
E00093129,1.2,0,1.2,97.6,0
E00093130,0.5,0.5,0.5,98.6,0
E00093131,1.5,0.3,0.6,97.7,0
E00093132,2.4,0.2,2.9,94.4,0
E00093134,0.7,0.4,2.1,96.8,0
E00093135,2.4,1.7,3.4,92.2,0.3
E00093137,1.2,0,0.3,98.5,0
E00093138,0.3,0,1.8,97.9,0
E00093140,1,0,1.3,97.7,0
E00093141,0,0,0,99.7,0.3
E00093218,4.2,1.7,1.9,91.8,0.4
E00093225,9.8,0,2.3,87.9,0
E00093231,1.6,0,1.6,96.7,0
E00093232,0.4,0,2.6,93.6,3.4
E00093234,2.4,2.4,2.7,92.5,0
E00093254,0.6,0.3,0.3,98.8,0
E00093262,0,0,0,100,0
E00093263,0,0,2.5,97.5,0
E00093264,0,0,0,100,0
E00093265,0.6,0.6,2.3,96.6,0
E00093266,0,0,0,99.2,0.8
E00093267,1.5,0.8,1.5,95.5,0.8
E00093268,0,0,2.1,97.3,0.5
E00093269,0,0,0,99.7,0.3
E00093270,0,0,2.2,97.8,0
E00093271,0.7,2.1,0.7,96.5,0
E00093272,0.8,1,3.4,94.8,0
E00093274,3.5,2.5,2.8,88.6,2.5
E00093275,2.4,1,1.9,91.8,2.9
E00093276,0,0.9,0.9,97.8,0.3
E00093277,1.4,2.1,2.1,93.9,0.5
E00093278,0.9,3.4,0,95.6,0
E00093279,1.7,0,3.5,94.5,0.3
E00093280,0.9,0.3,3.2,94.6,0.9
E00093281,2.3,0,0,94.7,3
E00093282,1.5,0.7,0.4,97.4,0
E00093283,2.1,3.2,0,93.6,1.1
E00093284,0.4,2,0,97.7,0
E00093285,1.4,0,0.5,98.1,0
E00093286,5.3,0,4,90.7,0
E00093287,3.4,0.4,0.8,94.7,0.8
E00093288,0.4,0.7,5.5,92.4,1.1
E00093289,2.2,0,0.9,96.6,0.3
E00093290,0.3,1.3,1,97.4,0
E00093310,0.3,1.8,2.1,94.6,1.3
E00093312,0,1.4,1.4,97.3,0
E00093313,2,0,3,94.7,0.3
E00093314,0,0,1.2,98.8,0
E00093315,0.4,0,3.3,93.5,2.9
E00093316,0.4,0,0.4,96.4,2.9
E00093317,3.2,0,1.1,95.7,0
E00093318,0.4,0,1.1,98.6,0
E00093319,0,0,2.8,96.8,0.4
E00093320,0.3,0,0.3,98.8,0.6
E00093321,0.3,0,0,99.7,0
E00093322,2.1,1.6,3.7,92.4,0.2
E00093338,1.4,1.1,5.2,91.8,0.5
E00093340,2.6,0.8,4,90.8,1.8
E00093343,2,1.7,3.7,91.6,1
E00093348,5.6,4.3,1.5,85.5,3.1
E00093349,3,1.5,3,92.1,0.5
E00093369,0.3,0,2,97.7,0
E00093370,0.9,0.2,1.1,97.3,0.4
E00093371,1.9,0,0.9,95.9,1.3
E00093372,3.3,0,0.4,96.3,0
E00093373,1.8,0,3.3,94.8,0
E00093374,2,2,0.3,93.7,2
E00093375,0.8,0,1.1,97.3,0.8
E00093376,0,0,1.3,97.8,0.9
E00093377,2.2,0,2.7,95.1,0
E00093378,1,0.3,1.7,96.9,0
E00093379,0.3,0,0,97.7,1.9
E00093389,1.5,0,3.7,94.8,0
E00093390,0,1.5,0,98.5,0
E00093391,0.7,0.3,0.3,96.5,2.1
E00093392,1.5,0,2.2,96.1,0.2
E00093393,0.4,0.4,2.3,96.9,0
E00093394,0,0.4,0,99.6,0
E00093395,2.1,0,4,93.9,0
E00093396,1.5,0,1.5,97,0
E00093397,1,0,0.8,98.2,0
E00093398,2.7,0,1.9,95.4,0
E00093399,2.9,0,0.7,95.7,0.7
E00093400,3.3,1.6,0.4,94.7,0
E00093401,0.3,0,1.4,98.3,0
E00093402,2.5,0,0,97.5,0
E00093404,1.5,0,2.7,94.9,0.9
E00093405,1.2,0.8,3.2,93.6,1.2
E00093406,0.4,0,1.2,98.4,0
E00093407,3.2,0,2.9,93,1
E00093408,3.8,2.1,2.4,91.3,0.3
E00093409,0,0,0.4,99.6,0
E00093410,3,0,1.3,95.3,0.4
E00093411,0.3,1.6,0,97.5,0.6
E00093412,0.3,0,0,99.3,0.3
E00093413,3.8,0,1.5,92.3,2.3
E00093414,0,0,1.7,98.3,0
E00093415,4.6,0,1.4,91.9,2.1
E00093417,3.7,0.7,3,91.6,1
E00093418,2,0.9,2.7,94,0.3
E00093419,0.7,0,2.3,96.7,0.3
E00093420,0.8,0,1.2,98,0
E00093421,0.3,0,0,99.7,0
E00093422,0.5,0,2.5,96.5,0.5
E00093423,0.9,0.6,0.8,97.5,0.2
E00093424,1.6,0.3,1.6,96.5,0
