areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00092585,13.2,38.4,4.2,42.6,1.6
E00092586,13.4,44.4,7.9,32.2,2.1
E00092587,6.5,37.4,5.8,48.4,1.9
E00092588,10.6,45,3.9,40,0.6
E00092589,12.8,39,5.7,39.4,3.2
E00092590,17.3,41.8,5.3,33.2,2.4
E00092591,14.8,40.9,9.4,32.2,2.7
E00092592,11.6,33.1,5,49.7,0.6
E00092593,12.7,39.3,3.5,40.2,4.4
E00092594,31,32.6,4.3,24.5,7.6
E00092596,30.8,44.2,5.8,17.8,1.4
E00092597,17.9,44.7,7.3,26,4
E00092598,22.2,30.1,4.5,41,2.3
E00092600,9.4,48.8,6.3,33.8,1.9
E00092601,14.2,34.3,5.9,43.2,2.4
E00092673,9.1,37,3.6,50.3,0
E00092682,12.8,33.6,1.4,52.1,0
E00092690,10,39.7,3.8,46.4,0
E00092691,10.2,38.2,4.8,44.1,2.7
E00092693,7.2,38.3,4.5,48.8,1.2
E00092694,17.7,37.7,4.2,38.1,2.3
E00092695,11.4,32.4,4.6,49.1,2.5
E00093064,22.8,35.4,9,29.6,3.2
E00093066,13.3,38.6,4.2,42.2,1.8
E00093067,10.5,40.9,7.6,38,3
E00093068,12.9,33.3,7.6,44.3,1.9
E00093069,19.2,34.3,5.1,37.9,3.5
E00093070,12.4,43.3,4.4,40,0
E00093090,18.1,31.5,6.5,42,1.8
E00093091,14.4,35.6,5.2,41.5,3.3
E00093092,11.1,40.7,4.2,39.7,4.2
E00093093,11,40.5,3.8,41.4,3.4
E00093094,14.9,30.9,5.2,47.2,1.9
E00093095,17.7,34.6,6,39.4,2.2
E00093096,27.1,38.8,4.7,26.4,3.1
E00093097,15.2,37.8,6.3,39.3,1.5
E00093098,14.2,45.6,6.1,32.9,1.3
E00093099,14.7,40.6,3.1,39.2,2.4
E00093100,11.2,40.5,6.3,38.8,3.2
E00093101,9.4,36.4,6.5,46.3,1.4
E00093102,26.8,41.8,7.7,22.2,1.5
E00093103,27.6,42.5,5.7,22.4,1.8
E00093104,21.9,36.1,3,37.3,1.7
E00093105,24.5,42.6,6.4,24.5,2
E00093106,37.1,33.1,6.3,18.8,4.8
E00093107,26.3,41.9,8.1,19.4,4.3
E00093108,10.4,40.7,6.7,40.3,1.9
E00093109,37.1,28.6,8.6,20,5.7
E00093110,22.3,36.5,6.6,32,2.5
E00093111,24.6,30.5,6,35.9,3
E00093113,25,45.9,2,25,2
E00093115,32.3,36.6,6,21.1,3.9
E00093116,19.2,42.7,9.6,25.8,2.7
E00093117,17.9,38.1,7,33.5,3.5
E00093118,25.2,41.6,5.6,25.2,2.3
E00093119,23.6,47.2,5.5,23.6,0
E00093120,26,43.5,7.3,21.8,1.5
E00093121,24.7,37.3,4.6,29,4.3
E00093122,13.1,42.4,4,38.4,2
E00093123,12.8,24.3,4.3,54,4.7
E00093124,21.2,37.5,5.3,32.6,3.4
E00093125,14.8,41.3,7.2,34.5,2.2
E00093126,23.1,33.3,8.3,31.9,3.2
E00093127,14.9,34.3,6,40.8,4
E00093128,13.2,34.8,9.8,38.7,3.4
E00093129,10.4,36.5,7.4,43.5,2.2
E00093130,14.3,28.6,4.2,49.7,3.2
E00093131,8.7,32.2,4.8,51.2,3.1
E00093132,12.8,42.7,7.1,35.1,2.4
E00093134,18.2,40.2,6.8,32.6,2.3
