geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00095136,96.6,2.2,0,1.1
E00095154,98.2,1.8,0,0
E00095155,100,0,0,0
E00095157,98.8,1.2,0,0
E00095169,100,0,0,0
E00095171,99.3,0.7,0,0
E00096201,97.7,0.8,0.8,0.8
E00096202,100,0,0,0
E00096203,95.5,1.8,0,2.7
E00096204,99.3,0.7,0,0
E00096205,98.2,0,1.8,0
E00096206,98.4,1.1,0,0.5
E00096207,99,1,0,0
E00096208,100,0,0,0
E00096209,97.3,2.7,0,0
E00096210,100,0,0,0
E00096211,98,2,0,0
E00096212,98.1,0,0,1.9
E00096213,99.4,0,0,0.6
E00096352,99.2,0.8,0,0
