geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00095136,87.6,0.4,11.2,0.8
E00095154,92.6,0,7.4,0
E00095155,93.5,0,6.5,0
E00095157,83.6,2.4,14,0
E00095169,89.6,0,9.3,1.1
E00095171,90.9,0.3,7.3,1.5
E00096201,94.1,0,5.9,0
E00096202,89.5,0,9.4,1.1
E00096203,86.7,0,11.7,1.7
E00096204,88,0,9.2,2.8
E00096205,93.1,0,6.9,0
E00096206,89.7,0.2,9.8,0.2
E00096207,86.8,0,13.2,0
E00096208,94.4,0,5.6,0
E00096209,94.1,0.8,5.1,0
E00096210,89.5,0,9.1,1.4
E00096211,90.9,0.5,6.7,1.9
E00096212,89,0,11,0
E00096213,92.4,0,6.7,0.9
E00096352,95.1,0,4.9,0
