geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00012149,77.5,13.6,9
E00012150,79.1,8.9,11.9
E00012151,80.3,9,10.7
E00012152,82.8,8.5,8.7
E00012153,77,11.8,11.1
E00012154,85.8,1.3,12.9
E00012155,81.4,14.4,4.2
E00012156,70.5,16.3,13.2
E00012157,72.9,11.9,15.2
E00012158,76.4,15.1,8.5
E00012159,77.4,10.7,12
E00012160,84.3,4,11.7
E00012161,78.4,10.4,11.2
E00012162,74.4,12.2,13.4
E00012163,78.9,10.3,10.9
E00012164,85.8,5.5,8.7
E00012165,85.6,9.9,4.5
E00012166,86.9,9.8,3.3
E00012167,89.1,5.8,5
E00012168,75.2,10.3,14.5
E00012169,78.1,8.7,13.2
E00012170,79.8,8.3,11.9
E00012171,83.8,5,11.1
E00012172,79.4,6.9,13.7
E00012173,84.5,6.1,9.4
E00012245,85.8,9.4,4.8
E00012246,92.2,3.3,4.4
E00012247,88,10.2,1.7
E00012248,85.2,6.3,8.5
E00012249,86.1,7.4,6.5
E00012250,85.2,10.4,4.3
E00012251,83.3,11.8,4.8
E00012253,88.3,7.4,4.4
E00012254,67,24.2,8.8
E00012255,85.6,12.1,2.3
E00012257,84,12,3.9
E00012261,82.7,15.9,1.4
E00012311,87.3,7.2,5.5
E00012315,91.9,5,3.1
E00012329,89,9.7,1.3
E00012336,72,22.6,5.4
E00012337,79.1,14.5,6.4
E00012609,83,9.1,7.9
E00012610,82.7,10.2,7.1
E00012618,81.9,11.4,6.7
E00012622,85.4,6.3,8.3
E00012624,83.5,8.2,8.2
E00012627,86.3,4,9.7
E00012628,86.6,7.7,5.7
E00012630,85.8,4.7,9.4
E00089864,65.9,19.8,14.3
E00089865,81.2,3.6,15.2
E00089866,86.6,7.8,5.6
E00089867,83.7,13.2,3.1
E00089868,79.1,11.8,9.1
E00089869,71.5,9.4,19.1
E00089870,90.3,4.2,5.5
E00089871,79.6,5.1,15.3
E00089872,76.8,13.4,9.8
E00089875,79.4,10.5,10.1
E00089876,88.6,5.7,5.7
E00089877,89,8.9,2.1
E00089878,83.2,8.7,8.1
E00089879,79,4.7,16.3
E00089882,88.6,8.6,2.8
E00089883,90.4,7.3,2.3
E00089905,89.9,8,2.1
E00121041,82.3,12.1,5.7
E00178360,80.7,13.6,5.7
E00178429,82,3.6,14.4
E00178439,72.3,10.7,17
E00184487,84.5,8.2,7.2
